eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878376.989609,"{'circle_3d': {'center': [-4.958750776765555, -5.113503802708414, 27.447432518243943], 'normal': [-0.0973250230038646, -0.027143320619611225, -0.9948824453386632], 'radius': 2.4502512675034906}, 'confidence': 0.2664888044386491, 'timestamp': 201868.800349, 'diameter_3d': 4.900502535006981, 'ellipse': {'center': [98.98221132394485, 56.88105837244858], 'axes': [58.78937531100217, 60.64925983281498], 'angle': 28.147840962925983}, 'location': [98.98221132394485, 56.88105837244858], 'diameter': 60.64925983281498, 'sphere': {'center': [-3.79085050071918, -4.787783955273079, 39.3860218623079], 'radius': 12.0}, 'projected_sphere': {'center': [127.35595120900274, 78.77108500927767], 'axes': [206.67055343788977, 206.67055343788977], 'angle': 90.0}, 'model_confidence': 0.6045076173635144, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.543649672051608, 'phi': -1.668311698378045, 'norm_pos': [0.3093194103873277, 0.7629955901147976], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.60869,"{'circle_3d': {'center': [-4.310866899524172, -0.8556247473988909, 24.470094867007703], 'normal': [-0.08234261510502269, 0.3326774752228323, -0.9394388703992548], 'radius': 2.3056768920454975}, 'confidence': 0.24643820174620953, 'timestamp': 201874.419964, 'diameter_3d': 4.611353784090995, 'ellipse': {'center': [100.42073014564333, 107.18630877001266], 'axes': [59.152623932851846, 64.78107794938428], 'angle': -54.83591943806889}, 'location': [100.42073014564333, 107.18630877001266], 'diameter': 64.78107794938428, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9099376791412932, 'phi': -1.658223741180802, 'norm_pos': [0.31381478170513544, 0.5533903801249472], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.616375,"{'circle_3d': {'center': [-3.29958451055995, -0.845008960654483, 24.430647594421185], 'normal': [0.0019309173086624976, 0.3335621241181995, -0.9427261431147976], 'radius': 2.310942298606583}, 'confidence': 0.23828205804482339, 'timestamp': 201874.428364, 'diameter_3d': 4.621884597213166, 'ellipse': {'center': [114.14161914195742, 107.30204794263139], 'axes': [60.725622647963974, 64.81134684836171], 'angle': -68.48915649243374}, 'location': [114.14161914195742, 107.30204794263139], 'diameter': 64.81134684836171, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9108759159355642, 'phi': -1.5687481024801742, 'norm_pos': [0.3566925598186169, 0.5529081335723692], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.624253,"{'circle_3d': {'center': [-4.398202377129642, -0.7308288851015474, 24.52309670055891], 'normal': [-0.08962057157214513, 0.3430771304142775, -0.935022050936654], 'radius': 2.316005390956071}, 'confidence': 0.2364816428807269, 'timestamp': 201874.436764, 'diameter_3d': 4.632010781912142, 'ellipse': {'center': [99.35666749828114, 108.9095182523595], 'axes': [58.827300455501536, 64.93159257240013], 'angle': -55.104512763263855}, 'location': [99.35666749828114, 108.9095182523595], 'diameter': 64.93159257240013, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9209872299430812, 'phi': -1.6663530333208685, 'norm_pos': [0.31048958593212855, 0.5462103406151687], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.632524,"{'circle_3d': {'center': [-4.12340289109436, -1.5360041300337297, 24.237220620754677], 'normal': [-0.06672061440253828, 0.2759791933365956, -0.9588450575870064], 'radius': 2.320099583192249}, 'confidence': 0.22925652423778417, 'timestamp': 201874.445164, 'diameter_3d': 4.640199166384498, 'ellipse': {'center': [102.4554346216793, 97.667015744173], 'axes': [61.844603311002096, 65.8606845747022], 'angle': -49.20331050664241}, 'location': [102.4554346216793, 97.667015744173], 'diameter': 65.8606845747022, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.850404638633164, 'phi': -1.6402686977141254, 'norm_pos': [0.3201732331927478, 0.5930541010659458], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.640409,"{'circle_3d': {'center': [-3.9257030984458723, -1.5925165530324161, 24.209069809967176], 'normal': [-0.05024563168183102, 0.27126982475337186, -0.9611909584859654], 'radius': 2.305012281706468}, 'confidence': 0.2148412459950863, 'timestamp': 201874.453564, 'diameter_3d': 4.610024563412936, 'ellipse': {'center': [105.11237729922118, 96.87153370696515], 'axes': [61.90763690420832, 65.48528238166537], 'angle': -50.84910264682883}, 'location': [105.11237729922118, 96.87153370696515], 'diameter': 65.48528238166537, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8455084073265005, 'phi': -1.6230231386816747, 'norm_pos': [0.3284761790600662, 0.5963686095543119], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.648471,"{'circle_3d': {'center': [-3.9544669179933973, -1.5924639529340525, 24.210624234821346], 'normal': [-0.05264261664412476, 0.27127420809490205, -0.9610614230814508], 'radius': 2.295045985911491}, 'confidence': 0.1807115926226297, 'timestamp': 201874.461964, 'diameter_3d': 4.590091971822982, 'ellipse': {'center': [104.718598947677, 96.88091144842623], 'axes': [61.594593819849635, 65.2023299791814], 'angle': -50.495677551445276}, 'location': [104.718598947677, 96.88091144842623], 'diameter': 65.2023299791814, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8455129614346837, 'phi': -1.6255171397535761, 'norm_pos': [0.32724562171149063, 0.5963295356315574], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.657527,"{'circle_3d': {'center': [-3.9643512384686286, -1.6020153253206804, 24.208478023881717], 'normal': [-0.0534663100170607, 0.27047826039601647, -0.9612402739930866], 'radius': 2.3122284581313006}, 'confidence': 0.2391261561081179, 'timestamp': 201874.470364, 'diameter_3d': 4.624456916262601, 'ellipse': {'center': [104.5795312653025, 96.7349796728658], 'axes': [62.06385960067666, 65.69951208874707], 'angle': -50.24555879853494}, 'location': [104.5795312653025, 96.7349796728658], 'diameter': 65.69951208874707, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.844686100849386, 'phi': -1.6263612828463552, 'norm_pos': [0.32681103520407034, 0.5969375846963925], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.6643991,"{'circle_3d': {'center': [-3.974289720808444, -1.6116189501385323, 24.20633698968782], 'normal': [-0.05429451687871197, 0.2696779583278621, -0.9614186935092448], 'radius': 2.303466083908551}, 'confidence': 0.19500541701801166, 'timestamp': 201874.478764, 'diameter_3d': 4.606932167817102, 'ellipse': {'center': [104.4370252667429, 96.60669734537457], 'axes': [61.83577377567553, 65.4588621963641], 'angle': -49.9977760321562}, 'location': [104.4370252667429, 96.60669734537457], 'diameter': 65.4588621963641, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8438549103987982, 'phi': -1.6272097375990837, 'norm_pos': [0.32636570395857156, 0.5974720943942726], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.672354,"{'circle_3d': {'center': [-3.9842823936599085, -1.621274855777278, 24.20420139347182], 'normal': [-0.05512723961633403, 0.2688732995246333, -0.961596659860578], 'radius': 2.311115547674575}, 'confidence': 0.19433524945122507, 'timestamp': 201874.487164, 'diameter_3d': 4.62223109534915, 'ellipse': {'center': [104.29550579478175, 96.46607278881343], 'axes': [62.04864418537202, 65.68495853300315], 'angle': -49.74682035548106}, 'location': [104.29550579478175, 96.46607278881343], 'diameter': 65.68495853300315, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8430193900800624, 'phi': -1.628062504014679, 'norm_pos': [0.32592345560869296, 0.5980580300466107], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.680613,"{'circle_3d': {'center': [-3.645966361254311, -1.4004255707977231, 24.253737368906243], 'normal': [-0.02693423691586757, 0.28727740660626294, -0.9574686619077096], 'radius': 2.3055244850496517}, 'confidence': 0.18524522974388408, 'timestamp': 201874.495564, 'diameter_3d': 4.611048970099303, 'ellipse': {'center': [109.05558793435065, 99.55811721357978], 'axes': [61.834756981016305, 65.29707030406557], 'angle': -57.04592878470688}, 'location': [109.05558793435065, 99.55811721357978], 'diameter': 65.29707030406557, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8621795398902612, 'phi': -1.5989195820961177, 'norm_pos': [0.3407987122948458, 0.5851745116100843], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.69228,"{'circle_3d': {'center': [-3.6800238210443927, -1.4260927413906392, 24.247075367583292], 'normal': [-0.029772358565041054, 0.2851384757235199, -0.9580238286846222], 'radius': 2.3084939656888666}, 'confidence': 0.299888477283182, 'timestamp': 201874.503964, 'diameter_3d': 4.616987931377733, 'ellipse': {'center': [108.57385435142945, 99.19676046788183], 'axes': [61.93691181072503, 65.4107013567597], 'angle': -56.243396092567124}, 'location': [108.57385435142945, 99.19676046788183], 'diameter': 65.4107013567597, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8599472252061526, 'phi': -1.6018631737810543, 'norm_pos': [0.339293294848217, 0.5866801647171591], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.7004669,"{'circle_3d': {'center': [-3.685429013121061, -1.4327780883366001, 24.24525692955772], 'normal': [-0.03022279123809675, 0.2845813634780231, -0.9581753651867531], 'radius': 2.3074361292637535}, 'confidence': 0.19999033541498631, 'timestamp': 201874.512364, 'diameter_3d': 4.614872258527507, 'ellipse': {'center': [108.49576023471712, 99.10389230955646], 'axes': [61.918689300889, 65.38778387857818], 'angle': -56.083068801009816}, 'location': [108.49576023471712, 99.10389230955646], 'diameter': 65.38778387857818, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.859366033695745, 'phi': -1.6023278975660842, 'norm_pos': [0.339049250733491, 0.5870671153768481], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.708321,"{'circle_3d': {'center': [-3.690863625608527, -1.439499640870602, 24.24343541739158], 'normal': [-0.030675675612052238, 0.28402123410018965, -0.9583271578672647], 'radius': 2.3401238539913742}, 'confidence': 0.1823794947705665, 'timestamp': 201874.520764, 'diameter_3d': 4.6802477079827485, 'ellipse': {'center': [108.41877997531145, 98.98540351832403], 'axes': [62.807332028472175, 66.32214770896391], 'angle': -55.916997716704856}, 'location': [108.41877997531145, 98.98540351832403], 'diameter': 66.32214770896391, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8587817957189823, 'phi': -1.602795007911291, 'norm_pos': [0.3388086874228483, 0.5875608186736498], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.717466,"{'circle_3d': {'center': [-3.6963276774378615, -1.446257414938331, 24.241610933623225], 'normal': [-0.031131013264496774, 0.2834580862612122, -0.9584791981812942], 'radius': 2.327106261641316}, 'confidence': 0.17346385444083276, 'timestamp': 201874.529164, 'diameter_3d': 4.654212523282632, 'ellipse': {'center': [108.33931647660889, 98.90047451392266], 'axes': [62.46772048051976, 65.96003540274319], 'angle': -55.756691635776896}, 'location': [108.33931647660889, 98.90047451392266], 'diameter': 65.96003540274319, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8581945112738254, 'phi': -1.6032645048183054, 'norm_pos': [0.33856036398940276, 0.5879146895253222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.7243981,"{'circle_3d': {'center': [-3.701821187403558, -1.4530514264375225, 24.239783581379378], 'normal': [-0.03158880576163813, 0.28289191863627955, -0.9586314775349482], 'radius': 2.3259069667957655}, 'confidence': 0.22806794848828782, 'timestamp': 201874.537564, 'diameter_3d': 4.651813933591531, 'ellipse': {'center': [108.25996939552502, 98.80619455947803], 'axes': [62.44569187658776, 65.93318679468723], 'angle': -55.593809422491695}, 'location': [108.25996939552502, 98.80619455947803], 'diameter': 65.93318679468723, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8576041803643428, 'phi': -1.6037363882838742, 'norm_pos': [0.3383124043610157, 0.5883075226688416], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.732239,"{'circle_3d': {'center': [-3.707344174274321, -1.45988169135744, 24.23795346433755], 'normal': [-0.03204905466753509, 0.2823227298929532, -0.9587839872884341], 'radius': 2.3294517058934443}, 'confidence': 0.16334267472331035, 'timestamp': 201874.545964, 'diameter_3d': 4.658903411786889, 'ellipse': {'center': [108.18043197470607, 98.70787921628718], 'axes': [62.55118315185031, 66.0409617294899], 'angle': -55.42938586471605}, 'location': [108.18043197470607, 98.70787921628718], 'diameter': 66.0409617294899, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8570108029885057, 'phi': -1.6042106583096198, 'norm_pos': [0.33806384992095645, 0.5887171699321367], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.74057,"{'circle_3d': {'center': [-3.712897319486124, -1.4667490452949985, 24.23612046840794], 'normal': [-0.03251181676851867, 0.28175045039815666, -0.958936736949235], 'radius': 2.31701842010523}, 'confidence': 0.22390638623627163, 'timestamp': 201874.554365, 'diameter_3d': 4.63403684021046, 'ellipse': {'center': [108.0996622340434, 98.62085974500681], 'axes': [62.22700547032516, 65.69532056140872], 'angle': -55.26639146035358}, 'location': [108.0996622340434, 98.62085974500681], 'diameter': 65.69532056140872, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.856414307961575, 'phi': -1.6046873717828811, 'norm_pos': [0.3378114444813856, 0.5890797510624717], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.748587,"{'circle_3d': {'center': [-3.7184793196063772, -1.4736518693794336, 24.23428513479789], 'normal': [-0.03297698344520642, 0.28117521505778703, -0.959089681416739], 'radius': 2.314931327513571}, 'confidence': 0.25395540769471414, 'timestamp': 201874.562765, 'diameter_3d': 4.629862655027142, 'ellipse': {'center': [108.01898552079264, 98.52566789197513], 'axes': [62.18096357996207, 65.64326486001713], 'angle': -55.10107160252044}, 'location': [108.01898552079264, 98.52566789197513], 'diameter': 65.64326486001713, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8558148372882695, 'phi': -1.6051664152147607, 'norm_pos': [0.337559329752477, 0.5894763837834369], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.756494,"{'circle_3d': {'center': [-3.7240908523406415, -1.480590994878952, 24.232447350882012], 'normal': [-0.03344461117306178, 0.2805969545994938, -0.9592428300763953], 'radius': 2.320922905727161}, 'confidence': 0.23340110675837888, 'timestamp': 201874.571165, 'diameter_3d': 4.641845811454322, 'ellipse': {'center': [107.9383099873145, 98.42402040932734], 'axes': [62.352189666078324, 65.82052188294219], 'angle': -54.93374400551736}, 'location': [107.9383099873145, 98.42402040932734], 'diameter': 65.82052188294219, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.855212320150681, 'phi': -1.6056478452051615, 'norm_pos': [0.3373072187103578, 0.5898999149611361], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.764981,"{'circle_3d': {'center': [-3.8463339110316195, -1.602931977492771, 24.202261156784683], 'normal': [-0.043631532730643276, 0.2704018727150089, -0.9617583462511728], 'radius': 2.311167471198271}, 'confidence': 0.20406218924465674, 'timestamp': 201874.579565, 'diameter_3d': 4.622334942396542, 'ellipse': {'center': [106.19151535608583, 96.71669296549175], 'axes': [62.219275119844845, 65.66659071610263], 'angle': -51.707762826810495}, 'location': [106.19151535608583, 96.71669296549175], 'diameter': 65.66659071610263, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8446067565467377, 'phi': -1.616131661755739, 'norm_pos': [0.33184848548776824, 0.5970137793104511], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.7769651,"{'circle_3d': {'center': [-3.843922403971008, -1.6019447014028012, 24.20242962702215], 'normal': [-0.04343057380892564, 0.2704841457225064, -0.9617443070647175], 'radius': 2.3204890396611484}, 'confidence': 0.23298405434306782, 'timestamp': 201874.587965, 'diameter_3d': 4.640978079322297, 'ellipse': {'center': [106.22584053230545, 96.72383041462555], 'axes': [62.47171300548102, 65.93064449985589], 'angle': -51.750516132504025}, 'location': [106.22584053230545, 96.72383041462555], 'diameter': 65.93064449985589, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8446922140436255, 'phi': -1.6159237972988822, 'norm_pos': [0.33195575166345453, 0.5969840399390602], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.784482,"{'circle_3d': {'center': [-3.8512141218570255, -1.610556003482806, 24.200342741178538], 'normal': [-0.04403821696609377, 0.26976653721583926, -0.9619182142183514], 'radius': 2.3228138267232334}, 'confidence': 0.18320327233122227, 'timestamp': 201874.596365, 'diameter_3d': 4.645627653446467, 'ellipse': {'center': [106.12114954535198, 96.60140485626084], 'axes': [62.54443215644481, 66.00493536249893], 'angle': -51.54139683727625}, 'location': [106.12114954535198, 96.60140485626084], 'diameter': 66.00493536249893, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8439468985360037, 'phi': -1.6165460459407803, 'norm_pos': [0.3316285923292249, 0.5974941464322465], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.792263,"{'circle_3d': {'center': [-3.858543854629584, -1.6192117298848991, 24.1982566018996], 'normal': [-0.044649028030473666, 0.2690452266823316, -0.9620920591582632], 'radius': 2.3188642274568556}, 'confidence': 0.2529183237598218, 'timestamp': 201874.604765, 'diameter_3d': 4.637728454913711, 'ellipse': {'center': [106.01540259275971, 96.48281371965474], 'axes': [62.447923414054095, 65.90076380878958], 'angle': -51.33217811872024}, 'location': [106.01540259275971, 96.48281371965474], 'diameter': 65.90076380878958, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8431978948619687, 'phi': -1.6171713228429136, 'norm_pos': [0.3312981331023741, 0.5979882761681052], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.800374,"{'circle_3d': {'center': [-3.865911624008957, -1.6279119025449185, 24.196171375977986], 'normal': [-0.04526300881208808, 0.2683202122939966, -0.9622658279850643], 'radius': 2.331704225398035}, 'confidence': 0.29586927000596075, 'timestamp': 201874.613165, 'diameter_3d': 4.66340845079607, 'ellipse': {'center': [105.91053996507696, 96.3516639642189], 'axes': [62.804068038017256, 66.27417538808142], 'angle': -51.11969069252034}, 'location': [105.91053996507696, 96.3516639642189], 'diameter': 66.27417538808142, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8424452030215202, 'phi': -1.6177996280052824, 'norm_pos': [0.3309704373908655, 0.5985347334824213], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.809022,"{'circle_3d': {'center': [-3.8733174514689335, -1.6366565434155973, 24.1940872310798], 'normal': [-0.045880161100419446, 0.26759149222144, -0.96243950672658], 'radius': 2.3178371716286192}, 'confidence': 0.23807972186553103, 'timestamp': 201874.621565, 'diameter_3d': 4.6356743432572385, 'ellipse': {'center': [105.80285139997196, 96.23884191779591], 'axes': [62.43992745466751, 65.88782259105538], 'angle': -50.909915702980506}, 'location': [105.80285139997196, 96.23884191779591], 'diameter': 65.88782259105538, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8416888230120316, 'phi': -1.6184309614300791, 'norm_pos': [0.3306339106249124, 0.5990048253425171], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878382.81659,"{'circle_3d': {'center': [-3.76522181352518, -1.645445674343418, 24.187001933411295], 'normal': [-0.036872191271773325, 0.2668590646441216, -0.9630299481989552], 'radius': 2.316569118443659}, 'confidence': 0.23292502335439608, 'timestamp': 201874.629965, 'diameter_3d': 4.633138236887318, 'ellipse': {'center': [107.2773133539903, 96.11115638790771], 'axes': [62.584592598939956, 65.85281600815377], 'angle': -52.174773529825984}, 'location': [107.2773133539903, 96.11115638790771], 'diameter': 65.85281600815377, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8409287548387443, 'phi': -1.609065323112929, 'norm_pos': [0.3352416042312197, 0.5995368483837178], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
