eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878436.8972428,"{'circle_3d': {'center': [-1.8461215611193698, 5.032997967081769, 30.70979593895355], 'normal': [-0.04781548899754383, 0.36314971359376097, -0.9305030706712876], 'radius': 2.3417611456904432}, 'confidence': 0.9987042298620233, 'timestamp': 201928.709313, 'diameter_3d': 4.6835222913808865, 'ellipse': {'center': [139.683040859524, 174.9616796234154], 'axes': [44.92078856773616, 51.76631747992789], 'angle': -79.67637018689247}, 'location': [139.683040859524, 174.9616796234154], 'diameter': 51.76631747992789, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6750705550482405, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.94244249999515, 'phi': -1.6221378752173055, 'norm_pos': [0.4365095026860125, 0.27099300156910255], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.784558,"{'circle_3d': {'center': [-2.014461668332436, 5.349185784686841, 30.848452361647418], 'normal': [-0.06184383126529933, 0.38949869839418366, -0.9189483687801322], 'radius': 2.2101582219310174}, 'confidence': 0.9911789400097184, 'timestamp': 201933.598126, 'diameter_3d': 4.420316443862035, 'ellipse': {'center': [137.9332935934227, 178.2350581198889], 'axes': [41.19861743302199, 48.63732068083999], 'angle': -78.44629887385004}, 'location': [137.9332935934227, 178.2350581198889], 'diameter': 48.63732068083999, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7183143493075583, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9708835713619877, 'phi': -1.6379934848955728, 'norm_pos': [0.4310415424794459, 0.2573539245004629], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.792321,"{'circle_3d': {'center': [-1.982939857162633, 5.373926118432414, 30.85689328360575], 'normal': [-0.05921701366781577, 0.3915603928729814, -0.9182449586169379], 'radius': 2.220194758636385}, 'confidence': 0.9983477828003674, 'timestamp': 201933.606526, 'diameter_3d': 4.44038951727277, 'ellipse': {'center': [138.2823439820616, 178.4837213989574], 'axes': [41.31990799808181, 48.84537954214332], 'angle': -78.86505805735379}, 'location': [138.2823439820616, 178.4837213989574], 'diameter': 48.84537954214332, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7188833924971383, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9731231071589441, 'phi': -1.635196490709979, 'norm_pos': [0.4321323249439425, 0.25631782750434406], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.800562,"{'circle_3d': {'center': [-1.9845650874243703, 5.408749472231495, 30.87191294109676], 'normal': [-0.05935244952296054, 0.3944623390229048, -0.9169933204926868], 'radius': 2.203417950605322}, 'confidence': 0.9980649221875357, 'timestamp': 201933.614926, 'diameter_3d': 4.406835901210644, 'ellipse': {'center': [138.27367156624405, 178.84413415365], 'axes': [40.88212687343838, 48.45269911697649], 'angle': -78.92866794492613}, 'location': [138.27367156624405, 178.84413415365], 'diameter': 48.45269911697649, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7185630597178139, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9762789983322022, 'phi': -1.6354312303493426, 'norm_pos': [0.43210522364451265, 0.254816107693125], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.8083572,"{'circle_3d': {'center': [-1.9693685514540136, 5.360434540843675, 30.850283564976635], 'normal': [-0.05808607152543081, 0.3904360947405865, -0.9187957685026973], 'radius': 2.179822934325675}, 'confidence': 0.9925152960410834, 'timestamp': 201933.623326, 'diameter_3d': 4.35964586865135, 'ellipse': {'center': [138.42261679480995, 178.36985051347196], 'axes': [40.62376801520672, 47.96670189358804], 'angle': -78.98825281355847}, 'location': [138.42261679480995, 178.36985051347196], 'diameter': 47.96670189358804, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7176569296833524, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9719015635734143, 'phi': -1.6339320894511313, 'norm_pos': [0.4325706774837811, 0.2567922895272001], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.8162858,"{'circle_3d': {'center': [-1.9643519343035885, 5.431329201793707, 30.880362724632423], 'normal': [-0.05766802009622872, 0.3963439831530891, -0.9162891718647149], 'radius': 2.163085497795553}, 'confidence': 0.9955701826180318, 'timestamp': 201933.631726, 'diameter_3d': 4.326170995591106, 'ellipse': {'center': [138.4962287190463, 179.09527850096603], 'axes': [40.06672836334191, 47.552367734635624], 'angle': -79.20926095609711}, 'location': [138.4962287190463, 179.09527850096603], 'diameter': 47.552367734635624, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7167264215651725, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9783275872587875, 'phi': -1.6336499119717947, 'norm_pos': [0.43280071474701964, 0.2537696729126415], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.828801,"{'circle_3d': {'center': [-1.9468825485521086, 5.433161273478207, 30.880069765740863], 'normal': [-0.05621223795027206, 0.39649665579346416, -0.9163135851056783], 'radius': 2.166026653589211}, 'confidence': 0.9968010131604697, 'timestamp': 201933.640126, 'diameter_3d': 4.332053307178422, 'ellipse': {'center': [138.68602025890658, 179.11419020627307], 'axes': [40.126229314757815, 47.617628340684526], 'angle': -79.41044738003697}, 'location': [138.68602025890658, 179.11419020627307], 'diameter': 47.617628340684526, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7164797679129808, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9784938848015352, 'phi': -1.6320656153856825, 'norm_pos': [0.43339381330908305, 0.25369087414052893], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.837017,"{'circle_3d': {'center': [-1.9337068816118201, 5.441398411426566, 30.882837097159225], 'normal': [-0.05511426570524802, 0.3971830839558274, -0.916082974154148], 'radius': 2.1630564389084936}, 'confidence': 0.9971309694043102, 'timestamp': 201933.648526, 'diameter_3d': 4.326112877816987, 'ellipse': {'center': [138.830808215645, 179.2002355454005], 'axes': [40.05051591623765, 47.54815220807516], 'angle': -79.57742216292286}, 'location': [138.830808215645, 179.2002355454005], 'diameter': 47.54815220807516, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7165097092514228, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9792417192806995, 'phi': -1.6308868583638312, 'norm_pos': [0.4338462756738906, 0.2533323518941646], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.844767,"{'circle_3d': {'center': [-1.9081133888188213, 5.505179406930455, 30.90919705801364], 'normal': [-0.05298147463916479, 0.4024981669144848, -0.9138863107496135], 'radius': 2.1705495994006134}, 'confidence': 0.9974332578979317, 'timestamp': 201933.656926, 'diameter_3d': 4.341099198801227, 'ellipse': {'center': [139.12646394319515, 179.84124626376786], 'axes': [39.97834184461935, 47.67296994327636], 'angle': -80.00180948821802}, 'location': [139.12646394319515, 179.84124626376786], 'diameter': 47.67296994327636, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.716208792048656, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9850405230106913, 'phi': -1.6287053217834337, 'norm_pos': [0.4347701998224848, 0.25066147390096727], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.853024,"{'circle_3d': {'center': [-1.874813938903825, 5.52570339855412, 30.91637794820439], 'normal': [-0.05020652047958176, 0.40420849954979027, -0.9132879032337178], 'radius': 2.1640002040018733}, 'confidence': 0.9950604137097808, 'timestamp': 201933.665326, 'diameter_3d': 4.328000408003747, 'ellipse': {'center': [139.4921401988894, 180.05434507023375], 'axes': [39.8041723235787, 47.51829911389429], 'angle': -80.41558847677474}, 'location': [139.4921401988894, 180.05434507023375], 'diameter': 47.51829911389429, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7152944908564218, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.986909648922323, 'phi': -1.6257144264443224, 'norm_pos': [0.4359129381215293, 0.24977356220735936], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.86077,"{'circle_3d': {'center': [-1.828732184088538, 5.569483130990958, 30.933418550594446], 'normal': [-0.04636637424497451, 0.40785681058619333, -0.9118678530345463], 'radius': 2.161429908157388}, 'confidence': 0.9990348351799838, 'timestamp': 201933.673726, 'diameter_3d': 4.322859816314776, 'ellipse': {'center': [140.00276257947263, 180.49949477696583], 'axes': [39.62579737160287, 47.43625533544955], 'angle': -81.01340686561674}, 'location': [140.00276257947263, 180.49949477696583], 'diameter': 47.43625533544955, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7156007157873456, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9909018584612526, 'phi': -1.621600262990897, 'norm_pos': [0.43750863306085197, 0.24791877176264232], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.868257,"{'circle_3d': {'center': [-1.8461186204574391, 5.6078867738945215, 30.951575915554088], 'normal': [-0.047815243942382936, 0.4110571141614903, -0.9103547392879096], 'radius': 2.128580952699057}, 'confidence': 0.9961409265647491, 'timestamp': 201933.682126, 'diameter_3d': 4.257161905398114, 'ellipse': {'center': [139.8239276005949, 180.89964325265177], 'axes': [38.875781645289536, 46.68756562060794], 'angle': -80.89427492062114}, 'location': [139.8239276005949, 180.89964325265177], 'diameter': 46.68756562060794, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7146262466120601, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9944096990380185, 'phi': -1.6232718558491244, 'norm_pos': [0.4369497737518591, 0.24625148644728434], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.8766751,"{'circle_3d': {'center': [-1.7906316301967085, 5.662440211777203, 30.973593641062507], 'normal': [-0.04319132808732205, 0.4156032339850471, -0.9085199288288747], 'radius': 2.1282794964968166}, 'confidence': 0.993652289104117, 'timestamp': 201933.690526, 'diameter_3d': 4.256558992993633, 'ellipse': {'center': [140.43912616952963, 181.45027225351603], 'axes': [38.703861357335335, 46.64846327961725], 'angle': -81.60200053882996}, 'location': [140.43912616952963, 181.45027225351603], 'diameter': 46.64846327961725, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7148016689637271, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9994022547145558, 'phi': -1.618300880214929, 'norm_pos': [0.43887226927978007, 0.24395719894368317], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.884143,"{'circle_3d': {'center': [-1.7387148011978208, 5.721223051401939, 30.998325900728084], 'normal': [-0.038864925670748084, 0.4205018039537751, -0.9064589071900767], 'radius': 2.174394821430147}, 'confidence': 0.998041334462274, 'timestamp': 201933.698926, 'diameter_3d': 4.348789642860294, 'ellipse': {'center': [141.01823427150265, 182.01626763945535], 'axes': [39.352070178035326, 47.62282034969611], 'angle': -82.26541203893746}, 'location': [141.01823427150265, 182.01626763945535], 'diameter': 47.62282034969611, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7149142008325726, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0047946549873408, 'phi': -1.6136456344665122, 'norm_pos': [0.4406819820984458, 0.24159888483560266], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.8931189,"{'circle_3d': {'center': [-1.7488473272031155, 5.753401434238149, 31.01375098308855], 'normal': [-0.03970930283785597, 0.42318333585679263, -0.9051734836600377], 'radius': 2.138227628706675}, 'confidence': 0.9969301609290041, 'timestamp': 201933.707326, 'diameter_3d': 4.27645525741335, 'ellipse': {'center': [140.91631102989095, 182.35471825569198], 'axes': [38.57277805220887, 46.80693866336417], 'angle': -82.20805021695068}, 'location': [140.91631102989095, 182.35471825569198], 'diameter': 46.80693866336417, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7139804786167936, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.007752220798793, 'phi': -1.6146374901044174, 'norm_pos': [0.4403634719684092, 0.24018867393461674], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.900587,"{'circle_3d': {'center': [-1.7364975019962445, 5.762011740330055, 31.017245658981153], 'normal': [-0.0386801507372834, 0.4239008613644515, -0.9048822606689874], 'radius': 2.109488926909254}, 'confidence': 0.9974948928514776, 'timestamp': 201933.715726, 'diameter_3d': 4.218977853818508, 'ellipse': {'center': [141.05097579063653, 182.45637484638442], 'axes': [38.02800431646419, 46.1722236912814], 'angle': -82.35491848650301}, 'location': [141.05097579063653, 182.45637484638442], 'diameter': 46.1722236912814, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7149982508619979, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.008544299631876, 'phi': -1.6135163789964073, 'norm_pos': [0.44078429934573915, 0.23976510480673163], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.912309,"{'circle_3d': {'center': [-1.7454645908044266, 5.8039176512544755, 31.037363397796042], 'normal': [-0.03942740813796523, 0.42739302060815315, -0.9032057824344135], 'radius': 2.1335465163417537}, 'confidence': 0.997769711492997, 'timestamp': 201933.724126, 'diameter_3d': 4.2670930326835075, 'ellipse': {'center': [140.96677125923867, 182.8589212458852], 'axes': [38.30261640905243, 46.669268266660055], 'angle': -82.3249692688604}, 'location': [140.96677125923867, 182.8589212458852], 'diameter': 46.669268266660055, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7150663574074345, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.012403515087018, 'phi': -1.614421371841346, 'norm_pos': [0.44052116018512083, 0.23808782814214502], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.920649,"{'circle_3d': {'center': [-1.7120795000248932, 5.904959323568977, 31.084342737596636], 'normal': [-0.03664531723967078, 0.43581315996769493, -0.8992908374510307], 'radius': 2.112575031513824}, 'confidence': 0.9960439679819242, 'timestamp': 201933.732526, 'diameter_3d': 4.225150063027648, 'ellipse': {'center': [141.3545144577529, 183.87194581458235], 'axes': [37.56542534955328, 46.141245917251894], 'angle': -82.83211668357885}, 'location': [141.3545144577529, 183.87194581458235], 'diameter': 46.141245917251894, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7150469744362509, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0217378799220316, 'phi': -1.6115229224858472, 'norm_pos': [0.4417328576804779, 0.2338668924392402], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.928876,"{'circle_3d': {'center': [-1.7321297747858204, 5.894355898569761, 31.080045841915503], 'normal': [-0.038316173469748055, 0.4349295412177603, -0.899648912091125], 'radius': 2.1344697816988165}, 'confidence': 0.9938991805722389, 'timestamp': 201933.740926, 'diameter_3d': 4.268939563397633, 'ellipse': {'center': [141.1361596282394, 183.7540904399964], 'axes': [37.986125782007136, 46.626152792340655], 'angle': -82.60566764135706}, 'location': [141.1361596282394, 183.7540904399964], 'diameter': 46.626152792340655, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7147330559602705, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0207563549343592, 'phi': -1.6133607434745418, 'norm_pos': [0.4410504988382481, 0.234357956500015], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.9364202,"{'circle_3d': {'center': [-1.727315109615322, 5.950317939344617, 31.107075232459447], 'normal': [-0.03791495137220651, 0.43959304461566495, -0.8973964628791297], 'radius': 2.1499257003675}, 'confidence': 0.997220970691447, 'timestamp': 201933.749326, 'diameter_3d': 4.299851400735, 'ellipse': {'center': [141.2045420625293, 184.2976425627685], 'axes': [38.04964308321624, 46.92376182666234], 'angle': -82.73920192042584}, 'location': [141.2045420625293, 184.2976425627685], 'diameter': 46.92376182666234, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7142970035808771, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.025941869638987, 'phi': -1.613021159345629, 'norm_pos': [0.44126419394540406, 0.23209315598846458], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.945494,"{'circle_3d': {'center': [-1.72966697517493, 5.940450493854431, 31.10234680893251], 'normal': [-0.03811094016884052, 0.4387707574914828, -0.8977904981730411], 'radius': 2.1083835122087744}, 'confidence': 0.9981025396124454, 'timestamp': 201933.757726, 'diameter_3d': 4.216767024417549, 'ellipse': {'center': [141.1749348724519, 184.2225101694965], 'axes': [37.349205994934714, 46.02315829339055], 'angle': -82.70040155059947}, 'location': [141.1749348724519, 184.2225101694965], 'diameter': 46.02315829339055, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.714703705366293, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0250265881879677, 'phi': -1.6132205597107991, 'norm_pos': [0.4411716714764122, 0.23240620762709796], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.952478,"{'circle_3d': {'center': [-1.7140402599556521, 5.924915064028794, 31.094116617358004], 'normal': [-0.03680871390056736, 0.4374761383393464, -0.8984763474709165], 'radius': 2.1066601027901974}, 'confidence': 0.9977544637470342, 'timestamp': 201933.766126, 'diameter_3d': 4.213320205580395, 'ellipse': {'center': [141.33882343718204, 184.0716625252756], 'axes': [37.38434189915595, 45.99762586998548], 'angle': -82.84075554858346}, 'location': [141.33882343718204, 184.0716625252756], 'diameter': 45.99762586998548, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.714766120944943, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.023586385710104, 'phi': -1.611741357594074, 'norm_pos': [0.4416838232411939, 0.23303473947801834], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.9605372,"{'circle_3d': {'center': [-1.713670760542226, 5.895396463641164, 31.079778558859992], 'normal': [-0.03677792228278183, 0.4350162549737106, -0.8996711856790842], 'radius': 2.1274798769874756}, 'confidence': 0.9985656246274517, 'timestamp': 201933.774526, 'diameter_3d': 4.254959753974951, 'ellipse': {'center': [141.33516871515974, 183.7695696810294], 'axes': [37.86630521682319, 46.47381795623495], 'angle': -82.80127723640481}, 'location': [141.33516871515974, 183.7695696810294], 'diameter': 46.47381795623495, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7152515497372613, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.020852656092248, 'phi': -1.6116528715552683, 'norm_pos': [0.4416724022348742, 0.23429345966237747], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.9689631,"{'circle_3d': {'center': [-1.7506809057880448, 5.828099526350867, 31.049068413579093], 'normal': [-0.03986210105326675, 0.42940817686618576, -0.9022303644524926], 'radius': 2.09456976547826}, 'confidence': 0.9977883344750466, 'timestamp': 201933.782926, 'diameter_3d': 4.18913953095652, 'ellipse': {'center': [140.91583598026338, 183.11854926474837], 'axes': [37.51059254890598, 45.798854035254095], 'angle': -82.30780807712009}, 'location': [140.91583598026338, 183.11854926474837], 'diameter': 45.798854035254095, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7148027337320784, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0146336851612494, 'phi': -1.6149493454462347, 'norm_pos': [0.44036198743832305, 0.23700604473021514], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.976547,"{'circle_3d': {'center': [-1.728365839769362, 5.7863363833480514, 31.028329123593405], 'normal': [-0.03800251221837651, 0.4259279149492845, -0.9039586386179664], 'radius': 2.1103092252801767}, 'confidence': 0.998709687361773, 'timestamp': 201933.791326, 'diameter_3d': 4.2206184505603535, 'ellipse': {'center': [141.1455627695696, 182.69814821224816], 'axes': [37.957578350419055, 46.17392082166043], 'angle': -82.48040602644961}, 'location': [141.1455627695696, 182.69814821224816], 'diameter': 46.17392082166043, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.715450449544397, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.010783560770277, 'phi': -1.6128116869444202, 'norm_pos': [0.441079883654905, 0.23875771578229932], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.9842482,"{'circle_3d': {'center': [-1.766651905925824, 5.728187911931972, 31.002793707156258], 'normal': [-0.04119301773141502, 0.4210822089979445, -0.906086589987729], 'radius': 2.0995111037849994}, 'confidence': 0.999112268734662, 'timestamp': 201933.799726, 'diameter_3d': 4.199022207569999, 'ellipse': {'center': [140.7154376459811, 182.1226769717333], 'axes': [37.95576843904901, 45.97466965432589], 'angle': -81.97490468013586}, 'location': [140.7154376459811, 182.1226769717333], 'diameter': 45.97466965432589, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.7160984244506952, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.00543446151161, 'phi': -1.6162276061824021, 'norm_pos': [0.4397357426436909, 0.2411555126177779], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878441.996968,"{'circle_3d': {'center': [-1.7801309281695603, 5.733988310131492, 31.006112503708053], 'normal': [-0.0423162695850597, 0.42156557551457124, -0.9058100236084126], 'radius': 2.092473729816754}, 'confidence': 0.9982688006592225, 'timestamp': 201933.808126, 'diameter_3d': 4.184947459633508, 'ellipse': {'center': [140.57116505469082, 182.18285805770788], 'axes': [37.80067506461411, 45.815517447596775], 'angle': -81.83910561122644}, 'location': [140.57116505469082, 182.18285805770788], 'diameter': 45.815517447596775, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.717361967377883, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 2.0059674431743804, 'phi': -1.6174788812147214, 'norm_pos': [0.4392848907959088, 0.2409047580928838], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
