eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878454.796244,"{'circle_3d': {'center': [-1.7811820192013863, 5.126874109580441, 30.743731209208573], 'normal': [-0.042403860504378534, 0.3709727254686503, -0.9276751314833692], 'radius': 2.383162676859776}, 'confidence': 0.991750626873336, 'timestamp': 201946.609761, 'diameter_3d': 4.766325353719552, 'ellipse': {'center': [140.41382137464464, 175.9049730076623], 'axes': [45.41634886570384, 52.6254762050417], 'angle': -80.67937474960829}, 'location': [140.41382137464464, 175.9049730076623], 'diameter': 52.6254762050417, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3283514409796462, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9508525975313216, 'phi': -1.616474348483081, 'norm_pos': [0.4387931917957645, 0.2670626124680737], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.784388,"{'circle_3d': {'center': [-1.6244458680198064, 5.152593894069177, 30.74798596409505], 'normal': [-0.02934251457258022, 0.37311604084271166, -0.9273205685761629], 'radius': 2.2043425942781427}, 'confidence': 0.8842416352299972, 'timestamp': 201951.599375, 'diameter_3d': 4.408685188556285, 'ellipse': {'center': [142.11620449262583, 176.27275989774319], 'axes': [41.991602347442495, 48.66814558902124], 'angle': -82.63553168084849}, 'location': [142.11620449262583, 176.27275989774319], 'diameter': 48.66814558902124, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6320453365000978, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9531616705538566, 'phi': -1.602428028445608, 'norm_pos': [0.4441131390394557, 0.2655301670927367], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.7928169,"{'circle_3d': {'center': [-1.5753416126515325, 5.181387209457125, 30.758167703950768], 'normal': [-0.02525049329189071, 0.3755154837917073, -0.9264720902548529], 'radius': 2.1779279538420666}, 'confidence': 0.9957353954387012, 'timestamp': 201951.607775, 'diameter_3d': 4.355855907684133, 'ellipse': {'center': [142.65650612477606, 176.58263203769516], 'axes': [41.41037066612956, 48.06913126664327], 'angle': -83.27998690975407}, 'location': [142.65650612477606, 176.58263203769516], 'diameter': 48.06913126664327, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.632560051471609, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9557492264355383, 'phi': -1.5980440380587335, 'norm_pos': [0.44580158163992517, 0.2642390331762702], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.805865,"{'circle_3d': {'center': [-1.4824811553680288, 5.158320228564423, 30.746705036409857], 'normal': [-0.017512121851598745, 0.37359323538398215, -0.9274273125499287], 'radius': 2.191919055430161}, 'confidence': 0.9948911764167843, 'timestamp': 201951.616175, 'diameter_3d': 4.383838110860322, 'ellipse': {'center': [143.66328187350103, 176.34373413819657], 'axes': [41.78748069636513, 48.39654026130187], 'angle': -84.37931829440171}, 'location': [143.66328187350103, 176.34373413819657], 'diameter': 48.39654026130187, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6309507042530971, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9536760613746513, 'phi': -1.589676556821413, 'norm_pos': [0.4489477558546907, 0.2652344410908476], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.812845,"{'circle_3d': {'center': [-1.4595799331474586, 5.078598364276762, 30.71451410127877], 'normal': [-0.015603686666551217, 0.3669497466933437, -0.9301098904775194], 'radius': 2.2143594934128283}, 'confidence': 0.978529365082832, 'timestamp': 201951.624575, 'diameter_3d': 4.428718986825657, 'ellipse': {'center': [143.89694130578516, 175.5174729726625], 'axes': [42.49325476948097, 48.94310839155078], 'angle': -84.5564690216739}, 'location': [143.89694130578516, 175.5174729726625], 'diameter': 48.94310839155078, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6299315526605676, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9465242248617847, 'phi': -1.5875709286341522, 'norm_pos': [0.4496779415805786, 0.2686771959472396], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.820582,"{'circle_3d': {'center': [-1.3889271233123202, 5.084710679683497, 30.715965655824547], 'normal': [-0.00971595251362303, 0.36745910631057166, -0.9299889275987048], 'radius': 2.203042109003115}, 'confidence': 0.9959625455743462, 'timestamp': 201951.632975, 'diameter_3d': 4.40608421800623, 'ellipse': {'center': [144.66866103625387, 175.5874686860556], 'axes': [42.27473492914852, 48.69096208408747], 'angle': -85.44612535297577}, 'location': [144.66866103625387, 175.5874686860556], 'diameter': 48.69096208408747, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6294076840669516, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.94707184079321, 'phi': -1.581243331868452, 'norm_pos': [0.45208956573829334, 0.26838554714143503], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.828823,"{'circle_3d': {'center': [-1.350766722230529, 5.057910355595438, 30.70508031374641], 'normal': [-0.006535919090140434, 0.36522574596990004, -0.9308960394385493], 'radius': 2.1811299820057313}, 'confidence': 0.9887189659451396, 'timestamp': 201951.641375, 'diameter_3d': 4.3622599640114625, 'ellipse': {'center': [145.07999706340703, 175.32432653932068], 'axes': [41.95117551840588, 48.22345050855831], 'angle': -85.89578821134657}, 'location': [145.07999706340703, 175.32432653932068], 'diameter': 48.22345050855831, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6274475614081121, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9446716163147042, 'phi': -1.5778173166996472, 'norm_pos': [0.453374990823147, 0.2694819727528305], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.836642,"{'circle_3d': {'center': [-1.3458890875433038, 5.169158286611089, 30.74933551989858], 'normal': [-0.006129449532871664, 0.374496406887871, -0.9272081055925354], 'radius': 2.1983580669451896}, 'confidence': 0.4990784679065794, 'timestamp': 201951.649775, 'diameter_3d': 4.396716133890379, 'ellipse': {'center': [145.15411111210958, 176.4541138133414], 'axes': [41.90999972129883, 48.53554992974341], 'angle': -86.06823785781758}, 'location': [145.15411111210958, 176.4541138133414], 'diameter': 48.53554992974341, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6273740679215711, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9546499250875853, 'phi': -1.5774068818700098, 'norm_pos': [0.4536065972253424, 0.2647745257777442], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.844776,"{'circle_3d': {'center': [-1.2910055460054541, 5.047200154118104, 30.70062458468987], 'normal': [-0.001555821071384188, 0.36433322918012223, -0.9312673501932612], 'radius': 2.1872773188780976}, 'confidence': 0.9604409578544093, 'timestamp': 201951.658175, 'diameter_3d': 4.374554637756195, 'ellipse': {'center': [145.7305533310832, 175.21180889152225], 'axes': [42.116735141117154, 48.366758014688976], 'angle': -86.63899203739417}, 'location': [145.7305533310832, 175.21180889152225], 'diameter': 48.366758014688976, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6257655560379161, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.943713048332286, 'phi': -1.5724669744597115, 'norm_pos': [0.455407979159635, 0.2699507962853239], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.852546,"{'circle_3d': {'center': [-1.3101564912398502, 5.057814085041505, 30.704831235007237], 'normal': [-0.003151733174250536, 0.365217723423739, -0.9309167960001472], 'radius': 2.192115515483839}, 'confidence': 0.9958883656144721, 'timestamp': 201951.666575, 'diameter_3d': 4.384231030967678, 'ellipse': {'center': [145.5233164626097, 175.31819240276388], 'axes': [42.17138465549, 48.467138800746156], 'angle': -86.40689335322348}, 'location': [145.5233164626097, 175.31819240276388], 'diameter': 48.467138800746156, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6261440739724122, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9446629984513475, 'phi': -1.5741819367072851, 'norm_pos': [0.45476036394565533, 0.2695075316551505], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.860676,"{'circle_3d': {'center': [-1.2944950719485468, 5.0918932337248055, 30.71821914238094], 'normal': [-0.0018466148999752403, 0.3680576524806807, -0.9298011370523386], 'radius': 2.1913185376249804}, 'confidence': 0.9773277252395346, 'timestamp': 201951.674975, 'diameter_3d': 4.382637075249961, 'ellipse': {'center': [145.70041975602453, 175.66796586920037], 'axes': [42.045601892143765, 48.42874275405955], 'angle': -86.634060301895}, 'location': [145.70041975602453, 175.66796586920037], 'diameter': 48.42874275405955, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6272536384036798, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.947715493254242, 'phi': -1.5727823562785268, 'norm_pos': [0.4553138117375767, 0.2680501422116651], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.868397,"{'circle_3d': {'center': [-1.2976746553035168, 5.139464755273569, 30.73717439979354], 'normal': [-0.002111580179556082, 0.37202194594307764, -0.9282215322679555], 'radius': 2.173258331680865}, 'confidence': 0.9058440207144325, 'timestamp': 201951.683375, 'diameter_3d': 4.34651666336173, 'ellipse': {'center': [145.67445518119618, 176.16385709113607], 'axes': [41.53982461926393, 48.00004880515328], 'angle': -86.63582639633236}, 'location': [145.67445518119618, 176.16385709113607], 'diameter': 48.00004880515328, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6277880016491544, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9519826945919987, 'phi': -1.5730711894905718, 'norm_pos': [0.45523267244123805, 0.2659839287869331], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.876925,"{'circle_3d': {'center': [-1.2886900318459278, 5.245220526626367, 30.78012831392399], 'normal': [-0.0013628615580903263, 0.38083492688914417, -0.9246420394237512], 'radius': 2.192493618531355}, 'confidence': 0.5020180834275693, 'timestamp': 201951.691775, 'diameter_3d': 4.38498723706271, 'ellipse': {'center': [145.7917396915157, 177.23280920198584], 'axes': [41.549151476351845, 48.3584778434136], 'angle': -86.83400099175596}, 'location': [145.7917396915157, 177.23280920198584], 'diameter': 48.3584778434136, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6274969777717465, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9614954276619339, 'phi': -1.5722702599636829, 'norm_pos': [0.4555991865359865, 0.26152996165839226], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.8884108,"{'circle_3d': {'center': [-1.3110191366985695, 5.223252984606781, 30.771161229014105], 'normal': [-0.0032236202958104703, 0.37900429838751193, -0.9253892964995749], 'radius': 2.1806886387607793}, 'confidence': 0.9947872750052501, 'timestamp': 201951.700175, 'diameter_3d': 4.361377277521559, 'ellipse': {'center': [145.54442657019558, 177.01509954582758], 'axes': [41.3961821579952, 48.111631363870075], 'angle': -86.5446533667932}, 'location': [145.54442657019558, 177.01509954582758], 'diameter': 48.111631363870075, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6266522525784524, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9595164110702623, 'phi': -1.574279841536837, 'norm_pos': [0.4548263330318612, 0.2624370852257184], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.8977191,"{'circle_3d': {'center': [-1.289793907297327, 5.2516514959421885, 30.78278091809916], 'normal': [-0.0014548511790402712, 0.3813708409987959, -0.9244209890758203], 'radius': 2.198472830885626}, 'confidence': 0.9953580896850497, 'timestamp': 201951.708575, 'diameter_3d': 4.396945661771252, 'ellipse': {'center': [145.78086593417984, 177.29515724581438], 'axes': [41.64020780661503, 48.48632061111088], 'angle': -86.82579176071346}, 'location': [145.78086593417984, 177.29515724581438], 'diameter': 48.48632061111088, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6260177367497399, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9620750871581034, 'phi': -1.5723701227115743, 'norm_pos': [0.455565206044312, 0.26127017814244013], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.904495,"{'circle_3d': {'center': [-1.3483383879020459, 5.291035670663596, 30.799357823705737], 'normal': [-0.006333557896100173, 0.3846528555589132, -0.9230395802752722], 'radius': 2.207682985564709}, 'confidence': 0.9964762732535835, 'timestamp': 201951.716975, 'diameter_3d': 4.415365971129418, 'ellipse': {'center': [145.15093866338765, 177.69025695199286], 'axes': [41.6660581119264, 48.663364988765004], 'angle': -86.1555092806351}, 'location': [145.15093866338765, 177.69025695199286], 'diameter': 48.663364988765004, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6252323636639301, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9656280403601298, 'phi': -1.5776578510842187, 'norm_pos': [0.4535966833230864, 0.2596239293666964], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.912469,"{'circle_3d': {'center': [-1.4180557081666496, 5.28512163259587, 30.797592802119436], 'normal': [-0.012143334584817152, 0.3841600190532694, -0.923186665407464], 'radius': 2.215479355655735}, 'confidence': 0.985211718440673, 'timestamp': 201951.725375, 'diameter_3d': 4.43095871131147, 'ellipse': {'center': [144.39116117517315, 177.62490138636102], 'axes': [41.817095057978115, 48.83769835729545], 'angle': -85.31465033154791}, 'location': [144.39116117517315, 177.62490138636102], 'diameter': 48.83769835729545, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6239093609785584, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9650941844714098, 'phi': -1.5839492835749345, 'norm_pos': [0.4512223786724161, 0.2598962442234958], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.921207,"{'circle_3d': {'center': [-1.4493916904683766, 5.294569236265663, 30.801985578218293], 'normal': [-0.014754666443294389, 0.38494731935908544, -0.9228206007325591], 'radius': 2.2101102178631513}, 'confidence': 0.9968905156301107, 'timestamp': 201951.733775, 'diameter_3d': 4.420220435726303, 'ellipse': {'center': [144.05219173438354, 177.722845850446], 'axes': [41.67367117254268, 48.71220079537696], 'angle': -84.95118084840414}, 'location': [144.05219173438354, 177.722845850446], 'diameter': 48.71220079537696, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.623468530929483, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9659470694182202, 'phi': -1.5867836263234711, 'norm_pos': [0.45016309916994857, 0.2594881422898083], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.928544,"{'circle_3d': {'center': [-1.5357589072094435, 5.3247198236823055, 30.81633068813829], 'normal': [-0.021951934505049966, 0.3874598683104723, -0.9216251749058928], 'radius': 2.214457517566706}, 'confidence': 0.9956464896108426, 'timestamp': 201951.742176, 'diameter_3d': 4.428915035133412, 'ellipse': {'center': [143.11977986858793, 178.02345491226959], 'axes': [41.621392767071114, 48.78513204107984], 'angle': -83.96455415652783}, 'location': [143.11977986858793, 178.02345491226959], 'diameter': 48.78513204107984, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6227848286912918, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9686709562225, 'phi': -1.5946105466898073, 'norm_pos': [0.44724931208933727, 0.25823560453221006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.936345,"{'circle_3d': {'center': [-1.6300191150965238, 5.349841492595598, 30.82957538409858], 'normal': [-0.029806951828973333, 0.3895533407199134, -0.9205214502425353], 'radius': 2.220063687341049}, 'confidence': 0.9796702771879573, 'timestamp': 201951.750576, 'diameter_3d': 4.440127374682098, 'ellipse': {'center': [142.10184604927903, 178.27037710081905], 'axes': [41.60062594814907, 48.887412502862794], 'angle': -82.89350456070858}, 'location': [142.10184604927903, 178.27037710081905], 'diameter': 48.887412502862794, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6231576932284821, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9709428997099185, 'phi': -1.6031655245656589, 'norm_pos': [0.444068268903997, 0.25720676207992066], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.944892,"{'circle_3d': {'center': [-1.727011023433311, 5.459917932733906, 30.88039018185316], 'normal': [-0.037889610857038916, 0.3987263773981057, -0.9162868837629868], 'radius': 2.204311165824362}, 'confidence': 0.3556958351238141, 'timestamp': 201951.758976, 'diameter_3d': 4.408622331648724, 'ellipse': {'center': [141.07651888679186, 179.38422072668737], 'axes': [40.86709273886001, 48.46079898516556], 'angle': -81.95742134373579}, 'location': [141.07651888679186, 179.38422072668737], 'diameter': 48.46079898516556, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.620924100817688, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9809239573727602, 'phi': -1.6121240348658799, 'norm_pos': [0.44086412152122456, 0.25256574697213596], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.952446,"{'circle_3d': {'center': [-1.826745841385236, 5.45421973192858, 30.882488745797488], 'normal': [-0.04620084568636602, 0.3982515273309953, -0.916112003434293], 'radius': 2.197437712359629}, 'confidence': 0.5068687528930168, 'timestamp': 201951.767376, 'diameter_3d': 4.394875424719258, 'ellipse': {'center': [139.99434898676563, 179.32218636961466], 'axes': [40.70699990926848, 48.30572274188442], 'angle': -80.813478880772}, 'location': [139.99434898676563, 179.32218636961466], 'diameter': 48.30572274188442, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6200196265874869, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9804062251599102, 'phi': -1.6211850753073604, 'norm_pos': [0.4374823405836426, 0.25282422345993893], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.960916,"{'circle_3d': {'center': [-1.8850976189482844, 5.3948210504592575, 30.859948200892596], 'normal': [-0.051063493816620044, 0.39330163720855166, -0.9179903821763673], 'radius': 2.174008435790836}, 'confidence': 0.9961738804901298, 'timestamp': 201951.775776, 'diameter_3d': 4.348016871581672, 'ellipse': {'center': [139.34476397773759, 178.72947178475007], 'axes': [40.44828096804939, 47.82438392810579], 'angle': -80.0279488121759}, 'location': [139.34476397773759, 178.72947178475007], 'diameter': 47.82438392810579, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6193012953516264, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9750162142176009, 'phi': -1.6263643653222823, 'norm_pos': [0.43545238743042997, 0.25529386756354133], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.972675,"{'circle_3d': {'center': [-1.920551409777306, 5.429984652169657, 30.877112286549476], 'normal': [-0.054017976385705165, 0.396231937351085, -0.9165600417049606], 'radius': 2.2248889426420644}, 'confidence': 0.8943763313571635, 'timestamp': 201951.784176, 'diameter_3d': 4.449777885284129, 'ellipse': {'center': [138.97379577444508, 179.0541373230928], 'axes': [41.247183090502176, 48.917503004753684], 'angle': -79.70059743457502}, 'location': [138.97379577444508, 179.0541373230928], 'diameter': 48.917503004753684, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.618659863761073, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9782055497946085, 'phi': -1.6296637898499706, 'norm_pos': [0.43429311179514085, 0.25394109448711333], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.980627,"{'circle_3d': {'center': [-1.9857704284223818, 5.4472831245048505, 30.88864720875855], 'normal': [-0.05945289460612817, 0.3976734767123511, -0.915598798187538], 'radius': 2.241087419828696}, 'confidence': 0.9980784958506433, 'timestamp': 201951.792576, 'diameter_3d': 4.482174839657392, 'ellipse': {'center': [138.27452313233385, 179.21262835453618], 'axes': [41.4409025678675, 49.25538610906754], 'angle': -79.0044036193665}, 'location': [138.27452313233385, 179.21262835453618], 'diameter': 49.25538610906754, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6205699115195085, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9797761297015573, 'phi': -1.6356386437682904, 'norm_pos': [0.4321078847885433, 0.2532807151894326], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.98836,"{'circle_3d': {'center': [-2.051908777930729, 5.421722344147832, 30.88207070254446], 'normal': [-0.06496442373182375, 0.39554341168259954, -0.9161468403720452], 'radius': 2.2109681719704395}, 'confidence': 0.9974722939019729, 'timestamp': 201951.800976, 'diameter_3d': 4.421936343940879, 'ellipse': {'center': [137.54979346702302, 178.9629083752121], 'axes': [40.92794413332352, 48.60266041056994], 'angle': -78.20139856779963}, 'location': [137.54979346702302, 178.9629083752121], 'diameter': 48.60266041056994, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6213254724178663, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9774557659702119, 'phi': -1.6415883236466497, 'norm_pos': [0.42984310458444697, 0.254321215103283], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878459.9968488,"{'circle_3d': {'center': [-2.135038324306957, 5.415327208783627, 30.885521075114468], 'normal': [-0.07189188592984276, 0.39501048373558245, -0.9158593093245445], 'radius': 2.221785002697066}, 'confidence': 0.9971155349612604, 'timestamp': 201951.809376, 'diameter_3d': 4.443570005394132, 'ellipse': {'center': [136.65054447724685, 178.8816068394063], 'axes': [41.087463563633484, 48.83473149991803], 'angle': -77.25515942492426}, 'location': [136.65054447724685, 178.8816068394063], 'diameter': 48.83473149991803, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.6222726769431142, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9768755896045194, 'phi': -1.6491323434687697, 'norm_pos': [0.4270329514913964, 0.25465997150247377], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
