eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603861245.833971,"{'circle_3d': {'center': [0.26217046969335833, 0.09699712385746295, 1.016539120018109], 'normal': [-0.05390398001017462, 0.6148391776547536, -0.7868082018890556], 'radius': 0.08908349592712232}, 'confidence': 0.15154646884462197, 'timestamp': 184739.558829, 'diameter_3d': 0.17816699185424464, 'ellipse': {'center': [247.83946109649307, 151.19387322520456], 'axes': [43.04417156535044, 61.18550202022217], 'angle': 81.42247276279016}, 'location': [247.83946109649307, 151.19387322520456], 'diameter': 61.18550202022217, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2329783566713424, 'phi': -1.639199124874768, 'norm_pos': [0.7744983159265408, 0.37002552822831436], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.161984,"{'circle_3d': {'center': [-0.023150310292450182, -0.0024044775275999797, 0.9633944035743713], 'normal': [-0.07768071167565867, 0.6065557108726651, -0.7912369282593672], 'radius': 0.07453271775548101}, 'confidence': 0.25610922488807597, 'timestamp': 184742.885229, 'diameter_3d': 0.14906543551096202, 'ellipse': {'center': [151.95668337207852, 118.17516297421093], 'axes': [41.585431081550254, 52.55281061972239], 'angle': -80.90752150393152}, 'location': [151.95668337207852, 118.17516297421093], 'diameter': 52.55281061972239, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2225175051861563, 'phi': -1.668659008631886, 'norm_pos': [0.4748646355377454, 0.5076034876074544], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.169879,"{'circle_3d': {'center': [-0.023407059211567605, -0.0027039502500860735, 0.9631900473038506], 'normal': [-0.07770210741891846, 0.606530754812458, -0.7912539579485772], 'radius': 0.07464622514994335}, 'confidence': 0.2825486085973963, 'timestamp': 184742.893629, 'diameter_3d': 0.1492924502998867, 'ellipse': {'center': [151.86474927227226, 118.06590692032086], 'axes': [41.66729877049951, 52.644619819736235], 'angle': -80.8805525825566}, 'location': [151.86474927227226, 118.06590692032086], 'diameter': 52.644619819736235, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222486115909589, 'phi': -1.668683697910147, 'norm_pos': [0.47457734147585084, 0.5080587211653298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.177985,"{'circle_3d': {'center': [-0.023665298003900492, -0.0030048439427838858, 0.9629847689962663], 'normal': [-0.07772362731827953, 0.6065056803380665, -0.7912710644742093], 'radius': 0.07477130547574277}, 'confidence': 0.24841669296755703, 'timestamp': 184742.902029, 'diameter_3d': 0.14954261095148555, 'ellipse': {'center': [151.7722754119375, 117.95578678007945], 'axes': [41.75580413350736, 52.744711194445465], 'angle': -80.85337223312034}, 'location': [151.7722754119375, 117.95578678007945], 'diameter': 52.744711194445465, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222454578450814, 'phi': -1.6687085319666006, 'norm_pos': [0.4742883606623047, 0.5085175550830023], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.186344,"{'circle_3d': {'center': [-0.023925026825490026, -0.0033071587084849696, 0.9627785689046036], 'normal': [-0.07774527138674532, 0.6064804874409248, -0.7912882478151811], 'radius': 0.07475264913721755}, 'confidence': 0.20811980851174422, 'timestamp': 184742.910429, 'diameter_3d': 0.1495052982744351, 'ellipse': {'center': [151.67881494025366, 117.84891057972185], 'axes': [41.76379338609876, 52.743260395777774], 'angle': -80.82602630622524}, 'location': [151.67881494025366, 117.84891057972185], 'diameter': 52.743260395777774, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2224228928097207, 'phi': -1.668733510801334, 'norm_pos': [0.4739962966882927, 0.5089628725844924], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.194106,"{'circle_3d': {'center': [-0.024186245830455144, -0.003610894647307461, 0.962571447285324], 'normal': [-0.07776703963715909, 0.6064551761126895, -0.7913055079501211], 'radius': 0.07511961264996783}, 'confidence': 0.2471059314746317, 'timestamp': 184742.918829, 'diameter_3d': 0.15023922529993566, 'ellipse': {'center': [151.58588847650506, 117.73125670824048], 'axes': [41.98838072309141, 53.01463096037553], 'angle': -80.7983530117753}, 'location': [151.58588847650506, 117.73125670824048], 'diameter': 53.01463096037553, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222391058986529, 'phi': -1.6687586344141734, 'norm_pos': [0.4737059014890783, 0.509453097048998], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.203674,"{'circle_3d': {'center': [0.07699142818700744, 0.09113495165588592, 1.026467761730263], 'normal': [-0.06933556680237053, 0.6143506633046223, -0.7859808150797095], 'radius': 0.07434141235893296}, 'confidence': 0.26653753995571666, 'timestamp': 184742.927229, 'diameter_3d': 0.14868282471786592, 'ellipse': {'center': [185.58763274021427, 149.31239944955487], 'axes': [36.15442283386879, 49.3229469947515], 'angle': -88.3290898610159}, 'location': [185.58763274021427, 149.31239944955487], 'diameter': 49.3229469947515, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.232359076981129, 'phi': -1.6587839028052054, 'norm_pos': [0.5799613523131696, 0.3778650022935214], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.214129,"{'circle_3d': {'center': [0.25861684523068285, 0.08425707570953822, 1.0068413073710865], 'normal': [-0.054200115382064255, 0.61377750697576, -0.7876163529429743], 'radius': 0.0742415524481179}, 'confidence': 0.20819638994961415, 'timestamp': 184742.935629, 'diameter_3d': 0.1484831048962358, 'ellipse': {'center': [247.37656299150404, 147.54816976796673], 'axes': [36.57993841190381, 51.46552909532441], 'angle': 81.14493070258968}, 'location': [247.37656299150404, 147.54816976796673], 'diameter': 51.46552909532441, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2316328788375057, 'phi': -1.6395033839304223, 'norm_pos': [0.7730517593484502, 0.38521595930013863], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.2228239,"{'circle_3d': {'center': [0.15210807684425265, 0.08521749736897366, 1.0155233560322756], 'normal': [-0.06307584608093343, 0.6138575421140463, -0.7868928488878751], 'radius': 0.07493107746124562}, 'confidence': 0.1589240993233261, 'timestamp': 184742.944029, 'diameter_3d': 0.14986215492249125, 'ellipse': {'center': [210.9983300059867, 147.62621313079188], 'axes': [36.97411686822315, 50.62134405175018], 'angle': 86.99348292817193}, 'location': [210.9983300059867, 147.62621313079188], 'diameter': 50.62134405175018, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.231734259985706, 'phi': -1.650783418271576, 'norm_pos': [0.6593697812687085, 0.3848907786217005], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.229998,"{'circle_3d': {'center': [0.25673470857056513, 0.08618251806742894, 1.0084718195829812], 'normal': [-0.054356960103740734, 0.6139379605055842, -0.7874804769253165], 'radius': 0.07469498270470427}, 'confidence': 0.21457980007949268, 'timestamp': 184742.952429, 'diameter_3d': 0.14938996540940855, 'ellipse': {'center': [246.60375540178376, 148.1435314235818], 'axes': [36.69766709987513, 51.67149382016327], 'angle': 81.30973102612644}, 'location': [246.60375540178376, 148.1435314235818], 'diameter': 51.67149382016327, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.231836134654368, 'phi': -1.6397134327833076, 'norm_pos': [0.7706367356305742, 0.38273528573507576], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.238657,"{'circle_3d': {'center': [-0.03785172449625662, -0.007929664404580095, 0.9606155669951004], 'normal': [-0.07890582952597586, 0.6060952786329167, -0.7914684979743063], 'radius': 0.07471948096222068}, 'confidence': 0.14727028560297642, 'timestamp': 184742.960829, 'diameter_3d': 0.14943896192444137, 'ellipse': {'center': [146.73388752281915, 116.20735076164269], 'axes': [41.92031032724328, 52.86504972786267], 'angle': -79.57075925349598}, 'location': [146.73388752281915, 116.20735076164269], 'diameter': 52.86504972786267, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.221938502843491, 'phi': -1.670163462395963, 'norm_pos': [0.4585433985088098, 0.5158027051598222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.246612,"{'circle_3d': {'center': [-0.013913749619132387, -0.0003255165373863278, 0.9640860520635162], 'normal': [-0.07691099828621552, 0.6067289576218496, -0.7911792908852718], 'radius': 0.07537560284430547}, 'confidence': 0.3469050994135751, 'timestamp': 184742.969229, 'diameter_3d': 0.15075120568861095, 'ellipse': {'center': [155.22039386488612, 118.88774372457118], 'axes': [42.00311340318774, 53.10022676825709], 'angle': -81.710646242771}, 'location': [155.22039386488612, 118.88774372457118], 'diameter': 53.10022676825709, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.10320592147058383, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222735432509338, 'phi': -1.6677024220380565, 'norm_pos': [0.4850637308277691, 0.50463440114762], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.2537339,"{'circle_3d': {'center': [-0.01743531797303799, 0.00283608319841111, 0.9668544941024813], 'normal': [-0.07720446231570766, 0.6069924242664994, -0.7909485873820248], 'radius': 0.0746090447930503}, 'confidence': 0.9906212081357355, 'timestamp': 184742.977629, 'diameter_3d': 0.1492180895861006, 'ellipse': {'center': [153.9937857936658, 120.02530833866066], 'axes': [41.32146488668954, 52.410777470267746], 'angle': -81.46984238102763}, 'location': [153.9937857936658, 120.02530833866066], 'diameter': 52.410777470267746, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.11020708637964338, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230669170641466, 'phi': -1.6680980502920575, 'norm_pos': [0.4812305806052056, 0.4998945485889139], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.26141,"{'circle_3d': {'center': [-0.016874134162562338, 0.0035304681883721045, 0.9673326582704558], 'normal': [-0.07715769699816802, 0.6070502896823294, -0.7909087403680268], 'radius': 0.07519490583619085}, 'confidence': 0.9999518658424075, 'timestamp': 184742.986029, 'diameter_3d': 0.1503898116723817, 'ellipse': {'center': [154.19556509306884, 120.25444115384977], 'axes': [41.60457987855337, 52.79648099716843], 'angle': -81.52675492504959}, 'location': [154.19556509306884, 120.25444115384977], 'diameter': 52.79648099716843, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.12076320552542041, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231397325547655, 'phi': -1.6680443507698, 'norm_pos': [0.4818611409158401, 0.498939828525626], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.269857,"{'circle_3d': {'center': [-0.016959809402744774, 0.003664413471073047, 0.967443826083791], 'normal': [-0.07716483660151656, 0.6070614517892212, -0.7908994763835822], 'radius': 0.07508492253848066}, 'confidence': 0.961827414990896, 'timestamp': 184742.994429, 'diameter_3d': 0.15016984507696132, 'ellipse': {'center': [154.1657987238434, 120.3044633537648], 'axes': [41.53334441295514, 52.71307189689767], 'angle': -81.52190746395816}, 'location': [154.1657987238434, 120.3044633537648], 'diameter': 52.71307189689767, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.1298473570817471, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231537789630234, 'phi': -1.668054424771295, 'norm_pos': [0.48176812101201066, 0.4987314026926467], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.277441,"{'circle_3d': {'center': [-0.01635848861406286, 0.0040381855108080345, 0.9676720786494393], 'normal': [-0.07711472653579306, 0.6070925994591991, -0.7908804553364448], 'radius': 0.07469955866617033}, 'confidence': 0.9324501580354455, 'timestamp': 184743.002829, 'diameter_3d': 0.14939911733234065, 'ellipse': {'center': [154.37715455191127, 120.44594802854029], 'axes': [41.29919516324468, 52.42894815830113], 'angle': -81.57696524012557}, 'location': [154.37715455191127, 120.44594802854029], 'diameter': 52.42894815830113, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.13747113810046452, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231929760242086, 'phi': -1.6679939863891204, 'norm_pos': [0.48242860797472276, 0.49814188321441544], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.287387,"{'circle_3d': {'center': [-0.017336619097627404, 0.004586861349884508, 0.9681887039269927], 'normal': [-0.07719623740942344, 0.6071383224457888, -0.7908374032299821], 'radius': 0.07450758652545521}, 'confidence': 0.9616214300917124, 'timestamp': 184743.011229, 'diameter_3d': 0.14901517305091042, 'ellipse': {'center': [154.0362459637455, 120.64382227025493], 'axes': [41.14560465362208, 52.266735827049956], 'angle': -81.50598711244128}, 'location': [154.0362459637455, 120.64382227025493], 'diameter': 52.266735827049956, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.14558882770593362, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223250517180089, 'phi': -1.6681013417062727, 'norm_pos': [0.4813632686367047, 0.49731740720727113], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.297983,"{'circle_3d': {'center': [-0.017512695117571364, 0.005190402716838349, 0.968669272486185], 'normal': [-0.07721091041108544, 0.6071886175597017, -0.7907973558500494], 'radius': 0.07546112859143154}, 'confidence': 0.9999601639885529, 'timestamp': 184743.019629, 'diameter_3d': 0.1509222571828631, 'ellipse': {'center': [153.9802032209515, 120.83091271264789], 'axes': [41.63094656717178, 52.91091699819253], 'angle': -81.50109439182324}, 'location': [153.9802032209515, 120.83091271264789], 'diameter': 52.91091699819253, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.15727214121965538, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2233138151580705, 'phi': -1.6681246178715408, 'norm_pos': [0.4811881350654734, 0.49653786369730046], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861249.3056462,"{'circle_3d': {'center': [-0.016806264424374162, 0.00623286826445657, 0.9694008346580638], 'normal': [-0.07715204118665234, 0.6072754896886698, -0.7907363923357261], 'radius': 0.07471280539444418}, 'confidence': 0.9638913326342785, 'timestamp': 184743.028029, 'diameter_3d': 0.14942561078888836, 'ellipse': {'center': [154.23006288737042, 121.21598789183611], 'axes': [41.15139616648787, 52.344659838066455], 'angle': -81.57481819909052}, 'location': [154.23006288737042, 121.21598789183611], 'diameter': 52.344659838066455, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.1638342248608149, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.22342315366873, 'phi': -1.6680583282811556, 'norm_pos': [0.48196894652303257, 0.4949333837840162], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
