eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582517962.141065,"{'circle_3d': {'center': [-5.9048774469676735, 8.510180737435716, 69.05193198853192], 'normal': [0.14277753776095628, -0.10348784804907026, -0.9843296399159639], 'radius': 3.202469465684184}, 'confidence': 0.10467168682286845, 'timestamp': 7764.844046, 'diameter_3d': 6.404938931368368, 'ellipse': {'center': [106.790608152807, 196.55174485523912], 'axes': [57.41132432340906, 58.1466989018341], 'angle': 32.35890217893498}, 'location': [106.790608152807, 196.55174485523912], 'diameter': 58.1466989018341, 'sphere': {'center': [-7.618207900099149, 9.75203491402456, 80.86388766752349], 'radius': 12.0}, 'projected_sphere': {'center': [101.5896386594527, 194.77085038941954], 'axes': [184.01291885915717, 184.01291885915717], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4671228615542806, 'phi': -1.426750414170142, 'norm_pos': [0.33372065047752186, 0.18103439643650365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.747145,"{'circle_3d': {'center': [-20.623849019296944, 23.06787762488869, 162.54731311109137], 'normal': [-0.13157912823378212, -0.10607867917044855, -0.9856136397385594], 'radius': 2.668199139535415}, 'confidence': 0.25217915369829863, 'timestamp': 7770.446846, 'diameter_3d': 5.33639827907083, 'ellipse': {'center': [81.3560475138266, 208.00535103318822], 'axes': [19.82871741353214, 20.55956378236823], 'angle': 7.591363892490605}, 'location': [81.3560475138266, 208.00535103318822], 'diameter': 20.55956378236823, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.464517688410717, 'phi': -1.7035113192295237, 'norm_pos': [0.2542376484807081, 0.1333110373617158], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.76777,"{'circle_3d': {'center': [-20.040262265470695, 23.065923275149693, 162.48418114052515], 'normal': [-0.08294689874826124, -0.10624154164869831, -0.9908746372857434], 'radius': 2.680609317141905}, 'confidence': 0.12473040688994859, 'timestamp': 7770.455246, 'diameter_3d': 5.36121863428381, 'ellipse': {'center': [83.54473895446039, 208.03213633564457], 'axes': [20.156852877695602, 20.67324342334817], 'angle': 12.247706963882564}, 'location': [83.54473895446039, 208.03213633564457], 'diameter': 20.67324342334817, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4643539003740857, 'phi': -1.654312400544054, 'norm_pos': [0.2610773092326887, 0.13319943193481432], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.7684999,"{'circle_3d': {'center': [-18.004341428675406, 22.34098388121462, 162.58833353231944], 'normal': [0.08671317098467933, -0.16665315780995457, -0.9821952713028872], 'radius': 2.629277163932733}, 'confidence': 0.17333336070387428, 'timestamp': 7770.463646, 'diameter_3d': 5.258554327865466, 'ellipse': {'center': [91.3293905811929, 205.22046227549987], 'axes': [20.038781565956647, 20.361437997325684], 'angle': 39.57174382507784}, 'location': [91.3293905811929, 205.22046227549987], 'diameter': 20.361437997325684, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.403361948040616, 'phi': -1.482739569505579, 'norm_pos': [0.2854043455662278, 0.14491474051875053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.770468,"{'circle_3d': {'center': [-18.074375037043993, 23.33086364907228, 162.45670435600593], 'normal': [0.0808770369539639, -0.08416317715514948, -0.9931643693290139], 'radius': 2.6602486447913813}, 'confidence': 0.07782579697287781, 'timestamp': 7770.472046, 'diameter_3d': 5.320497289582763, 'ellipse': {'center': [91.00732320371014, 209.054163367231], 'axes': [20.303409179218626, 20.59637157138621], 'angle': 39.338872120537}, 'location': [91.00732320371014, 209.054163367231], 'diameter': 20.59637157138621, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4865334707724749, 'phi': -1.4895419340632303, 'norm_pos': [0.2843978850115942, 0.1289409859698708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.7803571,"{'circle_3d': {'center': [-17.988090125763282, 23.123580726628802, 162.4834414350532], 'normal': [0.08806744622735631, -0.10143675402543928, -0.9909362794084058], 'radius': 2.5832412130473688}, 'confidence': 0.28844701488643626, 'timestamp': 7770.480446, 'diameter_3d': 5.1664824260947375, 'ellipse': {'center': [91.34753418526773, 208.25049997898043], 'axes': [19.713622935852136, 20.012887453465126], 'angle': 38.48319683184949}, 'location': [91.34753418526773, 208.25049997898043], 'diameter': 20.012887453465126, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4691848082084724, 'phi': -1.4821562430550406, 'norm_pos': [0.2854610443289617, 0.1322895834209149], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.785698,"{'circle_3d': {'center': [-18.257492988467117, 22.884629393196523, 162.48941302295134], 'normal': [0.06561720766870345, -0.12134936514479595, -0.9904386470835623], 'radius': 2.576453830644466}, 'confidence': 0.3695949194437746, 'timestamp': 7770.488846, 'diameter_3d': 5.152907661288932, 'ellipse': {'center': [90.32563959581334, 207.3385046218536], 'axes': [19.655466082341587, 19.96097964468304], 'angle': 36.67619562470506}, 'location': [90.32563959581334, 207.3385046218536], 'diameter': 19.96097964468304, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4491471455373333, 'phi': -1.5046423467840535, 'norm_pos': [0.2822676237369167, 0.13608956407561001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.793074,"{'circle_3d': {'center': [-19.451272680354016, 22.89085917351257, 162.46953213209574], 'normal': [-0.033864433321871446, -0.12083021678512527, -0.9920953879881954], 'radius': 2.666014425186151}, 'confidence': 0.23404457163542486, 'timestamp': 7770.497246, 'diameter_3d': 5.332028850372302, 'ellipse': {'center': [85.77729021072693, 207.3741932816751], 'axes': [20.19769832455914, 20.602485749642508], 'angle': 22.23999125040574}, 'location': [85.77729021072693, 207.3741932816751], 'diameter': 20.602485749642508, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4496701423448974, 'phi': -1.604917330248611, 'norm_pos': [0.2680540319085217, 0.13594086132635375], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.8013172,"{'circle_3d': {'center': [-18.32210308075875, 22.639464956808993, 162.5179086641375], 'normal': [0.06023303331106723, -0.1417797348437566, -0.9880640103180472], 'radius': 2.676253617810003}, 'confidence': 0.23212465645751543, 'timestamp': 7770.505646, 'diameter_3d': 5.352507235620006, 'ellipse': {'center': [90.09137713766484, 206.39285659572312], 'axes': [20.400889281302398, 20.73708068987071], 'angle': 36.858082607403205}, 'location': [90.09137713766484, 206.39285659572312], 'diameter': 20.73708068987071, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4285372457599563, 'phi': -1.5099110137963632, 'norm_pos': [0.2815355535552026, 0.14002976418448698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.813031,"{'circle_3d': {'center': [-18.19564123683794, 22.880385086211962, 162.4941934175764], 'normal': [0.07077152030446832, -0.12170305739350945, -0.9900402808648073], 'radius': 2.57497889853243}, 'confidence': 0.5144779936603256, 'timestamp': 7770.514046, 'diameter_3d': 5.14995779706486, 'ellipse': {'center': [90.56289523442528, 207.31978269754794], 'axes': [19.645552383873834, 19.95095126830061], 'angle': 37.04609261228974}, 'location': [90.56289523442528, 207.31978269754794], 'diameter': 19.95095126830061, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4487908122235216, 'phi': -1.499434236708278, 'norm_pos': [0.283009047607579, 0.13616757209355024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.8207848,"{'circle_3d': {'center': [-17.88800306316448, 22.372193148779, 162.59392587759788], 'normal': [0.09640803477725662, -0.1640523855129228, -0.9817292425296839], 'radius': 2.7164094571398656}, 'confidence': 0.32027304301801185, 'timestamp': 7770.522446, 'diameter_3d': 5.432818914279731, 'ellipse': {'center': [91.77274599435933, 205.33794549390916], 'axes': [20.70873236043319, 21.03319246245765], 'angle': 39.400439579212225}, 'location': [91.77274599435933, 205.33794549390916], 'diameter': 21.03319246245765, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4059990218316092, 'phi': -1.4729079254000177, 'norm_pos': [0.2867898312323729, 0.14442522710871186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.831269,"{'circle_3d': {'center': [-18.880573542342393, 21.91963437625423, 162.62261958223365], 'normal': [0.013693828179097098, -0.20176561655665357, -0.979338100476702], 'radius': 2.7076776440612766}, 'confidence': 0.19959619254823766, 'timestamp': 7770.530846, 'diameter_3d': 5.415355288122553, 'ellipse': {'center': [88.01454555406247, 203.60368694548646], 'axes': [20.493268321149134, 20.969367522424022], 'angle': 38.86944410801354}, 'location': [88.01454555406247, 203.60368694548646], 'diameter': 20.969367522424022, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.3676360486288228, 'phi': -1.556814499866549, 'norm_pos': [0.2750454548564452, 0.15165130439380647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.836716,"{'circle_3d': {'center': [-18.832055128498887, 21.93257319484188, 162.62073974293344], 'normal': [0.01773702933272266, -0.2006873816743496, -0.9794947537517208], 'radius': 2.615962765227767}, 'confidence': 0.11121504908766695, 'timestamp': 7770.539246, 'diameter_3d': 5.231925530455534, 'ellipse': {'center': [88.19827215238324, 203.65148818951064], 'axes': [19.809144056170272, 20.25915531851553], 'angle': 39.11564206261983}, 'location': [88.19827215238324, 203.65148818951064], 'diameter': 20.25915531851553, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.3687367997231876, 'phi': -1.5526899603066002, 'norm_pos': [0.2756196004761976, 0.1514521325437056], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.845433,"{'circle_3d': {'center': [-19.33264048503055, 22.142027570438213, 162.581352016687], 'normal': [-0.023978417044915858, -0.18323285037465525, -0.9827770642722586], 'radius': 2.6268340088726165}, 'confidence': 0.12677793024687525, 'timestamp': 7770.547646, 'diameter_3d': 5.253668017745233, 'ellipse': {'center': [86.2786063671815, 204.46797795593068], 'axes': [19.82962217353415, 20.341027532704377], 'angle': 32.386134477284266}, 'location': [86.2786063671815, 204.46797795593068], 'diameter': 20.341027532704377, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.3865223502125856, 'phi': -1.5951901202110572, 'norm_pos': [0.2696206448974422, 0.14805009185028883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.8558478,"{'circle_3d': {'center': [-18.267442847700366, 22.21745988382026, 162.5896483423586], 'normal': [0.06478805273259934, -0.1769468242594843, -0.9820857037996231], 'radius': 2.7088815782945255}, 'confidence': 0.26015439504153026, 'timestamp': 7770.556046, 'diameter_3d': 5.417763156589051, 'ellipse': {'center': [90.32947205549812, 204.7521580542732], 'axes': [20.619369986246134, 20.980282700372474], 'angle': 39.8375978731184}, 'location': [90.32947205549812, 204.7521580542732], 'diameter': 20.980282700372474, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.3929128720666544, 'phi': -1.504921922149674, 'norm_pos': [0.2822796001734316, 0.14686600810719497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.8622239,"{'circle_3d': {'center': [-18.96655005805263, 22.89786099235406, 162.4620059896847], 'normal': [0.006529118536577442, -0.12024673188166757, -0.9927225665224467], 'radius': 2.644673164370457}, 'confidence': 0.15686666021551923, 'timestamp': 7770.564446, 'diameter_3d': 5.289346328740914, 'ellipse': {'center': [87.61705013066297, 207.4045262874168], 'axes': [20.122220853838886, 20.46057148105866], 'angle': 29.04465097249892}, 'location': [87.61705013066297, 207.4045262874168], 'diameter': 20.46057148105866, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4502579128942439, 'phi': -1.5642194395390752, 'norm_pos': [0.2738032816583218, 0.13581447380243006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.869762,"{'circle_3d': {'center': [-18.236030425573276, 22.58867914650702, 162.53087135804077], 'normal': [0.06740575457652362, -0.1460118857022547, -0.9869837858261103], 'radius': 2.6619692720181605}, 'confidence': 0.31114919147936554, 'timestamp': 7770.572846, 'diameter_3d': 5.323938544036321, 'ellipse': {'center': [90.42419849264216, 206.1926944446755], 'axes': [20.29322622903397, 20.626642667657045], 'angle': 37.527098953149114}, 'location': [90.42419849264216, 206.1926944446755], 'diameter': 20.626642667657045, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4242605835787743, 'phi': -1.5026075169528395, 'norm_pos': [0.2825756202895068, 0.14086377314718534], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.876937,"{'circle_3d': {'center': [-18.314279027285973, 22.711667025691817, 162.50825152352087], 'normal': [0.06088503776713212, -0.13576289577018819, -0.9888687720361019], 'radius': 2.5910155144625873}, 'confidence': 0.2077708337591478, 'timestamp': 7770.581246, 'diameter_3d': 5.1820310289251745, 'ellipse': {'center': [90.11764708899588, 206.67099206115654], 'axes': [19.755855543808845, 20.076122474388935], 'angle': 36.64386515483364}, 'location': [90.11764708899588, 206.67099206115654], 'diameter': 20.076122474388935, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.434612879715294, 'phi': -1.5093035611416752, 'norm_pos': [0.2816176471531121, 0.13887086641184776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.884678,"{'circle_3d': {'center': [-17.614601742998346, 23.523274265839543, 162.4883037308565], 'normal': [0.11919147812443426, -0.06812895909121086, -0.9905310880914645], 'radius': 2.617724472596115}, 'confidence': 0.33239156206913517, 'timestamp': 7770.589646, 'diameter_3d': 5.23544894519223, 'ellipse': {'center': [92.76935491587558, 209.76809743223245], 'axes': [19.944431669602174, 20.275568459760425], 'angle': 41.83639203192732}, 'location': [92.76935491587558, 209.76809743223245], 'diameter': 20.275568459760425, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.5026145532630935, 'phi': -1.451041229965775, 'norm_pos': [0.2899042341121112, 0.1259662606990315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.897137,"{'circle_3d': {'center': [-18.28338890024922, 23.092523997500102, 162.46409937562717], 'normal': [0.06345921502019482, -0.10402481478616445, -0.9925481176939105], 'radius': 2.651064933933842}, 'confidence': 0.17179821762551728, 'timestamp': 7770.598046, 'diameter_3d': 5.302129867867684, 'ellipse': {'center': [90.21575017112575, 208.14372411853319], 'axes': [20.231692340798578, 20.529638335924197], 'angle': 36.67958478100333}, 'location': [90.21575017112575, 208.14372411853319], 'diameter': 20.529638335924197, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4665829809380002, 'phi': -1.5069475757870912, 'norm_pos': [0.28192421928476796, 0.1327344828394451], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.906372,"{'circle_3d': {'center': [-18.73120383765299, 22.75701322465555, 162.48379181164856], 'normal': [0.02614130356988063, -0.13198404585654366, -0.9909070813587948], 'radius': 2.7458822646242935}, 'confidence': 0.13586166483677328, 'timestamp': 7770.606446, 'diameter_3d': 5.491764529248587, 'ellipse': {'center': [88.52116785112449, 206.85902581703567], 'axes': [20.908051640015774, 21.26334591459008], 'angle': 32.846387690081514}, 'location': [88.52116785112449, 206.85902581703567], 'diameter': 21.26334591459008, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4384260566117606, 'phi': -1.544421258841247, 'norm_pos': [0.276628649534764, 0.13808739242901802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.913148,"{'circle_3d': {'center': [-19.668759888116774, 22.774202274675755, 162.49374662515925], 'normal': [-0.0519883673021013, -0.13055162502152656, -0.9900775135662362], 'radius': 2.6938045353520113}, 'confidence': 0.17013537456821723, 'timestamp': 7770.614846, 'diameter_3d': 5.3876090707040225, 'ellipse': {'center': [84.96159145430533, 206.9181809218613], 'axes': [20.34116388927029, 20.817723940703313], 'angle': 21.037169528158223}, 'location': [84.96159145430533, 206.9181809218613], 'diameter': 20.817723940703313, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4398709805918863, 'phi': -1.6232575372354885, 'norm_pos': [0.2655049732947042, 0.13784091282557787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.920477,"{'circle_3d': {'center': [-19.746072794521112, 22.64298495400532, 162.51610579001377], 'normal': [-0.0584311095024628, -0.14148640174406282, -0.9882142498283604], 'radius': 2.6433858672767765}, 'confidence': 0.15773582626135707, 'timestamp': 7770.623246, 'diameter_3d': 5.286771734553553, 'ellipse': {'center': [84.67760840325982, 206.40660477202817], 'axes': [19.923526283823122, 20.434726695856902], 'angle': 21.983801523825296}, 'location': [84.67760840325982, 206.40660477202817], 'diameter': 20.434726695856902, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.428833565998148, 'phi': -1.6298555419237613, 'norm_pos': [0.264617526260187, 0.13997248011654928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.92919,"{'circle_3d': {'center': [-18.471850639948396, 22.401676055276617, 162.54626485294412], 'normal': [0.047754070045263525, -0.16159547663812146, -0.985700994584164], 'radius': 2.654183493407117}, 'confidence': 0.3123103093666961, 'timestamp': 7770.631646, 'diameter_3d': 5.308366986814234, 'ellipse': {'center': [89.53453006434711, 205.47366141439414], 'axes': [20.203143796743724, 20.564467860470934], 'angle': 37.290953440392286}, 'location': [89.53453006434711, 205.47366141439414], 'diameter': 20.564467860470934, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.408489161961721, 'phi': -1.5223873653107352, 'norm_pos': [0.2797954064510847, 0.1438597441066911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.9368598,"{'circle_3d': {'center': [-18.723469143352293, 21.814753625420277, 162.6479695671534], 'normal': [0.026785861428272082, -0.2105056791261496, -0.9772256017333889], 'radius': 2.6558872282293238}, 'confidence': 0.18782671608094703, 'timestamp': 7770.640046, 'diameter_3d': 5.3117744564586475, 'ellipse': {'center': [88.62256988131442, 203.1909612236601], 'axes': [20.109590847131326, 20.56194502499502], 'angle': 41.296926992694}, 'location': [88.62256988131442, 203.1909612236601], 'diameter': 20.56194502499502, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.3587041260391863, 'phi': -1.5433930780421967, 'norm_pos': [0.27694553087910756, 0.15337099490141626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.945054,"{'circle_3d': {'center': [-18.253804029008194, 23.381080144198595, 162.4393064967199], 'normal': [0.06592462095694701, -0.07997846922795653, -0.9946141909361819], 'radius': 2.625512667239417}, 'confidence': 0.2839507968326489, 'timestamp': 7770.648446, 'diameter_3d': 5.251025334478834, 'ellipse': {'center': [90.3178788722747, 209.25427982815702], 'axes': [20.04210264434316, 20.31357303864961], 'angle': 38.429812176645136}, 'location': [90.3178788722747, 209.25427982815702], 'diameter': 20.31357303864961, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4907323467455171, 'phi': -1.504611534630196, 'norm_pos': [0.28224337147585843, 0.12810716738267902], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.953994,"{'circle_3d': {'center': [-18.553689085932135, 22.652040249240677, 162.50426275529483], 'normal': [0.04093419954661862, -0.14073179380778292, -0.9892011693882702], 'radius': 2.6396063996640446}, 'confidence': 0.2825473862120718, 'timestamp': 7770.656846, 'diameter_3d': 5.279212799328089, 'ellipse': {'center': [89.20537192252777, 206.44724157377277], 'axes': [20.106582160121267, 20.44927472169244], 'angle': 35.12478246025152}, 'location': [89.20537192252777, 206.44724157377277], 'diameter': 20.44927472169244, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.4295958008361431, 'phi': -1.5294388560919852, 'norm_pos': [0.2787667872578993, 0.13980316010928007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582517967.963327,"{'circle_3d': {'center': [-18.192377791964248, 23.643865699505422, 162.42530613509066], 'normal': [0.0710434740439426, -0.05807967295238767, -0.9957808877386186], 'radius': 2.681119199006506}, 'confidence': 0.3245935128934775, 'timestamp': 7770.665246, 'diameter_3d': 5.362238398013012, 'ellipse': {'center': [90.54505157729848, 210.26190346231886], 'axes': [20.46244038611914, 20.72408923865257], 'angle': 41.94619104934498}, 'location': [90.54505157729848, 210.26190346231886], 'diameter': 20.72408923865257, 'sphere': {'center': [-19.04489948049156, 24.340821774934074, 174.3746767879541], 'radius': 12.0}, 'projected_sphere': {'center': [92.2846763336885, 206.54530450433867], 'axes': [85.33349150286666, 85.33349150286666], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 53, 'model_birth_timestamp': 7729.505246, 'theta': 1.5126839513162202, 'phi': -1.4995725226673788, 'norm_pos': [0.28295328617905774, 0.12390873557367144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
