eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175528.185258,"{'circle_3d': {'center': [1.2560047206733316e-06, 9.380391784219455e-06, 7.447819325712146e-05], 'normal': [0.3437373785936242, -0.6084511102472441, -0.7152844615930641], 'radius': 2.7329623674116355e-06}, 'confidence': 0.1481318770536968, 'timestamp': 50916.680169, 'diameter_3d': 5.465924734823271e-06, 'ellipse': {'center': [170.25720133493323, 198.5028184997905], 'axes': [35.66099331562221, 45.685340756401985], 'angle': -54.35595149642084}, 'location': [170.25720133493323, 198.5028184997905], 'diameter': 45.685340756401985, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889468636505, 'phi': -1.122820999104098, 'norm_pos': [0.5320537541716663, 0.17290492291753956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.191788,"{'circle_3d': {'center': [1.2587330422419996e-06, 9.377817529632182e-06, 7.448169415091854e-05], 'normal': [0.3437373788209843, -0.6084511104617653, -0.715284461301323], 'radius': 2.7168374562819094e-06}, 'confidence': 0.14902173505807814, 'timestamp': 50916.688569, 'diameter_3d': 5.433674912563819e-06, 'ellipse': {'center': [170.281791015492, 198.47277927532406], 'axes': [35.44696251604847, 45.413498827715934], 'angle': -54.35639090211752}, 'location': [170.281791015492, 198.47277927532406], 'diameter': 45.413498827715934, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889465933334, 'phi': -1.1228209986866404, 'norm_pos': [0.5321305969234125, 0.17303008635281647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.200709,"{'circle_3d': {'center': [1.2614968447621777e-06, 9.375208176010119e-06, 7.448524195119433e-05], 'normal': [0.3437373790513012, -0.6084511106792114, -0.7152844610056729], 'radius': 2.6947973762970166e-06}, 'confidence': 0.23723957315568123, 'timestamp': 50916.696969, 'diameter_3d': 5.389594752594033e-06, 'ellipse': {'center': [170.30750160864295, 198.44065694103404], 'axes': [35.15566637423399, 45.042722296552476], 'angle': -54.356878757579985}, 'location': [170.30750160864295, 198.44065694103404], 'diameter': 45.042722296552476, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889463193308, 'phi': -1.1228209982636912, 'norm_pos': [0.5322109425270092, 0.17316392941235814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.208131,"{'circle_3d': {'center': [1.2642961255693308e-06, 9.372563718024196e-06, 7.448883666150152e-05], 'normal': [0.3437373792845746, -0.6084511108995829, -0.7152844607061137], 'radius': 2.7132061598066868e-06}, 'confidence': 0.25135410283709175, 'timestamp': 50916.705369, 'diameter_3d': 5.4264123196133736e-06, 'ellipse': {'center': [170.32768128639597, 198.42035682699156], 'axes': [35.39269273579907, 45.348456651064694], 'angle': -54.357071898461335}, 'location': [170.32768128639597, 198.42035682699156], 'diameter': 45.348456651064694, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688946041642, 'phi': -1.1228209978352504, 'norm_pos': [0.5322740040199874, 0.17324851322086843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.216406,"{'circle_3d': {'center': [1.2671308882161725e-06, 9.36988416277984e-06, 7.449247827828742e-05], 'normal': [0.3437373795208048, -0.6084511111228792, -0.7152844604026457], 'radius': 2.7043406172952324e-06}, 'confidence': 0.26007733739419686, 'timestamp': 50916.713769, 'diameter_3d': 5.408681234590465e-06, 'ellipse': {'center': [170.35207112046157, 198.39151576138806], 'axes': [35.27342699041691, 45.197994385947595], 'angle': -54.35747289394243}, 'location': [170.35207112046157, 198.39151576138806], 'diameter': 45.197994385947595, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889457602676, 'phi': -1.122820997401318, 'norm_pos': [0.5323502222514425, 0.1733686843275497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.223661,"{'circle_3d': {'center': [1.270001130926346e-06, 9.36716950494798e-06, 7.449616680510474e-05], 'normal': [0.34373737975999163, -0.6084511113491006, -0.7152844600952684], 'radius': 2.7031202501400255e-06}, 'confidence': 0.21290153414620952, 'timestamp': 50916.722169, 'diameter_3d': 5.406240500280051e-06, 'ellipse': {'center': [170.37564640040293, 198.36463764988977], 'axes': [35.253976123132304, 45.17537142801469], 'angle': -54.35782252128731}, 'location': [170.37564640040293, 198.36463764988977], 'diameter': 45.17537142801469, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889454752072, 'phi': -1.1228209969618939, 'norm_pos': [0.5324238950012592, 0.17348067645879262], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.231488,"{'circle_3d': {'center': [1.2729068528116727e-06, 9.364419749857689e-06, 7.449990223840075e-05], 'normal': [0.3437373800021352, -0.6084511115782469, -0.7152844597839824], 'radius': 2.6644602379818693e-06}, 'confidence': 0.29601185821573145, 'timestamp': 50916.730569, 'diameter_3d': 5.328920475963739e-06, 'ellipse': {'center': [170.40484592644376, 198.3262609003146], 'axes': [34.74563888509914, 44.526649684792424], 'angle': -54.35845282462151}, 'location': [170.40484592644376, 198.3262609003146], 'diameter': 44.526649684792424, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889451864613, 'phi': -1.1228209965169782, 'norm_pos': [0.5325151435201367, 0.1736405795820225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.241046,"{'circle_3d': {'center': [1.2758480556485097e-06, 9.36163489395625e-06, 7.450368457995182e-05], 'normal': [0.34373738024723544, -0.6084511118103183, -0.7152844594687872], 'radius': 2.666164513797122e-06}, 'confidence': 0.359809786832495, 'timestamp': 50916.738969, 'diameter_3d': 5.332329027594244e-06, 'ellipse': {'center': [170.4285768483806, 198.29957720449855], 'axes': [34.76433907749454, 44.55291021950385], 'angle': -54.358791756683374}, 'location': [170.4285768483806, 198.29957720449855], 'diameter': 44.55291021950385, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889448940295, 'phi': -1.122820996066571, 'norm_pos': [0.5325893026511894, 0.17375176164792272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.247367,"{'circle_3d': {'center': [1.2788247385486784e-06, 9.35881493457913e-06, 7.450751383153431e-05], 'normal': [0.34373738049529234, -0.6084511120453149, -0.7152844591496829], 'radius': 2.6597783925101513e-06}, 'confidence': 0.3767316650610444, 'timestamp': 50916.747369, 'diameter_3d': 5.319556785020303e-06, 'ellipse': {'center': [170.453738895371, 198.27016123001857], 'axes': [34.67738043452631, 44.44386673896647], 'angle': -54.35919513404744}, 'location': [170.453738895371, 198.27016123001857], 'diameter': 44.44386673896647, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889445979116, 'phi': -1.122820995610672, 'norm_pos': [0.5326679340480344, 0.173874328208256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.259511,"{'circle_3d': {'center': [1.2818369006240005e-06, 9.355959874390862e-06, 7.451138999314821e-05], 'normal': [0.34373738074630583, -0.6084511122832366, -0.7152844588266695], 'radius': 2.663428989376154e-06}, 'confidence': 0.3602320682742743, 'timestamp': 50916.755769, 'diameter_3d': 5.326857978752308e-06, 'ellipse': {'center': [170.47776796943617, 198.24337405992802], 'axes': [34.72139971455965, 44.50261443781786], 'angle': -54.35953077012004}, 'location': [170.47776796943617, 198.24337405992802], 'diameter': 44.50261443781786, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889442981079, 'phi': -1.1228209951492816, 'norm_pos': [0.532743024904488, 0.17398594141696655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.267924,"{'circle_3d': {'center': [1.2848845436508327e-06, 9.353069715167805e-06, 7.451531306124082e-05], 'normal': [0.3437373810002761, -0.6084511125240831, -0.7152844584997471], 'radius': 2.6902996126773064e-06}, 'confidence': 0.38836018315821874, 'timestamp': 50916.764169, 'diameter_3d': 5.380599225354613e-06, 'ellipse': {'center': [170.49878043799126, 198.2231547409445], 'axes': [35.0684190429781, 44.94953725819973], 'angle': -54.35970161534033}, 'location': [170.49878043799126, 198.2231547409445], 'diameter': 44.94953725819973, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889439946183, 'phi': -1.1228209946823995, 'norm_pos': [0.5328086888687227, 0.17407018857939793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.2759192,"{'circle_3d': {'center': [1.2879676640764615e-06, 9.350144455133602e-06, 7.451928303581212e-05], 'normal': [0.3437373812572028, -0.6084511127678548, -0.7152844581689158], 'radius': 2.665378586661136e-06}, 'confidence': 0.3440210100353627, 'timestamp': 50916.772569, 'diameter_3d': 5.330757173322272e-06, 'ellipse': {'center': [170.52744143957597, 198.1872018334987], 'axes': [34.7394414809637, 44.530542206112344], 'angle': -54.36025731033247}, 'location': [170.52744143957597, 198.1872018334987], 'diameter': 44.530542206112344, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889436874431, 'phi': -1.122820994210026, 'norm_pos': [0.5328982544986749, 0.17421999236042207], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.283381,"{'circle_3d': {'center': [1.291086269006314e-06, 9.347184094288252e-06, 7.45232999221912e-05], 'normal': [0.34373738151708655, -0.6084511130145516, -0.7152844578341754], 'radius': 2.677134225468018e-06}, 'confidence': 0.37439872820290454, 'timestamp': 50916.780969, 'diameter_3d': 5.354268450936036e-06, 'ellipse': {'center': [170.55117876097827, 198.1618045972583], 'axes': [34.889066269682466, 44.72468386712934], 'angle': -54.360549947577844}, 'location': [170.55117876097827, 198.1618045972583], 'diameter': 44.72468386712934, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889433765819, 'phi': -1.1228209937321605, 'norm_pos': [0.5329724336280571, 0.17432581417809034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.292162,"{'circle_3d': {'center': [1.2942403548876769e-06, 9.344188632631756e-06, 7.452736371504898e-05], 'normal': [0.343737381779927, -0.6084511132641733, -0.7152844574955259], 'radius': 2.670184678123107e-06}, 'confidence': 0.3754028172970325, 'timestamp': 50916.789369, 'diameter_3d': 5.340369356246214e-06, 'ellipse': {'center': [170.57785507538856, 198.13052109985694], 'axes': [34.794567435805, 44.6061017880874], 'angle': -54.36098468043319}, 'location': [170.57785507538856, 198.13052109985694], 'diameter': 44.6061017880874, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688943062035, 'phi': -1.1228209932488034, 'norm_pos': [0.5330557971105893, 0.17445616208392944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.2991538,"{'circle_3d': {'center': [1.2974299208323714e-06, 9.341158070164113e-06, 7.453147441971453e-05], 'normal': [0.3437373820457242, -0.6084511135167202, -0.7152844571529672], 'radius': 2.681708227539122e-06}, 'confidence': 0.3181423389103506, 'timestamp': 50916.797769, 'diameter_3d': 5.363416455078244e-06, 'ellipse': {'center': [170.602195229929, 198.10438283494318], 'axes': [34.94103798396956, 44.79628389050871], 'angle': -54.361289751378315}, 'location': [170.602195229929, 198.10438283494318], 'diameter': 44.79628389050871, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889427438019, 'phi': -1.1228209927599544, 'norm_pos': [0.5331318600935282, 0.17456507152107004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.307623,"{'circle_3d': {'center': [1.3006549659522193e-06, 9.33809240866168e-06, 7.453563202908242e-05], 'normal': [0.343737382314478, -0.6084511137721921, -0.7152844568064998], 'radius': 2.6711223226260412e-06}, 'confidence': 0.4072724265036085, 'timestamp': 50916.806169, 'diameter_3d': 5.3422446452520824e-06, 'ellipse': {'center': [170.62996036826368, 198.07134125665164], 'axes': [34.79903214043619, 44.61687614912837], 'angle': -54.36176190449769}, 'location': [170.62996036826368, 198.07134125665164], 'diameter': 44.61687614912837, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889424218834, 'phi': -1.122820992265614, 'norm_pos': [0.533218626150824, 0.17470274476395153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.315997,"{'circle_3d': {'center': [1.3039154920235774e-06, 9.334991646348101e-06, 7.453983654848173e-05], 'normal': [0.34373738258618847, -0.6084511140305889, -0.7152844564561232], 'radius': 2.6667484200623625e-06}, 'confidence': 0.3519770350988294, 'timestamp': 50916.814569, 'diameter_3d': 5.333496840124725e-06, 'ellipse': {'center': [170.65712723894632, 198.03981024421205], 'axes': [34.738035913278736, 44.54128351857016], 'angle': -54.36219390971596}, 'location': [170.65712723894632, 198.03981024421205], 'diameter': 44.54128351857016, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889420962789, 'phi': -1.122820991765782, 'norm_pos': [0.5333035226217072, 0.1748341239824498], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.323176,"{'circle_3d': {'center': [1.3072114972700888e-06, 9.331855779670661e-06, 7.454408797791245e-05], 'normal': [0.3437373828608556, -0.6084511142919111, -0.7152844561018373], 'radius': 2.6757790812968928e-06}, 'confidence': 0.38270860231877074, 'timestamp': 50916.822969, 'diameter_3d': 5.3515581625937855e-06, 'ellipse': {'center': [170.6826815318965, 198.01191141098394], 'axes': [34.85181938500747, 44.68969152031277], 'angle': -54.36253357612628}, 'location': [170.6826815318965, 198.01191141098394], 'diameter': 44.68969152031277, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889417669882, 'phi': -1.1228209912604583, 'norm_pos': [0.5333833797871765, 0.17495036912090023], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.331496,"{'circle_3d': {'center': [1.3105429816917535e-06, 9.328684812182075e-06, 7.454838631382188e-05], 'normal': [0.34373738313847924, -0.6084511145561583, -0.7152844557436426], 'radius': 2.667915039779285e-06}, 'confidence': 0.3678742879046866, 'timestamp': 50916.831369, 'diameter_3d': 5.33583007955857e-06, 'ellipse': {'center': [170.71091452123716, 197.9786691296112], 'axes': [34.745232441712055, 44.555722807035345], 'angle': -54.363001829904896}, 'location': [170.71091452123716, 197.9786691296112], 'diameter': 44.555722807035345, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889414340119, 'phi': -1.1228209907496434, 'norm_pos': [0.5334716078788662, 0.17508887862661993], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.343471,"{'circle_3d': {'center': [1.3139099470649285e-06, 9.3254787456587e-06, 7.455273155976272e-05], 'normal': [0.3437373834190597, -0.6084511148233306, -0.7152844553815387], 'radius': 2.6776384655261676e-06}, 'confidence': 0.3825049883160768, 'timestamp': 50916.839769, 'diameter_3d': 5.355276931052335e-06, 'ellipse': {'center': [170.73694156077664, 197.9503003630473], 'axes': [34.86793272646011, 44.71563380979919], 'angle': -54.36334722363246}, 'location': [170.73694156077664, 197.9503003630473], 'diameter': 44.71563380979919, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889410973497, 'phi': -1.1228209902333366, 'norm_pos': [0.533552942377427, 0.17520708182063627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.351325,"{'circle_3d': {'center': [1.3173123907250783e-06, 9.322237577435999e-06, 7.455712371573497e-05], 'normal': [0.3437373837025967, -0.608451115093428, -0.7152844550155258], 'radius': 2.6602015386462605e-06}, 'confidence': 0.43317712984735657, 'timestamp': 50916.848169, 'diameter_3d': 5.320403077292521e-06, 'ellipse': {'center': [170.76709756111026, 197.91355376882223], 'axes': [34.63648434767439, 44.42166744171651], 'angle': -54.36389579290777}, 'location': [170.76709756111026, 197.91355376882223], 'diameter': 44.42166744171651, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889407570015, 'phi': -1.1228209897115382, 'norm_pos': [0.5336471798784695, 0.17536019262990743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.359265,"{'circle_3d': {'center': [1.3207503162249168e-06, 9.318961310178508e-06, 7.456156277818593e-05], 'normal': [0.3437373839890905, -0.6084511153664502, -0.715284454645604], 'radius': 2.663658545828787e-06}, 'confidence': 0.5047591165529087, 'timestamp': 50916.856569, 'diameter_3d': 5.327317091657574e-06, 'ellipse': {'center': [170.79458487655805, 197.88264873848493], 'axes': [34.67739684338276, 44.476809959694805], 'angle': -54.36429771352192}, 'location': [170.79458487655805, 197.88264873848493], 'diameter': 44.476809959694805, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166889404129674, 'phi': -1.1228209891842482, 'norm_pos': [0.5337330777392439, 0.17548896358964616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175528.367688,"{'circle_3d': {'center': [1.324223721788087e-06, 9.31564994299805e-06, 7.456604874711559e-05], 'normal': [0.34373738427854095, -0.6084511156423975, -0.7152844542717732], 'radius': 2.6653135664629704e-06}, 'confidence': 0.5685500824447556, 'timestamp': 50916.864969, 'diameter_3d': 5.330627132925941e-06, 'ellipse': {'center': [170.8226113983081, 197.85087485001088], 'axes': [34.6947698317352, 44.50181202828097], 'angle': -54.364718072469124}, 'location': [170.8226113983081, 197.85087485001088], 'diameter': 44.50181202828097, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688940065248, 'phi': -1.1228209886514666, 'norm_pos': [0.5338206606197129, 0.17562135479162133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
