eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175604.226867,"{'circle_3d': {'center': [-1.0208569509728704e-06, 1.428351440058151e-05, 9.879942170165634e-05], 'normal': [-0.3699455581586538, 0.3045312155846416, -0.877724912904506], 'radius': 3.994142388742069e-06}, 'confidence': 0.9999999999889144, 'timestamp': 50992.726073, 'diameter_3d': 7.988284777484138e-06, 'ellipse': {'center': [153.9205168643948, 209.39661510771], 'axes': [41.4510033782091, 50.338971783681465], 'angle': -46.92243282897354}, 'location': [153.9205168643948, 209.39661510771], 'diameter': 50.338971783681465, 'sphere': {'center': [4.439345677046894, -3.6543603035012984, 10.532797754275775], 'radius': 12.0}, 'projected_sphere': {'center': [421.3165451365231, -95.10936040246722], 'axes': [1412.7300596804382, 1412.7300596804382], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 1.8802425564275107, 'phi': -1.9696837234786293, 'norm_pos': [0.4810016152012338, 0.12751410371787497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.9332101,"{'circle_3d': {'center': [-5.715423443544873, 36.73152334765839, 232.0798765761062], 'normal': [-0.5471935628770295, 0.4905792018243425, -0.6781675688820082], 'radius': 6.866978187827684}, 'confidence': 0.1394856592454781, 'timestamp': 50995.430873, 'diameter_3d': 13.733956375655367, 'ellipse': {'center': [144.9255834832722, 217.99379053382518], 'axes': [21.458666465325493, 36.85345932213687], 'angle': -45.6507103369673}, 'location': [144.9255834832722, 217.99379053382518], 'diameter': 36.85345932213687, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0835506376734685, 'phi': -2.249712721193901, 'norm_pos': [0.4528924483852256, 0.09169253944239508], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.9390001,"{'circle_3d': {'center': [-6.2412753063635655, 36.666019218527545, 232.48407707028548], 'normal': [-0.5910145514452534, 0.48512052439677184, -0.6444841943670667], 'radius': 6.8958770895691}, 'confidence': 0.10898327034872579, 'timestamp': 50995.439273, 'diameter_3d': 13.7917541791382, 'ellipse': {'center': [143.55477592046958, 217.6624354103491], 'axes': [20.22424103387266, 36.95919579457084], 'angle': -42.97909350241705}, 'location': [143.55477592046958, 217.6624354103491], 'diameter': 36.95919579457084, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.077297318434404, 'phi': -2.312943699134549, 'norm_pos': [0.44860867475146743, 0.09307318579021207], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.94752,"{'circle_3d': {'center': [-4.445396093655528, 36.851987284446274, 231.2814324170728], 'normal': [-0.44135795038625025, 0.5006178632233327, -0.7447045821347905], 'radius': 9.156811236468831}, 'confidence': 0.9904717075440106, 'timestamp': 50995.447673, 'diameter_3d': 18.313622472937663, 'ellipse': {'center': [148.39447808864293, 218.4961895212645], 'axes': [32.14668192640143, 49.26895351680089], 'angle': -52.565379417315725}, 'location': [148.39447808864293, 218.4961895212645], 'diameter': 49.26895351680089, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0951086964485133, 'phi': -2.1058026118521624, 'norm_pos': [0.46373274402700915, 0.0895992103280645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.955394,"{'circle_3d': {'center': [-4.47820078791019, 36.85213085662548, 231.30105277130988], 'normal': [-0.4440916749074721, 0.5006298275715996, -0.7430695526150339], 'radius': 9.1667654090752}, 'confidence': 0.9906185758556677, 'timestamp': 50995.456073, 'diameter_3d': 18.3335308181504, 'ellipse': {'center': [148.30935180160176, 218.48876528133263], 'axes': [32.092706979898324, 49.31969657306288], 'angle': -52.38729225766629}, 'location': [148.30935180160176, 218.48876528133263], 'diameter': 49.31969657306288, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.09512251744079, 'phi': -2.1094822833934934, 'norm_pos': [0.4634667243800055, 0.08963014466111408], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.96336,"{'circle_3d': {'center': [-4.896626765769472, 36.88464309238915, 231.58750523390057], 'normal': [-0.47896050639574556, 0.5033391805519053, -0.7191985140658089], 'radius': 7.054325162234863}, 'confidence': 0.2549748234666173, 'timestamp': 50995.464473, 'diameter_3d': 14.108650324469727, 'ellipse': {'center': [147.0832556278586, 218.58250902487003], 'axes': [23.681295825668386, 37.91366204314646], 'angle': -50.28615748322119}, 'location': [147.0832556278586, 218.58250902487003], 'diameter': 37.91366204314646, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.098255166842434, 'phi': -2.1583124913208453, 'norm_pos': [0.4596351738370581, 0.08923954572970816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.9752479,"{'circle_3d': {'center': [-5.299052870772741, 36.81184900301734, 231.81730978088186], 'normal': [-0.5124960151460177, 0.49727300643758815, -0.7000481351507016], 'radius': 7.077781125026238}, 'confidence': 0.1644597484973659, 'timestamp': 50995.472873, 'diameter_3d': 14.155562250052476, 'ellipse': {'center': [146.02829044893187, 218.29955338494835], 'axes': [22.992096948081517, 38.015134151822224], 'angle': -47.97439875207453}, 'location': [146.02829044893187, 218.29955338494835], 'diameter': 38.015134151822224, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0912490933920083, 'phi': -2.202734087805952, 'norm_pos': [0.4563384076529121, 0.09041852756271518], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.9844108,"{'circle_3d': {'center': [-5.738078750713385, 36.85031837565998, 232.1856778876433], 'normal': [-0.5490815051410717, 0.5004787874911415, -0.6693507929205822], 'radius': 7.153092401240325}, 'confidence': 0.12435423048459132, 'timestamp': 50995.481273, 'diameter_3d': 14.30618480248065, 'ellipse': {'center': [144.88609568281356, 218.2548915792632], 'axes': [21.93761036934085, 38.370588096740725], 'angle': -45.99848708440096}, 'location': [144.88609568281356, 218.2548915792632], 'diameter': 38.370588096740725, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.094948046856884, 'phi': -2.2578049870901937, 'norm_pos': [0.4527690490087924, 0.09060461841973677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.99125,"{'circle_3d': {'center': [-4.236296286163111, 36.85335521628053, 231.1616753721769], 'normal': [-0.4239329664285489, 0.5007318575428534, -0.754684335876116], 'radius': 9.219581999410945}, 'confidence': 0.991472608608935, 'timestamp': 50995.489673, 'diameter_3d': 18.43916399882189, 'ellipse': {'center': [148.94577052312508, 218.53936421667817], 'axes': [32.913186918939495, 49.624000092339855], 'angle': -53.724964289449304}, 'location': [148.94577052312508, 218.53936421667817], 'diameter': 49.624000092339855, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0952403850517767, 'phi': -2.082604833176253, 'norm_pos': [0.4654555328847659, 0.08941931576384099], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175606.9995039,"{'circle_3d': {'center': [-4.06294349318306, 37.00584739285024, 231.1684207975671], 'normal': [-0.40948690034687796, 0.5134395389236635, -0.7541222170935967], 'radius': 9.189394036027995}, 'confidence': 0.9933209340264423, 'timestamp': 50995.498073, 'diameter_3d': 18.37878807205599, 'ellipse': {'center': [149.39839454689638, 218.93877246232663], 'axes': [32.69547945405362, 49.44970550258053], 'angle': -55.24368552808603}, 'location': [149.39839454689638, 218.93877246232663], 'diameter': 49.44970550258053, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.109984532055605, 'phi': -2.0682478782153444, 'norm_pos': [0.4668699829590512, 0.08775511474030573], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.007753,"{'circle_3d': {'center': [-4.0129841304753135, 37.155313183678295, 231.24474997673326], 'normal': [-0.4053236201212324, 0.5258950214926679, -0.7477614521630848], 'radius': 9.151130225441136}, 'confidence': 0.9945083998183788, 'timestamp': 50995.506473, 'diameter_3d': 18.302260450882272, 'ellipse': {'center': [149.52767093802015, 219.30540833145886], 'axes': [32.135923440525325, 49.22251027572736], 'angle': -56.039578365222106}, 'location': [149.52767093802015, 219.30540833145886], 'diameter': 49.22251027572736, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1245633841927254, 'phi': -2.0675149174610814, 'norm_pos': [0.46727397168131296, 0.08622746528558811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.015763,"{'circle_3d': {'center': [-4.0317012653605335, 37.27274509037059, 231.33876502296545], 'normal': [-0.4068833813616674, 0.5356810137170255, -0.7399268649770705], 'radius': 9.188172651721048}, 'confidence': 0.9965804730020356, 'timestamp': 50995.514873, 'diameter_3d': 18.376345303442097, 'ellipse': {'center': [149.48177169100717, 219.57632987059088], 'axes': [31.7780323601838, 49.40040159186094], 'angle': -56.326184184052074}, 'location': [149.48177169100717, 219.57632987059088], 'diameter': 49.40040159186094, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1361103543695443, 'phi': -2.0735602668222066, 'norm_pos': [0.4671305365343974, 0.08509862553920466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.023935,"{'circle_3d': {'center': [-3.9302218697623967, 37.24605141523753, 231.26456659955258], 'normal': [-0.3984267650618227, 0.5334565407892707, -0.7461100669281417], 'radius': 9.232267787834243}, 'confidence': 0.9960344024852622, 'timestamp': 50995.523273, 'diameter_3d': 18.464535575668485, 'ellipse': {'center': [149.74990397890605, 219.53044151202516], 'axes': [32.283334599444714, 49.64996155460639], 'angle': -56.81166341835643}, 'location': [149.74990397890605, 219.53044151202516], 'diameter': 49.64996155460639, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.133478229644821, 'phi': -2.0612767009485595, 'norm_pos': [0.4679684499340814, 0.08528982703322852], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.030911,"{'circle_3d': {'center': [-3.996043251290902, 37.15096320704018, 231.2325332405937], 'normal': [-0.4039118801891981, 0.5255325234394911, -0.7487795135080471], 'radius': 9.198159091474023}, 'confidence': 0.9960897459480128, 'timestamp': 50995.531673, 'diameter_3d': 18.396318182948047, 'ellipse': {'center': [149.57494027586299, 219.2952410452708], 'axes': [32.359185280284834, 49.47765699178581], 'angle': -56.12089853212198}, 'location': [149.57494027586299, 219.2952410452708], 'diameter': 49.47765699178581, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.124137247534868, 'phi': -2.0654858415213777, 'norm_pos': [0.4674216883620718, 0.08626982897803825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.040451,"{'circle_3d': {'center': [-4.0820497664637605, 36.97655489267627, 231.15892440702447], 'normal': [-0.4110790897869363, 0.5109984972424988, -0.7549135829721518], 'radius': 9.331705154396586}, 'confidence': 0.9930592390066552, 'timestamp': 50995.540073, 'diameter_3d': 18.66341030879317, 'ellipse': {'center': [149.3574778282806, 218.85572172000636], 'axes': [33.2618762086831, 50.21949539552629], 'angle': -55.03305603132358}, 'location': [149.3574778282806, 218.85572172000636], 'diameter': 50.21949539552629, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1071423249706966, 'phi': -2.0694363503660185, 'norm_pos': [0.46674211821337686, 0.08810115949997355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.0478709,"{'circle_3d': {'center': [-3.9774687904494446, 36.97411106702188, 231.10111035967796], 'normal': [-0.40236400845241, 0.5107948451046331, -0.759731420251027], 'radius': 9.201534846642783}, 'confidence': 0.9943398581581369, 'timestamp': 50995.548473, 'diameter_3d': 18.403069693285566, 'ellipse': {'center': [149.62271808095534, 218.8793031706076], 'axes': [33.06242832600109, 49.52661290942885], 'angle': -55.619701078464345}, 'location': [149.62271808095534, 218.8793031706076], 'diameter': 49.52661290942885, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1069054215759246, 'phi': -2.057853108770343, 'norm_pos': [0.4675709940029854, 0.08800290345580164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.059551,"{'circle_3d': {'center': [-3.5880988551078454, 36.91905590494546, 230.8693071994115], 'normal': [-0.36991651384061003, 0.5062069149315981, -0.7790483502732314], 'radius': 9.215500678636193}, 'confidence': 0.9928105710867284, 'timestamp': 50995.556873, 'diameter_3d': 18.431001357272386, 'ellipse': {'center': [150.6429781868136, 218.81851814566218], 'axes': [34.20437465792504, 49.63648770343464], 'angle': -57.711030624476805}, 'location': [150.6429781868136, 218.81851814566218], 'diameter': 49.63648770343464, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1015771826074197, 'phi': -2.0141069817888226, 'norm_pos': [0.47075930683379247, 0.0882561743930742], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.067285,"{'circle_3d': {'center': [-3.012212888407187, 36.859222867719794, 230.5794046273408], 'normal': [-0.32192601661555514, 0.5012208284961256, -0.80320689794579], 'radius': 9.216248297629855}, 'confidence': 0.9921499615550105, 'timestamp': 50995.565273, 'diameter_3d': 18.43249659525971, 'ellipse': {'center': [152.15219590270684, 218.7672009131118], 'axes': [35.57587682945998, 49.679837679084415], 'angle': -61.08262254258531}, 'location': [152.15219590270684, 218.7672009131118], 'diameter': 49.679837679084415, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.095805368313845, 'phi': -1.9519929109884033, 'norm_pos': [0.47547561219595885, 0.08846999619536755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.075389,"{'circle_3d': {'center': [-2.8004945271057684, 36.8847003871666, 230.51303380826494], 'normal': [-0.304282819840437, 0.5033439551166936, -0.8087377995354464], 'radius': 9.237716989538598}, 'confidence': 0.9929679799814929, 'timestamp': 50995.573673, 'diameter_3d': 18.475433979077195, 'ellipse': {'center': [152.70861917431873, 218.85663142430082], 'axes': [35.95393520404257, 49.80075057033015], 'angle': -62.535518702067684}, 'location': [152.70861917431873, 218.85663142430082], 'diameter': 49.80075057033015, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0982606923992804, 'phi': -1.930657262345319, 'norm_pos': [0.477214434919746, 0.08809736906541332], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.0834408,"{'circle_3d': {'center': [-2.6343022440359185, 36.849545664989975, 230.43046320006687], 'normal': [-0.29043346291794947, 0.5004143949353077, -0.8156186835519513], 'radius': 9.20263220057515}, 'confidence': 0.9907596348930209, 'timestamp': 50995.582073, 'diameter_3d': 18.4052644011503, 'ellipse': {'center': [153.14268639329035, 218.79714380605716], 'axes': [36.21817964861011, 49.622962036939015], 'angle': -63.5250357703788}, 'location': [153.14268639329035, 218.79714380605716], 'diameter': 49.622962036939015, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.0948736705809106, 'phi': -1.9128859891269248, 'norm_pos': [0.4785708949790323, 0.08834523414142847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.093707,"{'circle_3d': {'center': [-2.585529918931779, 36.97060600574216, 230.4884129641169], 'normal': [-0.2863691024926045, 0.5105027566646565, -0.8107895365477817], 'radius': 9.230936830657848}, 'confidence': 0.9916801470428322, 'timestamp': 50995.590473, 'diameter_3d': 18.461873661315696, 'ellipse': {'center': [153.27228001648245, 219.09155225733974], 'axes': [35.99738857431528, 49.759513844313666], 'angle': -64.21563327411853}, 'location': [153.27228001648245, 219.09155225733974], 'diameter': 49.759513844313666, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1065657006571947, 'phi': -1.9103171444436338, 'norm_pos': [0.4789758750515077, 0.08711853226108446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.0995572,"{'circle_3d': {'center': [-2.5245214819133635, 37.225553350176035, 230.63197986640523], 'normal': [-0.2812850660744032, 0.5317483687008125, -0.7988256280237529], 'radius': 9.260711281402084}, 'confidence': 0.9939598819315364, 'timestamp': 50995.598873, 'diameter_3d': 18.52142256280417, 'ellipse': {'center': [153.43420069214787, 219.705726933603], 'axes': [35.31224355794529, 49.883466537848285], 'angle': -65.34765272907721}, 'location': [153.43420069214787, 219.705726933603], 'diameter': 49.883466537848285, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1314599849921754, 'phi': -1.9093614178237455, 'norm_pos': [0.4794818771629621, 0.08455947110998752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.107432,"{'circle_3d': {'center': [-2.4021061030819633, 37.49187953541853, 230.77165690511293], 'normal': [-0.2710837845051199, 0.5539422174710211, -0.7871858747981124], 'radius': 9.230346944610302}, 'confidence': 0.9956875827716674, 'timestamp': 50995.607273, 'diameter_3d': 18.460693889220604, 'ellipse': {'center': [153.75427145536833, 220.355669386541], 'axes': [34.41116258458772, 49.68233054807266], 'angle': -66.84962324655652}, 'location': [153.75427145536833, 220.355669386541], 'diameter': 49.68233054807266, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1578882295871784, 'phi': -1.9024474422660007, 'norm_pos': [0.480482098298026, 0.08185137755607919], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.117038,"{'circle_3d': {'center': [-2.402000737511102, 37.66148434953065, 230.8932769596165], 'normal': [-0.2710750040408814, 0.5680759519803644, -0.7770508702561492], 'radius': 9.258678238664729}, 'confidence': 0.9964747955207417, 'timestamp': 50995.615673, 'diameter_3d': 18.517356477329457, 'ellipse': {'center': [153.7561075683164, 220.75360912225418], 'axes': [33.86519526000168, 49.807106427727746], 'angle': -67.27096757147694}, 'location': [153.7561075683164, 220.75360912225418], 'diameter': 49.807106427727746, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.174962375635066, 'phi': -1.9064472071223122, 'norm_pos': [0.4804878361509887, 0.08019329532394093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.12355,"{'circle_3d': {'center': [-2.440404964042849, 37.64935746805438, 230.89789687145813], 'normal': [-0.27427535625186034, 0.5670653785240083, -0.7766658776026781], 'radius': 9.195694268730731}, 'confidence': 0.9978030218679615, 'timestamp': 50995.624073, 'diameter_3d': 18.391388537461463, 'ellipse': {'center': [153.65258382385022, 220.72519906201114], 'axes': [33.61970934683248, 49.46855128508402], 'angle': -66.99596965047546}, 'location': [153.65258382385022, 220.72519906201114], 'diameter': 49.46855128508402, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.173734945404441, 'phi': -1.910269815091656, 'norm_pos': [0.48016432444953194, 0.08031167057495359], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.1321821,"{'circle_3d': {'center': [-2.480048131947523, 37.44651684292402, 230.7670077797577], 'normal': [-0.2775789535772498, 0.5501619930964783, -0.7875733019110474], 'radius': 9.116426623666253}, 'confidence': 0.9963211316593508, 'timestamp': 50995.632473, 'diameter_3d': 18.232853247332507, 'ellipse': {'center': [153.54457712076896, 220.24743419713406], 'axes': [34.030650951680116, 49.073047813820295], 'angle': -66.22867377642667}, 'location': [153.54457712076896, 220.24743419713406], 'diameter': 49.073047813820295, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.1533545425148013, 'phi': -1.9096506853781856, 'norm_pos': [0.47982680350240303, 0.08230235751194148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.1445749,"{'circle_3d': {'center': [-2.5279661169799565, 37.17116922401173, 230.59720927177], 'normal': [-0.28157211899661927, 0.5272163581871202, -0.8017231775766894], 'radius': 9.363610450051372}, 'confidence': 0.9920582207974553, 'timestamp': 50995.640873, 'diameter_3d': 18.727220900102743, 'ellipse': {'center': [153.43003387682447, 219.56758914673577], 'axes': [35.89727165676135, 50.44644938135177], 'angle': -65.17403347497873}, 'location': [153.43003387682447, 219.56758914673577], 'diameter': 50.44644938135177, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.126117641124382, 'phi': -1.9085474930445647, 'norm_pos': [0.4794688558650765, 0.08513504522193427], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175607.1515741,"{'circle_3d': {'center': [-2.5148947947901465, 36.849864982821, 230.38895575438576], 'normal': [-0.28048284214746844, 0.5004410047545601, -0.819077637358709], 'radius': 9.172764460769871}, 'confidence': 0.9912455636955634, 'timestamp': 50995.649273, 'diameter_3d': 18.345528921539742, 'ellipse': {'center': [153.45453645522485, 218.81541540903225], 'axes': [36.29244391051535, 49.46587544865481], 'angle': -64.32823629740749}, 'location': [153.45453645522485, 218.81541540903225], 'diameter': 49.46587544865481, 'sphere': {'center': [0.8508993109794749, 30.844572925766283, 240.21788740269028], 'radius': 12.0}, 'projected_sphere': {'center': [162.19616273588696, 199.60953874312077], 'axes': [61.94376347609722, 61.94376347609722], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50982.805675, 'theta': 2.094904405722139, 'phi': -1.9007180695839336, 'norm_pos': [0.4795454264225777, 0.08826910246236563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
