eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403775.448875,"{'circle_3d': {'center': [-0.6923652735302, -0.5138896053885926, 14.077626605470728], 'normal': [-0.11554743459952492, 0.12964354497918487, -0.9848052302880497], 'radius': 3.1840417242947043}, 'confidence': 0.04114189849708508, 'timestamp': 277094.010394, 'diameter_3d': 6.368083448589409, 'ellipse': {'center': [133.07476122163467, 93.27688671086005], 'axes': [275.89930169628025, 281.1436353585004], 'angle': -31.157696322645712}, 'location': [133.07476122163467, 93.27688671086005], 'diameter': 281.1436353585004, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008058091735336, 'phi': -1.687592566808649, 'norm_pos': [0.4158586288176084, 0.6113463053714164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.324338,"{'circle_3d': {'center': [11.80300666233882, 14.510792556304764, 97.50970280064169], 'normal': [0.22651157983887385, 0.202442846341435, -0.9527378433567524], 'radius': 3.282590755742028}, 'confidence': 0.26532435144344624, 'timestamp': 277099.881973, 'diameter_3d': 6.565181511484056, 'ellipse': {'center': [234.90374971336394, 212.13869228747194], 'axes': [37.36461474991417, 41.75473952168968], 'angle': 44.15986174005459}, 'location': [234.90374971336394, 212.13869228747194], 'diameter': 41.75473952168968, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7746481045337488, 'phi': -1.337381718425113, 'norm_pos': [0.7340742178542623, 0.11608878213553353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.330188,"{'circle_3d': {'center': [12.24764969716356, 14.884530094018235, 97.71136325028965], 'normal': [0.2635651660742686, 0.23358764115089067, -0.9359328058860882], 'radius': 3.29777384296721}, 'confidence': 0.2684577389429849, 'timestamp': 277099.890373, 'diameter_3d': 6.59554768593442, 'ellipse': {'center': [237.5507648748027, 214.30452998982577], 'axes': [36.29371740816759, 41.863121256557456], 'angle': 43.72552336113889}, 'location': [237.5507648748027, 214.30452998982577], 'diameter': 41.863121256557456, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8065620985166126, 'phi': -1.2962981386513661, 'norm_pos': [0.7423461402337584, 0.10706445837572598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.337982,"{'circle_3d': {'center': [12.199220590790738, 14.755468785979225, 97.66645025616315], 'normal': [0.25952940720986684, 0.22283253214763996, -0.9396755553966306], 'radius': 3.2657445541249013}, 'confidence': 0.2128004257366076, 'timestamp': 277099.898773, 'diameter_3d': 6.5314891082498026, 'ellipse': {'center': [237.28337781258534, 213.53682186915205], 'axes': [36.216455054522704, 41.47681432377357], 'angle': 43.04816778857517}, 'location': [237.28337781258534, 213.53682186915205], 'diameter': 41.47681432377357, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7955154252347203, 'phi': -1.3013237084042544, 'norm_pos': [0.7415105556643292, 0.11026324221186645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.3472269,"{'circle_3d': {'center': [12.1946870561843, 14.663623913785308, 97.64381592268826], 'normal': [0.2591516126593304, 0.2151787927981469, -0.941561749852871], 'radius': 3.2786165417892197}, 'confidence': 0.26037830395598344, 'timestamp': 277099.907173, 'diameter_3d': 6.557233083578439, 'ellipse': {'center': [237.27080913326165, 212.9785420444523], 'axes': [36.50297236045286, 41.651574066732934], 'angle': 42.3148152951404}, 'location': [237.27080913326165, 212.9785420444523], 'diameter': 41.651574066732934, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7876712344888268, 'phi': -1.3022107979505064, 'norm_pos': [0.7414712785414427, 0.11258940814811547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.35777,"{'circle_3d': {'center': [12.408504615933726, 14.687561598445484, 97.71038135056664], 'normal': [0.2769697426384492, 0.2171735998531615, -0.9360146308630064], 'radius': 3.284412124872793}, 'confidence': 0.3347342489060891, 'timestamp': 277099.915573, 'diameter_3d': 6.568824249745586, 'ellipse': {'center': [238.56485674008047, 213.0673562242351], 'axes': [36.17792754936934, 41.70064787119028], 'angle': 40.92945099585201}, 'location': [238.56485674008047, 213.0673562242351], 'diameter': 41.70064787119028, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7897143527644643, 'phi': -1.2831022716225355, 'norm_pos': [0.7455151773127515, 0.11221934906568698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.366416,"{'circle_3d': {'center': [12.374026200730425, 14.818806022616592, 97.73146982498174], 'normal': [0.27409654137150735, 0.22811063520075375, -0.9342572579950804], 'radius': 3.265069176399461}, 'confidence': 0.2550720106369479, 'timestamp': 277099.923973, 'diameter_3d': 6.530138352798922, 'ellipse': {'center': [238.33366534246358, 213.875073368941], 'axes': [35.82626916871503, 41.44277710665119], 'angle': 42.25679830164685}, 'location': [238.33366534246358, 213.875073368941], 'diameter': 41.44277710665119, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8009330407630417, 'phi': -1.2854198507081234, 'norm_pos': [0.7447927041951987, 0.10885386096274585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.374241,"{'circle_3d': {'center': [12.3737302797847, 14.70783303441003, 97.70486835543927], 'normal': [0.2740718812926972, 0.21886288618354038, -0.9364740471236203], 'radius': 3.259748355995251}, 'confidence': 0.27135791535317755, 'timestamp': 277099.932373, 'diameter_3d': 6.519496711990502, 'ellipse': {'center': [238.3528485151776, 213.20194016804732], 'axes': [35.93486262928736, 41.38865560154681], 'angle': 41.349765235483964}, 'location': [238.3528485151776, 213.20194016804732], 'diameter': 41.38865560154681, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.791445277255631, 'phi': -1.2860836751250122, 'norm_pos': [0.7448526516099301, 0.11165858263313622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.381946,"{'circle_3d': {'center': [11.989280643622626, 15.313522554052929, 97.75692881762299], 'normal': [0.24203441161252423, 0.2693370128204486, -0.9321356752749766], 'radius': 3.2926013843535835}, 'confidence': 0.16362957121162383, 'timestamp': 277099.940773, 'diameter_3d': 6.585202768707167, 'ellipse': {'center': [235.89175806878995, 216.96020311286725], 'axes': [35.93253535997355, 41.7700995191154], 'angle': 48.98195410635634}, 'location': [235.89175806878995, 216.96020311286725], 'diameter': 41.7700995191154, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8435008645904534, 'phi': -1.3167507236286076, 'norm_pos': [0.7371617439649686, 0.09599915369638645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.3899379,"{'circle_3d': {'center': [12.119226257364504, 15.286722287445246, 97.78374516542644], 'normal': [0.2528632127576807, 0.2671036572698083, -0.9299009796246893], 'radius': 3.2839548300908614}, 'confidence': 0.31235478868540484, 'timestamp': 277099.949173, 'diameter_3d': 6.567909660181723, 'ellipse': {'center': [236.68949609415463, 216.766878202063], 'axes': [35.68342109316468, 41.650388365527796], 'angle': 47.75505166184117}, 'location': [236.68949609415463, 216.766878202063], 'diameter': 41.650388365527796, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8411825601690617, 'phi': -1.3052912716556757, 'norm_pos': [0.7396546752942332, 0.09680467415807081], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.397505,"{'circle_3d': {'center': [12.338234437993838, 15.076095354461312, 97.78693617650825], 'normal': [0.2711138944767918, 0.24955141285448043, -0.9296350620345382], 'radius': 3.3059715585772977}, 'confidence': 0.3020913078827084, 'timestamp': 277099.957573, 'diameter_3d': 6.6119431171545955, 'ellipse': {'center': [238.06180561186807, 215.43760837747362], 'axes': [35.923418638858, 41.933442369743716], 'angle': 44.5320621121208}, 'location': [238.06180561186807, 215.43760837747362], 'diameter': 41.933442369743716, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8230133108160314, 'phi': -1.28703162671784, 'norm_pos': [0.7439431425370877, 0.10234329842719325], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.40655,"{'circle_3d': {'center': [12.317712888270542, 14.997664407787031, 97.76022392706597], 'normal': [0.2694037653331839, 0.2430155006316238, -0.9318610828213957], 'radius': 3.275834088468258}, 'confidence': 0.24665664510022287, 'timestamp': 277099.965973, 'diameter_3d': 6.551668176936516, 'ellipse': {'center': [237.95627501866642, 214.97228915066373], 'axes': [35.75761085337797, 41.56324658640696], 'angle': 44.0855416907874}, 'location': [237.95627501866642, 214.97228915066373], 'diameter': 41.56324658640696, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8162696649714956, 'phi': -1.2893665862803911, 'norm_pos': [0.7436133594333325, 0.10428212853890118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.4140658,"{'circle_3d': {'center': [12.203989362974813, 14.908117530555899, 97.70506648466441], 'normal': [0.25992680489187303, 0.23555326086236264, -0.936457536354858], 'radius': 3.2801728711866467}, 'confidence': 0.19620349039663829, 'timestamp': 277099.974373, 'diameter_3d': 6.560345742373293, 'ellipse': {'center': [237.28259944333183, 214.46032289837683], 'axes': [36.13381897111758, 41.641245084250784], 'angle': 44.24633039715378}, 'location': [237.28259944333183, 214.46032289837683], 'diameter': 41.641245084250784, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8085841352202796, 'phi': -1.3000480454998191, 'norm_pos': [0.7415081232604119, 0.10641532125676323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.4212742,"{'circle_3d': {'center': [12.194803545074443, 15.05018520405627, 97.73920568216934], 'normal': [0.2591613200668424, 0.2473922336540604, -0.933612603229448], 'radius': 3.2894628310410106}, 'confidence': 0.2697876826882056, 'timestamp': 277099.982773, 'diameter_3d': 6.578925662082021, 'ellipse': {'center': [237.19796294005528, 215.3211752656037], 'axes': [36.02254474970456, 41.742553334283144], 'angle': 45.42110394148227}, 'location': [237.19796294005528, 215.3211752656037], 'diameter': 41.742553334283144, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8207842249969595, 'phi': -1.3000240128897982, 'norm_pos': [0.7412436341876727, 0.10282843639331796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.430549,"{'circle_3d': {'center': [12.207635559485116, 14.70791453896255, 97.65760436756692], 'normal': [0.26023065460106504, 0.2188696782295837, -0.9404127127796497], 'radius': 3.2857868055152917}, 'confidence': 0.20321009257261777, 'timestamp': 277099.991173, 'diameter_3d': 6.571573611030583, 'ellipse': {'center': [237.34111990489532, 213.24405282750084], 'axes': [36.4964380220486, 41.73619505418103], 'angle': 42.58856512676818}, 'location': [237.34111990489532, 213.24405282750084], 'diameter': 41.73619505418103, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.79145223806752, 'phi': -1.300832096783881, 'norm_pos': [0.7416909997027978, 0.11148311321874649], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.441768,"{'circle_3d': {'center': [12.18110443156979, 14.983793375786894, 97.71803528697046], 'normal': [0.2580197272747879, 0.24185958129827909, -0.9353768028293545], 'radius': 3.30065601651232}, 'confidence': 0.26027350933854326, 'timestamp': 277099.999573, 'diameter_3d': 6.60131203302464, 'ellipse': {'center': [237.1267844386309, 214.92247709754696], 'axes': [36.2755380907071, 41.8943257975866], 'angle': 45.01631053030034}, 'location': [237.1267844386309, 214.92247709754696], 'diameter': 41.8943257975866, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8150782006199075, 'phi': -1.3016439874993089, 'norm_pos': [0.7410212013707216, 0.10448967876022097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.450328,"{'circle_3d': {'center': [12.172156063898433, 14.980636923529921, 97.7147552464557], 'normal': [0.25727402996884147, 0.24159654361019803, -0.9356501395389183], 'radius': 3.2522100502847735}, 'confidence': 0.23107301272952813, 'timestamp': 277100.007973, 'diameter_3d': 6.504420100569547, 'ellipse': {'center': [237.07762527761366, 214.90996768750838], 'axes': [35.76217987746967, 41.28062004133731], 'angle': 45.06112017625132}, 'location': [237.07762527761366, 214.90996768750838], 'diameter': 41.28062004133731, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8148071238884709, 'phi': -1.302459685036082, 'norm_pos': [0.7408675789925427, 0.10454180130204838], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.4577658,"{'circle_3d': {'center': [12.16188676799512, 14.996818737925079, 97.71612630399181], 'normal': [0.2564182553102322, 0.24294502814312782, -0.9355358847442419], 'radius': 3.2542307610024763}, 'confidence': 0.18971705225514204, 'timestamp': 277100.016372, 'diameter_3d': 6.508461522004953, 'ellipse': {'center': [237.01177583173293, 215.0103213349588], 'axes': [35.77486662971665, 41.305333620464936], 'angle': 45.26637055727802}, 'location': [237.01177583173293, 215.0103213349588], 'diameter': 41.305333620464936, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.816197015260654, 'phi': -1.303279091606843, 'norm_pos': [0.7406617994741654, 0.10412366110433835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.464936,"{'circle_3d': {'center': [12.398826127740799, 14.662692176710653, 97.70178225867132], 'normal': [0.27616320195570526, 0.21510114804192557, -0.9367312218542829], 'radius': 3.2950206284665473}, 'confidence': 0.21143699233953103, 'timestamp': 277100.024772, 'diameter_3d': 6.590041256933095, 'ellipse': {'center': [238.5094994089992, 212.91797776040391], 'axes': [36.348083529574446, 41.8393781223162], 'angle': 40.79102892738352}, 'location': [238.5094994089992, 212.91797776040391], 'diameter': 41.8393781223162, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7875917279456592, 'phi': -1.28410240233311, 'norm_pos': [0.7453421856531225, 0.1128417593316503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.4739242,"{'circle_3d': {'center': [12.258497824145886, 14.703933677039084, 97.67087558301887], 'normal': [0.26446917665612923, 0.2185379397359615, -0.9393067781586537], 'radius': 3.254552062128287}, 'confidence': 0.2546560822830872, 'timestamp': 277100.033172, 'diameter_3d': 6.509104124256574, 'ellipse': {'center': [237.65423352211627, 213.20922488869047], 'axes': [36.07323944204706, 41.33483672993202], 'angle': 42.16973244393548}, 'location': [237.65423352211627, 213.20922488869047], 'diameter': 41.33483672993202, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7911122693688237, 'phi': -1.2963436349682622, 'norm_pos': [0.7426694797566133, 0.11162822963045638], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.48159,"{'circle_3d': {'center': [12.244181413941634, 14.949699337847601, 97.72685161377511], 'normal': [0.2632761424724415, 0.23901841147000458, -0.9346421089289666], 'radius': 3.2920082303554787}, 'confidence': 0.25295882289683275, 'timestamp': 277100.041572, 'diameter_3d': 6.5840164607109575, 'ellipse': {'center': [237.51770374956635, 214.70050292298313], 'axes': [36.132801433361124, 41.78224964945939], 'angle': 44.26651970456417}, 'location': [237.51770374956635, 214.70050292298313], 'diameter': 41.78224964945939, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8121511627435156, 'phi': -1.2962243411690921, 'norm_pos': [0.7422428242173948, 0.10541457115423691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.489852,"{'circle_3d': {'center': [12.460216366636049, 14.945372405950176, 97.78885204176481], 'normal': [0.28127905519697627, 0.238657833811886, -0.9294754065964923], 'radius': 3.2908239303392923}, 'confidence': 0.24604232149228292, 'timestamp': 277100.049972, 'diameter_3d': 6.581647860678585, 'ellipse': {'center': [238.8287311830929, 214.61534335695075], 'axes': [35.7632129236726, 41.74455130293203], 'angle': 42.637387552301504}, 'location': [238.8287311830929, 214.61534335695075], 'diameter': 41.74455130293203, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8117798387421888, 'phi': -1.2769364089715414, 'norm_pos': [0.7463397849471654, 0.10576940267937185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.499212,"{'circle_3d': {'center': [12.435410662886444, 14.960391024994763, 97.78523986074546], 'normal': [0.2792119132178422, 0.23990938539893467, -0.929776421681437], 'radius': 3.2695958110297414}, 'confidence': 0.23107456702548856, 'timestamp': 277100.058372, 'diameter_3d': 6.539191622059483, 'ellipse': {'center': [238.67776401823096, 214.71497273122657], 'axes': [35.55109038930288, 41.47606122384468], 'angle': 42.932798104993175}, 'location': [238.67776401823096, 214.71497273122657], 'diameter': 41.47606122384468, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8130688361709428, 'phi': -1.2790642726256871, 'norm_pos': [0.7458680125569718, 0.10535428028655602], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.5056581,"{'circle_3d': {'center': [12.317335102708647, 14.975452190460459, 97.7543457046748], 'normal': [0.26937228320302603, 0.24116448252107617, -0.932350934687326], 'radius': 3.287120418225226}, 'confidence': 0.2293103407058992, 'timestamp': 277100.066772, 'diameter_3d': 6.574240836450452, 'ellipse': {'center': [237.9572775958605, 214.83712899518778], 'axes': [35.91724756435621, 41.70929857966734], 'angle': 43.9163745938555}, 'location': [237.9572775958605, 214.83712899518778], 'diameter': 41.70929857966734, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8143618977005938, 'phi': -1.2895379336045307, 'norm_pos': [0.7436164924870641, 0.1048452958533842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.513087,"{'circle_3d': {'center': [12.430539235864817, 14.990555831658597, 97.79160402439796], 'normal': [0.27880596096604005, 0.2424231192875875, -0.9292460747103961], 'radius': 3.3034057550412053}, 'confidence': 0.25335043679621333, 'timestamp': 277100.075172, 'diameter_3d': 6.6068115100824105, 'ellipse': {'center': [238.6387313110897, 214.89571976565543], 'axes': [35.87854058391087, 41.9017070584922], 'angle': 43.20170296865499}, 'location': [238.6387313110897, 214.89571976565543], 'diameter': 41.9017070584922, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8156590233311403, 'phi': -1.27930780269119, 'norm_pos': [0.7457460353471553, 0.10460116764310234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.525853,"{'circle_3d': {'center': [12.303204633813293, 15.005701877288937, 97.75813809542986], 'normal': [0.268194744128413, 0.2436852897567825, -0.9320349021244043], 'radius': 3.2909414309786653}, 'confidence': 0.23730561423212942, 'timestamp': 277100.083572, 'diameter_3d': 6.581882861957331, 'ellipse': {'center': [237.86512827728745, 215.02346428685567], 'axes': [35.933703065347935, 41.755492026140445], 'angle': 44.25600271805079}, 'location': [237.86512827728745, 215.02346428685567], 'diameter': 41.755492026140445, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8169602130625828, 'phi': -1.290613920530328, 'norm_pos': [0.7433285258665233, 0.104068898804768], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.532906,"{'circle_3d': {'center': [12.424552212667821, 14.904400969706387, 97.76769157269604], 'normal': [0.2783070423662905, 0.23524354745823675, -0.9312387790188895], 'radius': 3.291665667284902}, 'confidence': 0.2783077312401674, 'timestamp': 277100.091972, 'diameter_3d': 6.583331334569804, 'ellipse': {'center': [238.6207732624896, 214.37744685104622], 'axes': [35.89876133422781, 41.76432931154654], 'angle': 42.572750543426}, 'location': [238.6207732624896, 214.37744685104622], 'diameter': 41.76432931154654, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8082654669039802, 'phi': -1.2803886685535038, 'norm_pos': [0.7456899164452799, 0.10676063812064074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403781.5428102,"{'circle_3d': {'center': [12.528061656291037, 14.811174277889485, 97.77594705829439], 'normal': [0.2869328293348918, 0.22747465647349494, -0.9305508218856934], 'radius': 3.308828310612216}, 'confidence': 0.25254179186182163, 'timestamp': 277100.100372, 'diameter_3d': 6.617656621224432, 'ellipse': {'center': [239.26337614443642, 213.78217114737237], 'axes': [36.051195547867465, 41.982384053909996], 'angle': 41.093580247821116}, 'location': [239.26337614443642, 213.78217114737237], 'diameter': 41.982384053909996, 'sphere': {'center': [9.084867704272336, 12.081478400207546, 108.94255692092271], 'radius': 12.0}, 'projected_sphere': {'center': [211.7026416108202, 188.7565706169882], 'axes': [136.58574225314752, 136.58574225314752], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.800279890482536, 'phi': -1.271699165123905, 'norm_pos': [0.7476980504513638, 0.1092409535526151], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
