eye_packets,595
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851407.492197,"{'circle_3d': {'center': [23.365574190022784, -24.425205676451043, 110.24600081959571], 'normal': [0.12004372667276132, -0.353547952126259, -0.9276817068552359], 'radius': 15.667844470973684}, 'confidence': 0.039634137776764194, 'timestamp': 176597.077387, 'diameter_3d': 31.335688941947367, 'ellipse': {'center': [231.32044608406858, 46.89853074095838], 'axes': [79.36454087563315, 96.88622761558628], 'angle': -64.27165580193908}, 'location': [231.32044608406858, 46.89853074095838], 'diameter': 96.88622761558628, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2094350168475947, 'phi': -1.4421095794747851, 'norm_pos': [0.7228763940127143, 0.8045894552460068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.7797399,"{'circle_3d': {'center': [20.328924900985935, -22.62891272485107, 109.73910537555896], 'normal': [-0.1330103807469762, -0.20385687282626105, -0.9699229938582971], 'radius': 3.9374166764313956}, 'confidence': 0.8210794831812109, 'timestamp': 176597.371387, 'diameter_3d': 7.874833352862791, 'ellipse': {'center': [222.8904626605158, 50.143238537606365], 'axes': [22.79394314928394, 24.756318437849878], 'angle': 82.90017073892794}, 'location': [222.8904626605158, 50.143238537606365], 'diameter': 24.756318437849878, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3655004087231661, 'phi': -1.7070812352659759, 'norm_pos': [0.6965326958141118, 0.7910698394266401], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.790464,"{'circle_3d': {'center': [22.670000025897895, -25.386959148444454, 110.59115161821762], 'normal': [0.06207921299568725, -0.4336940747923766, -0.8989191403034094], 'radius': 15.679091328222897}, 'confidence': 0.033093952532986554, 'timestamp': 176597.379787, 'diameter_3d': 31.358182656445795, 'ellipse': {'center': [229.41230850592262, 44.50912018952032], 'axes': [75.40170928690127, 97.04895423181631], 'angle': -73.32813648209435}, 'location': [229.41230850592262, 44.50912018952032], 'diameter': 97.04895423181631, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.122207877133444, 'phi': -1.5018459607416896, 'norm_pos': [0.7169134640810082, 0.8145453325436653], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.7961211,"{'circle_3d': {'center': [23.110655220409036, -25.72923189790353, 110.80323216844262], 'normal': [0.09880047920494898, -0.46221680391396625, -0.8812457611179928], 'radius': 16.497801462842098}, 'confidence': 0.02848252365638501, 'timestamp': 176597.388187, 'diameter_3d': 32.995602925684196, 'ellipse': {'center': [230.4348798537421, 43.92987290178506], 'axes': [75.99098067611469, 101.87594423106859], 'angle': -70.7645341494709}, 'location': [230.4348798537421, 43.92987290178506], 'diameter': 101.87594423106859, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0903028802167933, 'phi': -1.4591480051351775, 'norm_pos': [0.720108999542944, 0.8169588629092289], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.803699,"{'circle_3d': {'center': [20.334262219016818, -22.6925504872467, 109.75193098932752], 'normal': [-0.1325656042444026, -0.20916001969256362, -0.9688541927109171], 'radius': 4.059144594203135}, 'confidence': 0.8099072486305076, 'timestamp': 176597.396587, 'diameter_3d': 8.11828918840627, 'ellipse': {'center': [222.90335042320294, 49.9618884407856], 'axes': [23.439525316929448, 25.517039225059495], 'angle': 83.1804805612269}, 'location': [222.90335042320294, 49.9618884407856], 'diameter': 25.517039225059495, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3600804257788193, 'phi': -1.7067791113408572, 'norm_pos': [0.6965729700725092, 0.79182546483006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.826132,"{'circle_3d': {'center': [20.643138978196482, -25.71405853982233, 110.8065207617144], 'normal': [-0.10682587431276379, -0.46095235740719914, -0.8809717116786777], 'radius': 15.681389909359895}, 'confidence': 0.029299921605018386, 'timestamp': 176597.413387, 'diameter_3d': 31.36277981871979, 'ellipse': {'center': [224.11261682291024, 43.709103770907916], 'axes': [75.36552984903311, 97.73272384223372], 'angle': 89.43288918346038}, 'location': [224.11261682291024, 43.709103770907916], 'diameter': 97.73272384223372, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0917282574140506, 'phi': -1.6914663355377324, 'norm_pos': [0.7003519275715945, 0.8178787342878837], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.8410099,"{'circle_3d': {'center': [18.78817421998782, -27.09607332436195, 112.08494082629379], 'normal': [-0.2614062708301524, -0.5761202561188343, -0.7744367062970618], 'radius': 16.55374926573956}, 'confidence': 0.02592319027862021, 'timestamp': 176597.430187, 'diameter_3d': 33.10749853147912, 'ellipse': {'center': [218.86367925887902, 40.6162136910027], 'axes': [67.08336522510099, 102.92753677087211], 'angle': 76.25639360672103}, 'location': [218.86367925887902, 40.6162136910027], 'diameter': 102.92753677087211, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9568222693932427, 'phi': -1.8963314586906903, 'norm_pos': [0.683948997683997, 0.8307657762874887], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.847915,"{'circle_3d': {'center': [20.298239845299946, -22.659070463491048, 109.74973625022815], 'normal': [-0.1355674687208087, -0.20637001771292596, -0.969037087635865], 'radius': 4.044974933282697}, 'confidence': 0.8193921878081806, 'timestamp': 176597.438587, 'diameter_3d': 8.089949866565394, 'ellipse': {'center': [222.794148287113, 50.06215394216488], 'axes': [23.38479553612014, 25.435140551091134], 'angle': 82.61762499610548}, 'location': [222.794148287113, 50.06215394216488], 'diameter': 25.435140551091134, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3629326682851588, 'phi': -1.709793359458538, 'norm_pos': [0.6962317133972281, 0.7914076919076463], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.857832,"{'circle_3d': {'center': [22.17705953480445, -23.755354067782168, 109.92514085594411], 'normal': [0.02100083873790007, -0.29772698473718584, -0.954420037159535], 'radius': 15.819872067816762}, 'confidence': 0.024135925244225042, 'timestamp': 176597.446987, 'diameter_3d': 31.639744135633524, 'ellipse': {'center': [228.41067419172197, 48.5693599895542], 'axes': [86.04720528903326, 98.38158640737058], 'angle': -73.74780296500954}, 'location': [228.41067419172197, 48.5693599895542], 'diameter': 98.38158640737058, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2684855503741843, 'phi': -1.5487961071766079, 'norm_pos': [0.7137833568491312, 0.7976276667101908], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.863518,"{'circle_3d': {'center': [21.754359335776115, -25.17655567740903, 110.46802210444434], 'normal': [-0.01422417784779443, -0.4161604522060911, -0.9091799331178488], 'radius': 16.953413251067264}, 'confidence': 0.016707974356429813, 'timestamp': 176597.455387, 'diameter_3d': 33.90682650213453, 'ellipse': {'center': [227.16880644166983, 45.419719612711134], 'axes': [84.5223709822797, 105.41634078439081], 'angle': -80.68726939372817}, 'location': [227.16880644166983, 45.419719612711134], 'diameter': 105.41634078439081, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.141577679715238, 'phi': -1.5864401140793052, 'norm_pos': [0.7099025201302183, 0.8107511682803703], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.8719969,"{'circle_3d': {'center': [20.460759915033176, -22.752341045121803, 109.74837293999775], 'normal': [-0.12202412957637283, -0.2141425661821556, -0.9691506968217325], 'radius': 4.09927446561155}, 'confidence': 0.8156543421342303, 'timestamp': 176597.463787, 'diameter_3d': 8.1985489312231, 'ellipse': {'center': [223.29277330167713, 49.778951691458275], 'axes': [23.62660009939291, 25.747343584482646], 'angle': 84.9616875532181}, 'location': [223.29277330167713, 49.778951691458275], 'diameter': 25.747343584482646, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3549823781196226, 'phi': -1.6960455603894882, 'norm_pos': [0.697789916567741, 0.7925877012855905], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.8908522,"{'circle_3d': {'center': [22.648008964886778, -25.023761648317244, 110.42186913206484], 'normal': [0.060246624578094043, -0.40342761644844205, -0.9130260141494737], 'radius': 15.920520783573725}, 'confidence': 0.03575132004120643, 'timestamp': 176597.480587, 'diameter_3d': 31.84104156714745, 'ellipse': {'center': [229.41624990675064, 45.47802613154364], 'axes': [78.88389571512015, 98.63516867961434], 'angle': -72.56181111487167}, 'location': [229.41624990675064, 45.47802613154364], 'diameter': 98.63516867961434, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.155536578758954, 'phi': -1.5049061864475408, 'norm_pos': [0.7169257809585957, 0.8105082244519015], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.908133,"{'circle_3d': {'center': [20.487622999012995, -22.663928196465456, 109.72584395494991], 'normal': [-0.11978553924472114, -0.20677482879412645, -0.9710281122423856], 'radius': 4.016964288216589}, 'confidence': 0.8813926037021825, 'timestamp': 176597.497387, 'diameter_3d': 8.033928576433178, 'ellipse': {'center': [223.38519055161015, 50.03146177754854], 'axes': [23.238179637623197, 25.231393880588033], 'angle': 85.04718185161175}, 'location': [223.38519055161015, 50.03146177754854], 'diameter': 25.231393880588033, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.362518933484197, 'phi': -1.693535731796177, 'norm_pos': [0.6980787204737817, 0.7915355759268811], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.926199,"{'circle_3d': {'center': [22.528758933421695, -24.364578990676886, 110.14667028944825], 'normal': [0.0503091219560039, -0.3484957283117458, -0.93595925103419], 'radius': 15.370621451682295}, 'confidence': 0.021737297696233032, 'timestamp': 176597.514187, 'diameter_3d': 30.74124290336459, 'ellipse': {'center': [229.2267273724945, 46.95448729759336], 'axes': [80.01614045398135, 95.36955716344576], 'angle': -71.80627486218039}, 'location': [229.2267273724945, 46.95448729759336], 'diameter': 95.36955716344576, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2148305840345288, 'phi': -1.5170966016635858, 'norm_pos': [0.7163335230390453, 0.8043563029266944], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.9434948,"{'circle_3d': {'center': [23.203361775116807, -25.42016599014267, 110.65744732367446], 'normal': [0.10652602543059653, -0.43646131160056106, -0.8933944981820057], 'radius': 15.814284573035573}, 'confidence': 0.03310587390551588, 'timestamp': 176597.530987, 'diameter_3d': 31.628569146071147, 'ellipse': {'center': [230.75045715108683, 44.477218684396064], 'axes': [74.62123130085662, 97.6750533022477], 'angle': -69.1466995495749}, 'location': [230.75045715108683, 44.477218684396064], 'diameter': 97.6750533022477, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1191345092571459, 'phi': -1.4521192558289235, 'norm_pos': [0.7210951785971463, 0.814678255481683], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.956557,"{'circle_3d': {'center': [20.319634293535984, -22.692887476317534, 109.7540146317802], 'normal': [-0.13378459803447193, -0.20918810211513308, -0.9686805558398617], 'radius': 3.987177513113086}, 'confidence': 0.8174391318076607, 'timestamp': 176597.547787, 'diameter_3d': 7.974355026226172, 'ellipse': {'center': [222.85521428457108, 49.959042122926945], 'axes': [23.021864550783622, 25.066604091901496], 'angle': 82.99793575183182}, 'location': [222.85521428457108, 49.959042122926945], 'diameter': 25.066604091901496, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3600517080753916, 'phi': -1.7080382492324748, 'norm_pos': [0.6964225446392847, 0.7918373244878044], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.963985,"{'circle_3d': {'center': [18.62116828391885, -23.50994696558242, 110.33221676321249], 'normal': [-0.2753234321692332, -0.27727639288720674, -0.9204970448871701], 'radius': 15.21807310680431}, 'confidence': 0.021291752521274198, 'timestamp': 176597.556187, 'diameter_3d': 30.43614621360862, 'ellipse': {'center': [219.0486961242567, 49.1710072012537], 'axes': [83.05549030191352, 96.10576006172808], 'angle': 68.27679654143235}, 'location': [219.0486961242567, 49.1710072012537], 'diameter': 96.10576006172808, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2898381392735838, 'phi': -1.8614299870011173, 'norm_pos': [0.6845271753883022, 0.7951208033281096], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.973887,"{'circle_3d': {'center': [21.024579318545793, -24.943027660360023, 110.39966728534523], 'normal': [-0.07503917928365463, -0.39669978411867407, -0.9148761680427755], 'radius': 15.661156489797785}, 'confidence': 0.032169713667161905, 'timestamp': 176597.564587, 'diameter_3d': 31.32231297959557, 'ellipse': {'center': [225.27323522510642, 45.6044807225846], 'axes': [79.95864477594999, 97.7027495222991], 'angle': -87.04313499470906}, 'location': [225.27323522510642, 45.6044807225846], 'diameter': 97.7027495222991, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1628774942446982, 'phi': -1.6526342665900902, 'norm_pos': [0.7039788600784576, 0.8099813303225641], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.979437,"{'circle_3d': {'center': [18.630131005572935, -27.439151454212123, 112.40675932206555], 'normal': [-0.2745765386980595, -0.6047101002730154, -0.7476184983160814], 'radius': 16.46940944754079}, 'confidence': 0.022766929527658922, 'timestamp': 176597.572987, 'diameter_3d': 32.93881889508158, 'ellipse': {'center': [218.25872008430431, 39.73979632739659], 'axes': [63.29170875820786, 102.18940643311052], 'angle': 75.4475942086807}, 'location': [218.25872008430431, 39.73979632739659], 'diameter': 102.18940643311052, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9213945015354273, 'phi': -1.9227713079522106, 'norm_pos': [0.6820585002634509, 0.8344175153025142], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851407.991882,"{'circle_3d': {'center': [20.549988152088044, -22.63726288412806, 109.71267724038785], 'normal': [-0.1145884431551338, -0.20455271943267694, -0.9721253384558903], 'radius': 3.787891746719404}, 'confidence': 0.8452421808094557, 'timestamp': 176597.581387, 'diameter_3d': 7.575783493438808, 'ellipse': {'center': [223.5770637069171, 50.095386702623856], 'axes': [21.94093888768014, 23.785002629377303], 'angle': 85.78255709324785}, 'location': [223.5770637069171, 50.095386702623856], 'diameter': 23.785002629377303, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3647895837310329, 'phi': -1.6881290515323049, 'norm_pos': [0.6986783240841159, 0.7912692220724006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
