eye_packets,547
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851426.473189,"{'circle_3d': {'center': [16.308754971828808, -20.5352070644742, 77.67481848819801], 'normal': [0.08112248526746771, -0.7023514032568989, -0.7071927945950061], 'radius': 16.274584026280476}, 'confidence': 0.06255136611018912, 'timestamp': 176616.061387, 'diameter_3d': 32.54916805256095, 'ellipse': {'center': [231.9358973113733, 35.883393879293095], 'axes': [72.52151114886094, 145.26706769413335], 'angle': -78.53308552825234}, 'location': [231.9358973113733, 35.883393879293095], 'diameter': 145.26706769413335, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7921008704905171, 'phi': -1.4565849662589867, 'norm_pos': [0.7247996790980415, 0.8504858588362788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851430.997827,"{'circle_3d': {'center': [10.195919402507679, -16.483861204180393, 65.2880328760358], 'normal': [-0.24788234510004228, -0.6321275495974736, -0.7341451518791069], 'radius': 15.556191552021222}, 'confidence': 0.05868547509466097, 'timestamp': 176620.588987, 'diameter_3d': 31.112383104042443, 'ellipse': {'center': [217.98851179129386, 41.24269772842051], 'axes': [99.68845754440075, 167.22233770210488], 'angle': 77.38674008352328}, 'location': [217.98851179129386, 41.24269772842051], 'diameter': 167.22233770210488, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8865004741411693, 'phi': -1.89642467850849, 'norm_pos': [0.6812140993477933, 0.8281554261315812], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.00881,"{'circle_3d': {'center': [8.796735967625395, -17.2491945230613, 66.67260169795689], 'normal': [-0.36448096467356605, -0.6959053261708826, -0.618764416719016], 'radius': 16.319480517023646}, 'confidence': 0.06768797530827529, 'timestamp': 176620.597387, 'diameter_3d': 32.63896103404729, 'ellipse': {'center': [211.22581157144646, 37.97021500930437], 'axes': [82.02474066849216, 173.12378617137423], 'angle': 69.05617334633702}, 'location': [211.22581157144646, 37.97021500930437], 'diameter': 173.12378617137423, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8011165292697877, 'phi': -2.1031227908948384, 'norm_pos': [0.6600806611607701, 0.8417907707945651], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.019865,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176620.605787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.043539,"{'circle_3d': {'center': [-4.8845852192623695, -3.3941019282279203, 20.300446465370165], 'normal': [0.24361350765009882, -0.27817782490778753, -0.9291230040312141], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176620.630987, 'diameter_3d': 2.0, 'ellipse': {'center': [78.17878723144895, 63.48799514768352], 'axes': [30.441740035311955, 34.5390548698133], 'angle': -77.92232513427592}, 'location': [78.17878723144895, 63.48799514768352], 'diameter': 34.5390548698133, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.2888997926645294, 'phi': -1.314371239699448, 'norm_pos': [0.24430871009827798, 0.735466686884652], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.057782,"{'circle_3d': {'center': [6.756799790075634, -10.802579607153165, 64.13593809060626], 'normal': [-0.5344756461360461, -0.15868741651187143, -0.8301530506649023], 'radius': 15.115059851444565}, 'confidence': 0.08635834757868666, 'timestamp': 176620.647787, 'diameter_3d': 30.23011970288913, 'ellipse': {'center': [204.8640849007825, 64.39534644111177], 'axes': [137.02573374722706, 164.58956026437198], 'angle': 34.40922861485155}, 'location': [204.8640849007825, 64.39534644111177], 'diameter': 164.58956026437198, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.411435245145046, 'phi': -2.142820351016281, 'norm_pos': [0.6402002653149453, 0.7316860564953676], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.063956,"{'circle_3d': {'center': [7.28081029855935, -13.10971540104739, 64.52825514461121], 'normal': [-0.49080810376240297, -0.3509487326697235, -0.7974599628311563], 'radius': 15.590033683005341}, 'confidence': 0.11713967374023217, 'timestamp': 176620.656187, 'diameter_3d': 31.180067366010682, 'ellipse': {'center': [207.01603205338913, 55.25951061198495], 'axes': [127.77250668135302, 169.65978786549894], 'angle': 50.23786094974729}, 'location': [207.01603205338913, 55.25951061198495], 'diameter': 169.65978786549894, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.2122122392048815, 'phi': -2.1225090733053804, 'norm_pos': [0.646925100166841, 0.7697520391167294], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.074128,"{'circle_3d': {'center': [6.88332635733542, -13.803039815169235, 65.13032353714885], 'normal': [-0.5239317655310641, -0.40872576717987746, -0.7472875967863528], 'radius': 16.385396338820396}, 'confidence': 0.11574647107860722, 'timestamp': 176620.664587, 'diameter_3d': 32.77079267764079, 'ellipse': {'center': [205.5215163513202, 52.7996814998765], 'axes': [122.7236856998838, 177.29625998426081], 'angle': 50.24252855810744}, 'location': [205.5215163513202, 52.7996814998765], 'diameter': 177.29625998426081, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.149738880762136, 'phi': -2.1822677291859183, 'norm_pos': [0.6422547385978756, 0.780001327083848], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.079689,"{'circle_3d': {'center': [-4.648884778236488, -3.2685406962288877, 19.608784863272597], 'normal': [0.185407894509219, -0.37351076978337755, -0.9089079257600778], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176620.672987, 'diameter_3d': 2.0, 'ellipse': {'center': [79.40536499001115, 63.73962402330022], 'axes': [29.976715087092508, 35.577335356728256], 'angle': -85.58101654055832}, 'location': [79.40536499001115, 63.73962402330022], 'diameter': 35.577335356728256, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1880054934432944, 'phi': -1.3695674352038818, 'norm_pos': [0.24814176559378484, 0.734418233236249], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.092004,"{'circle_3d': {'center': [6.724147272507091, -11.06447622625112, 64.21080082288428], 'normal': [-0.5371966892667582, -0.18051213477003442, -0.823914489641734], 'radius': 15.18624206333273}, 'confidence': 0.0885751595649635, 'timestamp': 176620.681387, 'diameter_3d': 30.37248412666546, 'ellipse': {'center': [204.71722358096886, 63.361065199692334], 'axes': [135.8331618219362, 165.3132077576138], 'angle': 35.914888264681025}, 'location': [204.71722358096886, 63.361065199692334], 'diameter': 165.3132077576138, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.3892892121589422, 'phi': -2.148580021258076, 'norm_pos': [0.6397413236905277, 0.7359955616679486], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.107845,"{'circle_3d': {'center': [6.485043797086797, -11.523898476265309, 64.48471234223624], 'normal': [-0.5571219788851157, -0.2187973222712167, -0.8010885296957373], 'radius': 15.657822006928185}, 'confidence': 0.11032574966993175, 'timestamp': 176620.689787, 'diameter_3d': 31.31564401385637, 'ellipse': {'center': [203.9619334464065, 61.6615996646482], 'axes': [134.72522936475437, 170.07810902223812], 'angle': 37.19311780775919}, 'location': [203.9619334464065, 61.6615996646482], 'diameter': 170.07810902223812, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.3502145687917007, 'phi': -2.178466241912531, 'norm_pos': [0.6373810420200203, 0.7430766680639658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.111076,"{'circle_3d': {'center': [6.238646917789266, -13.071792823465985, 65.2359734478602], 'normal': [-0.57765505215991, -0.3477885178712731, -0.7384834375604066], 'radius': 16.57917234893893}, 'confidence': 0.12024645775546823, 'timestamp': 176620.698187, 'diameter_3d': 33.15834469787786, 'ellipse': {'center': [203.0436689610827, 55.779789867253285], 'axes': [125.66007204031602, 179.06447051204367], 'angle': 43.41292186419651}, 'location': [203.0436689610827, 55.779789867253285], 'diameter': 179.06447051204367, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.2155849887248706, 'phi': -2.23460016050905, 'norm_pos': [0.6345114655033834, 0.7675842088864446], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.127419,"{'circle_3d': {'center': [-4.732110048186973, -3.298487315531113, 20.00028134082659], 'normal': [0.21916452230496858, -0.304602760566407, -0.9269218254082484], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176620.714987, 'diameter_3d': 2.0, 'ellipse': {'center': [79.55254364038801, 64.28419494654747], 'axes': [30.565868377655974, 34.96233367915195], 'angle': -80.9718551635456}, 'location': [79.55254364038801, 64.28419494654747], 'diameter': 34.96233367915195, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.2612749836043475, 'phi': -1.3386169730481416, 'norm_pos': [0.24860169887621253, 0.7321491877227189], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.1398258,"{'circle_3d': {'center': [6.573156599597619, -10.932626738488072, 64.28265372236493], 'normal': [-0.5497792453425471, -0.16952467745644687, -0.8179267480183461], 'radius': 15.26583048318106}, 'confidence': 0.08203069969226397, 'timestamp': 176620.723387, 'diameter_3d': 30.53166096636212, 'ellipse': {'center': [204.10549178620704, 63.92345374051663], 'axes': [135.96181450370776, 165.96176522340224], 'angle': 34.07720014621328}, 'location': [204.10549178620704, 63.92345374051663], 'diameter': 165.96176522340224, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.4004489811239098, 'phi': -2.1625937206147103, 'norm_pos': [0.637829661831897, 0.7336522760811808], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.164261,"{'circle_3d': {'center': [6.880752946660989, -12.546421222501962, 64.55154916255879], 'normal': [-0.5241462164205999, -0.3040075511242712, -0.7955187946688583], 'radius': 15.785439842374045}, 'confidence': 0.1192444748920364, 'timestamp': 176620.748587, 'diameter_3d': 31.57087968474809, 'ellipse': {'center': [205.61086987882422, 57.61452463324741], 'axes': [131.28772464189345, 171.6751277693281], 'angle': 45.12108566213415}, 'location': [205.61086987882422, 57.61452463324741], 'diameter': 171.6751277693281, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.2618998264813412, 'phi': -2.1533842063477917, 'norm_pos': [0.6425339683713257, 0.7599394806948024], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.1796212,"{'circle_3d': {'center': [12.72738320184783, -14.015062770310424, 63.2523750836713], 'normal': [-0.036927028488362976, -0.42639434677497634, -0.903783301242815], 'radius': 2.4652259698670047}, 'confidence': 0.9111351119218287, 'timestamp': 176620.756987, 'diameter_3d': 4.930451939734009, 'ellipse': {'center': [228.2813380239607, 45.02790242373359], 'axes': [21.330290965854257, 26.77348204821073], 'angle': -82.8469805953902}, 'location': [228.2813380239607, 45.02790242373359], 'diameter': 26.77348204821073, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1302934975730041, 'phi': -1.611631890308558, 'norm_pos': [0.7133791813248772, 0.81238373990111], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.181791,"{'circle_3d': {'center': [10.115211667464303, -15.379990706163474, 64.47211890307771], 'normal': [-0.25460798968699044, -0.5401383414293973, -0.8021379829589479], 'radius': 14.970383207806949}, 'confidence': 0.06437804423497881, 'timestamp': 176620.765387, 'diameter_3d': 29.940766415613897, 'ellipse': {'center': [218.06331409336582, 45.58385501716721], 'axes': [112.15922199297127, 162.42141137553443], 'angle': 76.17111435694815}, 'location': [218.06331409336582, 45.58385501716721], 'diameter': 162.42141137553443, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.0001948423497011, 'phi': -1.8781496430262736, 'norm_pos': [0.6814478565417682, 0.8100672707618033], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.193311,"{'circle_3d': {'center': [9.871731136566046, -17.443515860538177, 66.3454922454775], 'normal': [-0.2748980339285118, -0.7120987709606227, -0.6460235377589654], 'radius': 15.424313536923165}, 'confidence': 0.09905169073427045, 'timestamp': 176620.773787, 'diameter_3d': 30.84862707384633, 'ellipse': {'center': [215.46740789456032, 36.635035677508085], 'axes': [79.64940756396794, 163.69722127807992], 'angle': 75.56664988527287}, 'location': [215.46740789456032, 36.635035677508085], 'diameter': 163.69722127807992, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.7783132667083447, 'phi': -1.9731100863198776, 'norm_pos': [0.673335649670501, 0.847354018010383], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.194614,"{'circle_3d': {'center': [10.258167446068743, -18.924513164649856, 68.1822072265095], 'normal': [-0.24269500813662034, -0.835515212969929, -0.4929639560062984], 'radius': 16.018067820113455}, 'confidence': 0.08537248526060155, 'timestamp': 176620.782187, 'diameter_3d': 32.03613564022691, 'ellipse': {'center': [215.5900662855443, 29.804078645668795], 'axes': [48.46544104611102, 166.23483783800327], 'angle': 77.41307236368837}, 'location': [215.5900662855443, 29.804078645668795], 'diameter': 166.23483783800327, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5817265499099336, 'phi': -2.0282794375844015, 'norm_pos': [0.673718957142326, 0.87581633897638], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.200203,"{'circle_3d': {'center': [12.670022887728006, -14.067241494269666, 63.27964753306425], 'normal': [-0.041707054665014974, -0.4307425737715799, -0.9015105971267362], 'radius': 2.5583047044262797}, 'confidence': 0.8442168319254653, 'timestamp': 176620.790587, 'diameter_3d': 5.116609408852559, 'ellipse': {'center': [227.94993778607812, 44.795192498078876], 'axes': [22.050068576200378, 27.779590933803625], 'angle': -83.43047975637322}, 'location': [227.94993778607812, 44.795192498078876], 'diameter': 27.779590933803625, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1254808919109454, 'phi': -1.6170268842190048, 'norm_pos': [0.7123435555814941, 0.813353364591338], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.208072,"{'circle_3d': {'center': [10.762762049119232, -16.466829178457694, 65.10218738937812], 'normal': [-0.20064545788241295, -0.6307082141205822, -0.7496322757672474], 'radius': 15.189623196870249}, 'confidence': 0.05496421458950771, 'timestamp': 176620.798987, 'diameter_3d': 30.379246393740498, 'ellipse': {'center': [220.2856158456301, 41.05955295568948], 'axes': [99.09676098692665, 163.35167470632916], 'angle': 81.11833590304953}, 'location': [220.2856158456301, 41.05955295568948], 'diameter': 163.35167470632916, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8883308298562539, 'phi': -1.8323244843685942, 'norm_pos': [0.6883925495175941, 0.8289185293512938], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.215709,"{'circle_3d': {'center': [9.58185685432024, -17.43370820644016, 66.46436684240086], 'normal': [-0.2990542241156622, -0.7112814664524539, -0.6361173213486848], 'radius': 15.626993453810949}, 'confidence': 0.07048579687872251, 'timestamp': 176620.807387, 'diameter_3d': 31.253986907621897, 'ellipse': {'center': [214.24776343973215, 36.78117025709247], 'axes': [79.49435769205253, 165.75402408570613], 'angle': 73.8226593700243}, 'location': [214.24776343973215, 36.78117025709247], 'diameter': 165.75402408570613, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.7794767004606403, 'phi': -2.010259036984612, 'norm_pos': [0.6695242607491629, 0.8467451239287813], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.2244842,"{'circle_3d': {'center': [10.2034273497346, -19.16852609992319, 68.64621348174356], 'normal': [-0.24725668283113214, -0.8558496242427067, -0.45429676807012703], 'radius': 16.553567913317906}, 'confidence': 0.08460567596311239, 'timestamp': 176620.815787, 'diameter_3d': 33.10713582663581, 'ellipse': {'center': [215.1741774145935, 28.750302342603348], 'axes': [42.322835026412484, 171.05830410343967], 'angle': 76.925950314701}, 'location': [215.1741774145935, 28.750302342603348], 'diameter': 171.05830410343967, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.5436050531492613, 'phi': -2.069223857723553, 'norm_pos': [0.6724193044206046, 0.8802070735724861], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.241457,"{'circle_3d': {'center': [12.595073068364345, -14.042136591717986, 63.27141172772315], 'normal': [-0.04795287294532022, -0.42865049855893983, -0.902196914238495], 'radius': 2.478909319674195}, 'confidence': 0.799742339921471, 'timestamp': 176620.832587, 'diameter_3d': 4.95781863934839, 'ellipse': {'center': [227.55718457748358, 44.90759813209745], 'axes': [21.42842687366454, 26.927478857317816], 'angle': -84.07416030597345}, 'location': [227.55718457748358, 44.90759813209745], 'diameter': 26.927478857317816, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1277977664653482, 'phi': -1.6238975867402063, 'norm_pos': [0.7111162018046362, 0.8128850077829273], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.2579389,"{'circle_3d': {'center': [10.593371251810723, -16.695073972967997, 65.34739405260328], 'normal': [-0.214761357658122, -0.6497286136631074, -0.7291983871651505], 'radius': 15.451596686297565}, 'confidence': 0.06200402491453613, 'timestamp': 176620.840987, 'diameter_3d': 30.90319337259513, 'ellipse': {'center': [219.50897869500068, 40.24591904944806], 'axes': [96.55041177105593, 165.8107693576569], 'angle': 80.01959132497163}, 'location': [219.50897869500068, 40.24591904944806], 'diameter': 165.8107693576569, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.8635689537524405, 'phi': -1.8572153318536757, 'norm_pos': [0.6859655584218771, 0.8323086706272997], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.260949,"{'circle_3d': {'center': [9.006301231253934, -17.331809347675232, 66.64553864812281], 'normal': [-0.3470171927045211, -0.7027898948887104, -0.6210196708718563], 'radius': 16.09663361471766}, 'confidence': 0.06380710825709493, 'timestamp': 176620.849387, 'diameter_3d': 32.19326722943532, 'ellipse': {'center': [211.95954407242579, 37.47487160857014], 'axes': [80.58911479663335, 170.67842377034418], 'angle': 70.3472480350246}, 'location': [211.95954407242579, 37.47487160857014], 'diameter': 170.67842377034418, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.7914846773579028, 'phi': -2.0803601090449826, 'norm_pos': [0.6623735752263306, 0.8438547016309578], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.277736,"{'circle_3d': {'center': [12.52467588511272, -14.003865352011974, 63.25727579600856], 'normal': [-0.053819304882955596, -0.42546122858343877, -0.9033749085480437], 'radius': 2.557119676202485}, 'confidence': 0.8412504785227647, 'timestamp': 176620.857787, 'diameter_3d': 5.11423935240497, 'ellipse': {'center': [227.20015303474838, 45.10659422522946], 'axes': [22.192176505450817, 27.789864468541932], 'angle': -84.66694382108314}, 'location': [227.20015303474838, 45.10659422522946], 'diameter': 27.789864468541932, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 1.1313248442160695, 'phi': -1.6303018171375934, 'norm_pos': [0.7100004782335887, 0.8120558573948773], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851431.279558,"{'circle_3d': {'center': [10.306325569841338, -16.11516702724968, 64.94825374211113], 'normal': [-0.2386818311555707, -0.6014030348532475, -0.7624600797061624], 'radius': 15.245365038740756}, 'confidence': 0.05152576190123374, 'timestamp': 176620.866187, 'diameter_3d': 30.490730077481512, 'ellipse': {'center': [218.57221393262625, 42.629940070945935], 'axes': [103.96247058809988, 164.43817848239726], 'angle': 77.97518969680463}, 'location': [218.57221393262625, 42.629940070945935], 'diameter': 164.43817848239726, 'sphere': {'center': [13.170507543708187, -8.898330609010708, 74.09777469858508], 'radius': 12.0}, 'projected_sphere': {'center': [220.2846611756945, 79.2701462708788], 'axes': [109.85391894846516, 109.85391894846516], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 11, 'model_birth_timestamp': 176593.129387, 'theta': 0.9255402685917332, 'phi': -1.8741746628549811, 'norm_pos': [0.6830381685394571, 0.8223752497043919], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
