eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554901.5341802,"{'circle_3d': {'center': [-1.709984436226719e-05, 2.599567321404095e-06, 0.00011657192387204418], 'normal': [-0.25639351528822996, 0.5264079338665342, -0.8106522389289446], 'radius': 4.521026403226336e-06}, 'confidence': 0.9999999999999069, 'timestamp': 400315.349273, 'diameter_3d': 9.042052806452673e-06, 'ellipse': {'center': [69.1996900919153, 133.43504375105883], 'axes': [36.41334308221882, 48.390778273959704], 'angle': -56.84731977770306}, 'location': [69.1996900919153, 133.43504375105883], 'diameter': 48.390778273959704, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9682326521815776, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516653318214, 'phi': -1.877121657463885, 'norm_pos': [0.21624903153723532, 0.44402065103725485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.750657,"{'circle_3d': {'center': [-1.7190994270332993e-05, 2.594499229680025e-06, 0.00011659746177983266], 'normal': [-0.25639352288405565, 0.5264079334441932, -0.8106522368007857], 'radius': 4.459871524262994e-06}, 'confidence': 0.9999999999999969, 'timestamp': 400315.567673, 'diameter_3d': 8.919743048525989e-06, 'ellipse': {'center': [68.730677753734, 133.41573032093467], 'axes': [35.902292431944815, 47.72841542268226], 'angle': -56.814958335761474}, 'location': [68.730677753734, 133.41573032093467], 'diameter': 47.72841542268226, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9748354173000684, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166532685404, 'phi': -1.8771216667366315, 'norm_pos': [0.21478336798041875, 0.4441011236627722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.757238,"{'circle_3d': {'center': [-1.723317265067692e-05, 2.601353734199563e-06, 0.00011661525304340614], 'normal': [-0.25639352639892066, 0.5264079340154019, -0.8106522353181803], 'radius': 4.490867294547732e-06}, 'confidence': 0.9999999999998812, 'timestamp': 400315.576073, 'diameter_3d': 8.981734589095464e-06, 'ellipse': {'center': [68.52221818689003, 133.44489552326297], 'axes': [36.14013824980185, 48.05413937685881], 'angle': -56.803364485442145}, 'location': [68.52221818689003, 133.44489552326297], 'diameter': 48.05413937685881, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9747503858577033, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665333572305, 'phi': -1.8771216712040368, 'norm_pos': [0.21413193183403134, 0.4439796019864043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.765504,"{'circle_3d': {'center': [-1.71902042138683e-05, 2.6056644211180924e-06, 0.00011660446216765763], 'normal': [-0.2563935228182176, 0.5264079343746259, -0.81065223621742], 'radius': 4.495453055540954e-06}, 'confidence': 0.9999999999997651, 'timestamp': 400315.584473, 'diameter_3d': 8.990906111081909e-06, 'ellipse': {'center': [68.7426421804353, 133.46824849503508], 'axes': [36.18489234056643, 48.10620797100544], 'angle': -56.81941713039095}, 'location': [68.7426421804353, 133.46824849503508], 'diameter': 48.10620797100544, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9739568309021451, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665337797316, 'phi': -1.8771216668697068, 'norm_pos': [0.21482075681386031, 0.4438822979373538], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.7774432,"{'circle_3d': {'center': [-1.7235537649096244e-05, 2.6050378059139234e-06, 0.00011661839334919932], 'normal': [-0.25639352659600384, 0.5264079343224078, -0.8106522350564882], 'radius': 4.440366379850184e-06}, 'confidence': 0.9999999999999637, 'timestamp': 400315.592873, 'diameter_3d': 8.880732759700368e-06, 'ellipse': {'center': [68.50886386549146, 133.47276571295862], 'axes': [35.73141865719501, 47.51218553583642], 'angle': -56.80418441081031}, 'location': [68.50886386549146, 133.47276571295862], 'diameter': 47.51218553583642, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9743920230981584, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665337183154, 'phi': -1.8771216715178614, 'norm_pos': [0.21409019957966083, 0.44386347619600575], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.786098,"{'circle_3d': {'center': [-1.7148542888811846e-05, 2.6692584702558975e-06, 0.00011663258115213182], 'normal': [-0.2563935193464405, 0.5264079396741299, -0.8106522338741713], 'radius': 4.529295357766379e-06}, 'confidence': 0.9999999999997707, 'timestamp': 400315.601273, 'diameter_3d': 9.058590715532759e-06, 'ellipse': {'center': [68.98839124385051, 133.79748393061712], 'axes': [36.44217829317299, 48.45394441764083], 'angle': -56.85786777724534}, 'location': [68.98839124385051, 133.79748393061712], 'diameter': 48.45394441764083, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9736796854420415, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516654001274, 'phi': -1.8771216638075594, 'norm_pos': [0.21558872263703285, 0.4425104836224286], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.793376,"{'circle_3d': {'center': [-1.717868480755058e-05, 2.630580136830929e-06, 0.00011661699815945781], 'normal': [-0.2563935218582671, 0.5264079364509354, -0.8106522351727541], 'radius': 4.522541343070081e-06}, 'confidence': 0.9999999999998738, 'timestamp': 400315.609673, 'diameter_3d': 9.045082686140162e-06, 'ellipse': {'center': [68.81547027669261, 133.59470356071057], 'axes': [36.39606602930786, 48.390042204339046], 'angle': -56.832824569883115}, 'location': [68.81547027669261, 133.59470356071057], 'diameter': 48.390042204339046, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.973587896653183, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665362217818, 'phi': -1.8771216661637389, 'norm_pos': [0.2150483446146644, 0.4433554018303726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.800791,"{'circle_3d': {'center': [-1.7231214918034254e-05, 2.6557825494322174e-06, 0.00011664997793658927], 'normal': [-0.25639352623577627, 0.5264079385511365, -0.8106522324244393], 'radius': 4.493332563764621e-06}, 'confidence': 0.9999999999999045, 'timestamp': 400315.618073, 'diameter_3d': 8.986665127529242e-06, 'ellipse': {'center': [68.55999003123517, 133.73002147359477], 'axes': [36.139518302681616, 48.064806135596285], 'angle': -56.82506937778604}, 'location': [68.55999003123517, 133.73002147359477], 'diameter': 48.064806135596285, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9736723133224157, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166538691932, 'phi': -1.8771216720474282, 'norm_pos': [0.2142499688476099, 0.44279157719335516], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.809698,"{'circle_3d': {'center': [-1.7204633742107234e-05, 2.6334944136507943e-06, 0.00011662709772508606], 'normal': [-0.2563935240206783, 0.5264079366937918, -0.8106522343311235], 'radius': 4.509483459350288e-06}, 'confidence': 0.9875379204792362, 'timestamp': 400315.626473, 'diameter_3d': 9.018966918700576e-06, 'ellipse': {'center': [68.68449361642459, 133.61131487836232], 'axes': [36.2840149014106, 48.24683029923689], 'angle': -56.82529782444108}, 'location': [68.68449361642459, 133.61131487836232], 'diameter': 48.24683029923689, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9736650124567481, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665365074173, 'phi': -1.8771216688871675, 'norm_pos': [0.21463904255132685, 0.4432861880068236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.8169742,"{'circle_3d': {'center': [-1.7209773822468577e-05, 2.644201431145632e-06, 0.00011663567617858916], 'normal': [-0.2563935244490183, 0.5264079375860433, -0.8106522336162524], 'radius': 4.4993742900317334e-06}, 'confidence': 0.9999999999999309, 'timestamp': 400315.634873, 'diameter_3d': 8.998748580063467e-06, 'ellipse': {'center': [68.66321198939258, 133.66902704170286], 'axes': [36.19734022441861, 48.13497343926093], 'angle': -56.82775290410205}, 'location': [68.66321198939258, 133.66902704170286], 'diameter': 48.13497343926093, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9738850482347128, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665375568383, 'phi': -1.8771216696210546, 'norm_pos': [0.21457253746685181, 0.4430457206595714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.825126,"{'circle_3d': {'center': [-1.7222500555913456e-05, 2.6992384594137775e-06, 0.00011667544043270084], 'normal': [-0.25639352550957945, 0.5264079421724623, -0.8106522303025646], 'radius': 4.536687446343729e-06}, 'confidence': 0.9999999999997629, 'timestamp': 400315.643273, 'diameter_3d': 9.073374892687458e-06, 'ellipse': {'center': [68.62906106256543, 133.95066994346507], 'axes': [36.473662539470254, 48.51686033996826], 'angle': -56.844607476518384}, 'location': [68.62906106256543, 133.95066994346507], 'diameter': 48.51686033996826, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9732193469127015, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166542951152, 'phi': -1.8771216719856514, 'norm_pos': [0.21446581582051696, 0.44187220856889553], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.832735,"{'circle_3d': {'center': [-1.719998289839708e-05, 2.6690482028968177e-06, 0.00011664871408711974], 'normal': [-0.25639352363310797, 0.5264079396566076, -0.81065223252976], 'radius': 4.521195603985913e-06}, 'confidence': 0.9999999999999166, 'timestamp': 400315.651673, 'diameter_3d': 9.042391207971825e-06, 'ellipse': {'center': [68.7268882973568, 133.7959113780075], 'axes': [36.36563395603473, 48.36220651779831], 'angle': -56.84055590670587}, 'location': [68.7268882973568, 133.7959113780075], 'diameter': 48.36220651779831, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9733665668631653, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166539992131, 'phi': -1.8771216690914478, 'norm_pos': [0.21477152592923998, 0.4425170359249687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.841196,"{'circle_3d': {'center': [-1.7224110249625113e-05, 2.652355164833864e-06, 0.00011664550524770334], 'normal': [-0.2563935256437206, 0.5264079382655211, -0.8106522327971633], 'radius': 4.4519745403939096e-06}, 'confidence': 0.9999999999999268, 'timestamp': 400315.660073, 'diameter_3d': 8.903949080787819e-06, 'ellipse': {'center': [68.59161676826248, 133.71937639646205], 'axes': [35.80940293715534, 47.62386073874397], 'angle': -56.82627517313245}, 'location': [68.59161676826248, 133.71937639646205], 'diameter': 47.62386073874397, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9735585113124334, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665383560057, 'phi': -1.8771216712513021, 'norm_pos': [0.21434880240082027, 0.4428359316814081], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.8497531,"{'circle_3d': {'center': [-1.721566053314305e-05, 2.6340681538172817e-06, 0.00011663095785152677], 'normal': [-0.2563935249395775, 0.5264079367416036, -0.8106522340094463], 'radius': 4.4657691370504466e-06}, 'confidence': 0.9999999999999019, 'timestamp': 400315.668473, 'diameter_3d': 8.931538274100893e-06, 'ellipse': {'center': [68.62605034724083, 133.6214288601846], 'axes': [35.929299910391315, 47.777642652169156], 'angle': -56.821984857816545}, 'location': [68.62605034724083, 133.6214288601846], 'diameter': 47.777642652169156, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9736201860444216, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166536563651, 'phi': -1.87712167003171, 'norm_pos': [0.2144564073351276, 0.44324404641589743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.861037,"{'circle_3d': {'center': [-1.726902052956447e-05, 2.6655546472298397e-06, 0.00011666828075718172], 'normal': [-0.2563935293862439, 0.526407939365478, -0.8106522308992041], 'radius': 4.501290637814349e-06}, 'confidence': 0.9874075055163719, 'timestamp': 400315.676873, 'diameter_3d': 9.002581275628697e-06, 'ellipse': {'center': [68.37382312755949, 133.77851716307538], 'axes': [36.191497782516244, 48.143387014141794], 'angle': -56.81616615720093}, 'location': [68.37382312755949, 133.77851716307538], 'diameter': 48.143387014141794, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9729348160408602, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665396497192, 'phi': -1.877121676121319, 'norm_pos': [0.2136681972736234, 0.4425895118205193], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.8692632,"{'circle_3d': {'center': [-1.721561702705543e-05, 2.674724187023969e-06, 0.00011665734463406352], 'normal': [-0.256393524935952, 0.5264079401296063, -0.8106522318105478], 'radius': 4.4309423613320615e-06}, 'confidence': 0.9999999999999528, 'timestamp': 400315.685273, 'diameter_3d': 8.861884722664123e-06, 'ellipse': {'center': [68.64470567270547, 133.84053483441596], 'axes': [35.63343672350739, 47.39313715310781], 'angle': -56.837838076325106}, 'location': [68.64470567270547, 133.84053483441596], 'diameter': 47.39313715310781, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9732479460476062, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1251665405484483, 'phi': -1.8771216708075413, 'norm_pos': [0.2145147052272046, 0.4423311048566002], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.8771148,"{'circle_3d': {'center': [-1.6912332951424247e-05, 2.6167721882686124e-06, 0.00011652378987747625], 'normal': [-0.25639349966227903, 0.5264079353002731, -0.8106522429401108], 'radius': 4.45075165952681e-06}, 'confidence': 0.9999999999997646, 'timestamp': 400315.693673, 'diameter_3d': 8.90150331905362e-06, 'ellipse': {'center': [70.15589379475995, 133.54410191953608], 'axes': [35.88115579175921, 47.65158678620904], 'angle': -56.91755877481954}, 'location': [70.15589379475995, 133.54410191953608], 'diameter': 47.65158678620904, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9726735412193155, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.125166534868431, 'phi': -1.8771216385183187, 'norm_pos': [0.21923716810862484, 0.44356624200193306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.885329,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400315.702073, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9726735412193155, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554901.8943849,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 400315.710473, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9726735412193155, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
