eye_packets,751
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835536.954998,"{'circle_3d': {'center': [-0.8947584785260887, 9.965389157011186, 66.51917314707336], 'normal': [0.06515809746681342, 0.7928130900095949, -0.6059718035056937], 'radius': 2.2896833878982155}, 'confidence': 0.11672573030120145, 'timestamp': 308692.301508, 'diameter_3d': 4.579366775796431, 'ellipse': {'center': [151.62501134329173, 212.60012641062167], 'axes': [20.84220629772176, 42.71025222402832], 'angle': 86.05162490400194}, 'location': [151.62501134329173, 212.60012641062167], 'diameter': 42.71025222402832, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.4862072384477543, 'phi': -1.4636812660534695, 'norm_pos': [0.47382816044778664, 0.1141661399557431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.032985,"{'circle_3d': {'center': [-3.7772999623968153, 7.551204440258944, 64.55588522292572], 'normal': [-0.17335633240124645, 0.5894648939111048, -0.7889732066824313], 'radius': 2.491737540454356}, 'confidence': 0.9898438224123558, 'timestamp': 308697.383475, 'diameter_3d': 4.983475080908712, 'ellipse': {'center': [123.82849393819262, 192.133374642393], 'axes': [33.988218490493836, 47.8849213636409], 'angle': -72.44632657519391}, 'location': [123.82849393819262, 192.133374642393], 'diameter': 47.8849213636409, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9405839803681482, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.201192578440181, 'phi': -1.7870833383243627, 'norm_pos': [0.38696404355685193, 0.19944427232336248], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.040998,"{'circle_3d': {'center': [-3.7875827593176523, 7.596683818081164, 64.59230844919996], 'normal': [-0.1742132321446495, 0.5932548420629565, -0.7859379378262452], 'radius': 2.4634668245595703}, 'confidence': 0.9967829221664138, 'timestamp': 308697.391875, 'diameter_3d': 4.926933649119141, 'ellipse': {'center': [123.74757751892429, 192.53788072127958], 'axes': [33.397538805758934, 47.31479084417534], 'angle': -72.48168449122396}, 'location': [123.74757751892429, 192.53788072127958], 'diameter': 47.31479084417534, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9399382715213012, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2058923809029287, 'phi': -1.788932147311911, 'norm_pos': [0.3867111797466384, 0.1977588303280018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.048776,"{'circle_3d': {'center': [-3.8113534272681004, 7.622373012688269, 64.61706610892364], 'normal': [-0.17619412114052022, 0.5953956082802152, -0.7838747995159381], 'radius': 2.4488674812890534}, 'confidence': 0.8697839079972459, 'timestamp': 308697.400275, 'diameter_3d': 4.897734962578107, 'ellipse': {'center': [123.5329036698903, 192.76126710711466], 'axes': [33.05982041281742, 47.016287111298844], 'angle': -72.37215102280302}, 'location': [123.5329036698903, 192.76126710711466], 'diameter': 47.016287111298844, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9395731991959311, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2085542832571856, 'phi': -1.7918949770835906, 'norm_pos': [0.3860403239684072, 0.1968280537203556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.062398,"{'circle_3d': {'center': [-3.7838424711383536, 7.723897467789473, 64.68885780422787], 'normal': [-0.1739015414630413, 0.6038559795386489, -0.777892158240586], 'radius': 2.47442277937322}, 'confidence': 0.9988172596213526, 'timestamp': 308697.408675, 'diameter_3d': 4.94884555874644, 'ellipse': {'center': [123.83618977927568, 193.6448873343536], 'axes': [33.00650305075633, 47.45487278581062], 'angle': -72.80999901001181}, 'location': [123.83618977927568, 193.6448873343536], 'diameter': 47.45487278581062, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9391086225132961, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2191261725221576, 'phi': -1.790734801082371, 'norm_pos': [0.3869880930602365, 0.19314630277352662], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.069727,"{'circle_3d': {'center': [-3.760939509776342, 7.753234694434028, 64.70660247031637], 'normal': [-0.17199296134954034, 0.6063007484256951, -0.7764134360665439], 'radius': 2.507473999289712}, 'confidence': 0.9271615313261992, 'timestamp': 308697.417075, 'diameter_3d': 5.014947998579424, 'ellipse': {'center': [124.0666590715802, 193.8950553863644], 'axes': [33.34984236344598, 48.07604753739956], 'angle': -73.04107293356431}, 'location': [124.0666590715802, 193.8950553863644], 'diameter': 48.07604753739956, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.938867950700284, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2221968534543475, 'phi': -1.788798276652238, 'norm_pos': [0.38770830959868813, 0.1921039358901484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.077743,"{'circle_3d': {'center': [-3.743398783049765, 7.780807542103096, 64.72432258811037], 'normal': [-0.1705312341223256, 0.6085984857314508, -0.7749367595837106], 'radius': 2.4846044435628865}, 'confidence': 0.8193317372604012, 'timestamp': 308697.425475, 'diameter_3d': 4.969208887125773, 'ellipse': {'center': [124.2413400527779, 194.1457973739311], 'axes': [32.94789335150677, 47.62438100828925], 'angle': -73.22884605845702}, 'location': [124.2413400527779, 194.1457973739311], 'diameter': 47.62438100828925, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.938816005009413, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.225089426966886, 'phi': -1.7874022004977848, 'norm_pos': [0.3882541876649309, 0.19105917760862046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.08736,"{'circle_3d': {'center': [-3.7341568116923374, 7.782922191117189, 64.72395440102812], 'normal': [-0.16976106984253994, 0.6087747064826252, -0.7749674418405652], 'radius': 2.4761731527543933}, 'confidence': 0.9988770201978522, 'timestamp': 308697.433875, 'diameter_3d': 4.952346305508787, 'ellipse': {'center': [124.32850852772546, 194.16896472691457], 'axes': [32.838879279750195, 47.46296092051812], 'angle': -73.29934278745087}, 'location': [124.32850852772546, 194.16896472691457], 'diameter': 47.46296092051812, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.938398550778119, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.225311532289817, 'phi': -1.7864457900100243, 'norm_pos': [0.38852658914914207, 0.19096264697118925], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.0928252,"{'circle_3d': {'center': [-3.7471527106477307, 7.7456896303370835, 64.69767398364611], 'normal': [-0.17084406142215605, 0.6056719930842831, -0.7771574766223991], 'radius': 2.497872115293723}, 'confidence': 0.9728280210247707, 'timestamp': 308697.442275, 'diameter_3d': 4.995744230587446, 'ellipse': {'center': [124.19247624467879, 193.83578059661306], 'axes': [33.27352621128433, 47.898430104365325], 'angle': -73.1220112742823}, 'location': [124.19247624467879, 193.83578059661306], 'diameter': 47.898430104365325, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9383209747383603, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.221406438463312, 'phi': -1.7871863561915884, 'norm_pos': [0.3881014882646212, 0.19235091418077888], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.102894,"{'circle_3d': {'center': [-3.7390534686603263, 7.678910865270702, 64.64424562014075], 'normal': [-0.17016912458987238, 0.600107095995418, -0.7816098402478455], 'radius': 2.4960946840287352}, 'confidence': 0.9634076670213267, 'timestamp': 308697.450675, 'diameter_3d': 4.9921893680574705, 'ellipse': {'center': [124.24111435289835, 193.25699582804782], 'axes': [33.55152684037319, 47.903640345342076], 'angle': -73.0259919410698}, 'location': [124.24111435289835, 193.25699582804782], 'diameter': 47.903640345342076, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9382608396490633, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.214431312303969, 'phi': -1.785167224075723, 'norm_pos': [0.3882534823528073, 0.1947625173831341], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.1083882,"{'circle_3d': {'center': [-3.717846465618303, 7.634210268001953, 64.60551857859735], 'normal': [-0.1684018743363704, 0.5963820462230222, -0.7848370937097956], 'radius': 2.5136042053400063}, 'confidence': 0.9508217717122295, 'timestamp': 308697.459075, 'diameter_3d': 5.027208410680013, 'ellipse': {'center': [124.42429217105781, 192.86632182581445], 'axes': [34.00946626645068, 48.26863046038424], 'angle': -73.07504919058405}, 'location': [124.42429217105781, 192.86632182581445], 'diameter': 48.26863046038424, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9381509925802667, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.209782621844684, 'phi': -1.7821606928070468, 'norm_pos': [0.38882591303455566, 0.19639032572577308], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.118359,"{'circle_3d': {'center': [-3.6625862102284232, 7.65139177008159, 64.60689520216374], 'normal': [-0.16379685305388045, 0.5978138380629919, -0.7847223750792635], 'radius': 2.5141000856978355}, 'confidence': 0.8583593170822013, 'timestamp': 308697.467475, 'diameter_3d': 5.028200171395671, 'ellipse': {'center': [124.95228040854931, 193.02862698624233], 'axes': [34.01365647718194, 48.27723354963027], 'angle': -73.51513079997713}, 'location': [124.95228040854931, 193.02862698624233], 'diameter': 48.27723354963027, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9378352075416818, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2115675244300474, 'phi': -1.7765739913112644, 'norm_pos': [0.3904758762767166, 0.19571405422399024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.12446,"{'circle_3d': {'center': [-3.692555012931622, 7.638063469644265, 64.60305485226831], 'normal': [-0.16629425327914701, 0.5967031463598815, -0.7850424042372162], 'radius': 2.532011850481952}, 'confidence': 0.8650133510681696, 'timestamp': 308697.475875, 'diameter_3d': 5.064023700963904, 'ellipse': {'center': [124.6657998396546, 192.89985665508493], 'axes': [34.275398411329014, 48.62420616570135], 'angle': -73.26720412758425}, 'location': [124.6657998396546, 192.89985665508493], 'diameter': 48.62420616570135, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.937952963322175, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2101827060427164, 'phi': -1.7795390205215855, 'norm_pos': [0.3895806244989206, 0.19625059727047944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.1331599,"{'circle_3d': {'center': [-3.678915033513571, 7.631197618706215, 64.59496270290744], 'normal': [-0.16515758832764274, 0.5961309921150441, -0.7857167500172885], 'radius': 2.513329365230534}, 'confidence': 0.8333896180119484, 'timestamp': 308697.484275, 'diameter_3d': 5.026658730461068, 'ellipse': {'center': [124.79018002835271, 192.84886532142818], 'axes': [34.06960782766321, 48.27125205648225], 'angle': -73.35041062771904}, 'location': [124.79018002835271, 192.84886532142818], 'diameter': 48.27125205648225, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9379664368630469, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.209469896389478, 'phi': -1.777979977440904, 'norm_pos': [0.38996931258860223, 0.19646306116071588], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.148391,"{'circle_3d': {'center': [-3.6663195245046616, 7.627075385308782, 64.58919862533163], 'normal': [-0.1641079625769003, 0.595787472665258, -0.7861970898152721], 'radius': 2.548346593944732}, 'confidence': 0.8614454995814408, 'timestamp': 308697.492675, 'diameter_3d': 5.096693187889464, 'ellipse': {'center': [124.91019152863353, 192.8044795136333], 'axes': [34.57938097245449, 48.94855494470139], 'angle': -73.43247855383305}, 'location': [124.91019152863353, 192.8044795136333], 'diameter': 48.94855494470139, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9379082449626264, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2090421091263654, 'phi': -1.7765780001081048, 'norm_pos': [0.3903443485269798, 0.19664800202652788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.1529741,"{'circle_3d': {'center': [-3.658149424019892, 7.6201193505218106, 64.58223055518198], 'normal': [-0.16342712086983618, 0.595207803099677, -0.7867777623277441], 'radius': 2.526187903360593}, 'confidence': 0.9980310063159915, 'timestamp': 308697.501075, 'diameter_3d': 5.052375806721186, 'ellipse': {'center': [124.98272927422909, 192.75256381131354], 'axes': [34.31906641882797, 48.52789564754471], 'angle': -73.47606040418576}, 'location': [124.98272927422909, 192.75256381131354], 'diameter': 48.52789564754471, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9377961686721448, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2083205500228185, 'phi': -1.7756009532212758, 'norm_pos': [0.3905710289819659, 0.19686431745286026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.16141,"{'circle_3d': {'center': [-3.669142448942687, 7.58086607843587, 64.5549457979183], 'normal': [-0.16434320628006907, 0.5919366970925153, -0.7890514920997175], 'radius': 2.533148534186148}, 'confidence': 0.9831702294657627, 'timestamp': 308697.509475, 'diameter_3d': 5.066297068372296, 'ellipse': {'center': [124.86412241915525, 192.40449543945599], 'axes': [34.569605663606396, 48.68209404682157], 'angle': -73.30542981553349}, 'location': [124.86412241915525, 192.40449543945599], 'diameter': 48.68209404682157, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9378187108914027, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2042559496771177, 'phi': -1.776140068013446, 'norm_pos': [0.39020038255986017, 0.19831460233560005], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.1690319,"{'circle_3d': {'center': [-3.6928325690576345, 7.54500179649739, 64.53309778466614], 'normal': [-0.1663173829563147, 0.5889480069309753, -0.7908721598707306], 'radius': 2.520480323998414}, 'confidence': 0.9939242886368604, 'timestamp': 308697.517874, 'diameter_3d': 5.040960647996828, 'ellipse': {'center': [124.62540516276927, 192.08905641045698], 'axes': [34.51945941484769, 48.45474014508311], 'angle': -73.04816065793482}, 'location': [124.62540516276927, 192.08905641045698], 'diameter': 48.45474014508311, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9372939896595822, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2005528529662097, 'phi': -1.7780721607757113, 'norm_pos': [0.389454391133654, 0.19962893162309592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.177079,"{'circle_3d': {'center': [-3.6967619491427435, 7.545019457806651, 64.53393812095567], 'normal': [-0.16664483129674046, 0.5889494787067471, -0.7908021318466029], 'radius': 2.4972960036093883}, 'confidence': 0.8165643637260384, 'timestamp': 308697.526274, 'diameter_3d': 4.994592007218777, 'ellipse': {'center': [124.58640739970943, 192.0956581194639], 'axes': [34.19642803053214, 48.008155935551194], 'angle': -73.01943549184557}, 'location': [124.58640739970943, 192.0956581194639], 'diameter': 48.008155935551194, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9373166220723372, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2005546740868436, 'phi': -1.7784864929545174, 'norm_pos': [0.38933252312409194, 0.19960142450223373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.18681,"{'circle_3d': {'center': [-3.7052744130248105, 7.520397652297163, 64.51744495842667], 'normal': [-0.16735420328691272, 0.5868976615809564, -0.7921765620573534], 'radius': 2.5336322998276826}, 'confidence': 0.8808582406819875, 'timestamp': 308697.534674, 'diameter_3d': 5.067264599655365, 'ellipse': {'center': [124.49940818522376, 191.8662887476794], 'axes': [34.78886855382047, 48.71943748216848], 'angle': -72.89854786978296}, 'location': [124.49940818522376, 191.8662887476794], 'diameter': 48.71943748216848, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9369992120268011, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.1980181717508365, 'phi': -1.7789937664256859, 'norm_pos': [0.3890606505788242, 0.2005571302180026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.195179,"{'circle_3d': {'center': [-3.7209215351470166, 7.536333101868757, 64.53259490834911], 'normal': [-0.1686581301304299, 0.5882256157119226, -0.7909140662304828], 'radius': 2.5098386585714327}, 'confidence': 0.9426260173666378, 'timestamp': 308697.543074, 'diameter_3d': 5.0196773171428655, 'ellipse': {'center': [124.35597994770113, 192.01015599270903], 'axes': [34.37372602401492, 48.25036731923785], 'angle': -72.82188067575217}, 'location': [124.35597994770113, 192.01015599270903], 'diameter': 48.25036731923785, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9364695556718261, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.199659284334799, 'phi': -1.7808940126609607, 'norm_pos': [0.38861243733656603, 0.19995768336371234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.200744,"{'circle_3d': {'center': [-3.7077325912886874, 7.5860831210506126, 64.56698482186826], 'normal': [-0.16755905147556913, 0.5923714506437439, -0.7880482401038874], 'radius': 2.5271202435299287}, 'confidence': 0.9975290535349706, 'timestamp': 308697.551474, 'diameter_3d': 5.054240487059857, 'ellipse': {'center': [124.50155879020349, 192.44352240774566], 'axes': [34.41439949169105, 48.55711276813483], 'angle': -73.03595002896158}, 'location': [124.50155879020349, 192.44352240774566], 'diameter': 48.55711276813483, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9349694487279847, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2047954634568128, 'phi': -1.780301673501326, 'norm_pos': [0.3890673712193859, 0.19815198996772643], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.21024,"{'circle_3d': {'center': [-3.690324416083342, 7.641290063783165, 64.60503587654307], 'normal': [-0.166108370208457, 0.5969720292047899, -0.7848773188809864], 'radius': 2.496171197076139}, 'confidence': 0.9401939990724375, 'timestamp': 308697.559874, 'diameter_3d': 4.992342394152278, 'ellipse': {'center': [124.68521433497332, 192.93987776192026], 'axes': [33.77867893561074, 47.93407614074255], 'angle': -73.29084919860699}, 'location': [124.68521433497332, 192.93987776192026], 'diameter': 47.93407614074255, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9349552668708516, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.210517820148679, 'phi': -1.7793549942179323, 'norm_pos': [0.38964129479679166, 0.19608384265866563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.2167091,"{'circle_3d': {'center': [-3.746150589284732, 7.652824244533983, 64.6258189656492], 'normal': [-0.17076055130857284, 0.5979332109340247, -0.7831453947888088], 'radius': 2.5117517091632733}, 'confidence': 0.8970302768571676, 'timestamp': 308697.568274, 'diameter_3d': 5.023503418326547, 'ellipse': {'center': [124.16491079075004, 193.02290934780248], 'axes': [33.86621489248426, 48.21793726082834], 'angle': -72.91405269825133}, 'location': [124.16491079075004, 193.02290934780248], 'diameter': 48.21793726082834, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9348483193405754, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2117164444569815, 'phi': -1.7854806514619939, 'norm_pos': [0.3880153462210939, 0.19573787771748963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.228978,"{'circle_3d': {'center': [-3.737910332754696, 7.669016820605191, 64.6364088193877], 'normal': [-0.17007386326440319, 0.5992825922732921, -0.7822629069772669], 'radius': 2.499219597913452}, 'confidence': 0.9289639047208562, 'timestamp': 308697.576674, 'diameter_3d': 4.998439195826904, 'ellipse': {'center': [124.24810499688124, 193.1700177561692], 'axes': [33.63796649064428, 47.96942560990643], 'angle': -73.01122216696874}, 'location': [124.24810499688124, 193.1700177561692], 'diameter': 47.96942560990643, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9342984023592904, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.213400977173838, 'phi': -1.784877406904006, 'norm_pos': [0.3882753281152539, 0.19512492601596176], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.23723,"{'circle_3d': {'center': [-3.7603939783845948, 7.71037177731502, 64.67316859931704], 'normal': [-0.17194750040022805, 0.6027288386657778, -0.7791995919831558], 'radius': 2.5126961790660567}, 'confidence': 0.9465626869398633, 'timestamp': 308697.585074, 'diameter_3d': 5.025392358132113, 'ellipse': {'center': [124.05443843395447, 193.52081342850937], 'axes': [33.60878308378573, 48.200974311294566], 'angle': -72.94594794743983}, 'location': [124.05443843395447, 193.52081342850937], 'diameter': 48.200974311294566, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9343931859437715, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.217712864990652, 'phi': -1.787987478921017, 'norm_pos': [0.38767012010610774, 0.19366327738121092], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835542.2462022,"{'circle_3d': {'center': [-3.734651490542148, 7.716582839838289, 64.67232989026226], 'normal': [-0.1698022930800242, 0.6032464272093836, -0.7792694844043873], 'radius': 2.4887542850853586}, 'confidence': 0.9303947578172749, 'timestamp': 308697.593474, 'diameter_3d': 4.977508570170717, 'ellipse': {'center': [124.29741074575645, 193.588433887728], 'axes': [33.295323189443984, 47.742088353163844], 'angle': -73.14459376847375}, 'location': [124.29741074575645, 193.588433887728], 'diameter': 47.742088353163844, 'sphere': {'center': [-1.697023973581858, 0.47762571332568593, 74.0235637031149], 'radius': 12.0}, 'projected_sphere': {'center': [145.7862171045883, 124.00045509088972], 'axes': [201.01707153250516, 201.01707153250516], 'angle': 90.0}, 'model_confidence': 0.9342485583884175, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.218361675046144, 'phi': -1.7853420527855464, 'norm_pos': [0.3884294085804889, 0.19338152546779996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
