eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482573.593089,"{'circle_3d': {'center': [5.387524801392374e-06, -1.3458943550759273e-06, 0.00015575932238753865], 'normal': [-0.15506825524402384, 0.5274534539753511, -0.8353123308709421], 'radius': 4.055206786509972e-06}, 'confidence': 0.9999999995167244, 'timestamp': 350258.066175, 'diameter_3d': 8.110413573019944e-06, 'ellipse': {'center': [181.5038840734272, 114.4563735548528], 'axes': [27.279072559500985, 32.30292979650046], 'angle': -76.4732232195667}, 'location': [181.5038840734272, 114.4563735548528], 'diameter': 32.30292979650046, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396689782272, 'phi': -1.7543478545926139, 'norm_pos': [0.56719963772946, 0.5230984435214466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6007848,"{'circle_3d': {'center': [5.3441980620849705e-06, -1.3675232244381164e-06, 0.00015575370817444423], 'normal': [-0.15506825885458544, 0.5274534521729454, -0.8353123313387931], 'radius': 4.0803863473261946e-06}, 'confidence': 0.9999999995168753, 'timestamp': 350258.074575, 'diameter_3d': 8.160772694652389e-06, 'ellipse': {'center': [181.33289056638407, 114.3677309910695], 'axes': [27.450770018454886, 32.504401951989664], 'angle': -76.4457687937018}, 'location': [181.33289056638407, 114.3677309910695], 'diameter': 32.504401951989664, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396687660756, 'phi': -1.7543478586705121, 'norm_pos': [0.5666652830199502, 0.5234677875372105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.610803,"{'circle_3d': {'center': [5.299112378454041e-06, -1.4303486741695792e-06, 0.00015572240713979113], 'normal': [-0.15506826261172577, 0.5274534469374913, -0.8353123339472128], 'radius': 4.054098630911657e-06}, 'confidence': 0.9999999995175726, 'timestamp': 350258.082975, 'diameter_3d': 8.108197261823313e-06, 'ellipse': {'center': [181.1568833544553, 114.11879779873641], 'axes': [27.28513686981144, 32.30106210741333], 'angle': -76.41357561049942}, 'location': [181.1568833544553, 114.11879779873641], 'diameter': 32.30106210741333, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396681498382, 'phi': -1.7543478624581674, 'norm_pos': [0.5661152604826728, 0.5245050091719317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.621386,"{'circle_3d': {'center': [5.350496740774702e-06, -1.3935826759237102e-06, 0.0001557360837836086], 'normal': [-0.15506825832969556, 0.5274534500013245, -0.8353123328074925], 'radius': 4.133255046073858e-06}, 'confidence': 0.9999999995172462, 'timestamp': 350258.091375, 'diameter_3d': 8.266510092147717e-06, 'ellipse': {'center': [181.36194664570468, 114.258382550401], 'axes': [27.812886167751927, 32.9293747636473], 'angle': -76.44727675855911}, 'location': [181.36194664570468, 114.258382550401], 'diameter': 32.9293747636473, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966851046567, 'phi': -1.7543478577475387, 'norm_pos': [0.5667560832678271, 0.5239234060399959], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6287591,"{'circle_3d': {'center': [5.294651217679913e-06, -1.3921340276112915e-06, 0.00015574736574563985], 'normal': [-0.15506826298348916, 0.5274534501220451, -0.8353123318673289], 'radius': 4.1091280293213525e-06}, 'confidence': 0.9999999995170441, 'timestamp': 350258.099775, 'diameter_3d': 8.218256058642705e-06, 'ellipse': {'center': [181.13732606249542, 114.26683471921179], 'axes': [27.646766956777327, 32.73437940252159], 'angle': -76.41435788324247}, 'location': [181.13732606249542, 114.26683471921179], 'diameter': 32.73437940252159, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966852467506, 'phi': -1.754347863335237, 'norm_pos': [0.5660541439452982, 0.5238881886699509], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.636992,"{'circle_3d': {'center': [5.25576926557747e-06, -1.4080278578632033e-06, 0.00015574454775801883], 'normal': [-0.15506826622365183, 0.5274534487975593, -0.8353123321021612], 'radius': 4.083790759607023e-06}, 'confidence': 0.9999999995171307, 'timestamp': 350258.108175, 'diameter_3d': 8.167581519214045e-06, 'ellipse': {'center': [180.98215110319566, 114.20579602086049], 'axes': [27.477449004790028, 32.53280909739418], 'angle': -76.38994520385182}, 'location': [180.98215110319566, 114.20579602086049], 'diameter': 32.53280909739418, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396683687769, 'phi': -1.7543478670345432, 'norm_pos': [0.5655692221974864, 0.524142516579748], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6447701,"{'circle_3d': {'center': [5.291116463412848e-06, -1.424462698018658e-06, 0.00015572760817761377], 'normal': [-0.155068263278052, 0.5274534474279893, -0.835312333513793], 'radius': 4.09469696445845e-06}, 'confidence': 0.999999999517466, 'timestamp': 350258.116575, 'diameter_3d': 8.1893939289169e-06, 'ellipse': {'center': [181.12551680071073, 114.13868780262543], 'axes': [27.556683240601096, 32.62346380627158], 'angle': -76.40940392297307}, 'location': [181.12551680071073, 114.13868780262543], 'diameter': 32.62346380627158, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396682075721, 'phi': -1.7543478633224046, 'norm_pos': [0.566017240002221, 0.5244221341557274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.653675,"{'circle_3d': {'center': [5.272858031757366e-06, -1.410988635264232e-06, 0.00015573950581782015], 'normal': [-0.155068264799588, 0.5274534485508279, -0.835312332522323], 'radius': 4.048682512626836e-06}, 'confidence': 0.9999999995172262, 'timestamp': 350258.124975, 'diameter_3d': 8.097365025253671e-06, 'ellipse': {'center': [181.04985661715804, 114.19704985061593], 'axes': [27.2428049153406, 32.25421704286395], 'angle': -76.39975077157109}, 'location': [181.04985661715804, 114.19704985061593], 'diameter': 32.25421704286395, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966833973544, 'phi': -1.754347865296244, 'norm_pos': [0.5657808019286189, 0.524178958955767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6615732,"{'circle_3d': {'center': [5.234891471417313e-06, -1.4336995350916482e-06, 0.00015573221329390208], 'normal': [-0.155068267963468, 0.5274534466582529, -0.8353123331300333], 'radius': 4.0933639516360055e-06}, 'confidence': 0.9999999995174083, 'timestamp': 350258.133375, 'diameter_3d': 8.186727903272011e-06, 'ellipse': {'center': [180.90096187909054, 114.10220923276808], 'axes': [27.546396261162844, 32.61150093696089], 'angle': -76.37532650431616}, 'location': [180.90096187909054, 114.10220923276808], 'diameter': 32.61150093696089, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966811697053, 'phi': -1.754347868827162, 'norm_pos': [0.565315505872158, 0.5245741281967997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6688378,"{'circle_3d': {'center': [5.2809301502865225e-06, -1.5555867607375262e-06, 0.00015564670159839977], 'normal': [-0.15506826412691144, 0.5274534365009841, -0.8353123402560079], 'radius': 4.068952159207934e-06}, 'confidence': 0.9999999995191935, 'timestamp': 350258.141775, 'diameter_3d': 8.137904318415868e-06, 'ellipse': {'center': [181.09519487433403, 113.61550231530187], 'axes': [27.4120473479844, 32.43490922430587], 'angle': -76.39171155946688}, 'location': [181.09519487433403, 113.61550231530187], 'diameter': 32.43490922430587, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396669214125, 'phi': -1.7543478628562863, 'norm_pos': [0.5659224839822938, 0.5266020736862422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.677151,"{'circle_3d': {'center': [5.252254230425635e-06, -1.5816363410081635e-06, 0.00015563557615827506], 'normal': [-0.15506826651657143, 0.5274534343301857, -0.8353123411831279], 'radius': 4.042606843239128e-06}, 'confidence': 0.9999999995194555, 'timestamp': 350258.150175, 'diameter_3d': 8.085213686478256e-06, 'ellipse': {'center': [180.98168389554058, 113.51366592991016], 'axes': [27.238568911024746, 32.22694472178566], 'angle': -76.37232755691105}, 'location': [180.98168389554058, 113.51366592991016], 'diameter': 32.22694472178566, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396666658994, 'phi': -1.7543478654225981, 'norm_pos': [0.5655677621735643, 0.5270263919587077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.6848068,"{'circle_3d': {'center': [5.264037366670138e-06, -1.5586831123570732e-06, 0.00015564788241562155], 'normal': [-0.1550682655346434, 0.5274534362429547, -0.8353123401576064], 'radius': 4.105852488452702e-06}, 'confidence': 0.9999999995191824, 'timestamp': 350258.158575, 'diameter_3d': 8.211704976905404e-06, 'ellipse': {'center': [181.02880991117647, 113.59978968468894], 'axes': [27.660420558647616, 32.72875343556619], 'angle': -76.38144273559463}, 'location': [181.02880991117647, 113.59978968468894], 'diameter': 32.72875343556619, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966689104126, 'phi': -1.7543478645065587, 'norm_pos': [0.5657150309724265, 0.5266675429804628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.693274,"{'circle_3d': {'center': [5.303434201353596e-06, -1.5470120420246758e-06, 0.00015564793838152013], 'normal': [-0.15506826225157386, 0.5274534372155439, -0.8353123401529426], 'radius': 4.105790133297146e-06}, 'confidence': 0.9999999995191557, 'timestamp': 350258.166975, 'diameter_3d': 8.211580266594292e-06, 'ellipse': {'center': [181.18576483279395, 113.64629759222112], 'axes': [27.659750795648918, 32.72851619912909], 'angle': -76.40587143755842}, 'location': [181.18576483279395, 113.64629759222112], 'diameter': 32.72851619912909, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966700551955, 'phi': -1.7543478607081486, 'norm_pos': [0.5662055151024811, 0.5264737600324121], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.7044108,"{'circle_3d': {'center': [5.247091909632573e-06, -1.649314675056246e-06, 0.00015559379938245854], 'normal': [-0.15506826694676482, 0.5274534286903245, -0.8353123446645259], 'radius': 4.064898985481086e-06}, 'confidence': 0.9999999995203437, 'timestamp': 350258.175375, 'diameter_3d': 8.129797970962172e-06, 'ellipse': {'center': [180.96740661798623, 113.24008393716821], 'axes': [27.403653259810017, 32.41326484326369], 'angle': -76.36319010195845}, 'location': [180.96740661798623, 113.24008393716821], 'diameter': 32.41326484326369, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396660020614, 'phi': -1.7543478651725146, 'norm_pos': [0.565523145681207, 0.5281663169284658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.7131572,"{'circle_3d': {'center': [5.22801626767766e-06, -1.6486497314005533e-06, 0.00015559776047879836], 'normal': [-0.15506826853640165, 0.5274534287457365, -0.8353123443344345], 'radius': 4.089505297505317e-06}, 'confidence': 0.9999999995202726, 'timestamp': 350258.183775, 'diameter_3d': 8.179010595010633e-06, 'ellipse': {'center': [180.89156416455094, 113.24062964738408], 'axes': [27.568304365400493, 32.60856433091689], 'angle': -76.35192503191601}, 'location': [180.89156416455094, 113.24062964738408], 'diameter': 32.60856433091689, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966600858364, 'phi': -1.7543478670830766, 'norm_pos': [0.5652861380142217, 0.5281640431358996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.7206159,"{'circle_3d': {'center': [5.261687719304575e-06, -1.6719040427659593e-06, 0.0001555768258683088], 'normal': [-0.15506826573044735, 0.5274534268078772, -0.8353123460789854], 'radius': 4.161999171484657e-06}, 'confidence': 0.9999999995206945, 'timestamp': 350258.192175, 'diameter_3d': 8.323998342969314e-06, 'ellipse': {'center': [181.03074077344613, 113.14019890919279], 'axes': [28.064608277366023, 33.19138597779368], 'angle': -76.36993791875322}, 'location': [181.03074077344613, 113.14019890919279], 'diameter': 33.19138597779368, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966578048854, 'phi': -1.7543478634610226, 'norm_pos': [0.5657210649170191, 0.5285825045450301], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.728966,"{'circle_3d': {'center': [5.237488336806706e-06, -1.631137139135319e-06, 0.00015560706030726124], 'normal': [-0.15506826774706256, 0.5274534302051191, -0.8353123435594488], 'radius': 4.035399693014076e-06}, 'confidence': 0.9999999995200684, 'timestamp': 350258.200575, 'diameter_3d': 8.070799386028152e-06, 'ellipse': {'center': [180.92648690317046, 113.31583381719295], 'axes': [27.200093786740027, 32.17521323179409], 'angle': -76.35908940512118}, 'location': [180.92648690317046, 113.31583381719295], 'diameter': 32.17521323179409, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396661803598, 'phi': -1.7543478663360907, 'norm_pos': [0.5653952715724077, 0.5278506924283627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.737406,"{'circle_3d': {'center': [5.196550026731472e-06, -1.7465036732389194e-06, 0.00015554181256760558], 'normal': [-0.1550682711585884, 0.5274534205912413, -0.8353123489967604], 'radius': 4.122635616021864e-06}, 'confidence': 0.999999999521485, 'timestamp': 350258.208975, 'diameter_3d': 8.245271232043728e-06, 'ellipse': {'center': [180.7746231134343, 112.84489866364562], 'axes': [27.81202577427829, 32.88427985880493], 'angle': -76.3243045319355}, 'location': [180.7746231134343, 112.84489866364562], 'diameter': 32.88427985880493, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966504876146, 'phi': -1.7543478691160228, 'norm_pos': [0.5649206972294822, 0.5298129222348099], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.74471,"{'circle_3d': {'center': [5.203919634988452e-06, -1.693954724935054e-06, 0.00015557362621265725], 'normal': [-0.15506827054445438, 0.5274534249703203, -0.8353123463456233], 'radius': 4.00964577743036e-06}, 'confidence': 0.9999999995208011, 'timestamp': 350258.217375, 'diameter_3d': 8.01929155486072e-06, 'ellipse': {'center': [180.79644925525622, 113.06631931457152], 'axes': [27.038302803320004, 31.97640625309252], 'angle': -76.33338985630579}, 'location': [180.79644925525622, 113.06631931457152], 'diameter': 31.97640625309252, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396655641995, 'phi': -1.7543478689748653, 'norm_pos': [0.5649889039226756, 0.5288903361892854], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.752811,"{'circle_3d': {'center': [5.137213934469642e-06, -1.6748098614627338e-06, 0.00015559809845200334], 'normal': [-0.15506827610326276, 0.5274534265657257, -0.8353123443062701], 'radius': 4.067336758172346e-06}, 'confidence': 0.9999999995203237, 'timestamp': 350258.225775, 'diameter_3d': 8.134673516344693e-06, 'ellipse': {'center': [180.52898359828674, 113.13844081297928], 'axes': [27.41919071410871, 32.43108755246931], 'angle': -76.29550542690282}, 'location': [180.52898359828674, 113.13844081297928], 'diameter': 32.43108755246931, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396657519862, 'phi': -1.7543478758460611, 'norm_pos': [0.5641530737446461, 0.5285898299459196], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.761342,"{'circle_3d': {'center': [5.12503648741891e-06, -1.6658978845285333e-06, 0.00015560598650310453], 'normal': [-0.15506827711805002, 0.5274534273083904, -0.8353123436489325], 'radius': 4.066926846164853e-06}, 'confidence': 0.999999999520166, 'timestamp': 350258.234175, 'diameter_3d': 8.133853692329706e-06, 'ellipse': {'center': [180.47939769135294, 113.17435257419211], 'axes': [27.41369926799893, 32.42611134040861], 'angle': -76.28908698587863}, 'location': [180.47939769135294, 113.17435257419211], 'diameter': 32.42611134040861, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396658394013, 'phi': -1.7543478771616692, 'norm_pos': [0.5639981177854779, 0.5284401976075328], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.768894,"{'circle_3d': {'center': [5.134905582515614e-06, -1.6029325129451877e-06, 0.00015564391353706242], 'normal': [-0.15506827629562542, 0.5274534325555047, -0.8353123404883463], 'radius': 4.130129852054462e-06}, 'confidence': 0.9999999995193489, 'timestamp': 350258.242575, 'diameter_3d': 8.260259704108923e-06, 'ellipse': {'center': [180.51556354488955, 113.42104760479012], 'axes': [27.826211673857145, 32.92226770811683], 'angle': -76.30080765495774}, 'location': [180.51556354488955, 113.42104760479012], 'diameter': 32.92226770811683, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966645701116, 'phi': -1.7543478768889111, 'norm_pos': [0.5641111360777799, 0.5274123016467078], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.777143,"{'circle_3d': {'center': [5.108977156442762e-06, -1.6291571860449494e-06, 0.000155632167487596], 'normal': [-0.1550682784563276, 0.5274534303701153, -0.8353123414671837], 'radius': 4.111276386086684e-06}, 'confidence': 0.9999999995196198, 'timestamp': 350258.250975, 'diameter_3d': 8.222552772173368e-06, 'ellipse': {'center': [180.41324755414948, 113.31780716717327], 'axes': [27.703485112403833, 32.77422583209721], 'angle': -76.28298233209736}, 'location': [180.41324755414948, 113.31780716717327], 'diameter': 32.77422583209721, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396661997806, 'phi': -1.7543478791791451, 'norm_pos': [0.5637913986067171, 0.5278424701367781], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.7886999,"{'circle_3d': {'center': [5.156281574825172e-06, -1.5341407699764886e-06, 0.00015568338344706945], 'normal': [-0.15506827451429273, 0.52745343828815, -0.8353123371991872], 'radius': 4.171061621082232e-06}, 'confidence': 0.9999999995184985, 'timestamp': 350258.259375, 'diameter_3d': 8.342123242164464e-06, 'ellipse': {'center': [180.596705885922, 113.69292537669614], 'axes': [28.08765471524853, 33.24041824388235], 'angle': -76.31981481222208}, 'location': [180.596705885922, 113.69292537669614], 'diameter': 33.24041824388235, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396671317703, 'phi': -1.7543478755340558, 'norm_pos': [0.5643647058935063, 0.5262794775970994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.7972531,"{'circle_3d': {'center': [5.142675642000327e-06, -1.5443343235332918e-06, 0.0001556794726003119], 'normal': [-0.15506827564812045, 0.5274534374386871, -0.835312337525091], 'radius': 4.021620889251132e-06}, 'confidence': 0.9999999995185918, 'timestamp': 350258.267775, 'diameter_3d': 8.043241778502264e-06, 'ellipse': {'center': [180.5386555538621, 113.66605590659523], 'axes': [27.08236124430454, 32.04994309712248], 'angle': -76.31067922638212}, 'location': [180.5386555538621, 113.66605590659523], 'diameter': 32.04994309712248, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.1263966703178454, 'phi': -1.754347876776189, 'norm_pos': [0.5641832986058191, 0.5263914337225198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.805206,"{'circle_3d': {'center': [5.143280793928895e-06, -1.4513458310716487e-06, 0.00015573807733915146], 'normal': [-0.15506827559769112, 0.5274534451877282, -0.8353123326413628], 'radius': 4.222298409149419e-06}, 'confidence': 0.9999999995173416, 'timestamp': 350258.276175, 'diameter_3d': 8.444596818298838e-06, 'ellipse': {'center': [180.53921557099025, 114.02001534509351], 'axes': [28.412830603302517, 33.6370452158327], 'angle': -76.31970281091644}, 'location': [180.53921557099025, 114.02001534509351], 'diameter': 33.6370452158327, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396679438829, 'phi': -1.7543478777670372, 'norm_pos': [0.5641850486593445, 0.524916602728777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482573.812961,"{'circle_3d': {'center': [5.108639201667486e-06, -1.3948424273380056e-06, 0.00015578018700956875], 'normal': [-0.15506827848449048, 0.5274534498963451, -0.8353123291322236], 'radius': 4.183218264036944e-06}, 'confidence': 0.9999999995164712, 'timestamp': 350258.284575, 'diameter_3d': 8.366436528073889e-06, 'ellipse': {'center': [180.39457130718426, 114.25034039713593], 'axes': [28.13463518085231, 33.3164925235053], 'angle': -76.30434924329555}, 'location': [180.39457130718426, 114.25034039713593], 'diameter': 33.3164925235053, 'sphere': {'center': [1.8608244504530875, -6.329442793598569, 10.023903729773693], 'radius': 12.0}, 'projected_sphere': {'center': [275.0959935752457, -271.48964693016956], 'axes': [1484.451606992433, 1484.451606992433], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 350254.571775, 'theta': 2.126396684981091, 'phi': -1.754347881861751, 'norm_pos': [0.5637330353349508, 0.5239569150119336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
