eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656464.0533068,"{'circle_3d': {'center': [100.91537125249724, -12.14707779402373, 3147.746874031704], 'normal': [0.6428896276364924, 0.4980624449179484, -0.5819164266797835], 'radius': 97.22777522542818}, 'confidence': 1.1196782892186619e-05, 'timestamp': 2994.01054, 'diameter_3d': 194.45555045085635, 'ellipse': {'center': [179.66804191790226, 117.43437435108677], 'axes': [21.580527524476462, 38.32283120391916], 'angle': 36.89377469975272}, 'location': [179.66804191790226, 117.43437435108677], 'diameter': 38.32283120391916, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0921592477336475, 'phi': -0.7356573029846647, 'norm_pos': [0.5614626309934445, 0.5106901068704718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.8990872,"{'circle_3d': {'center': [33.402899745795, -3.445386019317281, 952.9010687188152], 'normal': [0.275761930079748, -0.48195866786952835, -0.8316677223411534], 'radius': 29.238453935067106}, 'confidence': 0.8479444100344248, 'timestamp': 2999.848737, 'diameter_3d': 58.47690787013421, 'ellipse': {'center': [181.60581874031442, 117.99166729951749], 'axes': [31.205963174396643, 38.0678960528392], 'angle': -57.944095248360725}, 'location': [181.60581874031442, 117.99166729951749], 'diameter': 38.0678960528392, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5046583338475519, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.06790755792052, 'phi': -1.250627259206094, 'norm_pos': [0.5675181835634826, 0.5083680529186771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.908938,"{'circle_3d': {'center': [33.65134752148695, -3.4056304237870387, 952.963778284361], 'normal': [0.2964659113874109, -0.47864570157534153, -0.8264419252123412], 'radius': 29.10919346774215}, 'confidence': 0.8978751165665861, 'timestamp': 2999.857137, 'diameter_3d': 58.2183869354843, 'ellipse': {'center': [181.75832655818235, 118.0125394383218], 'axes': [30.839461009723255, 37.896690179037435], 'angle': -56.03715413272652}, 'location': [181.75832655818235, 118.0125394383218], 'diameter': 37.896690179037435, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.50378371228752, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0716847308826156, 'phi': -1.2263693526119566, 'norm_pos': [0.5679947704943198, 0.5082810856736593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.916806,"{'circle_3d': {'center': [33.64583052321138, -3.433716809989993, 952.9781175013401], 'normal': [0.2960061615311134, -0.480986233758921, -0.8252469904640822], 'radius': 28.94375594412868}, 'confidence': 0.9870939737327861, 'timestamp': 2999.865537, 'diameter_3d': 57.88751188825736, 'ellipse': {'center': [181.7564040566967, 117.99247418748169], 'axes': [30.61847766063086, 37.68076145586051], 'angle': -56.20770021287086}, 'location': [181.7564040566967, 117.99247418748169], 'diameter': 37.68076145586051, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.4979048176927958, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0690170584640568, 'phi': -1.2264027378941256, 'norm_pos': [0.5679887626771772, 0.508364690885493], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.9247339,"{'circle_3d': {'center': [33.49843024186709, -3.526266844822212, 952.9807183764825], 'normal': [0.2837228047524224, -0.4886987366616059, -0.8250302508688813], 'radius': 29.207521881189464}, 'confidence': 0.8218458316951933, 'timestamp': 2999.873937, 'diameter_3d': 58.41504376237893, 'ellipse': {'center': [181.6639260834141, 117.94004113814943], 'axes': [30.90432955397681, 38.02454884772285], 'angle': -57.64677196154815}, 'location': [181.6639260834141, 117.94004113814943], 'diameter': 38.02454884772285, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49729672554573723, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0601986982978702, 'phi': -1.2395716340440126, 'norm_pos': [0.5676997690106691, 0.5085831619243775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.932789,"{'circle_3d': {'center': [33.015148942276184, -3.605297206582158, 952.8740197585332], 'normal': [0.24344936311984688, -0.4952846001416014, -0.8339218023646551], 'radius': 28.89248416600963}, 'confidence': 0.9956384354147211, 'timestamp': 2999.882337, 'diameter_3d': 57.78496833201926, 'ellipse': {'center': [181.37200077848615, 117.88900967150408], 'axes': [30.96264123410414, 37.61921294506355], 'angle': -61.4472300158767}, 'location': [181.37200077848615, 117.88900967150408], 'diameter': 37.61921294506355, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49744564975964245, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0526339212113285, 'phi': -1.2867567054665165, 'norm_pos': [0.5667875024327692, 0.5087957930353997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.941077,"{'circle_3d': {'center': [32.3678451586377, -3.825772343416479, 952.839419320645], 'normal': [0.1895073811499732, -0.5136575282111282, -0.836805172188672], 'radius': 29.123880512381852}, 'confidence': 0.9998162426032414, 'timestamp': 2999.890736, 'diameter_3d': 58.247761024763705, 'ellipse': {'center': [180.97534786365574, 117.75896396917257], 'axes': [31.388523914136844, 37.92314862781353], 'angle': -67.23261976246617}, 'location': [180.97534786365574, 117.75896396917257], 'diameter': 37.92314862781353, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5004462953288491, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.031354072692014, 'phi': -1.348087576056051, 'norm_pos': [0.5655479620739242, 0.5093376501284477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.948877,"{'circle_3d': {'center': [31.92934643106592, -3.7307437118655127, 952.6928760740021], 'normal': [0.15296582051899185, -0.505738475581881, -0.8490171094089133], 'radius': 29.288810962182218}, 'confidence': 0.9316873617614072, 'timestamp': 2999.899136, 'diameter_3d': 58.577621924364436, 'ellipse': {'center': [180.70856027553828, 117.82311889844202], 'axes': [32.08867438770443, 38.144051919187426], 'angle': -70.47092912706202}, 'location': [180.70856027553828, 117.82311889844202], 'diameter': 38.144051919187426, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5000787371066684, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.040558557917127, 'phi': -1.3925405448374226, 'norm_pos': [0.5647142508610571, 0.5090703379231583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.956092,"{'circle_3d': {'center': [32.08496212378029, -3.525863080284042, 952.6025198898403], 'normal': [0.1659337949118563, -0.4886650896167585, -0.8565467914223924], 'radius': 29.298618168806478}, 'confidence': 0.9565248751674716, 'timestamp': 2999.907536, 'diameter_3d': 58.597236337612955, 'ellipse': {'center': [180.8043352242458, 117.95016556510129], 'axes': [32.37840620889651, 38.159869659515245], 'angle': -68.48922096931544}, 'location': [180.8043352242458, 117.95016556510129], 'diameter': 38.159869659515245, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49838272896628455, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0602372639245996, 'phi': -1.3794424610720097, 'norm_pos': [0.565013547575768, 0.508540976812078], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.964603,"{'circle_3d': {'center': [32.094744491383025, -3.556603494244623, 952.6220216853225], 'normal': [0.16674899221208372, -0.4912267907801402, -0.8549216417988836], 'radius': 29.108549408622384}, 'confidence': 0.8097511267379272, 'timestamp': 2999.915936, 'diameter_3d': 58.21709881724477, 'ellipse': {'center': [180.81109622966972, 117.92782476904748], 'axes': [32.10405089454398, 37.91153085795523], 'angle': -68.51391761488907}, 'location': [180.81109622966972, 117.92782476904748], 'diameter': 37.91153085795523, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49679554839769935, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0572986981917318, 'phi': -1.3781687960183964, 'norm_pos': [0.5650346757177178, 0.5086340634623021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.973446,"{'circle_3d': {'center': [31.943730094566995, -3.7144459779460037, 952.6857850515748], 'normal': [0.15416445914408125, -0.5043803310885886, -0.8496080279445214], 'radius': 29.37518429165195}, 'confidence': 0.9996993525560882, 'timestamp': 2999.924336, 'diameter_3d': 58.7503685833039, 'ellipse': {'center': [180.71698630171653, 117.83469495909848], 'axes': [32.20508305009637, 38.256807523447485], 'angle': -70.2995657946637}, 'location': [180.71698630171653, 117.83469495909848], 'diameter': 38.256807523447485, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49889735126064094, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0421321519803068, 'phi': -1.3912957376180783, 'norm_pos': [0.5647405821928642, 0.5090221043370897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.980735,"{'circle_3d': {'center': [31.94662775124595, -3.575320297805117, 952.604986992807], 'normal': [0.15440593053399407, -0.49278652441018134, -0.856341199508505], 'radius': 29.224547646713663}, 'confidence': 0.9283149295891843, 'timestamp': 2999.932736, 'diameter_3d': 58.44909529342733, 'ellipse': {'center': [180.72040772498286, 117.91873639773517], 'axes': [32.30248265247816, 38.063517399867116], 'angle': -69.82662302471977}, 'location': [180.72040772498286, 117.91873639773517], 'diameter': 38.063517399867116, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.49901590728502754, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0555071183833926, 'phi': -1.3924042093276456, 'norm_pos': [0.5647512741405715, 0.5086719316761035], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656469.992307,"{'circle_3d': {'center': [31.893632478975093, -3.516573036788719, 952.56201942922], 'normal': [0.14998965784475626, -0.48789091932548156, -0.8599218298074246], 'radius': 29.242941459011263}, 'confidence': 0.9913978453400554, 'timestamp': 2999.941136, 'diameter_3d': 58.485882918022526, 'ellipse': {'center': [180.68852328432226, 117.95579253417716], 'axes': [32.46812035300207, 38.08913265937016], 'angle': -70.08680250075504}, 'location': [180.68852328432226, 117.95579253417716], 'diameter': 38.08913265937016, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.499941274446436, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0611243738836862, 'phi': -1.398111119744644, 'norm_pos': [0.564651635263507, 0.5085175311075951], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.000233,"{'circle_3d': {'center': [31.786450435197388, -3.5808010682145612, 952.5805384570104], 'normal': [0.14105782086328061, -0.4932432552776351, -0.8583785774915543], 'radius': 29.426824256588517}, 'confidence': 0.8994387862222488, 'timestamp': 2999.949536, 'diameter_3d': 58.853648513177035, 'ellipse': {'center': [180.62218376691874, 117.91936860319723], 'axes': [32.62260626707016, 38.328189287592245], 'angle': -71.21667684922855}, 'location': [180.62218376691874, 117.91936860319723], 'diameter': 38.328189287592245, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5003502638772139, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0549821529575671, 'phi': -1.4079214885095401, 'norm_pos': [0.5644443242716211, 0.5086692974866782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.009791,"{'circle_3d': {'center': [31.863374250911242, -3.545164262484122, 952.5730532925878], 'normal': [0.14746813883943521, -0.4902735214667651, -0.8590023411934397], 'radius': 29.27484064920295}, 'confidence': 0.8653126306473331, 'timestamp': 2999.957936, 'diameter_3d': 58.5496812984059, 'ellipse': {'center': [180.66981227183857, 117.93866675134942], 'axes': [32.470646227263636, 38.13033756951244], 'angle': -70.44043890621464}, 'location': [180.66981227183857, 117.93866675134942], 'diameter': 38.13033756951244, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.4998726065568282, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0583927748967294, 'phi': -1.4007798997379455, 'norm_pos': [0.5645931633494955, 0.5085888885360441], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.0165591,"{'circle_3d': {'center': [31.61057766639929, -3.43209578557473, 952.4693626656006], 'normal': [0.12640175679677276, -0.4808511483909825, -0.867643226775708], 'radius': 29.442049830915973}, 'confidence': 0.9771373425839303, 'timestamp': 2999.966336, 'diameter_3d': 58.88409966183195, 'ellipse': {'center': [180.51645076966685, 118.01260327632622], 'axes': [33.02196778746908, 38.352376405203664], 'angle': -72.3093254352803}, 'location': [180.51645076966685, 118.01260327632622], 'diameter': 38.352376405203664, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.500543098168782, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0691711309209557, 'phi': -1.4261300315766332, 'norm_pos': [0.5641139086552089, 0.5082808196819741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.0250628,"{'circle_3d': {'center': [31.719199390442544, -3.3902576785853187, 952.4626531068543], 'normal': [0.13545356713371048, -0.4773646394751982, -0.868202356671224], 'radius': 29.80272633248622}, 'confidence': 0.9572872925271737, 'timestamp': 2999.974736, 'diameter_3d': 59.60545266497244, 'ellipse': {'center': [180.58100205395561, 118.04424174713398], 'axes': [33.437780635281875, 38.82240567731127], 'angle': -71.20627301826843}, 'location': [180.58100205395561, 118.04424174713398], 'diameter': 38.82240567731127, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5009447705369596, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0731432065177269, 'phi': -1.4160278945541318, 'norm_pos': [0.5643156314186113, 0.5081489927202751], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.0345018,"{'circle_3d': {'center': [31.621685095409998, -3.434927888320752, 952.4725572026501], 'normal': [0.12732737588099824, -0.48108715695315096, -0.8673770153549109], 'radius': 29.62365687325939}, 'confidence': 0.99250836420298, 'timestamp': 2999.983136, 'diameter_3d': 59.24731374651878, 'ellipse': {'center': [180.52241764824947, 118.0138636857955], 'axes': [33.21407539683244, 38.58886715780177], 'angle': -72.21823166366337}, 'location': [180.52241764824947, 118.0138636857955], 'diameter': 38.58886715780177, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.501490839680585, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0689019413871705, 'phi': -1.4250414521432275, 'norm_pos': [0.5641325551507796, 0.5082755679758522], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.0402749,"{'circle_3d': {'center': [31.609210902199678, -3.421692529780601, 952.4634050179068], 'normal': [0.12628785978013826, -0.4799842104081384, -0.8681396974168546], 'radius': 29.291250990775676}, 'confidence': 0.9140060768854108, 'timestamp': 2999.991535, 'diameter_3d': 58.58250198155135, 'ellipse': {'center': [180.5163078032941, 118.01654492880607], 'axes': [32.872331647994734, 38.15611399484856], 'angle': -72.29008055175143}, 'location': [180.5163078032941, 118.01654492880607], 'diameter': 38.15611399484856, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5009859409867756, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.070159612887156, 'phi': -1.4263400901329055, 'norm_pos': [0.5641134618852941, 0.5082643961299746], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.048307,"{'circle_3d': {'center': [31.651240821734103, -3.6541320654844425, 952.6016270208913], 'normal': [0.1297903530746737, -0.4993541717167918, -0.8566211971681463], 'radius': 29.274543433163046}, 'confidence': 0.8979617541986826, 'timestamp': 2999.999935, 'diameter_3d': 58.54908686632609, 'ellipse': {'center': [180.54024843209996, 117.87164088955136], 'axes': [32.39863746495963, 38.12921428566999], 'angle': -72.60693239572883}, 'location': [180.54024843209996, 117.87164088955136], 'diameter': 38.12921428566999, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5013443367719472, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0479431290614345, 'phi': -1.420425740299563, 'norm_pos': [0.5641882763503123, 0.5088681629602027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.056834,"{'circle_3d': {'center': [31.621345824995412, -3.4314013824236573, 952.4705522329449], 'normal': [0.12729910334644937, -0.4807932814617264, -0.8675440961636792], 'radius': 29.522991444814277}, 'confidence': 0.9970555449693391, 'timestamp': 3000.008335, 'diameter_3d': 59.045982889628554, 'ellipse': {'center': [180.5226521919918, 118.01435750937695], 'axes': [33.10778377159936, 38.457779757447355], 'angle': -72.21056495854516}, 'location': [180.5226521919918, 118.01435750937695], 'diameter': 38.457779757447355, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5026089999434991, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0692371274242567, 'phi': -1.4251010295048143, 'norm_pos': [0.5641332880999743, 0.508273510377596], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.064607,"{'circle_3d': {'center': [31.79783970024888, -3.48214931302184, 952.5263438625881], 'normal': [0.14200692628423836, -0.48502227567824163, -0.8628947936934158], 'radius': 29.54108021501199}, 'confidence': 0.9974522040837441, 'timestamp': 3000.016735, 'diameter_3d': 59.08216043002398, 'ellipse': {'center': [180.62922868827297, 117.98255130674707], 'axes': [32.92647354645575, 38.47902408264329], 'angle': -70.80618037502637}, 'location': [180.62922868827297, 117.98255130674707], 'diameter': 38.47902408264329, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5041679428029244, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.064407686874191, 'phi': -1.4076879679370595, 'norm_pos': [0.564466339650853, 0.5084060362218872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.076837,"{'circle_3d': {'center': [31.71430490405824, -3.497764389117714, 952.5217233014652], 'normal': [0.13504569326835175, -0.48632353201956446, -0.8632798404536538], 'radius': 29.56494330571313}, 'confidence': 0.9304881700702576, 'timestamp': 3000.025135, 'diameter_3d': 59.12988661142626, 'ellipse': {'center': [180.57837654736875, 117.97356301820597], 'axes': [32.97683983562369, 38.510413902267565], 'angle': -71.58828419689458}, 'location': [180.57837654736875, 117.97356301820597], 'diameter': 38.510413902267565, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5044716988494402, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0629190744735535, 'phi': -1.4156206820631394, 'norm_pos': [0.5643074267105274, 0.5084434874241418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.085292,"{'circle_3d': {'center': [31.82899673577406, -3.3047545212773493, 952.4337405107674], 'normal': [0.1446033459113367, -0.4702393763662007, -0.8706117396784705], 'radius': 29.485550835613296}, 'confidence': 0.9405765542312364, 'timestamp': 3000.033535, 'diameter_3d': 58.97110167122659, 'ellipse': {'center': [180.64951124493345, 118.09154887896206], 'axes': [33.165524511141584, 38.410020371369995], 'angle': -69.94316846579844}, 'location': [180.64951124493345, 118.09154887896206], 'diameter': 38.410020371369995, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5047817565239199, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0812343323265134, 'phi': -1.4062049353945696, 'norm_pos': [0.564529722640417, 0.5079518796709914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.092437,"{'circle_3d': {'center': [31.77770056832623, -3.3450023568616025, 952.4471714905471], 'normal': [0.1403286652906844, -0.4735933626648885, -0.8694924913634955], 'radius': 29.456266980465976}, 'confidence': 0.9771036777534393, 'timestamp': 3000.041935, 'diameter_3d': 58.91253396093195, 'ellipse': {'center': [180.61829984105634, 118.06629860126417], 'axes': [33.09372266455086, 38.371458617951774], 'angle': -70.53653625561667}, 'location': [180.61829984105634, 118.06629860126417], 'diameter': 38.371458617951774, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5054541084189679, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0774300840652162, 'phi': -1.4107846291500727, 'norm_pos': [0.5644321870033011, 0.5080570891613994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.1006238,"{'circle_3d': {'center': [31.610961654605003, -3.401104435351833, 952.452303190501], 'normal': [0.12643375581391528, -0.4782685358724077, -0.8690648497006714], 'radius': 29.49043499479496}, 'confidence': 0.9793970763496029, 'timestamp': 3000.050335, 'diameter_3d': 58.98086998958992, 'ellipse': {'center': [180.51669749245067, 118.03263912286505], 'axes': [33.132265256659885, 38.416048054005564], 'angle': -72.211535104577}, 'location': [180.51669749245067, 118.03263912286505], 'diameter': 38.416048054005564, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5057388861402057, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0721142503207444, 'phi': -1.4263273406933201, 'norm_pos': [0.5641146796639084, 0.5081973369880624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.109843,"{'circle_3d': {'center': [31.646242813145868, -3.474756204846634, 952.4983900187565], 'normal': [0.12937385235898743, -0.48440618333030777, -0.865224280679385], 'radius': 29.492856594940882}, 'confidence': 0.9660823948219952, 'timestamp': 3000.058735, 'diameter_3d': 58.985713189881764, 'ellipse': {'center': [180.5375755482075, 117.98686269666823], 'axes': [32.979983416858786, 38.41745311343022], 'angle': -72.11996883892425}, 'location': [180.5375755482075, 117.98686269666823], 'diameter': 38.41745311343022, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5060427805177237, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.065112056016546, 'phi': -1.4223696118900606, 'norm_pos': [0.5641799235881485, 0.5083880720972157], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656470.1171079,"{'circle_3d': {'center': [31.79410987186221, -3.4079608580077974, 952.4843811164878], 'normal': [0.14169610725201595, -0.47883990442707136, -0.8663916892017712], 'radius': 29.652181644251254}, 'confidence': 0.9154273258037219, 'timestamp': 3000.067135, 'diameter_3d': 59.30436328850251, 'ellipse': {'center': [180.62693611873647, 118.03046610353277], 'axes': [33.189344398221465, 38.625330715704976], 'angle': -70.59836950548421}, 'location': [180.62693611873647, 118.03046610353277], 'diameter': 38.625330715704976, 'sphere': {'center': [30.09375658483802, 2.3381179951170594, 962.881081386909], 'radius': 12.0}, 'projected_sphere': {'center': [179.37739710881522, 121.505516293751], 'axes': [15.453621727168253, 15.453621727168253], 'angle': 90.0}, 'model_confidence': 0.5061024302484562, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0714635318361694, 'phi': -1.4086841391628875, 'norm_pos': [0.5644591753710515, 0.5082063912352801], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
