eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.224438,"{'circle_3d': {'center': [-3.2034097546905476, 1.1456042200050547, 52.572485863846715], 'normal': [-0.29424952908342134, 0.6140781859435098, -0.7323422671009184], 'radius': 1.9169850182301653}, 'confidence': 0.999032988994531, 'timestamp': 926.179168, 'diameter_3d': 3.8339700364603306, 'ellipse': {'center': [122.37586165370875, 133.14776907386965], 'axes': [31.686721685569786, 45.271580383965144], 'angle': -61.956251347854895}, 'location': [122.37586165370875, 133.14776907386965], 'diameter': 45.271580383965144, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.838470204646169, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2320137926854207, 'phi': -1.9528468876983638, 'norm_pos': [0.38242456766783983, 0.4452176288588764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.236195,"{'circle_3d': {'center': [-3.2118975772441325, 1.1376223259791987, 52.569211621431606], 'normal': [-0.29495684762955343, 0.6134130281080218, -0.7326151206355106], 'radius': 1.9316815675850125}, 'confidence': 0.9994159120873355, 'timestamp': 926.187568, 'diameter_3d': 3.863363135170025, 'ellipse': {'center': [122.27625919814048, 133.0490439320158], 'axes': [31.944835694475657, 45.62198601912312], 'angle': -61.8683720214104}, 'location': [122.27625919814048, 133.0490439320158], 'diameter': 45.62198601912312, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8400841575951223, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2311712915494777, 'phi': -1.9535491193424501, 'norm_pos': [0.382113309994189, 0.44562898361660086], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.2447731,"{'circle_3d': {'center': [-3.2265916353682917, 1.126321282806205, 52.565685543338546], 'normal': [-0.29618135247323335, 0.6124712745102724, -0.732908960476599], 'radius': 1.9232025882229808}, 'confidence': 0.9992818067632804, 'timestamp': 926.195968, 'diameter_3d': 3.8464051764459617, 'ellipse': {'center': [122.09977734536577, 132.9201616292188], 'axes': [31.819217682173722, 45.425100712907444], 'angle': -61.72620358608108}, 'location': [122.09977734536577, 132.9201616292188], 'diameter': 45.425100712907444, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8405584960308188, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.229979390985907, 'phi': -1.954847243739537, 'norm_pos': [0.381561804204268, 0.44616599321158834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.252553,"{'circle_3d': {'center': [-3.230235436282165, 1.1361140179624512, 52.575353098843635], 'normal': [-0.2964850025493895, 0.6132873357732929, -0.732103330851175], 'radius': 1.9276434706232863}, 'confidence': 0.9991960497365245, 'timestamp': 926.204368, 'diameter_3d': 3.8552869412465727, 'ellipse': {'center': [122.06437606649234, 133.03165320314912], 'axes': [31.842873988746366, 45.52167030209237], 'angle': -61.741059519998515}, 'location': [122.06437606649234, 133.03165320314912], 'diameter': 45.52167030209237, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8414904772027443, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2310121492722255, 'phi': -1.9555858346884305, 'norm_pos': [0.3814511752077886, 0.4457014449868787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.259371,"{'circle_3d': {'center': [-3.2454910208749292, 1.1768992809485654, 52.61589879949001], 'normal': [-0.29775630126545316, 0.6166861076888024, -0.7287245224639771], 'radius': 1.9351495085725166}, 'confidence': 0.9991776466660722, 'timestamp': 926.212768, 'diameter_3d': 3.870299017145033, 'ellipse': {'center': [121.91453731505543, 133.49967896734245], 'axes': [31.75713188665027, 45.66376339569949], 'angle': -61.802024523919016}, 'location': [121.91453731505543, 133.49967896734245], 'diameter': 45.66376339569949, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8418705033336304, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2353223811922396, 'phi': -1.9586938082862415, 'norm_pos': [0.38098292910954823, 0.4437513376360731], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.268464,"{'circle_3d': {'center': [-3.2430486745055584, 1.2489661033172483, 52.676394254172166], 'normal': [-0.2975527724013389, 0.6226916762195259, -0.7236832345737976], 'radius': 1.912382914956808}, 'confidence': 0.9987546820064166, 'timestamp': 926.221168, 'diameter_3d': 3.824765829913616, 'ellipse': {'center': [121.98148585200637, 134.34106609525318], 'axes': [31.0795144971006, 45.07362582552057], 'angle': -62.09984714889819}, 'location': [121.98148585200637, 134.34106609525318], 'diameter': 45.07362582552057, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8420509537117926, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2429743265705397, 'phi': -1.960889970293997, 'norm_pos': [0.38119214328751994, 0.44024555793644504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.276063,"{'circle_3d': {'center': [-3.249356730150278, 1.3174594983467145, 52.738416777309965], 'normal': [-0.2980784437050656, 0.6283994591386481, -0.7185146909789809], 'radius': 1.9271805558044348}, 'confidence': 0.9984695111172088, 'timestamp': 926.229568, 'diameter_3d': 3.8543611116088696, 'ellipse': {'center': [121.95286003434802, 135.12419005749837], 'axes': [31.00567216039291, 45.36869480300293], 'angle': -62.32209769508931}, 'location': [121.95286003434802, 135.12419005749837], 'diameter': 45.36869480300293, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8421549978034681, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2502902848814323, 'phi': -1.9640416356586592, 'norm_pos': [0.38110268760733756, 0.43698254142709014], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.283764,"{'circle_3d': {'center': [-3.2708289246055835, 1.3786213711528434, 52.80128851145385], 'normal': [-0.29986779324300766, 0.6334962818724922, -0.7132753798003242], 'radius': 1.9183238256941881}, 'confidence': 0.9980912962310196, 'timestamp': 926.237968, 'diameter_3d': 3.8366476513883763, 'ellipse': {'center': [121.74370928204846, 135.82844149424295], 'axes': [30.543326909504273, 45.10619220693959], 'angle': -62.41545768950794}, 'location': [121.74370928204846, 135.82844149424295], 'diameter': 45.10619220693959, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8420234516369307, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2568598702736904, 'phi': -1.9687724198473229, 'norm_pos': [0.38044909150640144, 0.4340481604406544], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.292384,"{'circle_3d': {'center': [-3.2913378485216325, 1.411393840738584, 52.839188784679976], 'normal': [-0.30157687023601176, 0.6362273210046373, -0.7101170236981466], 'radius': 1.932027547471906}, 'confidence': 0.9982593939902897, 'timestamp': 926.246368, 'diameter_3d': 3.864055094943812, 'ellipse': {'center': [121.53239798584897, 136.1971315932605], 'axes': [30.56663134437555, 45.39618698138429], 'angle': -62.407225540543386}, 'location': [121.53239798584897, 136.1971315932605], 'diameter': 45.39618698138429, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8419680278792696, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2603946263481065, 'phi': -1.9724011168631244, 'norm_pos': [0.37978874370577803, 0.4325119516947479], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.30005,"{'circle_3d': {'center': [-3.3066418980388983, 1.4075748487365178, 52.84228174744818], 'normal': [-0.3028522076957839, 0.6359090716711318, -0.709859276800796], 'radius': 1.92998145284634}, 'confidence': 0.998647428688645, 'timestamp': 926.254768, 'diameter_3d': 3.85996290569268, 'ellipse': {'center': [121.35530451925263, 136.15246728770177], 'axes': [30.51552511002866, 45.34579005038874], 'angle': -62.29510290089582}, 'location': [121.35530451925263, 136.15246728770177], 'diameter': 45.34579005038874, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8420694514134852, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2599821901203674, 'phi': -1.9740526811906758, 'norm_pos': [0.37923532662266446, 0.4326980529679093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.307658,"{'circle_3d': {'center': [-3.2837658459254455, 1.385032396123572, 52.81244071852394], 'normal': [-0.30094587001966283, 0.6340305339533863, -0.7123460292111498], 'radius': 1.9203035966692292}, 'confidence': 0.9990117845064034, 'timestamp': 926.263168, 'diameter_3d': 3.8406071933384585, 'ellipse': {'center': [121.60043183898509, 135.8999409876154], 'axes': [30.516363971040924, 45.143459999646], 'angle': -62.35653776674325}, 'location': [121.60043183898509, 135.8999409876154], 'diameter': 45.143459999646, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8423666957385278, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2575505406022582, 'phi': -1.9705233338044923, 'norm_pos': [0.3800013494968284, 0.4337502458849358], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.3201668,"{'circle_3d': {'center': [-3.301427287395811, 1.3565428028521334, 52.794629010969786], 'normal': [-0.30241765680885996, 0.6316564011807664, -0.7138303381739959], 'radius': 1.9420633856303267}, 'confidence': 0.9989628160035672, 'timestamp': 926.271568, 'diameter_3d': 3.8841267712606533, 'ellipse': {'center': [121.38477879942909, 135.5627685105432], 'axes': [30.94921478143003, 45.671394718330426], 'angle': -62.13515413946632}, 'location': [121.38477879942909, 135.5627685105432], 'diameter': 45.671394718330426, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8425980160137736, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2544842902731097, 'phi': -1.9715270353033238, 'norm_pos': [0.37932743374821587, 0.43515513120606997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.3277981,"{'circle_3d': {'center': [-3.316693078595037, 1.3255365598066566, 52.77375469028384], 'normal': [-0.30368980607546214, 0.6290725475936433, -0.7155698648978251], 'radius': 1.9311664446365189}, 'confidence': 0.9991416149361453, 'timestamp': 926.279968, 'diameter_3d': 3.8623328892730378, 'ellipse': {'center': [121.1896720657609, 135.2089697834755], 'axes': [30.877409878687452, 45.433554234107405], 'angle': -61.9185521433835}, 'location': [121.1896720657609, 135.2089697834755], 'diameter': 45.433554234107405, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8429635743491981, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.251155861298795, 'phi': -1.9721609746790896, 'norm_pos': [0.37871772520550284, 0.4366292925688521], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.336522,"{'circle_3d': {'center': [-3.309897580466053, 1.2834325533877413, 52.734053834160996], 'normal': [-0.3031235145647135, 0.625563880392067, -0.7188782695747281], 'radius': 1.9273209185318418}, 'confidence': 0.9989894864908265, 'timestamp': 926.288368, 'diameter_3d': 3.8546418370636837, 'ellipse': {'center': [121.24062192877572, 134.72653142733736], 'axes': [31.017328634441228, 45.37741428754217], 'angle': -61.799635349848785}, 'location': [121.24062192877572, 134.72653142733736], 'diameter': 45.37741428754217, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8432942933938814, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2466504138050034, 'phi': -1.9698361056744094, 'norm_pos': [0.3788769435274241, 0.43863945238609436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.344288,"{'circle_3d': {'center': [-3.3099042722945646, 1.2546458963096851, 52.70909081531852], 'normal': [-0.3031240722170894, 0.623164992302229, -0.720958521144935], 'radius': 1.9283068418151423}, 'confidence': 0.9994688179009499, 'timestamp': 926.296768, 'diameter_3d': 3.8566136836302847, 'ellipse': {'center': [121.22308735300956, 134.39443686460416], 'axes': [31.159245573308972, 45.42242502911016], 'angle': -61.68749755678784}, 'location': [121.22308735300956, 134.39443686460416], 'diameter': 45.42242502911016, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.843812327327842, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2435793743337267, 'phi': -1.968803316845201, 'norm_pos': [0.3788221479781549, 0.44002317973081595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.3517098,"{'circle_3d': {'center': [-3.315465785442771, 1.228954558480459, 52.6892852667107], 'normal': [-0.30358753164610663, 0.6210240474831269, -0.7226089835289201], 'radius': 1.9209923850650472}, 'confidence': 0.9989778754279558, 'timestamp': 926.305168, 'diameter_3d': 3.8419847701300944, 'ellipse': {'center': [121.14270206505397, 134.1003483380303], 'axes': [31.139425418792012, 45.26740507372119], 'angle': -61.55081081446482}, 'location': [121.14270206505397, 134.1003483380303], 'diameter': 45.26740507372119, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8443915179266681, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.240844885262158, 'phi': -1.9685322548703095, 'norm_pos': [0.37857094395329366, 0.4412485485915404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.360041,"{'circle_3d': {'center': [-3.3143108102091863, 1.2243089425365685, 52.6848099750395], 'normal': [-0.3034912837099746, 0.620636912821136, -0.7229819245015199], 'radius': 1.9331347740544649}, 'confidence': 0.998943012756919, 'timestamp': 926.313568, 'diameter_3d': 3.8662695481089298, 'ellipse': {'center': [121.1550591707627, 134.04226073599776], 'axes': [31.359436292851935, 45.557609709440165], 'angle': -61.539966091484764}, 'location': [121.1550591707627, 134.04226073599776], 'diameter': 45.557609709440165, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8447255750369087, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.240351056292687, 'phi': -1.9682348599035975, 'norm_pos': [0.37860955990863343, 0.441490580266676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.369326,"{'circle_3d': {'center': [-3.2918794677210754, 1.2373660621847131, 52.68664158677975], 'normal': [-0.30162200516929866, 0.621725006125148, -0.722829290189832], 'radius': 1.922263880529089}, 'confidence': 0.9635926623008964, 'timestamp': 926.321968, 'diameter_3d': 3.844527761058178, 'ellipse': {'center': [121.4175971925734, 134.19906946637744], 'axes': [31.17838876715037, 45.29904908230252], 'angle': -61.73670485155949}, 'location': [121.4175971925734, 134.19906946637744], 'diameter': 45.29904908230252, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8449055678087514, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.241739520188507, 'phi': -1.9661096993404816, 'norm_pos': [0.3794299912267919, 0.44083721055676073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.376841,"{'circle_3d': {'center': [-3.2880436145585215, 1.261953679831393, 52.706247291590095], 'normal': [-0.30130235073908584, 0.6237739742623714, -0.7211954814556365], 'radius': 1.9352094420980006}, 'confidence': 0.9988557519566106, 'timestamp': 926.330368, 'diameter_3d': 3.870418884196001, 'ellipse': {'center': [121.47842441736981, 134.4781068125207], 'axes': [31.289982192198398, 45.58702372976602], 'angle': -61.85745857198687}, 'location': [121.47842441736981, 134.4781068125207], 'diameter': 45.58702372976602, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8452891368530335, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2443582754114573, 'phi': -1.9665372480895706, 'norm_pos': [0.37962007630428063, 0.43967455494783036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.386677,"{'circle_3d': {'center': [-3.2666000965723883, 1.2759169760055924, 52.70940407349399], 'normal': [-0.2995153909069081, 0.624937582276888, -0.7209324162969785], 'radius': 1.9314455086376516}, 'confidence': 0.9995264021981617, 'timestamp': 926.338768, 'diameter_3d': 3.8628910172753033, 'ellipse': {'center': [121.73134987473874, 134.6424827338009], 'axes': [31.21757065669103, 45.49496378174411], 'angle': -62.05069601211039}, 'location': [121.73134987473874, 134.6424827338009], 'diameter': 45.49496378174411, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8458958635671587, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2458479036129506, 'phi': -1.9645550661115443, 'norm_pos': [0.3804104683585586, 0.43898965527582956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.3929658,"{'circle_3d': {'center': [-3.2523344296617753, 1.2893225059914073, 52.71512189423193], 'normal': [-0.2983265853310237, 0.6260547097757059, -0.7204559312354838], 'radius': 1.9268651696764523}, 'confidence': 0.9992321359321267, 'timestamp': 926.347167, 'diameter_3d': 3.8537303393529045, 'ellipse': {'center': [121.901779332411, 134.80002738338615], 'axes': [31.117538673102167, 45.381639178219494], 'angle': -62.1950332078534}, 'location': [121.901779332411, 134.80002738338615], 'diameter': 45.381639178219494, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8468722053533662, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2472797015530506, 'phi': -1.963381629555708, 'norm_pos': [0.38094306041378434, 0.4383332192358911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.404021,"{'circle_3d': {'center': [-3.2552027880763448, 1.2858602326046062, 52.71330237314244], 'normal': [-0.29856561519890445, 0.6257661869934724, -0.7206075579929412], 'radius': 1.9289462574157459}, 'confidence': 0.9986532753287597, 'timestamp': 926.355567, 'diameter_3d': 3.8578925148314918, 'ellipse': {'center': [121.86723408001598, 134.75907942610755], 'axes': [31.159791739101777, 45.43234902644914], 'angle': -62.16307362699816}, 'location': [121.86723408001598, 134.75907942610755], 'diameter': 45.43234902644914, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8470414408379034, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.246909750712391, 'phi': -1.9635903909263503, 'norm_pos': [0.3808351065000499, 0.43850383572455187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.4173172,"{'circle_3d': {'center': [-3.2315135085254787, 1.2961125573221635, 52.71242887104617], 'normal': [-0.2965915085696656, 0.6266205473866022, -0.7206803498342973], 'radius': 1.9304305537697561}, 'confidence': 0.9988616356359016, 'timestamp': 926.363967, 'diameter_3d': 3.8608611075395123, 'ellipse': {'center': [122.14449278730847, 134.87886861548066], 'axes': [31.193121932855924, 45.46746462571565], 'angle': -62.35653237446038}, 'location': [122.14449278730847, 134.87886861548066], 'diameter': 45.46746462571565, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8476386766593236, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2480055514196358, 'phi': -1.9612144495984956, 'norm_pos': [0.38170153996033895, 0.4380047141021639], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.419893,"{'circle_3d': {'center': [-3.2212016136269157, 1.310586122637572, 52.72079192171956], 'normal': [-0.29573218399478535, 0.6278266778295529, -0.7199834289448481], 'radius': 1.9204445996132646}, 'confidence': 0.9989730231939895, 'timestamp': 926.372367, 'diameter_3d': 3.8408891992265293, 'ellipse': {'center': [122.26951066937276, 135.0503255159068], 'axes': [30.99157119057469, 45.22457965416065], 'angle': -62.478960191713405}, 'location': [122.26951066937276, 135.0503255159068], 'diameter': 45.22457965416065, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8478730740617002, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2495541775774894, 'phi': -1.9605342574584956, 'norm_pos': [0.3820922208417899, 0.43729031035038834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.428254,"{'circle_3d': {'center': [-3.2213682177070964, 1.3086153352053769, 52.71914220826517], 'normal': [-0.29574606766813377, 0.6276624455435367, -0.7201209050660469], 'radius': 1.9369013707104215}, 'confidence': 0.9992265515435655, 'timestamp': 926.380767, 'diameter_3d': 3.873802741420843, 'ellipse': {'center': [122.26902764627052, 135.02137625396057], 'axes': [31.265828609085048, 45.61382145111227], 'angle': -62.47032587397449}, 'location': [122.26902764627052, 135.02137625396057], 'diameter': 45.61382145111227, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8484482924862924, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.2493431958284327, 'phi': -1.9604836579547509, 'norm_pos': [0.3820907113945954, 0.43741093227516425], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654396.43706,"{'circle_3d': {'center': [-3.2227155821015363, 1.2856515956513972, 52.69973261459312], 'normal': [-0.2958583480343371, 0.625748800580705, -0.721738371205385], 'radius': 1.9449176806245752}, 'confidence': 0.9993203251686301, 'timestamp': 926.389167, 'diameter_3d': 3.8898353612491503, 'ellipse': {'center': [122.24118635930753, 134.75363763166527], 'axes': [31.49409024322195, 45.81984133844615], 'angle': -62.3738367566687}, 'location': [122.24118635930753, 134.75363763166527], 'diameter': 45.81984133844615, 'sphere': {'center': [0.32758459431050874, -6.223334011317063, 61.360593069057735], 'radius': 12.0}, 'projected_sphere': {'center': [163.30998183547436, 57.11815851137388], 'axes': [242.50091558361302, 242.50091558361302], 'angle': 90.0}, 'model_confidence': 0.8488182397810795, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.24688746094444, 'phi': -1.9598290482885456, 'norm_pos': [0.38200370737283607, 0.4385265098680614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
