eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656442.8862212,"{'circle_3d': {'center': [2.080537837664644, -8.20132506921922, 75.59313919150664], 'normal': [-0.25973826192047433, -0.1314791643307584, -0.9566866073283437], 'radius': 15.9776819029008}, 'confidence': 0.02111337333376876, 'timestamp': 2972.842537, 'diameter_3d': 31.9553638058016, 'ellipse': {'center': [184.03789319202372, 55.9759657017224], 'axes': [248.60628914308248, 263.8715474235045], 'angle': 42.996700241690796}, 'location': [184.03789319202372, 55.9759657017224], 'diameter': 263.8715474235045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.43893537665346, 'phi': -1.8359036177928942, 'norm_pos': [0.5751184162250741, 0.7667668095761566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.876502,"{'circle_3d': {'center': [2.3767313889820194, -0.6798854425739451, 77.03762245867108], 'normal': [-0.23505546597735968, 0.4953074712230145, -0.8363130017313068], 'radius': 2.44767131665014}, 'confidence': 0.08473226349268226, 'timestamp': 2974.833337, 'diameter_3d': 4.89534263330028, 'ellipse': {'center': [179.25685058814213, 114.26727153497032], 'axes': [33.40659172744262, 39.415993763850025], 'angle': -66.892155286829}, 'location': [179.25685058814213, 114.26727153497032], 'diameter': 39.415993763850025, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0889850595832073, 'phi': -1.8447891747947405, 'norm_pos': [0.5601776580879442, 0.5238863686042903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.887241,"{'circle_3d': {'center': [-0.8042037509997417, -3.620646560808197, 77.12535310442082], 'normal': [-0.500133394309173, 0.25024404470349343, -0.8290021145854944], 'radius': 15.16787475553184}, 'confidence': 0.021102418240951996, 'timestamp': 2974.841737, 'diameter_3d': 30.33574951106368, 'ellipse': {'center': [163.52003116489635, 85.5021291990162], 'axes': [206.012098625105, 245.63969381675548], 'angle': -22.313491886406418}, 'location': [163.52003116489635, 85.5021291990162], 'diameter': 245.63969381675548, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.823728638427614, 'phi': -2.1136355980472263, 'norm_pos': [0.5110000973903011, 0.6437411283374326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.896863,"{'circle_3d': {'center': [-1.3082256870331115, -6.3592359407194055, 76.99334879123317], 'normal': [-0.5421352223119539, 0.022028263044226115, -0.8400024740177988], 'radius': 15.605097654594738}, 'confidence': 0.02596804296808184, 'timestamp': 2974.850137, 'diameter_3d': 31.210195309189476, 'ellipse': {'center': [161.076972542922, 67.6874077115297], 'axes': [211.09946978043263, 253.7177737085353], 'angle': 4.78316327631042}, 'location': [161.076972542922, 67.6874077115297], 'diameter': 253.7177737085353, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.5928263717433606, 'phi': -2.1439290084062215, 'norm_pos': [0.5033655391966312, 0.717969134535293], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.901251,"{'circle_3d': {'center': [0.9471075394266668, -9.013996836866784, 76.10884823086425], 'normal': [-0.3541907867736389, -0.19920181163472203, -0.9137108540485417], 'radius': 16.393524130339827}, 'confidence': 0.02249264663777121, 'timestamp': 2974.858537, 'diameter_3d': 32.787048260679654, 'ellipse': {'center': [177.15598609330797, 51.27905295687857], 'axes': [239.58473273383285, 269.4397320848929], 'angle': 40.48662979256943}, 'location': [177.15598609330797, 51.27905295687857], 'diameter': 269.4397320848929, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.3702529859613168, 'phi': -1.940602248055259, 'norm_pos': [0.5536124565415874, 0.7863372793463392], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.9104059,"{'circle_3d': {'center': [2.4088655821609226, -0.6814822748040461, 77.02770152223084], 'normal': [-0.23237761654578443, 0.49517440187050604, -0.83713974643466], 'radius': 2.4765414445709886}, 'confidence': 0.31637301638368, 'timestamp': 2974.866937, 'diameter_3d': 4.953082889141977, 'ellipse': {'center': [179.5197977783558, 114.24726267613639], 'axes': [33.838712012093616, 39.88664268383469], 'angle': -67.1921757709309}, 'location': [179.5197977783558, 114.24726267613639], 'diameter': 39.88664268383469, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0888318872272658, 'phi': -1.8415643994267155, 'norm_pos': [0.560999368057362, 0.5239697388494318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.918062,"{'circle_3d': {'center': [-0.6870195525990814, -3.974373538039845, 76.95629524556988], 'normal': [-0.49036804444245125, 0.22076679660085607, -0.84309026948974], 'radius': 15.384178259854403}, 'confidence': 0.019237040599721058, 'timestamp': 2974.875337, 'diameter_3d': 30.768356519708806, 'ellipse': {'center': [164.76356326510478, 82.94038002445728], 'axes': [212.8992317797608, 249.67754572814502], 'angle': -19.29818739607043}, 'location': [164.76356326510478, 82.94038002445728], 'diameter': 249.67754572814502, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7933969221094432, 'phi': -2.0976002382163785, 'norm_pos': [0.5148861352034524, 0.6544150832314279], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.924839,"{'circle_3d': {'center': [-1.732950711318102, -6.237694073915868, 77.28453908432812], 'normal': [-0.5775289743357028, 0.032156751944520855, -0.8157366162598866], 'radius': 15.982861824624797}, 'confidence': 0.02305919771818843, 'timestamp': 2974.883737, 'diameter_3d': 31.965723649249593, 'ellipse': {'center': [158.56948438740113, 68.52722751951612], 'axes': [208.8449476094842, 259.1398258680352], 'angle': 3.1454801305740765}, 'location': [158.56948438740113, 68.52722751951612], 'diameter': 259.1398258680352, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6029586233039421, 'phi': -2.186861015974683, 'norm_pos': [0.49552963871062855, 0.7144698853353495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.932353,"{'circle_3d': {'center': [2.413637119837464, -0.6744785883820272, 77.03052371771857], 'normal': [-0.23197998840607262, 0.49575804240567434, -0.836904563477349], 'radius': 2.479692367726571}, 'confidence': 0.48293559110708434, 'timestamp': 2974.892137, 'diameter_3d': 4.959384735453142, 'ellipse': {'center': [179.5575863651023, 114.30294921087041], 'axes': [33.86954242373331, 39.93606971944905], 'angle': -67.26381444051452}, 'location': [179.5575863651023, 114.30294921087041], 'diameter': 39.93606971944905, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.089503798667457, 'phi': -1.8411956595362224, 'norm_pos': [0.5611174573909448, 0.5237377116213733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.942695,"{'circle_3d': {'center': [-0.5562151232255061, -3.8547742500727864, 76.91317722031252], 'normal': [-0.4794676753279869, 0.2307334039314444, -0.8466834382611867], 'radius': 15.172055213002155}, 'confidence': 0.022235367216751522, 'timestamp': 2974.900537, 'diameter_3d': 30.34411042600431, 'ellipse': {'center': [165.36946977335327, 83.81471992835435], 'axes': [211.14484476069464, 246.2756392430673], 'angle': -20.884406493236764}, 'location': [165.36946977335327, 83.81471992835435], 'diameter': 246.2756392430673, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8036276845308938, 'phi': -2.086059558548127, 'norm_pos': [0.5167795930417289, 0.6507720002985236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.9492538,"{'circle_3d': {'center': [-0.8367331358824455, -6.582988169005246, 76.7009329415187], 'normal': [-0.5028441763827317, 0.0033822440204060995, -0.8643704614940048], 'radius': 15.634892309672336}, 'confidence': 0.022812928245945083, 'timestamp': 2974.908937, 'diameter_3d': 31.269784619344673, 'ellipse': {'center': [164.48078318410603, 66.14629267256342], 'axes': [218.6814587793483, 255.02484324465604], 'angle': 7.784314245287234}, 'location': [164.48078318410603, 66.14629267256342], 'diameter': 255.02484324465604, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.574178577263908, 'phi': -2.0976857272989906, 'norm_pos': [0.5140024474503313, 0.7243904471976524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.961151,"{'circle_3d': {'center': [-0.6799843204190816, -7.814327706151934, 76.67922159850987], 'normal': [-0.48978177509411824, -0.09922938407515128, -0.8661797400780744], 'radius': 16.4276227820608}, 'confidence': 0.03457929232054692, 'timestamp': 2974.917337, 'diameter_3d': 32.8552455641216, 'ellipse': {'center': [166.65060447700642, 58.557827694872756], 'axes': [227.8745536357945, 268.38026715241904], 'angle': 20.184538247792386}, 'location': [166.65060447700642, 58.557827694872756], 'diameter': 268.38026715241904, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.4714033737151484, 'phi': -2.0854242975288755, 'norm_pos': [0.5207831389906451, 0.7560090512713635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.9685462,"{'circle_3d': {'center': [2.4135452961911503, -0.6888269431050755, 77.02206343386831], 'normal': [-0.23198764037659877, 0.4945623461787536, -0.8376095871315373], 'radius': 2.48449374066297}, 'confidence': 0.08677193419304774, 'timestamp': 2974.925737, 'diameter_3d': 4.96898748132594, 'ellipse': {'center': [179.55960324235403, 114.18614581164573], 'axes': [33.97044538206092, 40.017701418776106], 'angle': -67.20945756733387}, 'location': [179.55960324235403, 114.18614581164573], 'diameter': 40.017701418776106, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.088127539363758, 'phi': -1.840987466474026, 'norm_pos': [0.5611237601323563, 0.5242243924514761], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.977349,"{'circle_3d': {'center': [-0.6385019071171767, -3.541229358393858, 77.05133133740995], 'normal': [-0.48632490731895944, 0.25686214490468845, -0.8351705951697344], 'radius': 15.428072608863511}, 'confidence': 0.013764488062391129, 'timestamp': 2974.934137, 'diameter_3d': 30.856145217727022, 'ellipse': {'center': [165.01927782659453, 85.75743151113548], 'axes': [211.63418451696916, 250.07423907141884], 'angle': -23.618324341334738}, 'location': [165.01927782659453, 85.75743151113548], 'diameter': 250.07423907141884, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.830570330634788, 'phi': -2.098103977230609, 'norm_pos': [0.5156852432081079, 0.6426773687036021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.985039,"{'circle_3d': {'center': [-1.831668021089567, -5.81522537630861, 77.38117460575913], 'normal': [-0.5857554168166585, 0.06736247674512574, -0.807683656140636], 'radius': 15.99191704980333}, 'confidence': 0.028591569444902973, 'timestamp': 2974.942537, 'diameter_3d': 31.98383409960666, 'ellipse': {'center': [157.8197231046296, 71.24207308633625], 'axes': [207.1958858946653, 258.9522947270676], 'angle': -0.6629150340853326}, 'location': [157.8197231046296, 71.24207308633625], 'diameter': 258.9522947270676, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.638209853005377, 'phi': -2.198254448200989, 'norm_pos': [0.49318663470196744, 0.7031580288069323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656444.992983,"{'circle_3d': {'center': [2.416015692592657, -0.680747496511624, 77.02615407476615], 'normal': [-0.23178177400980654, 0.49523563339487453, -0.8372687003900506], 'radius': 2.475611167650136}, 'confidence': 0.6408892021215116, 'timestamp': 2974.950937, 'diameter_3d': 4.951222335300272, 'ellipse': {'center': [179.57736024938362, 114.25318640080484], 'axes': [33.831663385197146, 39.87256853136045], 'angle': -67.26318997323517}, 'location': [179.57736024938362, 114.25318640080484], 'diameter': 39.87256853136045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0889023674363854, 'phi': -1.8408638308665872, 'norm_pos': [0.5611792507793238, 0.5239450566633133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656445.001085,"{'circle_3d': {'center': [-0.8148302061245847, -3.476933914495869, 77.17631964760798], 'normal': [-0.5010189322362434, 0.26222009856285416, -0.8247549026532315], 'radius': 15.16502886026671}, 'confidence': 0.019752637655792594, 'timestamp': 2974.959337, 'diameter_3d': 30.33005772053342, 'ellipse': {'center': [163.3879642208672, 86.47667881696319], 'axes': [204.85942471526658, 245.4403396215677], 'angle': -23.593200487873318}, 'location': [163.3879642208672, 86.47667881696319], 'diameter': 245.4403396215677, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8361184140597764, 'phi': -2.1166948690019627, 'norm_pos': [0.51058738819021, 0.63968050492932], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656445.0093079,"{'circle_3d': {'center': [-2.9771491784297623, -4.429527443850684, 78.56673695727713], 'normal': [-0.6812121799283412, 0.18283730444995278, -0.7088867935141355], 'radius': 15.62401167874762}, 'confidence': 0.03130996386119771, 'timestamp': 2974.967737, 'diameter_3d': 31.24802335749524, 'ellipse': {'center': [148.1125038984086, 81.10174120020443], 'axes': [174.05603956550573, 249.56186739023977], 'angle': -11.452151863727828}, 'location': [148.1125038984086, 81.10174120020443], 'diameter': 249.56186739023977, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7546679604217972, 'phi': -2.3362887433596478, 'norm_pos': [0.46285157468252686, 0.6620760783324815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656445.016664,"{'circle_3d': {'center': [-3.3876215459832864, -4.816463209013778, 78.8860832288941], 'normal': [-0.7154182105578017, 0.15059265735302843, -0.682274604212722], 'radius': 16.446444193406972}, 'confidence': 0.03464033534629957, 'timestamp': 2974.976137, 'diameter_3d': 32.892888386813944, 'ellipse': {'center': [146.2086946195314, 78.4102575969593], 'axes': [174.4746258520309, 262.18176603330767], 'angle': -8.405984931515462}, 'location': [146.2086946195314, 78.4102575969593], 'diameter': 262.18176603330767, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7219640662804774, 'phi': -2.3799031304309604, 'norm_pos': [0.4569021706860356, 0.6732905933460029], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
