eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582269303.388406,"{'circle_3d': {'center': [-2.3380013640674857, 0.9960638945561513, 17.43145161525444], 'normal': [0.3453721949326812, -0.8333378002506538, -0.4315856318748151], 'radius': 1.608036637639286}, 'confidence': 0.09194710068451303, 'timestamp': 58372.017624, 'diameter_3d': 3.216073275278572, 'ellipse': {'center': [75.47041867075988, 157.58576688503234], 'axes': [60.18076737650494, 115.46023411877556], 'angle': -71.28680524835589}, 'location': [75.47041867075988, 157.58576688503234], 'diameter': 115.46023411877556, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.5856774624504424, 'phi': -0.8959089064453256, 'norm_pos': [0.23584505834612463, 0.34339263797903186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.420916,"{'circle_3d': {'center': [-2.3539185089520522, 1.1324788338327316, 17.164038721484467], 'normal': [0.34404576619230065, -0.8219698886442721, -0.45387003968897943], 'radius': 1.5146127619877914}, 'confidence': 0.09833228021517668, 'timestamp': 58375.050011, 'diameter_3d': 3.0292255239755828, 'ellipse': {'center': [73.68411709816797, 162.97426422981317], 'axes': [60.78204941542368, 110.40526506140162], 'angle': -71.38907053974783}, 'location': [73.68411709816797, 162.97426422981317], 'diameter': 110.40526506140162, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6059351000794995, 'phi': -0.9221776701912061, 'norm_pos': [0.23026286593177492, 0.3209405657091118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.430629,"{'circle_3d': {'center': [-2.121072778571021, 1.1938876909632814, 17.235116407252523], 'normal': [0.36344957705738656, -0.8168524838833928, -0.447946899208308], 'radius': 1.522524913996267}, 'confidence': 0.09860644820715404, 'timestamp': 58375.058411, 'diameter_3d': 3.045049827992534, 'ellipse': {'center': [82.42691492277369, 164.99886016210914], 'axes': [60.29744993876329, 110.3312725253546], 'angle': -69.39654370606299}, 'location': [82.42691492277369, 164.99886016210914], 'diameter': 110.3312725253546, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6148629976938847, 'phi': -0.8891622861328806, 'norm_pos': [0.2575841091336678, 0.3125047493245453], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.4361,"{'circle_3d': {'center': [-2.9365154724874523, 1.1816401636052607, 16.685763386990338], 'normal': [0.2954960192310173, -0.817873111163228, -0.4937263175634901], 'radius': 1.5238457419756526}, 'confidence': 0.05819817789613192, 'timestamp': 58375.066811, 'diameter_3d': 3.047691483951305, 'ellipse': {'center': [49.43484396348239, 166.2867637924401], 'axes': [67.9919808263279, 114.9430190380544], 'angle': -76.62400272015438}, 'location': [49.43484396348239, 166.2867637924401], 'diameter': 114.9430190380544, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6130914529246507, 'phi': -1.0314792775328199, 'norm_pos': [0.15448388738588248, 0.30713848419816625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.444355,"{'circle_3d': {'center': [-2.8780329478821054, 1.1750974791693896, 16.73207670281206], 'normal': [0.3003695629481296, -0.8184183348662174, -0.4898668745783468], 'radius': 1.508149287133063}, 'confidence': 0.06260803260552134, 'timestamp': 58375.075211, 'diameter_3d': 3.016298574266126, 'ellipse': {'center': [51.947347150754936, 165.84527635975763], 'axes': [66.62776276825099, 113.35646908318135], 'angle': -76.07198842045209}, 'location': [51.947347150754936, 165.84527635975763], 'diameter': 113.35646908318135, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6121432555707778, 'phi': -1.0207523694845564, 'norm_pos': [0.16233545984610917, 0.30897801516767653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.451906,"{'circle_3d': {'center': [-2.8879520013890425, 1.16853735177693, 16.736968718733948], 'normal': [0.2995429751558848, -0.8189650121489223, -0.489459206584856], 'radius': 1.5129315950870985}, 'confidence': 0.06591543787332074, 'timestamp': 58375.083611, 'diameter_3d': 3.025863190174197, 'ellipse': {'center': [51.60314032910806, 165.60110671922783], 'axes': [66.7376931837771, 113.69820063557886], 'angle': -76.15575325756998}, 'location': [51.60314032910806, 165.60110671922783], 'diameter': 113.69820063557886, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.611191242897956, 'phi': -1.0216089956195518, 'norm_pos': [0.1612598135284627, 0.3099953886698841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.462313,"{'circle_3d': {'center': [-2.8979020684269727, 1.1619598944204093, 16.741899007782102], 'normal': [0.2987138029027239, -0.819513133595299, -0.48904834916417644], 'radius': 1.5100595053047423}, 'confidence': 0.07303804137624045, 'timestamp': 58375.092011, 'diameter_3d': 3.0201190106094846, 'ellipse': {'center': [51.27263455984941, 165.33278527004157], 'axes': [66.50500134812548, 113.46079482200474], 'angle': -76.238902803905}, 'location': [51.27263455984941, 165.33278527004157], 'diameter': 113.46079482200474, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6102354149053661, 'phi': -1.0224688988828592, 'norm_pos': [0.1602269829995294, 0.31111339470816013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.473392,"{'circle_3d': {'center': [-2.84942661503246, 1.1553652206624818, 16.782906197273327], 'normal': [0.30275342401893335, -0.820062689741793, -0.48563108337324107], 'radius': 1.5129374669052513}, 'confidence': 0.08720188370447361, 'timestamp': 58375.100411, 'diameter_3d': 3.0258749338105027, 'ellipse': {'center': [53.33228511610025, 164.96772055775114], 'axes': [66.04697223336878, 113.33597911582645], 'angle': -75.78592009097014}, 'location': [53.33228511610025, 164.96772055775114], 'diameter': 113.33597911582645, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.609275771593008, 'phi': -1.0133320792744784, 'norm_pos': [0.1666633909878133, 0.3126344976760369], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.4801311,"{'circle_3d': {'center': [-1.9068017059540496, 1.2878697087813435, 17.242685838028137], 'normal': [0.38130549977546757, -0.8090206490652212, -0.44731611331034027], 'radius': 1.5203572564032248}, 'confidence': 0.08783687867960353, 'timestamp': 58375.108811, 'diameter_3d': 3.0407145128064497, 'ellipse': {'center': [90.18022762692735, 168.3534010739138], 'axes': [60.33936135083237, 109.97131203020153], 'angle': -67.5205455491235}, 'location': [90.18022762692735, 168.3534010739138], 'diameter': 109.97131203020153, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6283123129608815, 'phi': -0.864893439099545, 'norm_pos': [0.28181321133414794, 0.2985274955253592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.4884539,"{'circle_3d': {'center': [-1.9816525115462378, 1.2712715913681514, 17.209550137786], 'normal': [0.37506793264278515, -0.8104038255163204, -0.4500774216638516], 'radius': 1.5088673950805112}, 'confidence': 0.08082763385333375, 'timestamp': 58375.117211, 'diameter_3d': 3.0177347901610223, 'ellipse': {'center': [87.358141585015, 167.8310528815145], 'axes': [60.31847943666995, 109.39294497741975], 'angle': -68.15745265355162}, 'location': [87.358141585015, 167.8310528815145], 'diameter': 109.39294497741975, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6259552668995856, 'phi': -0.8760535732349611, 'norm_pos': [0.2729941924531719, 0.3007039463270229], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.4962492,"{'circle_3d': {'center': [-1.9792812698735185, 1.2663155904214403, 17.220463725238982], 'normal': [0.3752655361155117, -0.810816825595213, -0.4491679560427697], 'radius': 1.5152301475181562}, 'confidence': 0.09890321137341535, 'timestamp': 58375.125611, 'diameter_3d': 3.0304602950363124, 'ellipse': {'center': [87.4813067149163, 167.6346083050611], 'axes': [60.40587338113056, 109.78664926369738], 'angle': -68.14456256735717}, 'location': [87.4813067149163, 167.6346083050611], 'diameter': 109.78664926369738, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6252499901771674, 'phi': -0.8747994613859186, 'norm_pos': [0.27337908348411344, 0.3015224653955787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.504173,"{'circle_3d': {'center': [-1.9769111294640087, 1.2613466145788266, 17.231427625577908], 'normal': [0.37546304781630424, -0.8112309069154308, -0.44825429768119257], 'radius': 1.5206035408064968}, 'confidence': 0.08405788620254036, 'timestamp': 58375.134011, 'diameter_3d': 3.0412070816129937, 'ellipse': {'center': [87.60614731394773, 167.43508966385943], 'axes': [60.45153003729875, 110.10747158589632], 'angle': -68.1316969555985}, 'location': [87.60614731394773, 167.43508966385943], 'diameter': 110.10747158589632, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6245421745706826, 'phi': -0.8735384152358294, 'norm_pos': [0.27376921035608665, 0.3023537930672524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.511743,"{'circle_3d': {'center': [-1.974542693974172, 1.2563653126439078, 17.242440497537515], 'normal': [0.37566041744045736, -0.8116460154100075, -0.4473365583512254], 'radius': 1.5179003725777125}, 'confidence': 0.09531447125130792, 'timestamp': 58375.14241, 'diameter_3d': 3.035800745155425, 'ellipse': {'center': [87.7444644183713, 167.2133335174814], 'axes': [60.17133194142426, 109.83944536045642], 'angle': -68.11861530199849}, 'location': [87.7444644183713, 167.2133335174814], 'diameter': 109.83944536045642, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.623831904796668, 'phi': -0.8722705861464226, 'norm_pos': [0.2742014513074103, 0.3032777770104942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.520695,"{'circle_3d': {'center': [-1.9721757225426, 1.251370553642925, 17.253504935389156], 'normal': [0.375857665059755, -0.812062245326756, -0.44641452186358865], 'radius': 1.5213054141560998}, 'confidence': 0.08057221487843136, 'timestamp': 58375.15081, 'diameter_3d': 3.0426108283121995, 'ellipse': {'center': [87.87261064192079, 167.00771466900696], 'axes': [60.135687135848634, 110.01594861410771], 'angle': -68.10580759404266}, 'location': [87.87261064192079, 167.00771466900696], 'diameter': 110.01594861410771, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6231190117230797, 'phi': -0.8709956722175863, 'norm_pos': [0.27460190825600245, 0.30413452221247106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.527997,"{'circle_3d': {'center': [-1.969810821782687, 1.2463629853283784, 17.2646196016536], 'normal': [0.37605474012308115, -0.8124795426863016, -0.44548829967488507], 'radius': 1.5220508924255247}, 'confidence': 0.09163226612807217, 'timestamp': 58375.15921, 'diameter_3d': 3.0441017848510494, 'ellipse': {'center': [88.00516735785662, 166.79455216684107], 'axes': [59.99263489608494, 109.99848977961487], 'angle': -68.09297528840496}, 'location': [88.00516735785662, 166.79455216684107], 'diameter': 109.99848977961487, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6224035797648153, 'phi': -0.8697138239866197, 'norm_pos': [0.27501614799330193, 0.30502269930482884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.537292,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 58375.16761, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.546879,"{'circle_3d': {'center': [-1.9650885372802174, 1.236309643706246, 17.2869994967905], 'normal': [0.37644826383162017, -0.8133173211548125, -0.4436233084134766], 'radius': 1.5218182440009693}, 'confidence': 0.09923527984193141, 'timestamp': 58375.17601, 'diameter_3d': 3.0436364880019386, 'ellipse': {'center': [88.27301730020824, 166.36257238023092], 'axes': [59.636155841946376, 109.83750394564078], 'angle': -68.06746258292053}, 'location': [88.27301730020824, 166.36257238023092], 'diameter': 109.83750394564078, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6209650991936342, 'phi': -0.8671293246171733, 'norm_pos': [0.27585317906315077, 0.3068226150823712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.557295,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 58375.18441, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.5645702,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 58375.19281, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.573131,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 58375.20121, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.58034,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 58375.20961, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.589841,"{'circle_3d': {'center': [-2.791238066316683, 1.210956053658382, 16.726140723118323], 'normal': [0.30760246974524813, -0.815430120325468, -0.49036153955282474], 'radius': 1.5122392979072334}, 'confidence': 0.01732865201861713, 'timestamp': 58375.21801, 'diameter_3d': 3.024478595814467, 'ellipse': {'center': [55.11952983010798, 167.2069724780972], 'axes': [67.09351090771138, 113.5923552333057], 'angle': -75.30891593803241}, 'location': [55.11952983010798, 167.2069724780972], 'diameter': 113.5923552333057, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6173244672854034, 'phi': -1.0105467259090688, 'norm_pos': [0.17224853071908744, 0.30330428134126164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.598309,"{'circle_3d': {'center': [-2.3821021524454196, 1.2058480355015302, 17.012477214017046], 'normal': [0.34169712923452006, -0.8158557885052056, -0.4665001653112644], 'radius': 1.5172612933768976}, 'confidence': 0.02857237365763184, 'timestamp': 58375.22641, 'diameter_3d': 3.0345225867537953, 'ellipse': {'center': [71.85241798007574, 166.109580500036], 'axes': [63.291240142476376, 111.60388904718461], 'angle': -71.6166890156628}, 'location': [71.85241798007574, 166.109580500036], 'diameter': 111.60388904718461, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6165887242490913, 'phi': -0.9386094835391454, 'norm_pos': [0.2245388061877367, 0.30787674791651665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.607321,"{'circle_3d': {'center': [-1.9185801241377742, 1.2705346798144053, 17.264081436620817], 'normal': [0.3803239649268238, -0.810465234812466, -0.44553314676095024], 'radius': 1.5220577138440756}, 'confidence': 0.09162226981120047, 'timestamp': 58375.23481, 'diameter_3d': 3.0441154276881512, 'ellipse': {'center': [89.84494233223558, 167.66542532161137], 'axes': [60.05705139106274, 109.96788049169595], 'angle': -67.64207740523601}, 'location': [89.84494233223558, 167.66542532161137], 'diameter': 109.96788049169595, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6258504423287393, 'phi': -0.8641940812004667, 'norm_pos': [0.2807654447882362, 0.3013940611599526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.61259,"{'circle_3d': {'center': [-1.9564323210539847, 1.2604540125672852, 17.25026835992839], 'normal': [0.3771696151838062, -0.8113052904163925, -0.44668423648531896], 'radius': 1.5185903417459907}, 'confidence': 0.07335089771387777, 'timestamp': 58375.24321, 'diameter_3d': 3.0371806834919814, 'ellipse': {'center': [88.42945611696865, 167.3374979974045], 'axes': [60.09549099632228, 109.82794534817633], 'angle': -67.96485783516833}, 'location': [88.42945611696865, 167.3374979974045], 'diameter': 109.82794534817633, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6244149524617357, 'phi': -0.8695761417902995, 'norm_pos': [0.27634205036552706, 0.30276042501081457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.6209579,"{'circle_3d': {'center': [-1.953621577222795, 1.2561744109325002, 17.260426727368383], 'normal': [0.3774038438364054, -0.811661923885958, -0.44583770586531973], 'radius': 1.5220928886842229}, 'confidence': 0.09158383589419239, 'timestamp': 58375.25161, 'diameter_3d': 3.0441857773684458, 'ellipse': {'center': [88.56898065503921, 167.16073540218503], 'axes': [60.07838419110224, 110.01688030783619], 'angle': -67.94776135928306}, 'location': [88.56898065503921, 167.16073540218503], 'diameter': 110.01688030783619, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6238046707162693, 'phi': -0.868334797185358, 'norm_pos': [0.27677806454699755, 0.3034969358242291], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.6309,"{'circle_3d': {'center': [-2.004432013777288, 1.2518851289162, 17.225580692718097], 'normal': [0.3731696407901976, -0.812019364053983, -0.44874154208617684], 'radius': 1.5102465269309855}, 'confidence': 0.06619569758263318, 'timestamp': 58375.26001, 'diameter_3d': 3.020493053861971, 'ellipse': {'center': [86.60588132428937, 167.0847386496756], 'axes': [60.09569312150467, 109.40880756780048], 'angle': -68.36986021891003}, 'location': [86.60588132428937, 167.0847386496756], 'diameter': 109.40880756780048, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6231924888037351, 'phi': -0.8770869136944818, 'norm_pos': [0.2706433791384043, 0.303813588959685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582269306.640596,"{'circle_3d': {'center': [-1.997780777368563, 1.2475862021232729, 17.238913247439942], 'normal': [0.3737239104909248, -0.8123776079533938, -0.4476304958593565], 'radius': 1.5144990800444664}, 'confidence': 0.07712892594001738, 'timestamp': 58375.26841, 'diameter_3d': 3.028998160088933, 'ellipse': {'center': [86.89782543750466, 166.89921959635907], 'axes': [60.06423571189159, 109.63018469050536], 'angle': -68.3204946954048}, 'location': [86.89782543750466, 166.89921959635907], 'diameter': 109.63018469050536, 'sphere': {'center': [-6.48246770325966, 10.996117497563997, 22.61047919775222], 'radius': 12.0}, 'projected_sphere': {'center': [-17.75518779896288, 421.5235895207138], 'axes': [658.1019300767083, 658.1019300767083], 'angle': 90.0}, 'model_confidence': 0.7195671802045611, 'model_id': 1, 'model_birth_timestamp': 58336.256858, 'theta': 0.6225784067241324, 'phi': -0.875137845930201, 'norm_pos': [0.27155570449220207, 0.30458658501517055], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
