eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1581484222.161532,"{'circle_3d': {'center': [-0.27879404240039896, 0.09217052121922675, 0.4594750775536749], 'normal': [0.10751903835052673, -0.22939379506364907, -0.9673769395527653], 'radius': 0.24947974521089053}, 'confidence': 0.005811640014690778, 'timestamp': 351905.625761, 'diameter_3d': 0.49895949042178106, 'ellipse': {'center': [-242.82899561300803, 288.1144226238342], 'axes': [660.6965384213473, 761.5630045890251], 'angle': 53.31672593542991}, 'location': [-242.82899561300803, 288.1144226238342], 'diameter': 761.5630045890251, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3393415027462696, 'phi': -1.4601057032431741, 'norm_pos': [-0.7588406112906501, -0.20047676093264233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.181155,"{'circle_3d': {'center': [0.07781521804711988, 0.27205682981062207, 0.46332585326530484], 'normal': [0.13723647672115333, -0.2144032693476995, -0.9670560415767963], 'radius': 0.2499788022621057}, 'confidence': 0.015363570851329703, 'timestamp': 351909.649198, 'diameter_3d': 0.4999576045242114, 'ellipse': {'center': [241.71777233113173, 529.1923753147353], 'axes': [655.5175769645658, 751.695455875875], 'angle': 3.127267160187679}, 'location': [241.71777233113173, 529.1923753147353], 'diameter': 751.695455875875, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.354715475835609, 'phi': -1.4298260199444506, 'norm_pos': [0.7553680385347866, -1.2049682304780638], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.1934562,"{'circle_3d': {'center': [-0.15418477164612088, 0.2371755995280691, 0.4405296601307924], 'normal': [0.11790314424671659, -0.21731003853791223, -0.9689557243380057], 'radius': 0.250095791766951}, 'confidence': 0.013802151994532618, 'timestamp': 351909.657597, 'diameter_3d': 0.500191583533902, 'ellipse': {'center': [-84.64767401797044, 503.43030897281443], 'axes': [710.8130957179641, 809.6931794108735], 'angle': 31.273706203980105}, 'location': [-84.64767401797044, 503.43030897281443], 'diameter': 809.6931794108735, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3517385239638167, 'phi': -1.4497109578484515, 'norm_pos': [-0.2645239813061576, -1.0976262873867269], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.201865,"{'circle_3d': {'center': [-0.02040699290257253, 0.24107686936633232, 0.4567143742942861], 'normal': [0.1290512924753456, -0.21698493271805694, -0.9676069981577143], 'radius': 0.24993762483309073}, 'confidence': 0.006634139413797649, 'timestamp': 351909.665997, 'diameter_3d': 0.49987524966618146, 'ellipse': {'center': [108.1207104236413, 493.37906205751193], 'axes': [679.8551986761347, 758.4874531965589], 'angle': 14.471166700921676}, 'location': [108.1207104236413, 493.37906205751193], 'diameter': 758.4874531965589, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3520715768241556, 'phi': -1.438207197489628, 'norm_pos': [0.33787722007387905, -1.0557460919062995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.2090821,"{'circle_3d': {'center': [-0.030107406083831556, 0.24499747514763337, 0.45454633894526], 'normal': [0.12824292471024068, -0.21665821556961518, -0.9677876677701333], 'radius': 0.2500398642727477}, 'confidence': 0.018433158007785434, 'timestamp': 351909.674397, 'diameter_3d': 0.5000797285454954, 'ellipse': {'center': [94.39062549110871, 500.81794295307907], 'axes': [684.233629368438, 765.1759537941649], 'angle': 15.832611388766528}, 'location': [94.39062549110871, 500.81794295307907], 'diameter': 765.1759537941649, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3524062555631384, 'phi': -1.439052431356139, 'norm_pos': [0.2949707046597147, -1.086741428971163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.217876,"{'circle_3d': {'center': [0.06987268749760434, -0.21749535270017706, 0.5816681558566295], 'normal': [0.13657459917536033, -0.2551992845569327, -0.9571941830275189], 'radius': 0.25006843929051814}, 'confidence': 0.016606883686997954, 'timestamp': 351909.682796, 'diameter_3d': 0.5001368785810363, 'ellipse': {'center': [220.43248013784506, -87.04196762257652], 'axes': [457.39714423048736, 537.684702220039], 'angle': -65.48381363863352}, 'location': [220.43248013784506, -87.04196762257652], 'diameter': 537.684702220039, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.312742520047428, 'phi': -1.4290706924222318, 'norm_pos': [0.6888515004307658, 1.3626748650940688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.225088,"{'circle_3d': {'center': [0.18666191670994126, 0.05148556822745842, 0.5304756530479722], 'normal': [0.14630703494305508, -0.23278420781296308, -0.9614602249282406], 'radius': 0.2497403332329097}, 'confidence': 0.004448700177540288, 'timestamp': 351909.691196, 'diameter_3d': 0.4994806664658194, 'ellipse': {'center': [362.2214527595103, 212.47936909364387], 'axes': [538.4383725512996, 605.4007725924968], 'angle': -30.0558128013808}, 'location': [362.2214527595103, 212.47936909364387], 'diameter': 605.4007725924968, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.335856765260147, 'phi': -1.4197831488295658, 'norm_pos': [1.1319420398734699, 0.11466929544315052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.2337542,"{'circle_3d': {'center': [0.055692374390655, -0.19972734014261695, 0.5749321856805345], 'normal': [0.13539290641644788, -0.25371861684380265, -0.9577555138755268], 'radius': 0.25048904492761764}, 'confidence': 0.010024310781801988, 'timestamp': 351909.699595, 'diameter_3d': 0.5009780898552353, 'ellipse': {'center': [205.5113521074093, -69.7642130704408], 'axes': [469.63400957498146, 545.0843262957961], 'angle': -66.2672831170997}, 'location': [205.5113521074093, -69.7642130704408], 'diameter': 545.0843262957961, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3142735851228553, 'phi': -1.430362083261511, 'norm_pos': [0.6422229753356541, 1.2906842211268366], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.241635,"{'circle_3d': {'center': [0.19494161991952508, 0.16687993379956545, 0.5044063414131497], 'normal': [0.1469970102105204, -0.22316801068195413, -0.9636326675644756], 'radius': 0.25005531411690674}, 'confidence': 0.0035992911180413997, 'timestamp': 351909.707995, 'diameter_3d': 0.5001106282338135, 'ellipse': {'center': [381.92727748522907, 362.14077812756176], 'axes': [576.0067725492053, 660.6597053598573], 'angle': -15.816436762053966}, 'location': [381.92727748522907, 362.14077812756176], 'diameter': 660.6597053598573, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3457330836997847, 'phi': -1.4194186554851775, 'norm_pos': [1.1935227421413408, -0.5089199088648406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.249978,"{'circle_3d': {'center': [0.17886881638265573, -0.09302550447835634, 0.5652381266443491], 'normal': [0.14565760991578128, -0.24482679720511427, -0.9585633521285423], 'radius': 0.2498372106439728}, 'confidence': 0.007958330109642132, 'timestamp': 351909.716395, 'diameter_3d': 0.4996744212879456, 'ellipse': {'center': [342.174479440121, 45.2024474748242], 'axes': [482.76759514596006, 555.8695495005269], 'angle': -48.04459318584727}, 'location': [342.174479440121, 45.2024474748242], 'diameter': 555.8695495005269, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3234552776479431, 'phi': -1.4199958509282222, 'norm_pos': [1.0692952482503781, 0.8116564688548992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.258545,"{'circle_3d': {'center': [0.06311719896256607, -0.19073936487283927, 0.5736067828266513], 'normal': [0.1360116417974405, -0.2529696189046546, -0.9578659641133506], 'radius': 0.24985730215573845}, 'confidence': 0.01064136884389351, 'timestamp': 351909.724794, 'diameter_3d': 0.4997146043114769, 'ellipse': {'center': [213.73723275649402, -60.48636201713063], 'axes': [470.94281134797416, 544.7410363977634], 'angle': -65.18068827230265}, 'location': [213.73723275649402, -60.48636201713063], 'diameter': 544.7410363977634, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3150478422768486, 'phi': -1.4297448222707358, 'norm_pos': [0.6679288523640439, 1.252026508404711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.266815,"{'circle_3d': {'center': [0.07426493434215309, -0.18339949203130068, 0.573259014685414], 'normal': [0.13694061974573937, -0.25235796283452633, -0.9578949447917869], 'radius': 0.2501436727883464}, 'confidence': 0.008120633679366331, 'timestamp': 351909.733194, 'diameter_3d': 0.5002873455766929, 'ellipse': {'center': [225.86878896111756, -52.52438003414346], 'axes': [472.31002732953283, 545.51266304615], 'angle': -63.73634029864521}, 'location': [225.86878896111756, -52.52438003414346], 'diameter': 545.51266304615, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3156800095724646, 'phi': -1.4287985161621497, 'norm_pos': [0.7058399655034924, 1.2188515834755977], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.278066,"{'circle_3d': {'center': [0.07555732989946673, -0.18567369211486984, 0.5740432391693648], 'normal': [0.13704831937551554, -0.2525474795081571, -0.9578295927514578], 'radius': 0.24965175161425138}, 'confidence': 0.007526597965052593, 'timestamp': 351909.741594, 'diameter_3d': 0.49930350322850275, 'ellipse': {'center': [227.263297177318, -54.903283742718116], 'axes': [469.98052860019794, 543.6717857491689], 'angle': -63.705190266645765}, 'location': [227.263297177318, -54.903283742718116], 'diameter': 543.6717857491689, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3154841488179796, 'phi': -1.428678770185156, 'norm_pos': [0.7101978036791188, 1.2287636822613255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.2857668,"{'circle_3d': {'center': [0.07685499964620623, -0.18795842374710592, 0.5748316468804244], 'normal': [0.13715645852107716, -0.25273787381084345, -0.9577638921088695], 'radius': 0.24994499022329397}, 'confidence': 0.015694075358573836, 'timestamp': 351909.749993, 'diameter_3d': 0.49988998044658794, 'ellipse': {'center': [228.56760832891945, -57.12209284682072], 'axes': [469.1751070286724, 543.5667516143245], 'angle': -63.67546966880422}, 'location': [228.56760832891945, -57.12209284682072], 'diameter': 543.5667516143245, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3152873709729223, 'phi': -1.4285585112192352, 'norm_pos': [0.7142737760278732, 1.2380087201950865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.293768,"{'circle_3d': {'center': [0.07815824924652048, -0.19025422922446733, 0.5756244337787333], 'normal': [0.1372650626544367, -0.2529291909339569, -0.9576978265340105], 'radius': 0.25012040781390465}, 'confidence': 0.016344092631403642, 'timestamp': 351909.758393, 'diameter_3d': 0.5002408156278093, 'ellipse': {'center': [229.88769897257, -59.37019263490032], 'axes': [468.1364379199702, 543.1979344048448], 'angle': -63.64614995266312}, 'location': [229.88769897257, -59.37019263490032], 'diameter': 543.1979344048448, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3150896291781355, 'phi': -1.4284377106268449, 'norm_pos': [0.7183990592892813, 1.247375802645418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.302732,"{'circle_3d': {'center': [0.19882369450253745, -0.07631875612055516, 0.5640327833119905], 'normal': [0.14732051642577143, -0.24343456817529754, -0.958663797406239], 'radius': 0.25007647199800886}, 'confidence': 0.004876467426328088, 'timestamp': 351909.766793, 'diameter_3d': 0.5001529439960177, 'ellipse': {'center': [364.5955796573394, 63.65471351516722], 'axes': [483.7087640823383, 559.3156320478189], 'angle': -45.26511021934875}, 'location': [364.5955796573394, 63.65471351516722], 'diameter': 559.3156320478189, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.324890946806534, 'phi': -1.418316382694953, 'norm_pos': [1.1393611864291855, 0.7347720270201366], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.3098319,"{'circle_3d': {'center': [0.19184465763920988, -0.08671909983521875, 0.5656081924433245], 'normal': [0.14673893002049412, -0.24430126348485284, -0.9585325133119612], 'radius': 0.24994131599256292}, 'confidence': 0.006124964625811946, 'timestamp': 351909.775192, 'diameter_3d': 0.49988263198512584, 'ellipse': {'center': [356.3788785510045, 52.217602416468736], 'axes': [481.43383859718574, 556.5905346767937], 'angle': -46.65459918117849}, 'location': [356.3788785510045, 52.217602416468736], 'diameter': 556.5905346767937, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3239972699786107, 'phi': -1.4188886196619408, 'norm_pos': [1.1136839954718891, 0.7824266565980469], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.3177469,"{'circle_3d': {'center': [-0.2602944728126144, 0.14579732038998916, 0.44895807653748854], 'normal': [0.10906066914950877, -0.22492489513275216, -0.968253356304114], 'radius': 0.250051772413063}, 'confidence': 0.003013702813260597, 'timestamp': 351909.783592, 'diameter_3d': 0.500103544826126, 'ellipse': {'center': [-227.2763148196217, 368.0360154070965], 'axes': [686.0933230679273, 790.7442204693655], 'angle': 47.034013188694594}, 'location': [-227.2763148196217, 368.0360154070965], 'diameter': 790.7442204693655, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3439303712582569, 'phi': -1.4586325724186786, 'norm_pos': [-0.7102384838113178, -0.5334833975295687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.326574,"{'circle_3d': {'center': [-0.005259655332125135, -0.2205986350700373, 0.5720256652054179], 'normal': [0.1303135706062162, -0.2554578914210877, -0.95799772391512], 'radius': 0.24997841652287064}, 'confidence': 0.01744289958859503, 'timestamp': 351909.791992, 'diameter_3d': 0.4999568330457413, 'ellipse': {'center': [139.19086320634807, -93.47574211286027], 'axes': [471.24861809382037, 549.1886509462297], 'angle': -73.06612059180607}, 'location': [139.19086320634807, -93.47574211286027], 'diameter': 549.1886509462297, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3124750476322453, 'phi': -1.4355991039955651, 'norm_pos': [0.43497144751983774, 1.3894822588035844], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484226.3336918,"{'circle_3d': {'center': [0.10756234132952214, 0.27254456588830767, 0.46747806033690154], 'normal': [0.1397154036613535, -0.214362624674559, -0.9667100243208298], 'radius': 0.25063391078009134}, 'confidence': 0.00319750257109399, 'timestamp': 351909.800391, 'diameter_3d': 0.5012678215601827, 'ellipse': {'center': [280.8600200118866, 526.0392116760614], 'axes': [645.8521065849422, 746.0379630927489], 'angle': 0.17721470490443308}, 'location': [280.8600200118866, 526.0392116760614], 'diameter': 746.0379630927489, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3547570880046877, 'phi': -1.4272634960849582, 'norm_pos': [0.8776875625371456, -1.1918300486502558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
