eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180060.7446458,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7464524397335479}, 'confidence': 0.0016896986599835265, 'timestamp': 53962.080476, 'diameter_3d': 1.4929048794670958, 'ellipse': {'center': [1099.7056452969841, 171.7704746664262], 'axes': [692.0011323294826, 4590.628027926808], 'angle': -61.33143953845426}, 'location': [1099.7056452969841, 171.7704746664262], 'diameter': 4590.628027926808, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4365801415530752, 0.2842896888898908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.425049,"{'circle_3d': {'center': [0.5906922576360922, -0.26953226791547724, 0.4568356442480521], 'normal': [0.2897663942168196, -0.5533256284683364, -0.7809392970408796], 'radius': 0.7461378541810526}, 'confidence': 0.00011694517398542817, 'timestamp': 53964.760072, 'diameter_3d': 1.4922757083621052, 'ellipse': {'center': [-10337.470951572132, -8448.726831352054], 'axes': [1561.6309526971693, 25515.14387368509], 'angle': -52.753295340211544}, 'location': [-10337.470951572132, -8448.726831352054], 'diameter': 25515.14387368509, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9844448401118029, 'phi': -1.2154944334101805, 'norm_pos': [-32.30459672366291, 36.203028463966895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.434988,"{'circle_3d': {'center': [0.5713861353932628, -0.28320213967056507, 0.4593879715724647], 'normal': [0.28815755069658383, -0.554464784447927, -0.7807266030971786], 'radius': 0.7466489320078331}, 'confidence': 0.0005094943634475583, 'timestamp': 53964.768472, 'diameter_3d': 1.4932978640156662, 'ellipse': {'center': [-12635.813746885251, -10263.386138762478], 'axes': [1874.6206432096378, 31242.951176650586], 'angle': -52.444892917843205}, 'location': [-12635.813746885251, -10263.386138762478], 'diameter': 31242.951176650586, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9830766263176907, 'phi': -1.2172180038710254, 'norm_pos': [-39.48691795901641, 43.76410891151033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.4413161,"{'circle_3d': {'center': [0.13100532280538646, -0.5769458693025031, 0.5206175596252489], 'normal': [0.25145914964759414, -0.5789434285839219, -0.7756241374261132], 'radius': 0.7469132850455287}, 'confidence': 0.0051773876378306575, 'timestamp': 53964.776872, 'diameter_3d': 1.4938265700910573, 'ellipse': {'center': [-356.0865468298616, -513.6904036341135], 'axes': [666.7174510842945, 4399.77210948611], 'angle': -69.31272246733457}, 'location': [-356.0865468298616, -513.6904036341135], 'diameter': 4399.77210948611, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9533640551637228, 'phi': -1.2572860654211957, 'norm_pos': [-1.1127704588433176, 3.140376681808806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.4481752,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7462233960536295}, 'confidence': 0.0016931051367424935, 'timestamp': 53964.785272, 'diameter_3d': 1.492446792107259, 'ellipse': {'center': [1097.9110877698654, 169.6012770664554], 'axes': [689.8887107227026, 4581.65264050101], 'angle': -61.34000846621258}, 'location': [1097.9110877698654, 169.6012770664554], 'diameter': 4581.65264050101, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.430972149280829, 0.29332801222310256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.461642,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7462924412123093}, 'confidence': 0.003489912105088162, 'timestamp': 53964.793672, 'diameter_3d': 1.4925848824246186, 'ellipse': {'center': [1098.4508907686895, 170.25377181895516], 'axes': [690.5242146959847, 4584.353647358735], 'angle': -61.3374303636189}, 'location': [1098.4508907686895, 170.25377181895516], 'diameter': 4584.353647358735, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.432659033652155, 0.2906092840876868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.470034,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7463840828304013}, 'confidence': 0.0023247340117775127, 'timestamp': 53964.802072, 'diameter_3d': 1.4927681656608025, 'ellipse': {'center': [1099.1689081918869, 171.12168585770826], 'axes': [691.3694118860548, 4587.944769782828], 'angle': -61.334001866104096}, 'location': [1099.1689081918869, 171.12168585770826], 'diameter': 4587.944769782828, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4349028380996467, 0.2869929755928823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.4763699,"{'circle_3d': {'center': [0.5908234483689347, -0.26964153879502906, 0.4569617474180401], 'normal': [0.28977732677788975, -0.5533347343749656, -0.7809287884433805], 'radius': 0.7467480548693092}, 'confidence': 0.00026106747044307797, 'timestamp': 53964.810472, 'diameter_3d': 1.4934961097386183, 'ellipse': {'center': [-10032.943187088702, -8226.483091645554], 'axes': [1543.0147857825757, 24757.91188645749], 'angle': -52.71566376323265}, 'location': [-10032.943187088702, -8226.483091645554], 'diameter': 24757.91188645749, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9844339081526996, 'phi': -1.215477739441088, 'norm_pos': [-31.352947459652192, 35.27701288185647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.4841669,"{'circle_3d': {'center': [0.5717466235002382, -0.2833637354021725, 0.4596357991391091], 'normal': [0.28818759137216504, -0.5544782507588942, -0.7807059507999581], 'radius': 0.7470445415195234}, 'confidence': 0.00047867507657212106, 'timestamp': 53964.818872, 'diameter_3d': 1.4940890830390468, 'ellipse': {'center': [-12610.854029830485, -10241.01566090107], 'axes': [1870.2113423454011, 31176.194271270142], 'angle': -52.45504481896396}, 'location': [-12610.854029830485, -10241.01566090107], 'diameter': 31176.194271270142, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9830604447901068, 'phi': -1.217175546014282, 'norm_pos': [-39.40891884322026, 43.67089858708779], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.495313,"{'circle_3d': {'center': [0.13159523596500833, -0.5771560410521683, 0.5209657153784271], 'normal': [0.2515083090775626, -0.578960942896394, -0.7755951244466818], 'radius': 0.7469319989471419}, 'confidence': 0.006968531255301273, 'timestamp': 53964.827272, 'diameter_3d': 1.4938639978942838, 'ellipse': {'center': [-348.48627274177227, -513.2611884374934], 'axes': [662.1684939523847, 4382.353767214066], 'angle': -69.28100177233217}, 'location': [-348.48627274177227, -513.2611884374934], 'diameter': 4382.353767214066, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9533425747374429, 'phi': -1.257217738348364, 'norm_pos': [-1.0890196023180383, 3.1385882851562226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.5001311,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7465149125610933}, 'confidence': 0.002322057323384491, 'timestamp': 53964.835672, 'diameter_3d': 1.4930298251221865, 'ellipse': {'center': [1100.1970478156607, 172.36446463221154], 'axes': [692.5794304061234, 4593.083749774176], 'angle': -61.329094057479985}, 'location': [1100.1970478156607, 172.36446463221154], 'diameter': 4593.083749774176, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4381157744239395, 0.28181473069911855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.508924,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7465017776121956}, 'confidence': 0.004222411130061773, 'timestamp': 53964.844072, 'diameter_3d': 1.4930035552243912, 'ellipse': {'center': [1100.093661288458, 172.23949465867133], 'axes': [692.4577670339869, 4592.567160044144], 'angle': -61.3295874912345}, 'location': [1100.093661288458, 172.23949465867133], 'diameter': 4592.567160044144, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.437792691526431, 0.2823354389222028], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.517327,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 53964.852472, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.5250702,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7459700961983526}, 'confidence': 0.0002121085754645813, 'timestamp': 53964.860872, 'diameter_3d': 1.4919401923967053, 'ellipse': {'center': [1095.9393220302863, 167.2178764535655], 'axes': [687.566733219573, 4571.777653239095], 'angle': -61.349429791836805}, 'location': [1095.9393220302863, 167.2178764535655], 'diameter': 4571.777653239095, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4248103813446447, 0.3032588481101437], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.531988,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 53964.869272, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.544513,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7461758211406789}, 'confidence': 0.0013762224886464515, 'timestamp': 53964.877672, 'diameter_3d': 1.4923516422813579, 'ellipse': {'center': [1097.5397250041128, 169.15238690382637], 'axes': [689.451465824165, 4579.793850489025], 'angle': -61.34178238134069}, 'location': [1097.5397250041128, 169.15238690382637], 'diameter': 4579.793850489025, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4298116406378525, 0.2951983879007235], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.552352,"{'circle_3d': {'center': [0.591290233514123, -0.2696520080520832, 0.4571423877018681], 'normal': [0.2898162255399888, -0.5533356068130535, -0.7809137350863948], 'radius': 0.7467251069305159}, 'confidence': 0.00013759798111558102, 'timestamp': 53964.886072, 'diameter_3d': 1.4934502138610317, 'ellipse': {'center': [-10252.035776038074, -8382.10399980717], 'axes': [1552.5110933444162, 25298.78964898418], 'angle': -52.76080691003446}, 'location': [-10252.035776038074, -8382.10399980717], 'diameter': 25298.78964898418, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9844328607561214, 'phi': -1.2154276698621533, 'norm_pos': [-32.03761180011898, 35.92543333252988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.560826,"{'circle_3d': {'center': [0.34032999000417563, -0.48175772493653124, 0.5202711166319407], 'normal': [0.2689028719141599, -0.5710110832200909, -0.7756530076755556], 'radius': 0.7463747363917618}, 'confidence': 0.0029906591093882304, 'timestamp': 53964.894472, 'diameter_3d': 1.4927494727835235, 'ellipse': {'center': [933.9379839644114, 70.25676283466385], 'axes': [672.1276224469158, 4372.313110751447], 'angle': -62.13279100297544}, 'location': [933.9379839644114, 70.25676283466385], 'diameter': 4372.313110751447, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9630593854156657, 'phi': -1.2370828376063212, 'norm_pos': [2.9185561998887857, 0.7072634881889006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.568332,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7462197638535174}, 'confidence': 0.0007407571197878502, 'timestamp': 53964.902872, 'diameter_3d': 1.4924395277070348, 'ellipse': {'center': [1097.8827185844382, 169.56698539955954], 'axes': [689.8553099192169, 4581.510661042519], 'angle': -61.34014397116068}, 'location': [1097.8827185844382, 169.56698539955954], 'diameter': 4581.510661042519, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4308834955763694, 0.2934708941685019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180063.5760682,"{'circle_3d': {'center': [0.591232520365526, -0.26943814100140084, 0.4569694324007756], 'normal': [0.2898114161109391, -0.5533177845588301, -0.7809281480281527], 'radius': 0.746275510205594}, 'confidence': 0.00025196993060048605, 'timestamp': 53964.911272, 'diameter_3d': 1.492551020411188, 'ellipse': {'center': [-10396.827005507335, -8488.044292945213], 'axes': [1561.0444299133617, 25660.095678334255], 'angle': -52.77762889726858}, 'location': [-10396.827005507335, -8488.044292945213], 'diameter': 25660.095678334255, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9844542569356155, 'phi': -1.2154391032947305, 'norm_pos': [-32.49008439221042, 36.36685122060506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
