eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180197.3060591,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54098.640036, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.0, -0.0, 0.0], 'radius': 0.0}, 'projected_sphere': {'axes': [0.0, 0.0], 'angle': 90.0, 'center': [0.0, 0.0]}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': -1.0, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.408968,"{'circle_3d': {'center': [-25.043091752878382, 24.7698107270126, 455.05808585325735], 'normal': [-0.4247390510958308, 0.500581955768955, -0.7543304607615559], 'radius': 15.830572719844344}, 'confidence': 0.7129330839031078, 'timestamp': 54104.746834, 'diameter_3d': 31.66114543968869, 'ellipse': {'center': [126.10242334445415, 153.4820978090888], 'axes': [30.371215981374956, 43.14924611110653], 'angle': -49.33162532361769}, 'location': [126.10242334445415, 153.4820978090888], 'diameter': 43.14924611110653, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.09506721748925, 'phi': -2.083616865423223, 'norm_pos': [0.3940700729514192, 0.36049125912879665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.420635,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.755234, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.4296389,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.763634, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.4369779,"{'circle_3d': {'center': [-25.00845894200026, 25.312856866518587, 455.4226535667718], 'normal': [-0.42185298352265405, 0.545835800727787, -0.7239498179686841], 'radius': 15.730050545806865}, 'confidence': 0.7806384529340786, 'timestamp': 54104.772034, 'diameter_3d': 31.46010109161373, 'ellipse': {'center': [126.16084088834762, 154.18736738131287], 'axes': [28.72970808376383, 42.842746745118404], 'angle': -51.84531182609454}, 'location': [126.16084088834762, 154.18736738131287], 'diameter': 42.842746745118404, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.1481826217425337, 'phi': -2.0984057621913297, 'norm_pos': [0.39425262777608633, 0.35755263591119635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.4450529,"{'circle_3d': {'center': [-24.9476493547545, 25.469963137615906, 455.5077223893188], 'normal': [-0.41678551791884044, 0.558927989985897, -0.7168607494231002], 'radius': 15.871222330562363}, 'confidence': 0.7428475927793433, 'timestamp': 54104.780434, 'diameter_3d': 31.742444661124726, 'ellipse': {'center': [126.24826266930727, 154.3863455938523], 'axes': [28.651153831525694, 43.22004362672143], 'angle': -52.79328017299277}, 'location': [126.24826266930727, 154.3863455938523], 'diameter': 43.22004362672143, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.163888763496239, 'phi': -2.0974298665551223, 'norm_pos': [0.3945258208415852, 0.35672356002561545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.452965,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.788834, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.461194,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.797234, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.4690711,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.805634, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.4787169,"{'circle_3d': {'center': [-24.423459758714365, 25.394670727353283, 455.1672886966955], 'normal': [-0.3731030515821625, 0.5526536224640118, -0.745230223808377], 'radius': 16.12128523045845}, 'confidence': 0.7637718783146132, 'timestamp': 54104.814034, 'diameter_3d': 32.2425704609169, 'ellipse': {'center': [126.92972308850091, 154.289808942462], 'axes': [30.51089008081136, 43.93435357401815], 'angle': -55.2967147047098}, 'location': [126.92972308850091, 154.289808942462], 'diameter': 43.93435357401815, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.156341265694167, 'phi': -2.0349675988032496, 'norm_pos': [0.39665538465156536, 0.35712579607307504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.484569,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.822434, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.493848,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.830834, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.505655,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.839234, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.515174,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.847634, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.521333,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.856034, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.530859,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.864434, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.537104,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.872834, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.545353,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.881234, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.552725,"{'circle_3d': {'center': [-23.260257883451153, 25.37753938188556, 454.6621544083241], 'normal': [-0.276169561976895, 0.5512260103417015, -0.7873247478393273], 'radius': 15.768077839961267}, 'confidence': 0.7330453721581172, 'timestamp': 54104.889634, 'diameter_3d': 31.536155679922533, 'ellipse': {'center': [128.42886176296815, 154.2981250679255], 'axes': [31.936392848659047, 43.021947062064825], 'angle': -62.176769868235525}, 'location': [128.42886176296815, 154.2981250679255], 'diameter': 43.021947062064825, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.1546292618489393, 'phi': -1.9081565659103212, 'norm_pos': [0.4013401930092755, 0.3570911455503104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.561016,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 54104.898034, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.56944,"{'circle_3d': {'center': [-26.045330014827943, 23.551925011917678, 454.9522438922008], 'normal': [-0.5082589062582946, 0.39909147951104523, -0.7631506241829373], 'radius': 8.884986725234448}, 'confidence': 0.015234520138144145, 'timestamp': 54104.906434, 'diameter_3d': 17.769973450468896, 'ellipse': {'center': [124.59201626594279, 152.02918260562652], 'axes': [17.278484053545675, 24.21879624678609], 'angle': -38.42787630446961}, 'location': [124.59201626594279, 152.02918260562652], 'diameter': 24.21879624678609, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 1.9813221099133205, 'phi': -2.158337785919449, 'norm_pos': [0.3893500508310712, 0.3665450724765562], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.577565,"{'circle_3d': {'center': [-27.936459939698516, 22.92380133349223, 456.1827308627187], 'normal': [-0.6658530666641751, 0.3467478396422573, -0.6606100433064435], 'radius': 9.73363584031811}, 'confidence': 0.07392103254833271, 'timestamp': 54104.914834, 'diameter_3d': 19.46727168063622, 'ellipse': {'center': [122.14588048436025, 151.09916302683163], 'axes': [15.94078925205623, 26.46455598169463], 'angle': -28.170882749641347}, 'location': [122.14588048436025, 151.09916302683163], 'diameter': 26.46455598169463, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 1.9248979227144534, 'phi': -2.3601471037359154, 'norm_pos': [0.38170587651362575, 0.37042015405486817], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.5904589,"{'circle_3d': {'center': [-28.918897322280976, 23.03837546937723, 457.3861532939278], 'normal': [-0.7477228485460464, 0.3562956842993405, -0.5603248407056844], 'radius': 9.662240627892526}, 'confidence': 0.06318896976003449, 'timestamp': 54104.923234, 'diameter_3d': 19.324481255785052, 'ellipse': {'center': [120.90355985868223, 151.18348589791225], 'axes': [12.971157051694776, 26.202873335125233], 'angle': -26.04690626785538}, 'location': [120.90355985868223, 151.18348589791225], 'diameter': 26.202873335125233, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 1.9350967162050035, 'phi': -2.4984916381958384, 'norm_pos': [0.377823624558382, 0.37006880875869896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.59702,"{'circle_3d': {'center': [-22.63430197874419, 25.24763983525218, 454.37755745789957], 'normal': [-0.22400656991798149, 0.5404010481222532, -0.8110411603747066], 'radius': 15.798081167624726}, 'confidence': 0.7983912302479982, 'timestamp': 54104.931634, 'diameter_3d': 31.596162335249453, 'ellipse': {'center': [129.23884519892454, 154.13613478634585], 'axes': [33.19602664310168, 43.133099223236925], 'angle': -65.91859755537227}, 'location': [129.23884519892454, 154.13613478634585], 'diameter': 43.133099223236925, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.1417100028226628, 'phi': -1.8402743903733183, 'norm_pos': [0.4038713912466392, 0.3577661050568923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.605168,"{'circle_3d': {'center': [-24.261117041185436, 24.532176616262085, 454.5133697372121], 'normal': [-0.35957449178808576, 0.4807791132064127, -0.7997234704319958], 'radius': 9.861180148512734}, 'confidence': 0.04025752608703761, 'timestamp': 54104.940034, 'diameter_3d': 19.722360297025467, 'ellipse': {'center': [126.98382228207437, 153.35769818089867], 'axes': [20.303142140317302, 26.90670376497128], 'angle': -52.57906825959363}, 'location': [126.98382228207437, 153.35769818089867], 'diameter': 26.90670376497128, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.0723393678129347, 'phi': -1.9933371381286829, 'norm_pos': [0.3968244446314824, 0.3610095909129222], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.614491,"{'circle_3d': {'center': [-26.51489920960754, 24.01672573180538, 455.55148575995173], 'normal': [-0.547389672489927, 0.4378248728350197, -0.7132138018703572], 'radius': 10.091763337715}, 'confidence': 0.08295716792092833, 'timestamp': 54104.948434, 'diameter_3d': 20.18352667543, 'ellipse': {'center': [124.02365849763007, 152.59931985306588], 'axes': [18.086586506861448, 27.473121495324794], 'angle': -38.87899884686846}, 'location': [124.02365849763007, 152.59931985306588], 'diameter': 27.473121495324794, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.023974236872999, 'phi': -2.2254019880997875, 'norm_pos': [0.38757393280509395, 0.3641695006122255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.622199,"{'circle_3d': {'center': [-22.665378420031182, 24.598929261464082, 453.98354616271354], 'normal': [-0.22659627335856408, 0.48634183363991174, -0.8438754349735388], 'radius': 15.617022167438366}, 'confidence': 0.7117802771916076, 'timestamp': 54104.956834, 'diameter_3d': 31.23404433487673, 'ellipse': {'center': [129.17595225181023, 153.30470258841086], 'axes': [34.39431809586706, 42.67201603549263], 'angle': -63.43497807155815}, 'location': [129.17595225181023, 153.30470258841086], 'diameter': 42.67201603549263, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.0786945246080015, 'phi': -1.8331269288283758, 'norm_pos': [0.40367485078690696, 0.36123040588162136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.62931,"{'circle_3d': {'center': [-22.64918290693015, 24.282758813122108, 453.8035309161434], 'normal': [-0.22524664726681132, 0.45999429627808064, -0.858876705521051], 'radius': 15.595423285747664}, 'confidence': 0.7565524100978503, 'timestamp': 54104.965234, 'diameter_3d': 31.190846571495328, 'ellipse': {'center': [129.18811809349373, 152.89673562074398], 'axes': [35.07650138932165, 42.628329138725015], 'angle': -62.31707945994871}, 'location': [129.18811809349373, 152.89673562074398], 'diameter': 42.628329138725015, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.0487851016277094, 'phi': -1.8272775471719664, 'norm_pos': [0.4037128690421679, 0.3629302682469001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.640776,"{'circle_3d': {'center': [-22.5568698274941, 24.247943912925038, 453.761234099674], 'normal': [-0.21755389064714054, 0.4570930545949914, -0.862401440226831], 'radius': 15.58827033233018}, 'confidence': 0.7090330038940136, 'timestamp': 54104.973634, 'diameter_3d': 31.17654066466036, 'ellipse': {'center': [129.30725308320396, 152.8528580249124], 'axes': [35.23942327690376, 42.61304522760876], 'angle': -62.88345788211872}, 'location': [129.30725308320396, 152.8528580249124], 'diameter': 42.61304522760876, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.0455204050743157, 'phi': -1.8179058244851962, 'norm_pos': [0.40408516588501237, 0.363113091562865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.6449668,"{'circle_3d': {'center': [-23.980121038089834, 25.05650674736404, 454.7229716326523], 'normal': [-0.3361581581967851, 0.5244732907982417, -0.7822566458119791], 'radius': 11.46455488992951}, 'confidence': 0.09330018847403265, 'timestamp': 54104.982034, 'diameter_3d': 22.92910977985902, 'ellipse': {'center': [127.39947674027074, 154.01043204967206], 'axes': [23.001628099623584, 31.2697971233487], 'angle': -56.50320314483706}, 'location': [127.39947674027074, 154.01043204967206], 'diameter': 31.2697971233487, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.1228927025361415, 'phi': -1.976665426941252, 'norm_pos': [0.3981233648133461, 0.35828986645969974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180203.652885,"{'circle_3d': {'center': [-26.018466996610385, 24.970600606886208, 455.82805859148215], 'normal': [-0.5060203214068315, 0.5173144457584228, -0.6901660659094904], 'radius': 11.498895516247766}, 'confidence': 0.07382741304484242, 'timestamp': 54104.990434, 'diameter_3d': 22.99779103249553, 'ellipse': {'center': [124.73671047215089, 153.83446989467228], 'axes': [19.805483956215646, 31.28602003773349], 'angle': -45.5228785927852}, 'location': [124.73671047215089, 153.83446989467228], 'diameter': 31.28602003773349, 'sphere': {'center': [-19.946223139728414, 18.76282725778514, 464.110051382396], 'radius': 12.0}, 'projected_sphere': {'center': [133.35403896167225, 145.06507425378297], 'axes': [32.06136121309699, 32.06136121309699], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54099.589236, 'theta': 2.114506210532029, 'phi': -2.2034495570989128, 'norm_pos': [0.3898022202254715, 0.35902304210553215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
