eye_packets,787
norm_X,norm_Y,phi,theta,confidence,timestamp
1580974150.5438359,"{'circle_3d': {'center': [-4.450661285723896, 4.005093063122628, 56.637886652729634], 'normal': [0.04130441159182122, 0.4990018201327591, -0.865616040220632], 'radius': 2.168621949428902}, 'confidence': 0.26983907055044376, 'timestamp': 12096.929343, 'diameter_3d': 4.337243898857804, 'ellipse': {'center': [111.22936060096076, 163.46605284481691], 'axes': [39.47827036233007, 47.62370968414674], 'angle': -88.27913013084485}, 'location': [111.22936060096076, 163.46605284481691], 'diameter': 47.62370968414674, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0932428865535995, 'phi': -1.5231157110487057, 'norm_pos': [0.3475917518780024, 0.3188914464799295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.8925,"{'circle_3d': {'center': [-6.337534894905854, 5.955182956475125, 58.0540283744812], 'normal': [-0.1173012298612034, 0.6624987455408359, -0.7398214876778505], 'radius': 1.9923279891508165}, 'confidence': 0.9992626147872357, 'timestamp': 12098.273339, 'diameter_3d': 3.984655978301633, 'ellipse': {'center': [92.34428556426968, 183.27544265513166], 'axes': [27.971726281791028, 42.70231762118605], 'angle': -75.98222672681435}, 'location': [92.34428556426968, 183.27544265513166], 'diameter': 42.70231762118605, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8627152899213675, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2949460155623096, 'phi': -1.728040803309986, 'norm_pos': [0.28857589238834275, 0.2363523222702848], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.9027221,"{'circle_3d': {'center': [-6.382551573031911, 5.938455979998684, 58.046320409458765], 'normal': [-0.12105261970504148, 0.6611048308344658, -0.7404638180963867], 'radius': 1.9827831828925613}, 'confidence': 0.9991205366180813, 'timestamp': 12098.281739, 'diameter_3d': 3.9655663657851226, 'ellipse': {'center': [91.85609717710244, 183.10851905735785], 'axes': [27.860602584667326, 42.50347929932502], 'angle': -75.63848989676335}, 'location': [91.85609717710244, 183.10851905735785], 'diameter': 42.50347929932502, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8631256678202304, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.29308666557801, 'phi': -1.7328449681858114, 'norm_pos': [0.28705030367844514, 0.23704783726100898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.906163,"{'circle_3d': {'center': [-6.408522778741772, 5.940479172670634, 58.05241286972678], 'normal': [-0.12321688684752985, 0.6612734302237949, -0.7399561130740517], 'radius': 1.9732780330980826}, 'confidence': 0.9994239452958746, 'timestamp': 12098.290139, 'diameter_3d': 3.946556066196165, 'ellipse': {'center': [91.58649953944793, 183.12682118622445], 'axes': [27.688945407430808, 42.295301938540995], 'angle': -75.46702665311739}, 'location': [91.58649953944793, 183.12682118622445], 'diameter': 42.295301938540995, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8638387103251155, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2933113990661513, 'phi': -1.7358015024238909, 'norm_pos': [0.28620781106077475, 0.23697157839073146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.9127731,"{'circle_3d': {'center': [-6.456768925705937, 5.897463667134246, 58.02229164705666], 'normal': [-0.12723739909454362, 0.6576888047624293, -0.7424662149632285], 'radius': 1.9971988702709822}, 'confidence': 0.9984354368366755, 'timestamp': 12098.298539, 'diameter_3d': 3.9943977405419644, 'ellipse': {'center': [91.03861453946574, 182.69225665158353], 'axes': [28.15725199195314, 42.83070206078269], 'angle': -75.03945211678314}, 'location': [91.03861453946574, 182.69225665158353], 'diameter': 42.83070206078269, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8638420659336066, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2885428265706587, 'phi': -1.7405189620406876, 'norm_pos': [0.28449567043583046, 0.2387822639517353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.918766,"{'circle_3d': {'center': [-6.475845450565853, 5.876654643840463, 58.00718536973031], 'normal': [-0.12882710949953657, 0.6559547194879474, -0.743725071407091], 'radius': 1.981684819370331}, 'confidence': 0.9986433595920255, 'timestamp': 12098.306939, 'diameter_3d': 3.963369638740662, 'ellipse': {'center': [90.81726763886621, 182.4912148829267], 'axes': [28.005871050797207, 42.508951947757566], 'angle': -74.86065378215845}, 'location': [90.81726763886621, 182.4912148829267], 'diameter': 42.508951947757566, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8637951774158381, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.286243116967646, 'phi': -1.7423131287534785, 'norm_pos': [0.2838039613714569, 0.23961993798780545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.930064,"{'circle_3d': {'center': [-6.488603137941723, 5.8596168271199, 57.994402668796795], 'normal': [-0.12989025011419247, 0.6545349014279004, -0.7447902964848839], 'radius': 1.9891816764294912}, 'confidence': 0.9981924404835624, 'timestamp': 12098.315339, 'diameter_3d': 3.9783633528589823, 'ellipse': {'center': [90.66661770434295, 182.32039777145496], 'axes': [28.17047173088428, 42.679295272942646], 'angle': -74.7331760633385}, 'location': [90.66661770434295, 182.32039777145496], 'diameter': 42.679295272942646, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8638012797957173, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2843635994375657, 'phi': -1.7434582285462583, 'norm_pos': [0.28333318032607174, 0.240331675952271], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.9397812,"{'circle_3d': {'center': [-6.522954914220492, 5.835117774987841, 57.97897627114172], 'normal': [-0.13275289813742314, 0.6524933137502289, -0.7460758296228074], 'radius': 1.990766126025013}, 'confidence': 0.9981162101325582, 'timestamp': 12098.323739, 'diameter_3d': 3.981532252050026, 'ellipse': {'center': [90.2825312588121, 182.0746260763429], 'axes': [28.25747170749981, 42.72479502386174], 'angle': -74.44039935200574}, 'location': [90.2825312588121, 182.0746260763429], 'diameter': 42.72479502386174, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8635424469496389, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2816663461488065, 'phi': -1.7468882176681397, 'norm_pos': [0.28213291018378783, 0.24135572468190458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.948343,"{'circle_3d': {'center': [-6.5433768042950025, 5.83546170001083, 57.982934996105605], 'normal': [-0.1344547223102991, 0.6525219741688113, -0.7457459358758166], 'radius': 1.9942628906943805}, 'confidence': 0.9979811139672523, 'timestamp': 12098.332139, 'diameter_3d': 3.988525781388761, 'ellipse': {'center': [90.06979428312795, 182.07312824153578], 'axes': [28.28094743355382, 42.79704425999367], 'angle': -74.30255774295448}, 'location': [90.06979428312795, 182.07312824153578], 'diameter': 42.79704425999367, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8637592470131628, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.281704167597747, 'phi': -1.7491755881387354, 'norm_pos': [0.2814681071347748, 0.24136196566026757], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.955466,"{'circle_3d': {'center': [-6.569263764356107, 5.84550757308964, 57.99644564292099], 'normal': [-0.13661196898205777, 0.6533591302587122, -0.7446200486412009], 'radius': 1.9740944754150094}, 'confidence': 0.9985049329799784, 'timestamp': 12098.340539, 'diameter_3d': 3.9481889508300188, 'ellipse': {'center': [89.80937085019025, 182.17291237856426], 'axes': [27.920394432231205, 42.3542483005723], 'angle': -74.15200675222049}, 'location': [89.80937085019025, 182.17291237856426], 'diameter': 42.3542483005723, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8639670953193179, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2828094568812785, 'phi': -1.7522438104253448, 'norm_pos': [0.28065428390684455, 0.24094619842264886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.966448,"{'circle_3d': {'center': [-6.566269122757993, 5.8696937632114645, 58.017175432490305], 'normal': [-0.13636241551554829, 0.6553746461021975, -0.7428925661770915], 'radius': 1.982879585336068}, 'confidence': 0.9980721979832371, 'timestamp': 12098.348939, 'diameter_3d': 3.965759170672136, 'ellipse': {'center': [89.86628162246174, 182.40648943328836], 'axes': [27.944430156431846, 42.52764560453228], 'angle': -74.23176879656441}, 'location': [89.86628162246174, 182.40648943328836], 'diameter': 42.52764560453228, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8644236713570175, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.285474860901655, 'phi': -1.7523315546370095, 'norm_pos': [0.2808321300701929, 0.2399729606946318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.972297,"{'circle_3d': {'center': [-6.559630767624031, 5.917662403341047, 58.05850183942084], 'normal': [-0.13580921925438477, 0.6593720327796627, -0.7394486989328805], 'radius': 1.9725684523405576}, 'confidence': 0.9987461623312706, 'timestamp': 12098.357339, 'diameter_3d': 3.945136904681115, 'ellipse': {'center': [89.98570804418605, 182.8779755081023], 'axes': [27.600535362846315, 42.27629149292379], 'angle': -74.39364256895979}, 'location': [89.98570804418605, 182.8779755081023], 'diameter': 42.27629149292379, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8659227615235632, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.2907795151397847, 'phi': -1.7524348365665643, 'norm_pos': [0.2812053376380814, 0.23800843538290706], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.9805288,"{'circle_3d': {'center': [-6.548828135134854, 6.000720023507358, 58.13127462153544], 'normal': [-0.13490899988028665, 0.6662935011268553, -0.7333843004233307], 'radius': 1.968291651064923}, 'confidence': 0.9992114988421472, 'timestamp': 12098.365739, 'diameter_3d': 3.936583302129846, 'ellipse': {'center': [90.18671096769815, 183.68718033807608], 'axes': [27.192824228985288, 42.131812472038696], 'angle': -74.66572047149242}, 'location': [90.18671096769815, 183.68718033807608], 'diameter': 42.131812472038696, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8665514654268458, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3000234409385896, 'phi': -1.7527165507894142, 'norm_pos': [0.2818334717740567, 0.23463674859134964], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.987048,"{'circle_3d': {'center': [-6.541936494207361, 6.083319145920563, 58.20575522966912], 'normal': [-0.13433469646966228, 0.6731767613279558, -0.7271775830788572], 'radius': 1.9945837043051435}, 'confidence': 0.9990471232048794, 'timestamp': 12098.374139, 'diameter_3d': 3.989167408610287, 'ellipse': {'center': [90.34873801240761, 184.47799141438125], 'axes': [27.195903864105354, 42.64033509881068], 'angle': -74.90646814828419}, 'location': [90.34873801240761, 184.47799141438125], 'diameter': 42.64033509881068, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8670140269224413, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.309292690047006, 'phi': -1.7534712461970345, 'norm_pos': [0.28233980628877375, 0.23134170244007812], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974151.998274,"{'circle_3d': {'center': [-6.5658323787181985, 6.151606708746342, 58.27395249802049], 'normal': [-0.13632602017889872, 0.6788673915634372, -0.7214944773829092], 'radius': 1.979130985052663}, 'confidence': 0.999272977417235, 'timestamp': 12098.382539, 'diameter_3d': 3.958261970105326, 'ellipse': {'center': [90.17519641645085, 185.1351614389227], 'axes': [26.64901719827708, 42.26046133944788], 'angle': -74.90889033026465}, 'location': [90.17519641645085, 185.1351614389227], 'diameter': 42.26046133944788, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8673407404949374, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.317015344358699, 'phi': -1.7575441792581001, 'norm_pos': [0.28179748880140887, 0.22860349400448876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974152.006237,"{'circle_3d': {'center': [-6.565101913328018, 6.204697480388423, 58.324076459211234], 'normal': [-0.13626514806305037, 0.6832916225336106, -0.7173174806170143], 'radius': 1.9730857294349506}, 'confidence': 0.9994543379458537, 'timestamp': 12098.390939, 'diameter_3d': 3.9461714588699013, 'ellipse': {'center': [90.2418705181188, 185.6462281591949], 'axes': [26.328085800369664, 42.095147768005575], 'angle': -75.03675723741624}, 'location': [90.2418705181188, 185.6462281591949], 'diameter': 42.095147768005575, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8678691281901907, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.323057679733304, 'phi': -1.7585244022266973, 'norm_pos': [0.28200584536912127, 0.2264740493366879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974152.012699,"{'circle_3d': {'center': [-6.577032892260144, 6.260588466874187, 58.37995381491149], 'normal': [-0.13725939630739417, 0.6879492047407577, -0.7126610343086597], 'radius': 1.9960344111109214}, 'confidence': 0.9992380712091317, 'timestamp': 12098.399339, 'diameter_3d': 3.992068822221843, 'ellipse': {'center': [90.18209191163238, 186.17070388626917], 'axes': [26.361323533433595, 42.54438310387918], 'angle': -75.08781074649814}, 'location': [90.18209191163238, 186.17070388626917], 'diameter': 42.54438310387918, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8681005054979596, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.329455855712011, 'phi': -1.7610676745803049, 'norm_pos': [0.2818190372238512, 0.22428873380721182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974152.02147,"{'circle_3d': {'center': [-6.5998940414100895, 6.296384387418784, 58.41910667985067], 'normal': [-0.13916449206988965, 0.690932198119474, -0.7093982955637275], 'radius': 1.9908146585038498}, 'confidence': 0.9990177040531308, 'timestamp': 12098.407739, 'diameter_3d': 3.9816293170076995, 'ellipse': {'center': [89.98624028039066, 186.50876828087195], 'axes': [26.097142647314715, 42.404760575408496], 'angle': -75.0225038808451}, 'location': [89.98624028039066, 186.50876828087195], 'diameter': 42.404760575408496, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8682984532645821, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.333574077058245, 'phi': -1.764508978502774, 'norm_pos': [0.2812070008762208, 0.2228801321630336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974152.027565,"{'circle_3d': {'center': [-6.606379451569168, 6.327801876140396, 58.45109917279699], 'normal': [-0.13970494291647953, 0.6935503221796084, -0.7067322544848682], 'radius': 1.991175933434797}, 'confidence': 0.9993512009970598, 'timestamp': 12098.416139, 'diameter_3d': 3.982351866869594, 'ellipse': {'center': [89.95544725714825, 186.8061319626453], 'axes': [25.946651964436395, 42.38930807568335], 'angle': -75.05280819029916}, 'location': [89.95544725714825, 186.8061319626453], 'diameter': 42.38930807568335, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8685812660759296, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3372019726508104, 'phi': -1.7659575528584628, 'norm_pos': [0.2811107726785883, 0.22164111682231125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974152.039705,"{'circle_3d': {'center': [-6.608813312828906, 6.3468914063897435, 58.47035746503248], 'normal': [-0.13990776468812438, 0.6951411163670541, -0.7051273967985773], 'radius': 1.9952044052328866}, 'confidence': 0.9995265849660954, 'timestamp': 12098.424539, 'diameter_3d': 3.990408810465773, 'ellipse': {'center': [89.95257764928891, 186.98565511613407], 'axes': [25.906190727391778, 42.46116036207185], 'angle': -75.08079206883713}, 'location': [89.95257764928891, 186.98565511613407], 'diameter': 42.46116036207185, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.8687575668509417, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.339412511107395, 'phi': -1.7666672649552437, 'norm_pos': [0.28110180515402783, 0.2208931036827747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
