eye_packets,730
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084086.6025548,"{'circle_3d': {'center': [-13.977311655911723, -9.978278379280844, 55.38950405404183], 'normal': [-0.9036042470178701, -0.25149578589207605, -0.34676971385891703], 'radius': 1.3385252438125874}, 'confidence': 0.0164671896786776, 'timestamp': 32796.650134, 'diameter_3d': 2.677050487625175, 'ellipse': {'center': [3.5786597272274605, 8.282756580659438], 'axes': [2.1910286623705595, 30.121480774827837], 'angle': 15.96947169959258}, 'location': [3.5786597272274605, 8.282756580659438], 'diameter': 30.121480774827837, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3165709217881185, 'phi': -2.7751617300264098, 'norm_pos': [0.011183311647585814, 0.9654885142472523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.408756,"{'circle_3d': {'center': [-2.1206924174756896, -0.05662957003538427, 49.78795312744805], 'normal': [0.08444735618513285, 0.5753082815450458, -0.8135656244083989], 'radius': 1.4177434007073162}, 'confidence': 0.2175827113210195, 'timestamp': 32798.447737, 'diameter_3d': 2.8354868014146324, 'ellipse': {'center': [133.5496256269431, 119.05923945652272], 'axes': [28.85898384818109, 35.34628772103714], 'angle': 85.08308811742256}, 'location': [133.5496256269431, 119.05923945652272], 'diameter': 35.34628772103714, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.183777326396073, 'phi': -1.4673676496995205, 'norm_pos': [0.4173425800841972, 0.503919835597822], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.4162078,"{'circle_3d': {'center': [-2.946993227908327, 1.0607299214031594, 50.62730964519576], 'normal': [0.015588955315746405, 0.6684215724982575, -0.7436192479294228], 'radius': 1.4219854305811874}, 'confidence': 0.293784097911205, 'timestamp': 32798.456137, 'diameter_3d': 2.843970861162375, 'ellipse': {'center': [123.89167116805199, 132.75145608100289], 'axes': [25.41002091231178, 34.89169520318922], 'angle': -87.84087099319729}, 'location': [123.89167116805199, 132.75145608100289], 'diameter': 34.89169520318922, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.302880922788381, 'phi': -1.5498357716231317, 'norm_pos': [0.38716147240016247, 0.4468689329958213], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.441849,"{'circle_3d': {'center': [-2.773882902213673, 1.0391378462839453, 50.61324639892989], 'normal': [0.03001481579030088, 0.6666222329049896, -0.7447911851182452], 'radius': 1.4238965672558757}, 'confidence': 0.32436698243463863, 'timestamp': 32798.464537, 'diameter_3d': 2.8477931345117513, 'ellipse': {'center': [125.99765393044844, 132.4899564175755], 'axes': [25.532903229406323, 34.94274250975976], 'angle': -89.23260623054645}, 'location': [125.99765393044844, 132.4899564175755], 'diameter': 34.94274250975976, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.3004643704641077, 'phi': -1.5305184830514267, 'norm_pos': [0.3937426685326514, 0.44795851492676875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.450135,"{'circle_3d': {'center': [-2.6489524036289787, 1.159249734955032, 50.72820629336563], 'normal': [0.040425690672358766, 0.6766315569609138, -0.735211193915267], 'radius': 1.4144128782741439}, 'confidence': 0.3185493424694473, 'timestamp': 32798.481337, 'diameter_3d': 2.8288257565482877, 'ellipse': {'center': [127.59861161989522, 133.93354605641173], 'axes': [24.93230446741823, 34.62739710862202], 'angle': 89.69346779047765}, 'location': [127.59861161989522, 133.93354605641173], 'diameter': 34.62739710862202, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.313974600110276, 'phi': -1.5158664995517521, 'norm_pos': [0.3987456613121726, 0.44194355809828445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.4617321,"{'circle_3d': {'center': [-2.6117174452537313, 1.278483044257059, 50.84159976262664], 'normal': [0.04352860387029605, 0.6865676660694161, -0.7257617381435161], 'radius': 1.4029152712595248}, 'confidence': 0.269806279421795, 'timestamp': 32798.498137, 'diameter_3d': 2.8058305425190495, 'ellipse': {'center': [128.12438914492182, 135.36107105378923], 'axes': [24.295098988759797, 34.26813706763693], 'angle': 89.34807873395786}, 'location': [128.12438914492182, 135.36107105378923], 'diameter': 34.26813706763693, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.327553990735206, 'phi': -1.5108916492156133, 'norm_pos': [0.4003887160778807, 0.43599553727587825], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.465554,"{'circle_3d': {'center': [-1.814766992657962, 1.3377561793397073, 50.98328782820924], 'normal': [0.10994114158661013, 0.6915070939929698, -0.7139543993449657], 'radius': 1.419759124484254}, 'confidence': 0.2796967738745858, 'timestamp': 32798.506537, 'diameter_3d': 2.839518248968508, 'ellipse': {'center': [137.88474730225138, 136.0369727723144], 'axes': [24.153423485150682, 34.563074423097056], 'angle': 83.12069722154011}, 'location': [137.88474730225138, 136.0369727723144], 'diameter': 34.563074423097056, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.334369621409561, 'phi': -1.4180074339825144, 'norm_pos': [0.43088983531953556, 0.43317928011535656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.498552,"{'circle_3d': {'center': [-3.0512045982677916, 0.7740109496698038, 50.37614955555549], 'normal': [0.006904674452457681, 0.6445283248538112, -0.7645492553994448], 'radius': 1.4217947478897468}, 'confidence': 0.21647085611697903, 'timestamp': 32798.514937, 'diameter_3d': 2.8435894957794936, 'ellipse': {'center': [122.43252962147565, 129.285776564745], 'axes': [26.387109672240186, 35.065102457255634], 'angle': -86.70971019951224}, 'location': [122.43252962147565, 129.285776564745], 'diameter': 35.065102457255634, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.271202542327134, 'phi': -1.5617655329009097, 'norm_pos': [0.3826016550671114, 0.46130926431356256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.523964,"{'circle_3d': {'center': [-2.8837317100164155, 1.0866285366704416, 50.652212054818015], 'normal': [0.02086074847340569, 0.670579790437198, -0.7415440471275683], 'radius': 1.4141561710476367}, 'confidence': 0.264194736349123, 'timestamp': 32798.540137, 'diameter_3d': 2.8283123420952734, 'ellipse': {'center': [124.68229340370473, 133.0649673188804], 'axes': [25.183945413168114, 34.680376458384316], 'angle': -88.37325038698218}, 'location': [124.68229340370473, 133.0649673188804], 'diameter': 34.680376458384316, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.305786398428323, 'phi': -1.5426722413421285, 'norm_pos': [0.3896321668865773, 0.4455626361713316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.5368378,"{'circle_3d': {'center': [-2.775319717742144, 2.0851638090514646, 51.67353517137671], 'normal': [0.029895081162928303, 0.7537910631356163, -0.6564337874143432], 'radius': 1.423850603368144}, 'confidence': 0.2822600700539184, 'timestamp': 32798.565337, 'diameter_3d': 2.847701206736288, 'ellipse': {'center': [126.67695358844816, 144.79642375608952], 'axes': [21.423114482282404, 34.22417038003019], 'angle': -89.80893237679811}, 'location': [126.67695358844816, 144.79642375608952], 'diameter': 34.22417038003019, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.424608732944508, 'phi': -1.5252861176479, 'norm_pos': [0.3958654799639005, 0.39668156768296037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.5582871,"{'circle_3d': {'center': [-3.8601764794384845, 1.672885456286905, 51.24770714441597], 'normal': [-0.060509648978433396, 0.7194345337385698, -0.6919194563277387], 'radius': 1.4193992963185968}, 'confidence': 0.14321805902166726, 'timestamp': 32798.590537, 'diameter_3d': 2.8387985926371937, 'ellipse': {'center': [113.30042999401886, 140.0099855841101], 'axes': [22.754138390506636, 34.434315331091845], 'angle': -81.67352565330997}, 'location': [113.30042999401886, 140.0099855841101], 'diameter': 34.434315331091845, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.373784166428785, 'phi': -1.658026273279828, 'norm_pos': [0.35406384373130895, 0.4166250600662079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.5606148,"{'circle_3d': {'center': [-2.8891778213517796, 2.48300184322813, 52.150501709585434], 'normal': [0.020406905862125343, 0.7869442326503384, -0.6166865758969499], 'radius': 1.4279988904753076}, 'confidence': 0.2795378629263339, 'timestamp': 32798.598937, 'diameter_3d': 2.855997780950615, 'ellipse': {'center': [125.6297040290571, 149.3076021661821], 'axes': [19.684900284462913, 34.01268202317427], 'angle': -89.2604367869396}, 'location': [125.6297040290571, 149.3076021661821], 'diameter': 34.01268202317427, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.4766371360372514, 'phi': -1.5377171860505097, 'norm_pos': [0.3925928250908034, 0.3778849909742412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.568783,"{'circle_3d': {'center': [-2.952899589326961, 2.5497248687043195, 52.23459019492555], 'normal': [0.015096758530860234, 0.7925044847733544, -0.6096792021186068], 'radius': 1.423282105124394}, 'confidence': 0.43501105386506805, 'timestamp': 32798.615737, 'diameter_3d': 2.846564210248788, 'ellipse': {'center': [124.92987562300337, 150.0556411285234], 'axes': [19.300576743211934, 33.84724725680087], 'angle': -88.88394595068655}, 'location': [124.92987562300337, 150.0556411285234], 'diameter': 33.84724725680087, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.4857010506350696, 'phi': -1.5460395791447332, 'norm_pos': [0.39040586132188554, 0.3747681619644858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.587745,"{'circle_3d': {'center': [-2.669154973764127, 2.6820577291383527, 52.4227505929378], 'normal': [0.03874214316109641, 0.8035322231428572, -0.5939991689509193], 'radius': 1.421867628739918}, 'confidence': 0.35753680719519115, 'timestamp': 32798.624137, 'diameter_3d': 2.843735257479836, 'ellipse': {'center': [128.4065633646615, 151.51780361184348], 'axes': [18.6455902413731, 33.68531958715853], 'angle': 89.20294235283183}, 'location': [128.4065633646615, 151.51780361184348], 'diameter': 33.68531958715853, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.5040019059565997, 'phi': -1.505666022148919, 'norm_pos': [0.4012705105145672, 0.36867581828398555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.590573,"{'circle_3d': {'center': [-4.168315637804043, 2.3704513026521434, 52.07632715775888], 'normal': [-0.08618791217556326, 0.7775650209356728, -0.6228677885491625], 'radius': 1.4263662254098795}, 'confidence': 0.19784606038873892, 'timestamp': 32798.632537, 'diameter_3d': 2.852732450819759, 'ellipse': {'center': [110.37587970016361, 148.00923798787645], 'axes': [19.67711513569497, 34.05815091666864], 'angle': -80.77174711130479}, 'location': [110.37587970016361, 148.00923798787645], 'diameter': 34.05815091666864, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.461580411474035, 'phi': -1.708295917779616, 'norm_pos': [0.3449246240630113, 0.3832948417171814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.5941288,"{'circle_3d': {'center': [-2.707197120309882, 2.535600559121945, 52.226458384098294], 'normal': [0.03557196428228348, 0.7913274589748229, -0.6103568530208782], 'radius': 1.4100297747479829}, 'confidence': 0.29636415907191627, 'timestamp': 32798.640937, 'diameter_3d': 2.8200595494959657, 'ellipse': {'center': [127.83731900298578, 149.8964683405241], 'axes': [19.19174388984527, 33.53119754196427], 'angle': 89.51321122722932}, 'location': [127.83731900298578, 149.8964683405241], 'diameter': 33.53119754196427, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.4837734893496446, 'phi': -1.5125815773877507, 'norm_pos': [0.39949162188433057, 0.3754313819144829], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.600919,"{'circle_3d': {'center': [-2.816305220170149, 2.5889363889043393, 52.29053656159729], 'normal': [0.026479622627261227, 0.7957721114566894, -0.6050170048959618], 'radius': 1.430740503776548}, 'confidence': 0.399102115435797, 'timestamp': 32798.649337, 'diameter_3d': 2.861481007553096, 'ellipse': {'center': [126.58425246622238, 150.48757589795457], 'axes': [19.22025979329382, 33.98487504762275], 'angle': -89.79906494610893}, 'location': [126.58425246622238, 150.48757589795457], 'diameter': 33.98487504762275, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.4910778013177075, 'phi': -1.5270574990665693, 'norm_pos': [0.39557578895694495, 0.3729684337585226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.631414,"{'circle_3d': {'center': [-2.68512955028549, 2.789757771467129, 52.56974715366297], 'normal': [0.03741092845098282, 0.8125072266702551, -0.581749455557155], 'radius': 1.4240607776477363}, 'confidence': 0.3847254871671239, 'timestamp': 32798.657737, 'diameter_3d': 2.8481215552954726, 'ellipse': {'center': [128.30668237724507, 152.70282572237682], 'axes': [18.141610221725923, 33.64332396707092], 'angle': 89.25996076673194}, 'location': [128.30668237724507, 152.70282572237682], 'diameter': 33.64332396707092, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.5192365616278902, 'phi': -1.5065771254313032, 'norm_pos': [0.4009583824288908, 0.3637382261567633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.6318238,"{'circle_3d': {'center': [-2.7709004793057934, 2.9050916626065932, 52.7286008662401], 'normal': [0.0302633510326242, 0.8221183842652106, -0.5685116461757278], 'radius': 1.4162065400756083}, 'confidence': 0.29341707771095044, 'timestamp': 32798.666137, 'diameter_3d': 2.8324130801512166, 'ellipse': {'center': [127.39523960611697, 153.96655531100217], 'axes': [17.462709534556957, 33.35879653267068], 'angle': 89.74735769351823}, 'location': [127.39523960611697, 153.96655531100217], 'diameter': 33.35879653267068, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.53591833577828, 'phi': -1.5176139269380529, 'norm_pos': [0.39811012376911553, 0.3584726862041576], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084088.632063,"{'circle_3d': {'center': [-3.1736017060085797, 2.6067872588740384, 52.30721081911689], 'normal': [-0.0032950845259413315, 0.7972596839541644, -0.6036274834359954], 'radius': 1.413690907100817}, 'confidence': 0.2380673159984813, 'timestamp': 32798.674537, 'diameter_3d': 2.827381814201634, 'ellipse': {'center': [122.36656720156617, 150.69468711285086], 'axes': [18.867870922524506, 33.57787318405154], 'angle': -87.49204947121589}, 'location': [122.36656720156617, 150.69468711285086], 'diameter': 33.57787318405154, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.493538157850225, 'phi': -1.5762550772450776, 'norm_pos': [0.3823955225048943, 0.37210547036312147], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
