eye_packets,183
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084273.814705,"{'circle_3d': {'center': [-1.2440636165678143e-07, 2.581567848380928e-09, 1.977439138656223e-06], 'normal': [0.2703887660346422, -0.5504773022458157, -0.7898510333692249], 'radius': 9.813284285792986e-08}, 'confidence': 0.9999999999999023, 'timestamp': 32983.635324, 'diameter_3d': 1.9626568571585972e-07, 'ellipse': {'center': [120.63145741153178, 121.47467673605662], 'axes': [49.65826953206592, 61.66857556050088], 'angle': -68.35936492685542}, 'location': [120.63145741153178, 121.47467673605662], 'diameter': 61.66857556050088, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604745461547, 'phi': -1.2409718061367447, 'norm_pos': [0.3769733044110368, 0.4938555135997641], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.844873,"{'circle_3d': {'center': [-1.2295494045133637e-07, 1.5357466409682274e-09, 1.9786648746134006e-06], 'normal': [0.27038876615559393, -0.5504773023329674, -0.7898510332670803], 'radius': 9.79973287110525e-08}, 'confidence': 0.9999999999999001, 'timestamp': 32983.647789, 'diameter_3d': 1.95994657422105e-07, 'ellipse': {'center': [121.11230491683804, 121.14351166315078], 'axes': [49.52963287581969, 61.54323702295098], 'angle': -68.3100382936643}, 'location': [121.11230491683804, 121.14351166315078], 'diameter': 61.54323702295098, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604744417626, 'phi': -1.2409718059600487, 'norm_pos': [0.37847595286511887, 0.4952353680702051], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.861676,"{'circle_3d': {'center': [-1.2324302645083662e-07, -2.644533481088729e-10, 1.9798208814592044e-06], 'normal': [0.27038876613158674, -0.5504773024829841, -0.7898510331707463], 'radius': 9.742183738183192e-08}, 'confidence': 0.9999999999999001, 'timestamp': 32983.660255, 'diameter_3d': 1.9484367476366384e-07, 'ellipse': {'center': [121.04916605724222, 120.57043876001826], 'axes': [49.1794252959984, 61.14732234544563], 'angle': -68.33697894127609}, 'location': [121.04916605724222, 120.57043876001826], 'diameter': 61.14732234544563, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604742620697, 'phi': -1.2409718059498827, 'norm_pos': [0.37827864392888194, 0.4976231718332572], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.8636339,"{'circle_3d': {'center': [-1.2209350952474551e-07, 2.1049206821999178e-10, 1.9798833879036692e-06], 'normal': [0.27038876622737984, -0.5504773024434053, -0.7898510331655375], 'radius': 9.708984980305961e-08}, 'confidence': 0.9999999999999023, 'timestamp': 32983.67272, 'diameter_3d': 1.9417969960611923e-07, 'ellipse': {'center': [121.41312980319994, 120.71481538948844], 'axes': [49.010265351816734, 60.93455649119134], 'angle': -68.28684837454313}, 'location': [121.41312980319994, 120.71481538948844], 'diameter': 60.93455649119134, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860474309478, 'phi': -1.2409718058393038, 'norm_pos': [0.3794160306349998, 0.49702160254379824], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.864322,"{'circle_3d': {'center': [-1.197147203590987e-07, 2.6243727191399557e-09, 1.9790153924503784e-06], 'normal': [0.27038876642561227, -0.5504773022422486, -0.7898510332378705], 'radius': 9.729327210749208e-08}, 'confidence': 0.9999999999998979, 'timestamp': 32983.685186, 'diameter_3d': 1.9458654421498417e-07, 'ellipse': {'center': [122.14047238625608, 121.47506684269399], 'axes': [49.1606815906191, 61.08366496585045], 'angle': -68.17045532108176}, 'location': [122.14047238625608, 121.47506684269399], 'diameter': 61.08366496585045, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604745504274, 'phi': -1.240971805642717, 'norm_pos': [0.3816889762070502, 0.49385388815544173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.8898182,"{'circle_3d': {'center': [-1.1784793407798588e-07, 5.368224087476392e-09, 1.9777421513822446e-06], 'normal': [0.2703887665811778, -0.5504773020135943, -0.7898510333439739], 'radius': 9.722444458260032e-08}, 'confidence': 0.9999999999999001, 'timestamp': 32983.697652, 'diameter_3d': 1.9444888916520064e-07, 'ellipse': {'center': [122.7020996952289, 122.3364621098787], 'axes': [49.19295758397552, 61.07504581986248], 'angle': -68.07067244341364}, 'location': [122.7020996952289, 122.3364621098787], 'diameter': 61.07504581986248, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860474824314, 'phi': -1.2409718055075838, 'norm_pos': [0.3834440615475903, 0.4902647412088388], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.9015129,"{'circle_3d': {'center': [-1.1847768632833322e-07, 4.386010665768936e-09, 1.978211111364203e-06], 'normal': [0.2703887665286984, -0.5504773020954454, -0.7898510333048939], 'radius': 9.716245143607263e-08}, 'confidence': 0.9999999999999023, 'timestamp': 32983.710117, 'diameter_3d': 1.9432490287214525e-07, 'ellipse': {'center': [122.51393224399592, 122.02679959931884], 'axes': [49.13691366650569, 61.02319028981312], 'angle': -68.10493286554888}, 'location': [122.51393224399592, 122.02679959931884], 'diameter': 61.02319028981312, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860474726271, 'phi': -1.2409718055518955, 'norm_pos': [0.38285603826248726, 0.49155500166950483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.901818,"{'circle_3d': {'center': [-1.1831674795459435e-07, 1.6125207835671063e-09, 1.980199154871798e-06], 'normal': [0.27038876654210997, -0.5504773023265696, -0.7898510331392236], 'radius': 9.76920399021439e-08}, 'confidence': 0.9999999999998979, 'timestamp': 32983.722583, 'diameter_3d': 1.953840798042878e-07, 'ellipse': {'center': [122.5985328325453, 121.16205417935781], 'axes': [49.30488840278521, 61.29581121796952], 'angle': -68.12382684119035}, 'location': [122.5985328325453, 121.16205417935781], 'diameter': 61.29581121796952, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604744494262, 'phi': -1.2409718054724255, 'norm_pos': [0.3831204151017041, 0.4951581075860091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.932155,"{'circle_3d': {'center': [-1.161667770865904e-07, -6.0951510505447e-10, 1.9824837718118715e-06], 'normal': [0.2703887667212742, -0.5504773025117392, -0.7898510329488388], 'radius': 9.80874842624312e-08}, 'confidence': 0.9999999999999023, 'timestamp': 32983.735048, 'diameter_3d': 1.961749685248624e-07, 'ellipse': {'center': [123.31219614913687, 120.46972259632533], 'axes': [49.392511562590315, 61.4709107815754], 'angle': -68.05868537921152}, 'location': [123.31219614913687, 120.46972259632533], 'diameter': 61.4709107815754, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604742276262, 'phi': -1.2409718051955274, 'norm_pos': [0.3853506129660527, 0.4980428225153112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.932352,"{'circle_3d': {'center': [-1.1581059844445463e-07, -1.297320473270247e-09, 1.983085061496581e-06], 'normal': [0.27038876675095574, -0.5504773025690564, -0.7898510328987314], 'radius': 9.76582401928754e-08}, 'confidence': 0.9999999999999001, 'timestamp': 32983.747514, 'diameter_3d': 1.953164803857508e-07, 'ellipse': {'center': [123.43802455644155, 120.24837641315811], 'axes': [49.14627246376261, 61.18290029578861], 'angle': -68.05077165442401}, 'location': [123.43802455644155, 120.24837641315811], 'diameter': 61.18290029578861, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604741589706, 'phi': -1.2409718051424516, 'norm_pos': [0.38574382673887986, 0.4989650982785079], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.932564,"{'circle_3d': {'center': [-1.1505153807433999e-07, -1.2038841035177938e-09, 1.98327978928603e-06], 'normal': [0.2703887668142108, -0.55047730256127, -0.789851032882504], 'radius': 9.782084851272492e-08}, 'confidence': 0.9999999999999023, 'timestamp': 32983.75998, 'diameter_3d': 1.9564169702544983e-07, 'ellipse': {'center': [123.6779800812222, 120.27970518208056], 'axes': [49.21961495078968, 61.27755537634747], 'angle': -68.0199817900927}, 'location': [123.6779800812222, 120.27970518208056], 'diameter': 61.27755537634747, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9645780985184205, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604741682973, 'phi': -1.240971805064472, 'norm_pos': [0.38649368775381937, 0.498834561741331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.957818,"{'circle_3d': {'center': [-1.160353182427798e-07, -3.0276678941731916e-09, 1.984214078376567e-06], 'normal': [0.2703887667322291, -0.550477302713252, -0.7898510328046466], 'radius': 9.716652818142656e-08}, 'confidence': 1.0, 'timestamp': 32983.772445, 'diameter_3d': 1.9433305636285313e-07, 'ellipse': {'center': [123.39232775739654, 119.70013192448093], 'axes': [48.84159691738559, 60.841256798042146], 'angle': -68.07520899194846}, 'location': [123.39232775739654, 119.70013192448093], 'diameter': 60.841256798042146, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9671202083165076, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604739862502, 'phi': -1.2409718051271739, 'norm_pos': [0.3856010242418642, 0.5012494503146627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.958045,"{'circle_3d': {'center': [-1.1710900249539691e-07, -6.570917143733368e-09, 1.9863159526067875e-06], 'normal': [0.2703887666427554, -0.5504773030085227, -0.7898510326294905], 'radius': 9.746486934181195e-08}, 'confidence': 1.0, 'timestamp': 32983.784911, 'diameter_3d': 1.949297386836239e-07, 'ellipse': {'center': [123.09387891532782, 118.59675832840699], 'axes': [48.88503096485756, 60.967435920030056], 'angle': -68.1490161976132}, 'location': [123.09387891532782, 118.59675832840699], 'diameter': 60.967435920030056, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9707602360719325, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860473632569, 'phi': -1.2409718051606193, 'norm_pos': [0.38466837161039946, 0.5058468402983042], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.9739158,"{'circle_3d': {'center': [-1.1731669991021931e-07, -1.0419582530118987e-08, 1.9889271332118597e-06], 'normal': [0.2703887666254473, -0.5504773033292448, -0.7898510324118921], 'radius': 9.803435628915157e-08}, 'confidence': 1.0, 'timestamp': 32983.797376, 'diameter_3d': 1.9606871257830314e-07, 'ellipse': {'center': [123.0739130392526, 117.40450536582794], 'axes': [49.03994376708857, 61.24603550317722], 'angle': -68.19079257795038}, 'location': [123.0739130392526, 117.40450536582794], 'diameter': 61.24603550317722, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.973974938277089, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604732484019, 'phi': -1.2409718050958174, 'norm_pos': [0.3846059782476644, 0.5108145609757169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.9865532,"{'circle_3d': {'center': [-1.1683284961705453e-07, -1.2939730176242392e-08, 1.9908491548648044e-06], 'normal': [0.27038876666576817, -0.5504773035392572, -0.7898510322517236], 'radius': 9.714009221533901e-08}, 'confidence': 1.0, 'timestamp': 32983.809842, 'diameter_3d': 1.9428018443067803e-07, 'ellipse': {'center': [123.26720401796248, 116.60900460291816], 'axes': [48.49740433926024, 60.6288697107911], 'angle': -68.19349213005614}, 'location': [123.26720401796248, 116.60900460291816], 'diameter': 60.6288697107911, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9728611852186875, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604729968449, 'phi': -1.2409718049879868, 'norm_pos': [0.38521001255613274, 0.514129147487841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084273.999604,"{'circle_3d': {'center': [-1.1626249651897069e-07, -1.3980977264793637e-08, 1.9917700875282662e-06], 'normal': [0.2703887667132976, -0.5504773036260278, -0.7898510321749792], 'radius': 9.784442848328433e-08}, 'confidence': 1.0, 'timestamp': 32983.822308, 'diameter_3d': 1.9568885696656865e-07, 'ellipse': {'center': [123.45699920452074, 116.29515999347366], 'axes': [48.80475354825375, 61.040266311324636], 'angle': -68.18052818140441}, 'location': [123.45699920452074, 116.29515999347366], 'diameter': 61.040266311324636, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9749127712955885, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604728929093, 'phi': -1.240971804904351, 'norm_pos': [0.3858031225141273, 0.5154368333605264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.045666,"{'circle_3d': {'center': [-1.1550359690915002e-07, -1.1882071326851928e-08, 1.9905670729514213e-06], 'normal': [0.2703887667765392, -0.5504773034511189, -0.7898510322752303], 'radius': 9.741379375171334e-08}, 'confidence': 1.0, 'timestamp': 32983.834773, 'diameter_3d': 1.948275875034267e-07, 'ellipse': {'center': [123.67437198916605, 116.94194811515752], 'axes': [48.65036189530088, 60.8056397466761], 'angle': -68.13296652625893}, 'location': [123.67437198916605, 116.94194811515752], 'diameter': 60.8056397466761, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9757568472088418, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604731024185, 'phi': -1.240971804871574, 'norm_pos': [0.3864824124661439, 0.5127418828535104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.045975,"{'circle_3d': {'center': [-1.1559334245347941e-07, -9.772463727131253e-09, 1.9890660833965512e-06], 'normal': [0.27038876676906043, -0.5504773032753183, -0.7898510324003128], 'radius': 9.767965748851026e-08}, 'confidence': 1.0, 'timestamp': 32983.847239, 'diameter_3d': 1.9535931497702053e-07, 'ellipse': {'center': [123.61675438299639, 117.60181679134044], 'axes': [48.8579665904973, 61.01671244967751], 'angle': -68.1180586467334}, 'location': [123.61675438299639, 117.60181679134044], 'diameter': 61.01671244967751, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9754005878965133, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604733129961, 'phi': -1.2409718049285747, 'norm_pos': [0.3863023574468637, 0.5099924300360815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.047819,"{'circle_3d': {'center': [-1.1612439898556204e-07, -8.653056049467978e-09, 1.988104131100954e-06], 'normal': [0.2703887667248057, -0.5504773031820344, -0.7898510324804756], 'radius': 9.724924093600252e-08}, 'confidence': 1.0, 'timestamp': 32983.859704, 'diameter_3d': 1.9449848187200504e-07, 'ellipse': {'center': [123.43630584033946, 117.94466834681529], 'axes': [48.68923623751398, 60.77724846977008], 'angle': -68.12879928727308}, 'location': [123.43630584033946, 117.94466834681529], 'diameter': 60.77724846977008, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9764330892246265, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604734247335, 'phi': -1.2409718050098255, 'norm_pos': [0.3857384557510608, 0.5085638818882696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.0480042,"{'circle_3d': {'center': [-1.1706168834280106e-07, -9.949554957700002e-09, 1.9886868507512645e-06], 'normal': [0.27038876664669825, -0.5504773032900759, -0.7898510324319156], 'radius': 9.719433563854729e-08}, 'confidence': 1.0, 'timestamp': 32983.87217, 'diameter_3d': 1.9438867127709458e-07, 'ellipse': {'center': [123.15505133004852, 117.53979176385896], 'axes': [48.63130561428887, 60.72740301808251], 'angle': -68.17661370473374}, 'location': [123.15505133004852, 117.53979176385896], 'diameter': 60.72740301808251, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9779646314070578, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860473295319, 'phi': -1.2409718050795027, 'norm_pos': [0.3848595354064016, 0.5102508676505877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.056733,"{'circle_3d': {'center': [-1.1755466289287142e-07, -1.2849825203886667e-08, 1.990539400864577e-06], 'normal': [0.27038876660561706, -0.550477303531765, -0.7898510322775365], 'radius': 9.763106053839384e-08}, 'confidence': 1.0, 'timestamp': 32983.884636, 'diameter_3d': 1.9526212107678767e-07, 'ellipse': {'center': [123.03286695773153, 116.64308537556137], 'axes': [48.7572138532523, 60.94623871981578], 'angle': -68.22078494259296}, 'location': [123.03286695773153, 116.64308537556137], 'diameter': 60.94623871981578, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9788990819013299, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860473005819, 'phi': -1.2409718050661673, 'norm_pos': [0.384477709242911, 0.5139871442684942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.085124,"{'circle_3d': {'center': [-1.1783992936997834e-07, -1.6984789574792103e-08, 1.9933235577695996e-06], 'normal': [0.27038876658184485, -0.5504773038763454, -0.7898510320455233], 'radius': 9.698084456806924e-08}, 'confidence': 1.0, 'timestamp': 32983.897101, 'diameter_3d': 1.9396168913613848e-07, 'ellipse': {'center': [123.00089390747587, 115.35104617955417], 'axes': [48.29426404681508, 60.45825744501642], 'angle': -68.26652208169841}, 'location': [123.00089390747587, 115.35104617955417], 'diameter': 60.45825744501642, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9793138171709237, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.987860472593074, 'phi': -1.2409718050030987, 'norm_pos': [0.3843777934608621, 0.5193706409185243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.085268,"{'circle_3d': {'center': [-1.1762223639522063e-07, -1.94275981968417e-08, 1.99510056653196e-06], 'normal': [0.27038876659998595, -0.5504773040799128, -0.7898510318974392], 'radius': 9.733640644197757e-08}, 'confidence': 1.0, 'timestamp': 32983.909567, 'diameter_3d': 1.9467281288395513e-07, 'ellipse': {'center': [123.09935549104463, 114.59946843260073], 'axes': [48.38439739530158, 60.62709794356692], 'angle': -68.27854271981846}, 'location': [123.09935549104463, 114.59946843260073], 'diameter': 60.62709794356692, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9797516858671806, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604723492369, 'phi': -1.2409718049250915, 'norm_pos': [0.38468548590951446, 0.5225022148641636], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084274.096416,"{'circle_3d': {'center': [-1.1778612485358053e-07, -1.8919862121435926e-08, 1.9946906029133515e-06], 'normal': [0.27038876658632854, -0.5504773040376015, -0.7898510319316029], 'radius': 9.711965055921881e-08}, 'confidence': 1.0, 'timestamp': 32983.922032, 'diameter_3d': 1.9423930111843763e-07, 'ellipse': {'center': [123.04225799004372, 114.75360975541939], 'axes': [48.29634068702314, 60.504390225041824], 'angle': -68.28057036060707}, 'location': [123.04225799004372, 114.75360975541939], 'diameter': 60.504390225041824, 'sphere': {'center': [-3.2446653168220676, 6.605727629531356, 9.478214377869838], 'radius': 12.0}, 'projected_sphere': {'center': [-52.243827395028376, 552.1015506751902], 'axes': [1569.9159574552875, 1569.9159574552875], 'angle': 90.0}, 'model_confidence': 0.9794864638825174, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 0.9878604723999181, 'phi': -1.2409718049538225, 'norm_pos': [0.38450705621888664, 0.5218599593524191], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
