eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596174919.996429,"{'circle_3d': {'center': [0.24988143395471774, 0.7471641855338031, 8.505566515387828], 'normal': [-0.3139479535572321, 0.4496728934022335, -0.8362003177447911], 'radius': 0.3043073098449339}, 'confidence': 0.9968448906205507, 'timestamp': 50308.495802, 'diameter_3d': 0.6086146196898679, 'ellipse': {'center': [178.43015523761736, 174.1858161070436], 'axes': [35.68376994241325, 44.47695686118803], 'angle': -60.37168977849333}, 'location': [178.43015523761736, 174.1858161070436], 'diameter': 44.47695686118803, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3019906596771982, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0371954105627865, 'phi': -1.9299578371387978, 'norm_pos': [0.5575942351175542, 0.27422576622065165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.005038,"{'circle_3d': {'center': [0.2526632139366871, 0.7407109405926278, 8.501055302218408], 'normal': [-0.31371613855873465, 0.4491351229904688, -0.8365762521755762], 'radius': 0.30210571111239787}, 'confidence': 0.9979623387401723, 'timestamp': 50308.504202, 'diameter_3d': 0.6042114222247957, 'ellipse': {'center': [178.63982706609386, 173.74779101877368], 'axes': [35.481421528354716, 44.17833587468525], 'angle': -60.371469406182726}, 'location': [178.63982706609386, 173.74779101877368], 'diameter': 44.17833587468525, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.30836298986205435, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0365934255717573, 'phi': -1.9295670431689906, 'norm_pos': [0.5582494595815433, 0.2760508707551097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.013363,"{'circle_3d': {'center': [0.25617728174319687, 0.7385090131960164, 8.49855653895293], 'normal': [-0.31342329957485887, 0.4489516290407512, -0.8367844824476993], 'radius': 0.3034487723628057}, 'confidence': 0.9971563385979211, 'timestamp': 50308.512602, 'diameter_3d': 0.6068975447256114, 'ellipse': {'center': [178.90357963111603, 173.60040074339585], 'axes': [35.66923325234912, 44.38850362923843], 'angle': -60.410198601033564}, 'location': [178.90357963111603, 173.60040074339585], 'diameter': 44.38850362923843, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3110432764039439, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0363880624994386, 'phi': -1.9291783622090177, 'norm_pos': [0.5590736863472376, 0.27666499690251734], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.02134,"{'circle_3d': {'center': [0.2586187594675513, 0.7366508237709724, 8.49664576163506], 'normal': [-0.3132198430978293, 0.44879677992199757, -0.8369437138908551], 'radius': 0.3058142257892741}, 'confidence': 0.9972063964541832, 'timestamp': 50308.521002, 'diameter_3d': 0.6116284515785482, 'ellipse': {'center': [179.08936170204092, 173.4724500719032], 'axes': [35.970749022673566, 44.74512391779214], 'angle': -60.43509573827074}, 'location': [179.08936170204092, 173.4724500719032], 'diameter': 44.74512391779214, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.31379763715277953, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0362147746829087, 'phi': -1.928902654284024, 'norm_pos': [0.5596542553188779, 0.2771981247004033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.033206,"{'circle_3d': {'center': [0.26270825576755064, 0.736182481957691, 8.494865159684657], 'normal': [-0.31287905173949604, 0.4487577514375574, -0.837092097386722], 'radius': 0.30634370687425655}, 'confidence': 0.9976249795688986, 'timestamp': 50308.529402, 'diameter_3d': 0.6126874137485131, 'ellipse': {'center': [179.39255668584084, 173.4483893691512], 'axes': [36.053630403281126, 44.833079635657576], 'angle': -60.49398989130932}, 'location': [179.39255668584084, 173.4483893691512], 'diameter': 44.833079635657576, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.31811364858083113, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0361711012515293, 'phi': -1.928487302067986, 'norm_pos': [0.5606017396432527, 0.2772983776285367], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.040798,"{'circle_3d': {'center': [0.26678012281340546, 0.7374567007666402, 8.494027260733393], 'normal': [-0.3125397294856748, 0.4488639363383032, -0.8371619222993273], 'radius': 0.3057459692657204}, 'confidence': 0.99722960632883, 'timestamp': 50308.537802, 'diameter_3d': 0.6114919385314408, 'ellipse': {'center': [179.69075599108538, 173.54767612603064], 'axes': [35.99150230664369, 44.751287144355835], 'angle': -60.56395931216981}, 'location': [179.69075599108538, 173.54767612603064], 'diameter': 44.751287144355835, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.32068664664640645, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0362899259140557, 'phi': -1.9281042533831714, 'norm_pos': [0.5615336124721418, 0.27688468280820566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.048903,"{'circle_3d': {'center': [0.267781153405251, 0.741423061631556, 8.495781186601219], 'normal': [-0.3124563102696877, 0.4491944664103795, -0.8370157618103419], 'radius': 0.30663578186911855}, 'confidence': 0.9967944163307594, 'timestamp': 50308.546202, 'diameter_3d': 0.6132715637382371, 'ellipse': {'center': [179.76090804381278, 173.8244507421029], 'axes': [36.07282810733794, 44.873155859131465], 'angle': -60.60476616224025}, 'location': [179.76090804381278, 173.8244507421029], 'diameter': 44.873155859131465, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3214908381508841, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0366598461785324, 'phi': -1.928073998803497, 'norm_pos': [0.561752837636915, 0.2757314552412379], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.056881,"{'circle_3d': {'center': [0.2696447978130525, 0.7382049248635045, 8.49335942088186], 'normal': [-0.31230100656903753, 0.44892628834637527, -0.8372175756202883], 'radius': 0.304660212729588}, 'confidence': 0.9969733242223355, 'timestamp': 50308.554602, 'diameter_3d': 0.609320425459176, 'ellipse': {'center': [179.89982557563212, 173.6084322114977], 'axes': [35.870400992514035, 44.59671166003263], 'angle': -60.612223587640756}, 'location': [179.89982557563212, 173.6084322114977], 'diameter': 44.59671166003263, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.322920063655574, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.036359703323174, 'phi': -1.9278321864216754, 'norm_pos': [0.5621869549238504, 0.27663153245209293], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.0656168,"{'circle_3d': {'center': [0.2739471645006306, 0.7392131529693247, 8.49229619353282], 'normal': [-0.31194247601173936, 0.4490103073551936, -0.8373061778993751], 'radius': 0.3058045411498953}, 'confidence': 0.9979672794676495, 'timestamp': 50308.563002, 'diameter_3d': 0.6116090822997906, 'ellipse': {'center': [180.217976731238, 173.68654657883684], 'axes': [36.01627482972865, 44.771238598766416], 'angle': -60.68411683644842}, 'location': [180.217976731238, 173.68654657883684], 'diameter': 44.771238598766416, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3280020658274152, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0364537318906133, 'phi': -1.92742158096464, 'norm_pos': [0.5631811772851187, 0.27630605592151314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.0739331,"{'circle_3d': {'center': [0.27512571041215494, 0.7431151933942548, 8.493950575412743], 'normal': [-0.3118442638524457, 0.4493354773906044, -0.8371683127427147], 'radius': 0.30598798796739946}, 'confidence': 0.9974379326709308, 'timestamp': 50308.571402, 'diameter_3d': 0.6119759759347989, 'ellipse': {'center': [180.30022071208634, 173.96058249844347], 'axes': [36.01560187635889, 44.79027027380443], 'angle': -60.72703553927719}, 'location': [180.30022071208634, 173.96058249844347], 'diameter': 44.79027027380443, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.33097418982747095, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0368176827667823, 'phi': -1.9273724385151079, 'norm_pos': [0.5634381897252698, 0.27516423958981884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.08185,"{'circle_3d': {'center': [0.2745487574196308, 0.742704978978443, 8.493945339277255], 'normal': [-0.31189234326848936, 0.44930129285595344, -0.8371687490873388], 'radius': 0.30802833394536755}, 'confidence': 0.9971758812589739, 'timestamp': 50308.579802, 'diameter_3d': 0.6160566678907351, 'ellipse': {'center': [180.2610533374431, 173.92691305916256], 'axes': [36.2563904082933, 45.08885836317777], 'angle': -60.71572804553925}, 'location': [180.2610533374431, 173.92691305916256], 'diameter': 45.08885836317777, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3328944905768849, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.036779418139893, 'phi': -1.9274227001856248, 'norm_pos': [0.5633157916795096, 0.275304528920156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.0884879,"{'circle_3d': {'center': [0.27770580269087297, 0.7464017294070615, 8.494754385813593], 'normal': [-0.3116292561625525, 0.4496093553916717, -0.8371013285426441], 'radius': 0.30639254291978}, 'confidence': 0.9884659283069679, 'timestamp': 50308.588202, 'diameter_3d': 0.61278508583956, 'ellipse': {'center': [180.4870806151418, 174.19456804529074], 'axes': [36.05109637584796, 44.84646919931299], 'angle': -60.787206682481084}, 'location': [180.4870806151418, 174.19456804529074], 'diameter': 44.84646919931299, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3342066730256943, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0371242760477735, 'phi': -1.927173047452175, 'norm_pos': [0.5640221269223181, 0.2741892998112886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.096543,"{'circle_3d': {'center': [0.2836035545579394, 0.7447215382279113, 8.491658732540639], 'normal': [-0.311137776840297, 0.4494693394600758, -0.8373592996487235], 'radius': 0.30481586619900675}, 'confidence': 0.9983689544812163, 'timestamp': 50308.596602, 'diameter_3d': 0.6096317323980135, 'ellipse': {'center': [180.9228888146874, 174.0943803386644], 'axes': [35.90170902395832, 44.63329917108219], 'angle': -60.86615530743719}, 'location': [180.9228888146874, 174.0943803386644], 'diameter': 44.63329917108219, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3401567203708433, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0369675290214717, 'phi': -1.9265566788435378, 'norm_pos': [0.5653840275458981, 0.27460674858889833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.106786,"{'circle_3d': {'center': [0.2850529272462836, 0.7414352847189987, 8.489357132067198], 'normal': [-0.31101699578293496, 0.44919548500099976, -0.837551099688177], 'radius': 0.3044189534578262}, 'confidence': 0.9989836136543704, 'timestamp': 50308.605002, 'diameter_3d': 0.6088379069156524, 'ellipse': {'center': [181.03390939561197, 173.86970084935734], 'axes': [35.88379936642099, 44.58718483293077], 'angle': -60.8673649769269}, 'location': [181.03390939561197, 173.86970084935734], 'diameter': 44.58718483293077, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.34798855889117686, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.036660986263754, 'phi': -1.926355183656196, 'norm_pos': [0.5657309668612874, 0.27554291312767776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.116589,"{'circle_3d': {'center': [0.2838110020199105, 0.7407520316618843, 8.489451967781108], 'normal': [-0.3111204895517994, 0.4491385472462402, -0.8375431967120177], 'radius': 0.3048210339658784}, 'confidence': 0.999002129692224, 'timestamp': 50308.613402, 'diameter_3d': 0.6096420679317568, 'ellipse': {'center': [180.94357517513842, 173.81848697675528], 'axes': [35.930816466903565, 44.64514855558015], 'angle': -60.844096241915224}, 'location': [180.94357517513842, 173.81848697675528], 'diameter': 44.64514855558015, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3556186473782974, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.036597258137665, 'phi': -1.9264668521720134, 'norm_pos': [0.5654486724223076, 0.2757563042635197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.125113,"{'circle_3d': {'center': [0.28516035073499424, 0.7403199499083701, 8.488719147567137], 'normal': [-0.3110080438255424, 0.44910254043344733, -0.837604265063182], 'radius': 0.3025460097051606}, 'confidence': 0.9995082333446372, 'timestamp': 50308.621802, 'diameter_3d': 0.6050920194103212, 'ellipse': {'center': [181.04071276983984, 173.795701206731], 'axes': [35.67100705572703, 44.315957390510356], 'angle': -60.8618416133119}, 'location': [181.04071276983984, 173.795701206731], 'diameter': 44.315957390510356, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.36466779684186656, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0365569582221417, 'phi': -1.926325077047332, 'norm_pos': [0.5657522274057495, 0.27585124497195423], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.132684,"{'circle_3d': {'center': [0.2862670091679691, 0.7412212809189445, 8.488791610748484], 'normal': [-0.3109158222894612, 0.4491776513509952, -0.8375982264647365], 'radius': 0.3077706726389154}, 'confidence': 0.9982875088562817, 'timestamp': 50308.630202, 'diameter_3d': 0.6155413452778308, 'ellipse': {'center': [181.12875407460908, 173.8514387688717], 'axes': [36.285799834969524, 45.08161595969651], 'angle': -60.8846617006499}, 'location': [181.12875407460908, 173.8514387688717], 'diameter': 45.08161595969651, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.36944233939486537, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.036641025560972, 'phi': -1.9262306643800837, 'norm_pos': [0.5660273564831534, 0.2756190051297013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.141718,"{'circle_3d': {'center': [0.2869062217068681, 0.7432062907212309, 8.489619084421305], 'normal': [-0.31086255457788625, 0.4493430688345191, -0.8375292703253346], 'radius': 0.3086245641800274}, 'confidence': 0.9979400291613516, 'timestamp': 50308.638602, 'diameter_3d': 0.6172491283600549, 'ellipse': {'center': [181.17454744487898, 173.9895722357859], 'axes': [36.375248567349985, 45.20280982506729], 'angle': -60.90703638117132}, 'location': [181.17454744487898, 173.9895722357859], 'diameter': 45.20280982506729, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.37295638147870624, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0368261803867718, 'phi': -1.9262016260452535, 'norm_pos': [0.5661704607652468, 0.27504344901755884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.149857,"{'circle_3d': {'center': [0.2870627349119932, 0.7428735079944104, 8.48938246016765], 'normal': [-0.3108495118107925, 0.44931533694061737, -0.8375489890131391], 'radius': 0.3050290718698091}, 'confidence': 0.9986342242282487, 'timestamp': 50308.647002, 'diameter_3d': 0.6100581437396182, 'ellipse': {'center': [181.1814368893198, 173.97341798196408], 'axes': [35.95411909972916, 44.67722976277963], 'angle': -60.907172552215826}, 'location': [181.1814368893198, 173.97341798196408], 'diameter': 44.67722976277963, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.378549791224414, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.03679513836597, 'phi': -1.926180258508527, 'norm_pos': [0.5661919902791244, 0.275110758408483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.1564429,"{'circle_3d': {'center': [0.28834139472152653, 0.7428920641415075, 8.488917942757489], 'normal': [-0.3107429568266647, 0.4493168832862088, -0.8375876987973194], 'radius': 0.3093402253000759}, 'confidence': 0.9978037473800354, 'timestamp': 50308.655402, 'diameter_3d': 0.6186804506001518, 'ellipse': {'center': [181.2821363637025, 173.9697063066725], 'axes': [36.46794013180967, 45.311785212167216], 'angle': -60.926974731668786}, 'location': [181.2821363637025, 173.9697063066725], 'diameter': 45.311785212167216, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.38138423444289415, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0367968692732914, 'phi': -1.926053362092841, 'norm_pos': [0.5665066761365704, 0.27512622372219797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.165813,"{'circle_3d': {'center': [0.28395109394941187, 0.7436240247773176, 8.490940576584855], 'normal': [-0.3111088152243409, 0.44937788000585965, -0.8374191459783722], 'radius': 0.3063696121795523}, 'confidence': 0.9988209548367655, 'timestamp': 50308.663802, 'diameter_3d': 0.6127392243591046, 'ellipse': {'center': [180.9522678610691, 174.0159344631085], 'axes': [36.09398731944155, 44.864634966443134], 'angle': -60.864545260516415}, 'location': [180.9522678610691, 174.0159344631085], 'diameter': 44.864634966443134, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.387259600995582, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0368651473659067, 'phi': -1.9265029561078453, 'norm_pos': [0.5654758370658409, 0.27493360640371456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.174664,"{'circle_3d': {'center': [0.28475192981366515, 0.746474320283137, 8.492173102956697], 'normal': [-0.31104207890231983, 0.4496154046313446, -0.8373164354473853], 'radius': 0.30842648995744887}, 'confidence': 0.9980670918629966, 'timestamp': 50308.672202, 'diameter_3d': 0.6168529799148977, 'ellipse': {'center': [181.01056098456195, 174.21238789831023], 'axes': [36.31978981839897, 45.16005274832909], 'angle': -60.894891814580696}, 'location': [181.01056098456195, 174.21238789831023], 'diameter': 45.16005274832909, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3906949174325769, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0371310484153025, 'phi': -1.9264729642038498, 'norm_pos': [0.5656580030767561, 0.27411505042370743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.181325,"{'circle_3d': {'center': [0.28250215120723654, 0.7483660934020815, 8.494025269039545], 'normal': [-0.31122956045285555, 0.44977305239125664, -0.8371620882738147], 'radius': 0.3065053549953795}, 'confidence': 0.9166434084198185, 'timestamp': 50308.680602, 'diameter_3d': 0.613010709990759, 'ellipse': {'center': [180.83899573491308, 174.34228919116217], 'axes': [36.070723732894756, 44.86848866020543], 'angle': -60.87256320715589}, 'location': [180.83899573491308, 174.34228919116217], 'diameter': 44.86848866020543, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.39107616073381646, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0373075495762243, 'phi': -1.9267299161365332, 'norm_pos': [0.5651218616716034, 0.27357379503682433], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.1904361,"{'circle_3d': {'center': [0.2813724226627867, 0.7500965960675625, 8.495375297064085], 'normal': [-0.3113237044982264, 0.4499172609467134, -0.8370495859384364], 'radius': 0.3101686637831879}, 'confidence': 0.9968501653888993, 'timestamp': 50308.689002, 'diameter_3d': 0.6203373275663758, 'ellipse': {'center': [180.75846172278483, 174.45319352263982], 'axes': [36.485126927669945, 45.3976757783998], 'angle': -60.86649646957629}, 'location': [180.75846172278483, 174.45319352263982], 'diameter': 45.3976757783998, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3908129599912713, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.037469018052118, 'phi': -1.9268726220871024, 'norm_pos': [0.5648701928837025, 0.27311169365566745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.2011158,"{'circle_3d': {'center': [0.2793025357968224, 0.7500200105627517, 8.496104224738211], 'normal': [-0.31149619507039006, 0.4499108788213125, -0.8369888419655925], 'radius': 0.3126663870417903}, 'confidence': 0.9961259713845456, 'timestamp': 50308.697402, 'diameter_3d': 0.6253327740835806, 'ellipse': {'center': [180.60927599718065, 174.43830577015706], 'axes': [36.77087500711428, 45.758863396329076], 'angle': -60.83468389779446}, 'location': [180.60927599718065, 174.43830577015706], 'diameter': 45.758863396329076, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.38844969065490176, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.037461871790147, 'phi': -1.927077359854487, 'norm_pos': [0.5644039874911895, 0.27317372595767897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.210002,"{'circle_3d': {'center': [0.278291862251244, 0.7533331293634928, 8.498262106670778], 'normal': [-0.31158041786585494, 0.4501869720547076, -0.8368090184712119], 'radius': 0.31296668721149645}, 'confidence': 0.9960433711923086, 'timestamp': 50308.705802, 'diameter_3d': 0.6259333744229929, 'ellipse': {'center': [180.53067558184767, 174.66569310183058], 'axes': [36.77820793038081, 45.79139184985886], 'angle': -60.84035454876303}, 'location': [180.53067558184767, 174.66569310183058], 'diameter': 45.79139184985886, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.38593323897708753, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.037771045395609, 'phi': -1.9272359991838226, 'norm_pos': [0.564158361193274, 0.2722262787423726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174920.2174442,"{'circle_3d': {'center': [0.27417047451294607, 0.7509938063701131, 8.498539290515613], 'normal': [-0.31192386684404644, 0.449992028471926, -0.8367859198174757], 'radius': 0.3095795167989694}, 'confidence': 0.99742851693922, 'timestamp': 50308.714202, 'diameter_3d': 0.6191590335979388, 'ellipse': {'center': [180.2245384853643, 174.49967774284744], 'axes': [36.378937671658186, 45.29260351664141], 'angle': -60.76293909257863}, 'location': [180.2245384853643, 174.49967774284744], 'diameter': 45.29260351664141, 'sphere': {'center': [4.017256876641503, -4.648910535292998, 18.53997032832532], 'radius': 12.0}, 'projected_sphere': {'center': [294.34213860161617, -35.465433915935165], 'axes': [802.5902812404382, 802.5902812404382], 'angle': 90.0}, 'model_confidence': 0.3874126854884197, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 2.0375527394645294, 'phi': -1.9276054387624035, 'norm_pos': [0.5632016827667634, 0.2729180094048024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
