eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969648.01741,"{'circle_3d': {'center': [2.9377203837825245, -0.49710646626581045, 105.89394713748871], 'normal': [0.05547891851441621, -0.4587528242253225, -0.8868302745541343], 'radius': 2.7985543684634115}, 'confidence': 0.3503590391306664, 'timestamp': 197543.173108, 'diameter_3d': 5.597108736926823, 'ellipse': {'center': [177.18135869361532, 117.26524802992564], 'axes': [28.935063439048363, 32.784585615532244], 'angle': -80.24768082274178}, 'location': [177.18135869361532, 117.26524802992564], 'diameter': 32.784585615532244, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0942052235394055, 'phi': -1.5083190797679138, 'norm_pos': [0.5536917459175479, 0.5113947998753099], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.025426,"{'circle_3d': {'center': [3.5542649435982807, 0.1858646615361632, 105.62245822811985], 'normal': [0.10685763183239595, -0.4018385635751583, -0.9094543503348729], 'radius': 2.7863969231350145}, 'confidence': 0.20400188499863345, 'timestamp': 197543.181508, 'diameter_3d': 5.572793846270029, 'ellipse': {'center': [180.8239793790142, 121.24885672171857], 'axes': [29.643661843263555, 32.73124950463521], 'angle': -71.1379085330529}, 'location': [180.8239793790142, 121.24885672171857], 'diameter': 32.73124950463521, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1572725631381382, 'phi': -1.4538361655023226, 'norm_pos': [0.5650749355594193, 0.4947964303261726], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.033343,"{'circle_3d': {'center': [3.3905670124484866, 0.1374446308022419, 105.62595417185935], 'normal': [0.093216137569913, -0.405873566136318, -0.909163021689914], 'radius': 2.792286275966518}, 'confidence': 0.1933867373876023, 'timestamp': 197543.189908, 'diameter_3d': 5.584572551933036, 'ellipse': {'center': [179.86753450551637, 120.96676865697417], 'axes': [29.71095157795302, 32.798008095585715], 'angle': -73.24913170443418}, 'location': [179.86753450551637, 120.96676865697417], 'diameter': 32.798008095585715, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.152861863172057, 'phi': -1.468623734111679, 'norm_pos': [0.5620860453297387, 0.49597179726260765], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.047173,"{'circle_3d': {'center': [3.6309334672070195, -1.13470904531885, 106.31723905901907], 'normal': [0.11324667546645745, -0.5118863724797424, -0.8515559477599374], 'radius': 2.8183841493378345}, 'confidence': 0.3567110668729746, 'timestamp': 197543.198308, 'diameter_3d': 5.636768298675669, 'ellipse': {'center': [181.13623049091922, 113.57150524761224], 'axes': [27.67787812737416, 32.88952300292924], 'angle': -74.83204734172503}, 'location': [181.13623049091922, 113.57150524761224], 'diameter': 32.88952300292924, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.033417095528167, 'phi': -1.4385841652809455, 'norm_pos': [0.5660507202841225, 0.5267853948016157], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.0591931,"{'circle_3d': {'center': [3.463020202845491, 0.022022351880185198, 105.68592619116251], 'normal': [0.09925390343633006, -0.41549208937982285, -0.9041653534146511], 'radius': 2.8078355878020207}, 'confidence': 0.42659832715078794, 'timestamp': 197543.206708, 'diameter_3d': 5.615671175604041, 'ellipse': {'center': [180.27893435185732, 120.29363420525733], 'axes': [29.67174777921043, 32.96232382232478], 'angle': -72.84681378902366}, 'location': [180.27893435185732, 120.29363420525733], 'diameter': 32.96232382232478, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1423125933557594, 'phi': -1.4614600424730102, 'norm_pos': [0.5633716698495541, 0.49877652414476115], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.066166,"{'circle_3d': {'center': [3.474898612952801, 0.04405498466916136, 105.67713788449817], 'normal': [0.10024377094527258, -0.4136560366474082, -0.9048977123033463], 'radius': 2.856242656458577}, 'confidence': 0.1996030390757682, 'timestamp': 197543.215108, 'diameter_3d': 5.712485312917154, 'ellipse': {'center': [180.34858328758375, 120.42805872970288], 'axes': [30.211715756596085, 33.53358503459322], 'angle': -72.62674887186107}, 'location': [180.34858328758375, 120.42805872970288], 'diameter': 33.53358503459322, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1443301997448043, 'phi': -1.4604670614324577, 'norm_pos': [0.5635893227736992, 0.4982164219595713], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.0710368,"{'circle_3d': {'center': [4.031531691954877, 0.3695246418569891, 105.60937511170593], 'normal': [0.14662986086211216, -0.3865335652150891, -0.9105446100360324], 'radius': 2.8172382130924474}, 'confidence': 0.2219458651893398, 'timestamp': 197543.223508, 'diameter_3d': 5.634476426184895, 'ellipse': {'center': [183.61184246456727, 122.32493015219704], 'axes': [29.963025835346187, 33.101748510150806], 'angle': -64.82494331418678}, 'location': [183.61184246456727, 122.32493015219704], 'diameter': 33.101748510150806, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09131976781836526, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1739262762079323, 'phi': -1.4111317310986968, 'norm_pos': [0.5737870077017727, 0.49031279103251235], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.0829692,"{'circle_3d': {'center': [3.525281733469061, -0.48793955812249745, 105.94229611807971], 'normal': [0.1044423643216276, -0.4579889152133798, -0.8828011928382178], 'radius': 2.300388749633765}, 'confidence': 0.853378551968437, 'timestamp': 197543.231908, 'diameter_3d': 4.60077749926753, 'ellipse': {'center': [180.60599487738742, 117.26236256941534], 'axes': [23.61026881245638, 26.938951911350063], 'angle': -73.95034777149651}, 'location': [180.60599487738742, 117.26236256941534], 'diameter': 26.938951911350063, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0950647448723516, 'phi': -1.4530358027042636, 'norm_pos': [0.5643937339918357, 0.5114068226274361], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.089314,"{'circle_3d': {'center': [3.2520832122219288, -0.09836052114669158, 105.72086498158619], 'normal': [0.08167582088436658, -0.425523995465396, -0.9012537875460112], 'radius': 2.7604214595600167}, 'confidence': 0.3415193343344539, 'timestamp': 197543.240308, 'diameter_3d': 5.520842919120033, 'ellipse': {'center': [179.0431646028943, 119.58521508208077], 'axes': [29.076720662497717, 32.3932171163416], 'angle': -75.68121764707541}, 'location': [179.0431646028943, 119.58521508208077], 'diameter': 32.3932171163416, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1312554856252757, 'phi': -1.4804185432323977, 'norm_pos': [0.5595098893840447, 0.5017282704913302], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.099156,"{'circle_3d': {'center': [3.2727099059365363, -0.014372699598630412, 105.68349006463737], 'normal': [0.08339471202725052, -0.41852501033639083, -0.9043683639584127], 'radius': 2.816927521115166}, 'confidence': 0.22264756804153008, 'timestamp': 197543.248708, 'diameter_3d': 5.633855042230332, 'ellipse': {'center': [179.1688535788442, 120.08241516069067], 'axes': [29.79396448267239, 33.068343086935876], 'angle': -75.17024105240273}, 'location': [179.1688535788442, 120.08241516069067], 'diameter': 33.068343086935876, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1389756864361253, 'phi': -1.4788431604215482, 'norm_pos': [0.5599026674338881, 0.49965660349712215], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.105509,"{'circle_3d': {'center': [3.8880526175755357, -0.3443000672706811, 105.91790926829239], 'normal': [0.13467327133050047, -0.446018957642395, -0.8848334303204942], 'radius': 2.7844380519774057}, 'confidence': 0.24921773117070048, 'timestamp': 197543.257108, 'diameter_3d': 5.568876103954811, 'ellipse': {'center': [182.71141360994352, 118.15343130840793], 'axes': [28.62374820636261, 32.618427065285196], 'angle': -69.70527182575445}, 'location': [182.71141360994352, 118.15343130840793], 'diameter': 32.618427065285196, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.108483918229832, 'phi': -1.419753694461222, 'norm_pos': [0.5709731675310735, 0.5076940362149669], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.120251,"{'circle_3d': {'center': [3.642324210514115, 0.006667555804954262, 105.71419438165417], 'normal': [0.1141959040753821, -0.41677165571942554, -0.9018096708736798], 'radius': 2.78234819690704}, 'confidence': 0.36968796864949494, 'timestamp': 197543.265508, 'diameter_3d': 5.56469639381408, 'ellipse': {'center': [181.32028604143224, 120.20055168753842], 'axes': [29.29236061205305, 32.655645312008346], 'angle': -70.88642503369447}, 'location': [181.32028604143224, 120.20055168753842], 'diameter': 32.655645312008346, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1409054004648864, 'phi': -1.444837010264182, 'norm_pos': [0.5666258938794757, 0.4991643679685899], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.129366,"{'circle_3d': {'center': [3.552336662632529, 0.0925152943518519, 105.66395598922445], 'normal': [0.10669694175191662, -0.4096176775071842, -0.9059962035761566], 'radius': 2.7957014531623807}, 'confidence': 0.28531604494841084, 'timestamp': 197543.273908, 'diameter_3d': 5.5914029063247614, 'ellipse': {'center': [180.80455120334108, 120.70401013840939], 'axes': [29.606803073272367, 32.827474595736554], 'angle': -71.54864487835869}, 'location': [180.80455120334108, 120.70401013840939], 'diameter': 32.827474595736554, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09139508974144173, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1487613990879117, 'phi': -1.4535687501124477, 'norm_pos': [0.5650142225104409, 0.4970666244232942], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.1358871,"{'circle_3d': {'center': [3.7725918481261185, 0.08862590417916127, 105.6939264480742], 'normal': [0.1250515405430491, -0.4099417933549084, -0.9034986653386776], 'radius': 2.7814634932321756}, 'confidence': 0.20525271733154155, 'timestamp': 197543.282308, 'diameter_3d': 5.562926986464351, 'ellipse': {'center': [182.08430012119192, 120.6789987497789], 'axes': [29.33575967375272, 32.652636595418244], 'angle': -69.08931229285092}, 'location': [182.08430012119192, 120.6789987497789], 'diameter': 32.652636595418244, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09085042689778167, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.148406080784195, 'phi': -1.4332620164216443, 'norm_pos': [0.5690134378787247, 0.4971708385425879], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.1405199,"{'circle_3d': {'center': [3.881240402546468, 0.4244112880718074, 105.5631423484402], 'normal': [0.13410558674474485, -0.381959678030521, -0.9143973403081772], 'radius': 2.82096814742399}, 'confidence': 0.190885663799098, 'timestamp': 197543.290708, 'diameter_3d': 5.64193629484798, 'ellipse': {'center': [182.7439105476342, 122.64762645528067], 'axes': [30.172269629546594, 33.15910996138008], 'angle': -66.21674787181972}, 'location': [182.7439105476342, 122.64762645528067], 'diameter': 33.15910996138008, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09085042689778167, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.178880504164005, 'phi': -1.4251743945543753, 'norm_pos': [0.5710747204613569, 0.48896822310299715], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.146088,"{'circle_3d': {'center': [2.8494170836005295, -0.6768481095112096, 105.98366489497681], 'normal': [0.04812031016591663, -0.4737312944957724, -0.8793537947634591], 'radius': 2.8088569694793195}, 'confidence': 0.2579597129755666, 'timestamp': 197543.299108, 'diameter_3d': 5.617713938958639, 'ellipse': {'center': [176.65319530097963, 116.22127827818979], 'axes': [28.751723883571934, 32.876825056922655], 'angle': -81.54805051654095}, 'location': [176.65319530097963, 116.22127827818979], 'diameter': 32.876825056922655, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09085042689778167, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0772734690909078, 'phi': -1.5161284969625304, 'norm_pos': [0.5520412353155614, 0.515744673840876], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969648.154239,"{'circle_3d': {'center': [4.075656133232441, -0.5939726586966678, 106.07811697854947], 'normal': [0.15030689763524258, -0.4668250069278941, -0.8714827877990708], 'radius': 2.8004374176070814}, 'confidence': 0.281398222089367, 'timestamp': 197543.307508, 'diameter_3d': 5.600874835214163, 'ellipse': {'center': [183.7685709076543, 116.70362043859677], 'axes': [28.242596809690784, 32.7571512348477], 'angle': -68.85471859744305}, 'location': [183.7685709076543, 116.70362043859677], 'diameter': 32.7571512348477, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.09085042689778167, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0850991658475757, 'phi': -1.400004011805335, 'norm_pos': [0.5742767840864197, 0.5137349148391801], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
