eye_packets,722
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969634.773501,"{'circle_3d': {'center': [-0.045916543713455216, 1.1997707631031669, 2.1397442184450632], 'normal': [-0.17425501845155464, 0.41211094457025715, -0.8943152452630218], 'radius': 1.0553938213701581}, 'confidence': 0.026345531215797472, 'timestamp': 197529.926308, 'diameter_3d': 2.1107876427403163, 'ellipse': {'center': [170.72345677523606, 427.00035560335107], 'axes': [420.8429136677756, 631.7887341527813], 'angle': -73.3810391341954}, 'location': [170.72345677523606, 427.00035560335107], 'diameter': 631.7887341527813, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9955660114069573, 'phi': -1.763232609627467, 'norm_pos': [0.5335108024226127, -0.7791681483472961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.061252,"{'circle_3d': {'center': [-0.2341645889465549, -0.3554341946460009, 3.100686263899858], 'normal': [-0.18246814956127713, 0.28682888628423864, -0.9404438124569839], 'radius': 1.0047083294685997}, 'confidence': 0.06727619152988577, 'timestamp': 197534.210308, 'diameter_3d': 2.0094166589371993, 'ellipse': {'center': [123.91013111250385, 30.280785380393098], 'axes': [386.2307233819117, 408.48693259713923], 'angle': -32.61784987898585}, 'location': [123.91013111250385, 30.280785380393098], 'diameter': 408.48693259713923, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8617113141211927, 'phi': -1.7624386514091734, 'norm_pos': [0.3872191597265745, 0.8738300609150288], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.06923,"{'circle_3d': {'center': [-0.003752007284436365, -0.36379504895155135, 3.0558750496546647], 'normal': [-0.16326710108943393, 0.28613214842544277, -0.94417808031075], 'radius': 1.0037944496015883}, 'confidence': 0.06735161027288313, 'timestamp': 197534.218708, 'diameter_3d': 2.0075888992031765, 'ellipse': {'center': [169.66440353749493, 27.02867816704665], 'axes': [401.1717153536231, 411.68208111970483], 'angle': -35.13315851507243}, 'location': [169.66440353749493, 27.02867816704665], 'diameter': 411.68208111970483, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8609840956574921, 'phi': -1.7420229126475548, 'norm_pos': [0.5302012610546717, 0.8873805076373056], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.074538,"{'circle_3d': {'center': [0.20196137108066115, -0.3721639736527953, 3.0196952892985305], 'normal': [-0.14612431955900912, 0.2854347380336724, -0.9471930603404277], 'radius': 1.0052529615060932}, 'confidence': 0.043749199171875086, 'timestamp': 197534.227108, 'diameter_3d': 2.0105059230121864, 'ellipse': {'center': [211.56396411305846, 23.9164705391038], 'axes': [414.21892568793044, 415.22057222281126], 'angle': -76.26829906837652}, 'location': [211.56396411305846, 23.9164705391038], 'diameter': 415.22057222281126, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8602563333561561, 'phi': -1.723860547583816, 'norm_pos': [0.6611373878533077, 0.9003480394204009], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.081959,"{'circle_3d': {'center': [-0.2489237388955483, -0.03703211341752377, 3.205649773500152], 'normal': [-0.1836980787236933, 0.31336239305327845, -0.9316968533236262], 'radius': 1.0048218761580896}, 'confidence': 0.038823281847911804, 'timestamp': 197534.235508, 'diameter_3d': 2.009643752316179, 'ellipse': {'center': [121.78662488826458, 94.72479707001875], 'axes': [361.81325508808646, 392.1836722599986], 'angle': -49.98577184094886}, 'location': [121.78662488826458, 94.72479707001875], 'diameter': 392.1836722599986, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8895280272146608, 'phi': -1.7654645157988191, 'norm_pos': [0.3805832027758268, 0.6053133455415886], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.0978072,"{'circle_3d': {'center': [-0.2256537135611163, -0.18385798515390572, 3.1527922943659483], 'normal': [-0.18175890994582392, 0.30112690374191325, -0.9361016432514764], 'radius': 1.0041323350786633}, 'confidence': 0.05511179354716943, 'timestamp': 197534.243908, 'diameter_3d': 2.0082646701573266, 'ellipse': {'center': [125.89744016293685, 65.43152523054468], 'axes': [374.4680071996303, 399.27859143401764], 'angle': -43.75237973427195}, 'location': [125.89744016293685, 65.43152523054468], 'diameter': 399.27859143401764, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8766705167053723, 'phi': -1.7625758220142758, 'norm_pos': [0.39342950050917763, 0.7273686448727306], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.102421,"{'circle_3d': {'center': [-0.23024454578027198, -0.1799894671312643, 3.1549299165322093], 'normal': [-0.18214147929742022, 0.3014492802438, -0.9359235080709546], 'radius': 1.0041666754475194}, 'confidence': 0.04693528508186355, 'timestamp': 197534.252308, 'diameter_3d': 2.0083333508950387, 'ellipse': {'center': [125.02039421575346, 66.23258167015169], 'axes': [373.90383557872707, 399.0273243434311], 'angle': -43.829491336275794}, 'location': [125.02039421575346, 66.23258167015169], 'diameter': 399.0273243434311, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8770086030118465, 'phi': -1.7630053100637073, 'norm_pos': [0.39068873192422954, 0.7240309097077013], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.110239,"{'circle_3d': {'center': [-0.23545920050544744, -0.18559250096012647, 3.1541427168797807], 'normal': [-0.1825760338578515, 0.3009823607580615, -0.9359891080419903], 'radius': 1.005528651339327}, 'confidence': 0.0501406902442194, 'timestamp': 197534.260708, 'diameter_3d': 2.011057302678654, 'ellipse': {'center': [124.0314471222143, 65.07562941532693], 'axes': [374.52121203556163, 399.7697832322955], 'angle': -43.36252876554834}, 'location': [124.0314471222143, 65.07562941532693], 'diameter': 399.7697832322955, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8765189416853807, 'phi': -1.763439462532194, 'norm_pos': [0.3875982722569197, 0.7288515441028045], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.1165671,"{'circle_3d': {'center': [-0.247536195417017, -0.30582105419533967, 3.118543440995243], 'normal': [-0.18358245010048233, 0.2909633146551271, -0.9389557143657018], 'radius': 1.0045248282235097}, 'confidence': 0.059814949226379095, 'timestamp': 197534.269108, 'diameter_3d': 2.0090496564470195, 'ellipse': {'center': [121.40195063819094, 40.65009667353881], 'axes': [381.98251768701425, 405.43629179153464], 'angle': -35.79380441083919}, 'location': [121.40195063819094, 40.65009667353881], 'diameter': 405.43629179153464, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8660298886293922, 'phi': -1.7638782794212644, 'norm_pos': [0.3793810957443467, 0.8306245971935883], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.124496,"{'circle_3d': {'center': [-0.2589944066760217, -0.4182683403885208, 3.0865509397830113], 'normal': [-0.18453730103873267, 0.2815927074723619, -0.9416217561333876], 'radius': 1.0050522461558442}, 'confidence': 0.04770294632785553, 'timestamp': 197534.277508, 'diameter_3d': 2.0101044923116884, 'ellipse': {'center': [118.90458121753042, 17.316835519040723], 'axes': [388.6380786095372, 411.9227299246236], 'angle': -28.168250950334297}, 'location': [118.90458121753042, 17.316835519040723], 'diameter': 411.9227299246236, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8562499086515465, 'phi': -1.764321760727878, 'norm_pos': [0.37157681630478256, 0.9278465186706637], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.131198,"{'circle_3d': {'center': [-0.2573662238935741, -0.3021475307011414, 3.1216090396484297], 'normal': [-0.1844016191401954, 0.2912694416129769, -0.9387002478112696], 'radius': 1.0046729937694099}, 'confidence': 0.046139335332715345, 'timestamp': 197534.285908, 'diameter_3d': 2.0093459875388198, 'ellipse': {'center': [119.50122713980905, 41.462758676342645], 'axes': [381.14481775654923, 405.144721179372], 'angle': -35.87185656651219}, 'location': [119.50122713980905, 41.462758676342645], 'diameter': 405.144721179372, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.866349874949276, 'phi': -1.764769906453547, 'norm_pos': [0.3734413348119033, 0.8272385055152389], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.1491451,"{'circle_3d': {'center': [0.07556258020062634, -0.3186452017439265, 3.0562101764523586], 'normal': [-0.15665755213234536, 0.2898946356927448, -0.9441501530776089], 'radius': 1.0048697002490046}, 'confidence': 0.04615887813063594, 'timestamp': 197534.294308, 'diameter_3d': 2.009739400498009, 'ellipse': {'center': [185.54260862306123, 36.02678865264136], 'axes': [403.07349204496603, 410.6325112756593], 'angle': -46.738305232253566}, 'location': [185.54260862306123, 36.02678865264136], 'diameter': 410.6325112756593, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.864913070900733, 'phi': -1.7352227165998477, 'norm_pos': [0.5798206519470663, 0.8498883806139943], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.154764,"{'circle_3d': {'center': [-0.0671928050609143, -0.325634623152089, 3.078674511140436], 'normal': [-0.16855383423747378, 0.2893121839087313, -0.9422781251869359], 'radius': 1.0049385617878812}, 'confidence': 0.11951084365526655, 'timestamp': 197534.302708, 'diameter_3d': 2.0098771235757624, 'ellipse': {'center': [156.92366734933734, 35.40241856317651], 'axes': [395.0575759854071, 409.2386041153539], 'angle': -38.01723552289476}, 'location': [156.92366734933734, 35.40241856317651], 'diameter': 409.2386041153539, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8643045416371549, 'phi': -1.7478033010798288, 'norm_pos': [0.49038646046667916, 0.8524899226534313], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.163085,"{'circle_3d': {'center': [-0.06068079913864244, -0.33262499238192866, 3.0753678823240733], 'normal': [-0.16801116707728447, 0.28872965313957805, -0.9425536775882994], 'radius': 1.0052344054503595}, 'confidence': 0.1137440171372005, 'timestamp': 197534.311108, 'diameter_3d': 2.010468810900719, 'ellipse': {'center': [158.23562329496167, 33.88822324665068], 'axes': [396.0733669525371, 409.8289824388883], 'angle': -37.462782853934}, 'location': [158.23562329496167, 33.88822324665068], 'diameter': 409.8289824388883, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8636960417752062, 'phi': -1.7471946714628708, 'norm_pos': [0.4944863227967552, 0.8587990698056222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.168672,"{'circle_3d': {'center': [-0.06357393057385652, -0.33961630665895726, 3.0737446047974366], 'normal': [-0.16825226136355229, 0.2881470436164923, -0.9426889507155191], 'radius': 1.0059280529699457}, 'confidence': 0.08991071538777333, 'timestamp': 197534.319508, 'diameter_3d': 2.0118561059398914, 'ellipse': {'center': [157.68116022660692, 32.41479818584132], 'axes': [396.6588690486937, 410.4678804832832], 'angle': -36.62697238433831}, 'location': [157.68116022660692, 32.41479818584132], 'diameter': 410.4678804832832, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8630875713148871, 'phi': -1.7474177475905102, 'norm_pos': [0.4927536257081466, 0.8649383408923278], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.177034,"{'circle_3d': {'center': [0.16016012881151154, -0.3466085632332012, 3.033959620521914], 'normal': [-0.14960775641477161, 0.28756435556863863, -0.9460043660718126], 'radius': 1.004550251258224}, 'confidence': 0.05029173737894243, 'timestamp': 197534.327908, 'diameter_3d': 2.009100502516448, 'ellipse': {'center': [202.84251014828584, 29.638166398484557], 'axes': [409.7996655047353, 413.0020640035925], 'angle': -55.36482347575045}, 'location': [202.84251014828584, 29.638166398484557], 'diameter': 413.0020640035925, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8624791302540893, 'phi': -1.7276443252909872, 'norm_pos': [0.6338828442133932, 0.8765076400063143], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.184473,"{'circle_3d': {'center': [0.14117338160577386, -0.35360175928229154, 3.0348546084642205], 'normal': [-0.15118998534858308, 0.2869815892312144, -0.9459297837432871], 'radius': 1.0051440133855234}, 'confidence': 0.05183206750125572, 'timestamp': 197534.336308, 'diameter_3d': 2.010288026771047, 'ellipse': {'center': [199.01753051300108, 28.240245178630076], 'axes': [409.6075831479346, 413.3059417429647], 'angle': -47.96160876452169}, 'location': [199.01753051300108, 28.240245178630076], 'diameter': 413.3059417429647, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8618707185970287, 'phi': -1.7292879184877143, 'norm_pos': [0.6219297828531284, 0.882332311755708], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.19871,"{'circle_3d': {'center': [-0.19876902168857624, -0.3605958920568124, 3.09230421281708], 'normal': [-0.17951851895644555, 0.28639874483333766, -0.9411423167138819], 'radius': 1.0046365082802502}, 'confidence': 0.07815372962055278, 'timestamp': 197534.344708, 'diameter_3d': 2.0092730165605004, 'ellipse': {'center': [130.85206155292155, 28.96463319406351], 'axes': [388.86956095849575, 409.2822037525714], 'angle': -32.59220387701365}, 'location': [130.85206155292155, 28.96463319406351], 'diameter': 409.2822037525714, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8612623363415979, 'phi': -1.7592775535535643, 'norm_pos': [0.40891269235287986, 0.8793140283580687], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.21062,"{'circle_3d': {'center': [-0.062021981614531096, -0.36759095880767, 3.0649548495279646], 'normal': [-0.16812293228360847, 0.2858158226040995, -0.9434214303213082], 'radius': 1.003854649243135}, 'confidence': 0.05035717480360313, 'timestamp': 197534.353108, 'diameter_3d': 2.00770929848627, 'ellipse': {'center': [157.97909281815362, 26.605564623440685], 'axes': [397.8136641235216, 411.224313065757], 'angle': -33.57665541576852}, 'location': [157.97909281815362, 26.605564623440685], 'diameter': 411.224313065757, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8606539834856881, 'phi': -1.7471505857044813, 'norm_pos': [0.49368466505673003, 0.8891434807356638], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.216796,"{'circle_3d': {'center': [0.03573236448127526, -0.3815838830252485, 3.043745788854322], 'normal': [-0.15997673677562466, 0.28464974558596806, -0.9451888520441121], 'radius': 1.0051348484407507}, 'confidence': 0.03186624046617134, 'timestamp': 197534.369908, 'diameter_3d': 2.0102696968815015, 'ellipse': {'center': [177.70792726336288, 22.953548663561207], 'axes': [405.34270677328533, 413.7287078760985], 'angle': -33.07384249329221}, 'location': [177.70792726336288, 22.953548663561207], 'diameter': 413.7287078760985, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.859437365982973, 'phi': -1.7384610840003736, 'norm_pos': [0.555337272698009, 0.9043602139018283], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
