eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008020.3038442,"{'circle_3d': {'center': [14.985868587635478, 1.373371610647002, 84.61554370815385], 'normal': [0.7236182081863118, 0.6588093291375321, -0.20578376180492577], 'radius': 6.392920519457558}, 'confidence': 0.047327403652835276, 'timestamp': 16740.245232, 'diameter_3d': 12.785841038915116, 'ellipse': {'center': [269.878989329961, 129.63592319294798], 'axes': [6.270431148237697, 94.46321631282065], 'angle': 41.913939570746386}, 'location': [269.878989329961, 129.63592319294798], 'diameter': 94.46321631282065, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.29003130212015, 'phi': -0.2770671941972335, 'norm_pos': [0.843371841656128, 0.4598503200293834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.312904,"{'circle_3d': {'center': [15.085439575539906, 1.2984441625988072, 84.73167245809478], 'normal': [0.7319157905116809, 0.6525653751335159, -0.1961063659765152], 'radius': 6.419074295930926}, 'confidence': 0.0420539491855983, 'timestamp': 16740.253632, 'diameter_3d': 12.838148591861852, 'ellipse': {'center': [270.4823892315019, 129.0958265067284], 'axes': [5.24164620544919, 94.72178175677934], 'angle': 41.384970557194386}, 'location': [270.4823892315019, 129.0958265067284], 'diameter': 94.72178175677934, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2817614436133806, 'phi': -0.26178679443645814, 'norm_pos': [0.8452574663484433, 0.4621007228886317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.3198621,"{'circle_3d': {'center': [15.206954669676223, 1.2141965378095065, 84.91677805487704], 'normal': [0.7420420483563741, 0.6455447397344076, -0.1806808995779932], 'radius': 6.413042503878559}, 'confidence': 0.0687744265349025, 'timestamp': 16740.262032, 'diameter_3d': 12.826085007757118, 'ellipse': {'center': [271.1692743991458, 128.49961689951175], 'axes': [3.6115354566237263, 94.42587893449748], 'angle': 40.79080602748328}, 'location': [271.1692743991458, 128.49961689951175], 'diameter': 94.42587893449748, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.272532664436347, 'phi': -0.23884365725582074, 'norm_pos': [0.8474039824973307, 0.4645849295853677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.328047,"{'circle_3d': {'center': [15.361570115525282, 1.128065920628062, 85.28202891547022], 'normal': [0.7549266688437956, 0.6383671883026204, -0.15024332786189495], 'radius': 6.393814890095373}, 'confidence': 0.032119867700332976, 'timestamp': 16740.270432, 'diameter_3d': 12.787629780190747, 'ellipse': {'center': [271.8980479421833, 127.91025045272335], 'axes': [0.5407716008877987, 93.73778366970423], 'angle': 40.18310970551361}, 'location': [271.8980479421833, 127.91025045272335], 'diameter': 93.73778366970423, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2631714485904775, 'phi': -0.1964502999756735, 'norm_pos': [0.8496813998193229, 0.4670406231136527], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.3361359,"{'circle_3d': {'center': [15.705478862843345, 0.6617035817382853, 85.12822149214878], 'normal': [0.7835857311203007, 0.5995036600618057, -0.1630606131386815], 'radius': 6.428800012708539}, 'confidence': 0.010619885892550165, 'timestamp': 16740.278832, 'diameter_3d': 12.857600025417078, 'ellipse': {'center': [274.5692980935533, 124.4985908447579], 'axes': [1.295724662643717, 94.41901366015365], 'angle': 37.33636184940719}, 'location': [274.5692980935533, 124.4985908447579], 'diameter': 94.41901366015365, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.213677154906205, 'phi': -0.20516737543047972, 'norm_pos': [0.8580290565423541, 0.48125587148017546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.3485289,"{'circle_3d': {'center': [15.65808235513609, 0.7873775158760132, 85.38380939836502], 'normal': [0.7796360221446963, 0.6099764879066164, -0.1417616209539953], 'radius': 6.438427735857365}, 'confidence': 0.026609865607092997, 'timestamp': 16740.287232, 'diameter_3d': 12.87685547171473, 'ellipse': {'center': [273.94373799250263, 125.44289422381627], 'axes': [0.6393177110489356, 94.2798051775747], 'angle': 38.079919897786404}, 'location': [273.94373799250263, 125.44289422381627], 'diameter': 94.2798051775747, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.226827246110878, 'phi': -0.17986544019226225, 'norm_pos': [0.8560741812265708, 0.4773212740674322], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.3556259,"{'circle_3d': {'center': [15.734892537177089, 0.7713505218371264, 85.78682355592073], 'normal': [0.7860368706481128, 0.6086409050700424, -0.10817710782435223], 'radius': 6.427259838030196}, 'confidence': 0.010660325990720525, 'timestamp': 16740.295632, 'diameter_3d': 12.854519676060391, 'ellipse': {'center': [274.0562892784879, 125.37539894175211], 'axes': [3.852918996916246, 93.67282189293962], 'angle': 37.99873239774299}, 'location': [274.0562892784879, 125.37539894175211], 'diameter': 93.67282189293962, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2251428880457174, 'phi': -0.1367643221239882, 'norm_pos': [0.8564259039952746, 0.47760250440936625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.364167,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 16740.304032, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.372046,"{'circle_3d': {'center': [14.759348114954294, 1.4038950337381833, 84.00322142938509], 'normal': [0.7047415021295464, 0.6613529477284638, -0.25681061836898894], 'radius': 6.346891932571037}, 'confidence': 0.015547228771885803, 'timestamp': 16740.312432, 'diameter_3d': 12.693783865142073, 'ellipse': {'center': [268.8738285303256, 129.81287859609182], 'axes': [11.42178402714462, 94.46058187537503], 'angle': 42.44462889312737}, 'location': [268.8738285303256, 129.81287859609182], 'diameter': 94.46058187537503, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2934174068718205, 'phi': -0.349448816795434, 'norm_pos': [0.8402307141572676, 0.45911300584961745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.379749,"{'circle_3d': {'center': [15.012033385294716, 1.555680416600424, 85.43356183618195], 'normal': [0.7257986079912483, 0.6740017296336506, -0.13761558446925073], 'radius': 6.471909814704877}, 'confidence': 0.03179705645320449, 'timestamp': 16740.320832, 'diameter_3d': 12.943819629409754, 'ellipse': {'center': [269.2032813759338, 131.02177129405888], 'axes': [0.20591005920301453, 94.72307943107545], 'angle': 42.893990247452265}, 'location': [269.2032813759338, 131.02177129405888], 'diameter': 94.72307943107545, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.310408860892782, 'phi': -0.18738139897524103, 'norm_pos': [0.8412602542997931, 0.45407595294142133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.388339,"{'circle_3d': {'center': [15.041386124137047, 1.5442529766465292, 85.53587254621496], 'normal': [0.7282446695614426, 0.6730494429708261, -0.12908969196649997], 'radius': 6.478616312322389}, 'confidence': 0.047658675757226154, 'timestamp': 16740.329232, 'diameter_3d': 12.957232624644778, 'ellipse': {'center': [269.3085545467773, 130.94611619241624], 'axes': [1.0447415889974128, 94.70832995743994], 'angle': 42.81104837323119}, 'location': [269.3085545467773, 130.94611619241624], 'diameter': 94.70832995743994, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.309120531090782, 'phi': -0.17543905294901868, 'norm_pos': [0.8415892329586792, 0.45439118253159905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.3955572,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 16740.337632, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.4033668,"{'circle_3d': {'center': [15.28149061929545, 1.097328344235633, 84.81228808619427], 'normal': [0.7482533774913096, 0.6358057236032515, -0.18938839696822407], 'radius': 6.388975032401946}, 'confidence': 0.0052965146955658736, 'timestamp': 16740.346032, 'diameter_3d': 12.777950064803893, 'ellipse': {'center': [271.8249222422703, 127.63989946075658], 'axes': [4.32867995880978, 94.18439627628628], 'angle': 40.077690767313435}, 'location': [271.8249222422703, 127.63989946075658], 'diameter': 94.18439627628628, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2598482860138978, 'phi': -0.24790104193947954, 'norm_pos': [0.8494528820070947, 0.46816708558018094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.411895,"{'circle_3d': {'center': [15.512328561899052, 0.928403761919709, 85.20999925520115], 'normal': [0.7674898727082763, 0.6217286750769243, -0.15624579955098383], 'radius': 6.481038811788895}, 'confidence': 0.04746854524661074, 'timestamp': 16740.354432, 'diameter_3d': 12.96207762357779, 'ellipse': {'center': [273.07797754336906, 126.44313620363158], 'axes': [0.9198632253980147, 95.10236661201343], 'angle': 38.952000673018944}, 'location': [273.07797754336906, 126.44313620363158], 'diameter': 95.10236661201343, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2417442045498444, 'phi': -0.20083575002091347, 'norm_pos': [0.8533686798230283, 0.4731535991515351], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.419957,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 16740.362832, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.431649,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 16740.371232, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.440454,"{'circle_3d': {'center': [15.075971528822675, 1.1137792430203248, 84.15882908306047], 'normal': [0.7311267866185782, 0.6371766318353089, -0.243843313896041], 'radius': 6.367145264063185}, 'confidence': 0.00520204988164833, 'timestamp': 16740.379632, 'diameter_3d': 12.73429052812637, 'ellipse': {'center': [271.0300762623094, 127.695282812111], 'axes': [9.79664861732662, 94.58764020487845], 'angle': 40.443740378593596}, 'location': [271.0300762623094, 127.695282812111], 'diameter': 94.58764020487845, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2616257231362034, 'phi': -0.3219159700990291, 'norm_pos': [0.8469689883197169, 0.46793632161620413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.4480362,"{'circle_3d': {'center': [15.134528399786097, 1.197477194357436, 84.58608638457994], 'normal': [0.7360065258655302, 0.6441514611134017, -0.20823853876941814], 'radius': 6.4839331564105205}, 'confidence': 0.09327679727036736, 'timestamp': 16740.388032, 'diameter_3d': 12.967866312821041, 'ellipse': {'center': [270.9988113364882, 128.33546128026904], 'axes': [6.410073670579208, 95.84798384552553], 'angle': 40.78768724050443}, 'location': [270.9988113364882, 128.33546128026904], 'diameter': 95.84798384552553, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2707097419926376, 'phi': -0.2757238863547601, 'norm_pos': [0.8468712854265256, 0.46526891133221226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008020.457029,"{'circle_3d': {'center': [15.233957726797438, 1.188222718248011, 84.9352797119893], 'normal': [0.7442923031164752, 0.6433802547709495, -0.17913909481863874], 'radius': 6.511691676355329}, 'confidence': 0.07297617491385362, 'timestamp': 16740.396432, 'diameter_3d': 13.023383352710658, 'ellipse': {'center': [271.3505505715578, 128.30085366731993], 'axes': [3.4841125973677203, 95.86570081371856], 'angle': 40.62122276732819}, 'location': [271.3505505715578, 128.30085366731993], 'diameter': 95.86570081371856, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.2697019221567944, 'phi': -0.23619143220464056, 'norm_pos': [0.8479704705361181, 0.46541310971950034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
