eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857059.938006,"{'circle_3d': {'center': [0.10121779127338848, 3.121355635242027, 31.737493463667366], 'normal': [-0.10122334078925796, 0.478706833831139, -0.8721201766516057], 'radius': 2.0086440643112646}, 'confidence': 0.9987982359248541, 'timestamp': 182249.518362, 'diameter_3d': 4.017288128622529, 'ellipse': {'center': [161.20275052775375, 152.8207714615531], 'axes': [35.46021012109051, 42.96038311223009], 'angle': -79.76631590976895}, 'location': [161.20275052775375, 152.8207714615531], 'diameter': 42.96038311223009, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9024772207824494, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069977550098262, 'phi': -1.6863451314501803, 'norm_pos': [0.5037585953992305, 0.3632467855768621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.159601,"{'circle_3d': {'center': [0.08845528975308325, 3.1515891892783894, 31.75563713427986], 'normal': [-0.10228688258261671, 0.4812262966675025, -0.8706082041005648], 'radius': 2.0040083652353107}, 'confidence': 0.999600594707867, 'timestamp': 182249.736762, 'diameter_3d': 4.008016730470621, 'ellipse': {'center': [161.06605241181006, 153.12635324583516], 'axes': [35.26292531594775, 42.836768058287184], 'angle': -79.68333730953938}, 'location': [161.06605241181006, 153.12635324583516], 'diameter': 42.836768058287184, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9054898350277285, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0728494325134905, 'phi': -1.6877491621444884, 'norm_pos': [0.5033314137869065, 0.3619735281423535], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.1685271,"{'circle_3d': {'center': [0.10144792804776737, 3.1048642204389503, 31.72843153318162], 'normal': [-0.10120416272472638, 0.4773325492642159, -0.8728753375254178], 'radius': 2.0040998134073678}, 'confidence': 0.9992544501038506, 'timestamp': 182249.745162, 'diameter_3d': 4.0081996268147355, 'ellipse': {'center': [161.2051178550746, 152.656934334764], 'axes': [35.43806615277721, 42.87521084221382], 'angle': -79.73965621446222}, 'location': [161.2051178550746, 152.656934334764], 'diameter': 42.87521084221382, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9053351618088734, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0684129275555314, 'phi': -1.686224372000103, 'norm_pos': [0.5037659932971081, 0.3639294402718166], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.1741152,"{'circle_3d': {'center': [0.060997813210526663, 3.112272959031389, 31.737257375713522], 'normal': [-0.10457500562782976, 0.4779499441469191, -0.8721398506477595], 'radius': 1.992572628519096}, 'confidence': 0.9990780126555456, 'timestamp': 182249.753562, 'diameter_3d': 3.985145257038192, 'ellipse': {'center': [160.77452151568573, 152.73326974696698], 'axes': [35.181222780354084, 42.61617664577621], 'angle': -79.31937126624275}, 'location': [160.77452151568573, 152.73326974696698], 'diameter': 42.61617664577621, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9053913777887446, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069115666628328, 'phi': -1.6901328175468178, 'norm_pos': [0.5024203797365179, 0.36361137605430427], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.1822212,"{'circle_3d': {'center': [0.10340198016042335, 3.1287103387724104, 31.74128044874488], 'normal': [-0.1010413250486717, 0.47931972579200427, -0.8718045945618127], 'radius': 1.9808251825858763}, 'confidence': 0.9999753944770085, 'timestamp': 182249.761962, 'diameter_3d': 3.9616503651717525, 'ellipse': {'center': [161.22237044880546, 152.909886086673], 'axes': [34.94392166991156, 42.35986413177041], 'angle': -79.80245271538958}, 'location': [161.22237044880546, 152.909886086673], 'diameter': 42.35986413177041, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9055641523481706, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0706757577084445, 'phi': -1.6861805789044102, 'norm_pos': [0.503819907652517, 0.3628754746388625], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.189909,"{'circle_3d': {'center': [0.13136299929832806, 3.1362919058187457, 31.74224831015824], 'normal': [-0.098711240120513, 0.4799515230458655, -0.871723939444033], 'radius': 1.9708421944546972}, 'confidence': 0.9994597555627653, 'timestamp': 182249.770362, 'diameter_3d': 3.9416843889093944, 'ellipse': {'center': [161.51751740188573, 152.9945735897589], 'axes': [34.758720891958156, 42.14523197974653], 'angle': -80.11452420344936}, 'location': [161.51751740188573, 152.9945735897589], 'diameter': 42.14523197974653, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9053807080060317, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.071395781063586, 'phi': -1.6835528331203602, 'norm_pos': [0.5047422418808929, 0.3625226100426713], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.198091,"{'circle_3d': {'center': [0.10023079735595442, 3.119068536305049, 31.73635298972818], 'normal': [-0.10130559028237746, 0.4785162422530575, -0.8722152161465381], 'radius': 1.9872068021850375}, 'confidence': 0.9996955158444087, 'timestamp': 182249.778762, 'diameter_3d': 3.974413604370075, 'ellipse': {'center': [161.1897745005177, 152.8089921197115], 'axes': [35.08840734981342, 42.502954200820014], 'angle': -79.751608117342}, 'location': [161.1897745005177, 152.8089921197115], 'diameter': 42.502954200820014, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9058803960945716, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069760482023653, 'phi': -1.6864256979715275, 'norm_pos': [0.5037180453141178, 0.3632958661678688], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.206074,"{'circle_3d': {'center': [0.07156105266783563, 3.108016724100008, 31.733665089089442], 'normal': [-0.10369473567305401, 0.4775952579026374, -0.8724392078664328], 'radius': 1.9787225117555254}, 'confidence': 0.9991202551681044, 'timestamp': 182249.787162, 'diameter_3d': 3.9574450235110508, 'ellipse': {'center': [160.8849509825142, 152.69884057041952], 'axes': [34.95804926361957, 42.32453886262946], 'angle': -79.42456692608475}, 'location': [160.8849509825142, 152.69884057041952], 'diameter': 42.32453886262946, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9056506402336684, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0687119183166076, 'phi': -1.689097454758777, 'norm_pos': [0.5027654718203569, 0.36375483095658534], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.214454,"{'circle_3d': {'center': [0.13604965458349816, 3.1222598316769203, 31.73400557376749], 'normal': [-0.09832068551341547, 0.4787821835340468, -0.8724108341432621], 'radius': 1.9865632601808045}, 'confidence': 0.9989418436393255, 'timestamp': 182249.795562, 'diameter_3d': 3.973126520361609, 'ellipse': {'center': [161.56953511753693, 152.84538484948533], 'axes': [35.08856069565123, 42.492705291311616], 'angle': -80.14114391245548}, 'location': [161.56953511753693, 152.84538484948533], 'diameter': 42.492705291311616, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9063240842018705, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.070063374275854, 'phi': -1.683022767678101, 'norm_pos': [0.5049047972423029, 0.3631442297938111], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.222187,"{'circle_3d': {'center': [0.07592350401189396, 3.1156467079467904, 31.737327760885872], 'normal': [-0.10333119806104916, 0.47823108988986923, -0.8721339852167302], 'radius': 1.9861063775764278}, 'confidence': 0.999874801404913, 'timestamp': 182249.803962, 'diameter_3d': 3.9722127551528557, 'ellipse': {'center': [160.93193539846632, 152.7723790903973], 'axes': [35.06500956474679, 42.477825852377975], 'angle': -79.48522013981145}, 'location': [160.93193539846632, 152.7723790903973], 'diameter': 42.477825852377975, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9063469869594831, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069435764956631, 'phi': -1.6887274250529576, 'norm_pos': [0.5029122981202072, 0.3634484204566779], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.231564,"{'circle_3d': {'center': [0.08570049146822112, 3.1433086554792875, 31.751388259195096], 'normal': [-0.10251644910635523, 0.480536252184244, -0.870962277024295], 'radius': 2.000744118068077}, 'confidence': 0.9989234526278634, 'timestamp': 182249.812362, 'diameter_3d': 4.001488236136154, 'ellipse': {'center': [161.03667722345364, 153.0444219915271], 'axes': [35.232859780866995, 42.77255543980969], 'angle': -79.63934129125141}, 'location': [161.03667722345364, 153.0444219915271], 'diameter': 42.77255543980969, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9060325087884125, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0720624163692953, 'phi': -1.6879620334863177, 'norm_pos': [0.5032396163232926, 0.3623149083686371], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.242891,"{'circle_3d': {'center': [0.1077183985222363, 3.1192708407269643, 31.735597019908518], 'normal': [-0.10068162351852063, 0.4785331009548837, -0.8722782136315099], 'radius': 1.9656941418330303}, 'confidence': 0.9985208021350696, 'timestamp': 182249.820762, 'diameter_3d': 3.9313882836660605, 'ellipse': {'center': [161.26664266140966, 152.82315345281788], 'axes': [34.71191859789269, 42.0434865293944], 'angle': -79.8320822602012}, 'location': [161.26664266140966, 152.82315345281788], 'diameter': 42.0434865293944, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9057569868831439, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0697796816580327, 'phi': -1.6857115536744556, 'norm_pos': [0.5039582583169052, 0.3632368606132589], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.249943,"{'circle_3d': {'center': [0.10719438723967278, 3.123947309652259, 31.73822440844564], 'normal': [-0.10072529112540093, 0.47892280669865833, -0.8720592645867498], 'radius': 1.958699162230574}, 'confidence': 0.9982912115689789, 'timestamp': 182249.829162, 'diameter_3d': 3.917398324461148, 'ellipse': {'center': [161.26012514806953, 152.873887349761], 'axes': [34.57171478764978, 41.890298832004994], 'angle': -79.83460081713002}, 'location': [161.26012514806953, 152.873887349761], 'diameter': 41.890298832004994, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9051875174333923, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.070223556421745, 'phi': -1.685789567332122, 'norm_pos': [0.5039378910877172, 0.3630254693759959], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.257931,"{'circle_3d': {'center': [0.10638723254789828, 3.1356915586325296, 31.744776087268725], 'normal': [-0.10079255401638214, 0.4799014941136809, -0.8715132913514924], 'radius': 1.9773131262290282}, 'confidence': 0.9996175845115952, 'timestamp': 182249.837562, 'diameter_3d': 3.9546262524580564, 'ellipse': {'center': [161.25340875452605, 152.98240264695403], 'axes': [34.85941325073796, 42.28011616045519], 'angle': -79.84652041210033}, 'location': [161.25340875452605, 152.98240264695403], 'diameter': 42.28011616045519, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9052858812528708, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.071338755603242, 'phi': -1.6859371340823452, 'norm_pos': [0.5039169023578939, 0.36257332230435824], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.266349,"{'circle_3d': {'center': [0.08811052976620348, 3.1184463591245746, 31.737426479360394], 'normal': [-0.10231561258152336, 0.4784643941546846, -0.8721257586771866], 'radius': 1.958472177430508}, 'confidence': 0.9772465937768704, 'timestamp': 182249.845962, 'diameter_3d': 3.916944354861016, 'ellipse': {'center': [161.05780737769481, 152.8164412384556], 'axes': [34.574485965185026, 41.88626465470114], 'angle': -79.6205689402829}, 'location': [161.05780737769481, 152.8164412384556], 'diameter': 41.88626465470114, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9053177617640129, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0697014357625894, 'phi': -1.6875799979569013, 'norm_pos': [0.5033056480552963, 0.3632648281731016], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.273952,"{'circle_3d': {'center': [0.08704651285585352, 3.110011720021983, 31.732928327138236], 'normal': [-0.10240428065738585, 0.47776150756280195, -0.8725006046956999], 'radius': 1.9917424408923614}, 'confidence': 0.9987175211810281, 'timestamp': 182249.854362, 'diameter_3d': 3.983484881784723, 'ellipse': {'center': [161.05072970051242, 152.713823661443], 'axes': [35.19176428221292, 42.60445087904393], 'angle': -79.5942189884856}, 'location': [161.05072970051242, 152.713823661443], 'diameter': 42.60445087904393, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9051588250048148, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0689011534659656, 'phi': -1.6876305252039168, 'norm_pos': [0.5032835303141013, 0.3636924014106542], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.282217,"{'circle_3d': {'center': [0.06243105003491567, 3.12518357991206, 31.74417114328427], 'normal': [-0.10445556922579735, 0.4790258292203084, -0.8715637033501973], 'radius': 1.9903487337603918}, 'confidence': 0.9997592851445336, 'timestamp': 182249.862762, 'diameter_3d': 3.9806974675207836, 'ellipse': {'center': [160.78916346398807, 152.8647401661413], 'axes': [35.097639867183375, 42.55941278060346], 'angle': -79.35845143393503}, 'location': [160.78916346398807, 152.8647401661413], 'diameter': 42.55941278060346, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.905192681258471, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0703409170145517, 'phi': -1.6900758631305053, 'norm_pos': [0.5024661358249627, 0.36306358264107785], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.29055,"{'circle_3d': {'center': [0.1184238017342556, 3.1153536510465476, 31.732219138574607], 'normal': [-0.09978950658418569, 0.47820666848151566, -0.8725597037426691], 'radius': 1.961722263986484}, 'confidence': 0.999505530385874, 'timestamp': 182249.871162, 'diameter_3d': 3.923444527972968, 'ellipse': {'center': [161.37987492679216, 152.78689623623274], 'axes': [34.66190177632179, 41.96299866400502], 'angle': -79.94006867173492}, 'location': [161.37987492679216, 152.78689623623274], 'diameter': 41.96299866400502, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9050961312921157, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069407957763537, 'phi': -1.684665709904095, 'norm_pos': [0.5043121091462255, 0.3633879323490302], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857060.297929,"{'circle_3d': {'center': [0.0731644338947206, 3.14296398241046, 31.75268125072121], 'normal': [-0.10356112057081361, 0.4805075294285084, -0.8708545277304519], 'radius': 1.9849345140487906}, 'confidence': 0.9991568620872505, 'timestamp': 182249.879562, 'diameter_3d': 3.9698690280975812, 'ellipse': {'center': [160.9018835100424, 153.0479186945652], 'axes': [34.946876524140045, 42.432399367454884], 'angle': -79.5051546231082}, 'location': [160.9018835100424, 153.0479186945652], 'diameter': 42.432399367454884, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9051432087219369, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0720296645776286, 'phi': -1.6891594295005974, 'norm_pos': [0.5028183859688825, 0.362300338772645], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
