eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175467.6973891,"{'circle_3d': {'center': [-2.3410296387694745, 1.9997331465270847, 93.10839508616532], 'normal': [-0.599735549250765, -0.39275202132522535, -0.6971822722285994], 'radius': 7.242863831194033}, 'confidence': 0.06180446220151935, 'timestamp': 50856.186169, 'diameter_3d': 14.485727662388067, 'ellipse': {'center': [145.9362707172292, 134.38808514237235], 'axes': [66.78329232442168, 96.65747566856706], 'angle': 31.492368233797805}, 'location': [145.9362707172292, 134.38808514237235], 'diameter': 96.65747566856706, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1671741552559824, 'phi': -2.2811982502295023, 'norm_pos': [0.45605084599134127, 0.44004964524011525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.676512,"{'circle_3d': {'center': [1.1216461250059067, 4.806799788216138, 90.23076435490222], 'normal': [-0.3111792356028167, -0.15882980118447096, -0.9369848331671906], 'radius': 7.828640410920441}, 'confidence': 0.0242631743925915, 'timestamp': 50857.168962, 'diameter_3d': 15.657280821840882, 'ellipse': {'center': [169.07628608171692, 153.7544125102208], 'axes': [102.11726525433242, 107.74979888695688], 'angle': 19.149323466111767}, 'location': [169.07628608171692, 153.7544125102208], 'diameter': 107.74979888695688, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.411291031472058, 'phi': -1.8914427885259122, 'norm_pos': [0.5283633940053654, 0.35935661454074674], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.682988,"{'circle_3d': {'center': [0.03407553412871511, 1.9529217590123915, 91.5702920091341], 'normal': [-0.40181011817591616, -0.3966529702847833, -0.8253575286478673], 'radius': 7.84736894782324}, 'confidence': 0.02278086454237979, 'timestamp': 50857.177362, 'diameter_3d': 15.69473789564648, 'ellipse': {'center': [161.7448601104161, 134.74795897735936], 'axes': [88.81918265380226, 106.40231453502774], 'angle': 43.299403095672865}, 'location': [161.7448601104161, 134.74795897735936], 'diameter': 106.40231453502774, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1629284920105831, 'phi': -2.0238538198091898, 'norm_pos': [0.5054526878450504, 0.43855017092766935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.694946,"{'circle_3d': {'center': [0.36086845655662625, 0.8403469521192442, 92.02416366790943], 'normal': [-0.3745773746402568, -0.48936753752587886, -0.7875348904165899], 'radius': 7.847010261555809}, 'confidence': 0.05009155813977153, 'timestamp': 50857.185762, 'diameter_3d': 15.694020523111618, 'ellipse': {'center': [163.7715817796297, 127.41961609437763], 'axes': [84.13091086723013, 105.88290357959497], 'angle': 52.382737733330934}, 'location': [163.7715817796297, 127.41961609437763], 'diameter': 105.88290357959497, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.0594319579865925, 'phi': -2.014760792407207, 'norm_pos': [0.5117861930613429, 0.46908493294009324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.702881,"{'circle_3d': {'center': [-1.8580022852756457, 1.0945997792769742, 93.26719514870351], 'normal': [-0.5594832697929463, -0.4681798019294015, -0.6839489336837506], 'radius': 7.902665789377783}, 'confidence': 0.039246319869543994, 'timestamp': 50857.194162, 'diameter_3d': 15.805331578755567, 'ellipse': {'center': [149.31126521833167, 128.7351396691266], 'axes': [71.52325207728015, 105.29310590029078], 'angle': 38.771858967552376}, 'location': [149.31126521833167, 128.7351396691266], 'diameter': 105.29310590029078, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.0835665778237027, 'phi': -2.2564283413936694, 'norm_pos': [0.4665977038072865, 0.4636035847119725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.7109802,"{'circle_3d': {'center': [-2.349263403344933, 1.0183353635047707, 93.75055083335944], 'normal': [-0.6004216962987201, -0.47453516991041833, -0.6436692932957561], 'radius': 7.954784140013395}, 'confidence': 0.010940258437592543, 'timestamp': 50857.202561, 'diameter_3d': 15.90956828002679, 'ellipse': {'center': [146.13026699195643, 128.13227074094695], 'axes': [66.94602077951298, 105.46726475539322], 'angle': 37.1963871226054}, 'location': [146.13026699195643, 128.13227074094695], 'diameter': 105.46726475539322, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.0763604443561008, 'phi': -2.3214460758985442, 'norm_pos': [0.45665708434986385, 0.4661155385793877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.71948,"{'circle_3d': {'center': [-2.9572752000314013, 1.0650830214575269, 94.32897687611963], 'normal': [-0.6510893460225922, -0.47063953174768847, -0.5954671230657403], 'radius': 7.912813302066886}, 'confidence': 0.02276093293353348, 'timestamp': 50857.210961, 'diameter_3d': 15.825626604133772, 'ellipse': {'center': [142.17309016318234, 128.26070338518315], 'axes': [60.62163898931812, 104.29342536459258], 'angle': 34.74655082583172}, 'location': [142.17309016318234, 128.26070338518315], 'diameter': 104.29342536459258, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.080780863659116, 'phi': -2.400785612718701, 'norm_pos': [0.4442909067599448, 0.46558040256173683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.7281868,"{'circle_3d': {'center': [-0.39580158926579223, -0.7043734734787863, 93.63832799712723], 'normal': [-0.4376332117921249, -0.6180942396590479, -0.6530211963151064], 'radius': 7.876704467873933}, 'confidence': 0.018272379629788338, 'timestamp': 50857.219361, 'diameter_3d': 15.753408935747865, 'ellipse': {'center': [158.62749045319242, 117.09514146342369], 'axes': [67.71140113094155, 104.51914293273427], 'angle': 54.74366043710937}, 'location': [158.62749045319242, 117.09514146342369], 'diameter': 104.51914293273427, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 0.9044802516529984, 'phi': -2.161218277890847, 'norm_pos': [0.49571090766622633, 0.5121035772357346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.7355149,"{'circle_3d': {'center': [0.9328663757574311, -1.2898277784064813, 93.43908323240828], 'normal': [-0.32691088137352325, -0.6668820984030229, -0.669624926708353], 'radius': 8.090081274283047}, 'confidence': 0.0035180962633673705, 'timestamp': 50857.227761, 'diameter_3d': 16.180162548566095, 'ellipse': {'center': [167.23723305911477, 113.49012872841665], 'axes': [71.54141309257618, 107.59560661841931], 'angle': 64.6500123035265}, 'location': [167.23723305911477, 113.49012872841665], 'diameter': 107.59560661841931, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 0.8407796011900404, 'phi': -2.024959442632823, 'norm_pos': [0.5226163533097337, 0.5271244636315973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.743048,"{'circle_3d': {'center': [0.6767108939487523, 11.115536353117951, 91.12321639334668], 'normal': [-0.34825717152424635, 0.36689824589068004, -0.8626138299634859], 'radius': 2.965102115506408}, 'confidence': 0.9860204630033702, 'timestamp': 50857.236161, 'diameter_3d': 5.930204231012816, 'ellipse': {'center': [164.80283489912708, 195.44249574700677], 'axes': [33.01122060151151, 40.47890684182012], 'angle': -52.852712322071234}, 'location': [164.80283489912708, 195.44249574700677], 'diameter': 40.47890684182012, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.9464688625919238, 'phi': -1.9545081884983577, 'norm_pos': [0.5150088590597721, 0.18565626772080512], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.751203,"{'circle_3d': {'center': [-1.4455235198904655, 12.465387259416403, 93.03653696099343], 'normal': [-0.5251100393441811, 0.47938582141555103, -0.7031704493262568], 'radius': 7.8136338551030935}, 'confidence': 0.014752465602339533, 'timestamp': 50857.244561, 'diameter_3d': 15.627267710206187, 'ellipse': {'center': [151.9530031057545, 201.88781395942937], 'axes': [65.70931736569547, 104.66987689500844], 'angle': -46.145634370599495}, 'location': [151.9530031057545, 201.88781395942937], 'diameter': 104.66987689500844, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0707510698590674, 'phi': -2.212230171903644, 'norm_pos': [0.47485313470548285, 0.15880077516904434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.758913,"{'circle_3d': {'center': [-2.0338565918383447, 14.083273295727029, 94.97780087980773], 'normal': [-0.5741377953398377, 0.6142096577747698, -0.5413984560917318], 'radius': 7.848136759269782}, 'confidence': 0.12421732100632112, 'timestamp': 50857.252961, 'diameter_3d': 15.696273518539565, 'ellipse': {'center': [147.981169657995, 210.96470624869835], 'axes': [44.954831233613106, 103.04114838711365], 'angle': -49.16123577065167}, 'location': [147.981169657995, 210.96470624869835], 'diameter': 103.04114838711365, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.232180382679667, 'phi': -2.385534589366315, 'norm_pos': [0.46244115518123435, 0.12098039063042354], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.7670689,"{'circle_3d': {'center': [-1.5888034810015332, 14.520427936943364, 95.03195819187324], 'normal': [-0.5370500361034367, 0.6506392112094643, -0.536885346752939], 'radius': 7.861262656772669}, 'confidence': 0.09559195522287924, 'timestamp': 50857.261361, 'diameter_3d': 15.722525313545338, 'ellipse': {'center': [150.81300909834377, 213.70739747762778], 'axes': [44.030928747295704, 103.14642183457538], 'angle': -52.59916793359483}, 'location': [150.81300909834377, 213.70739747762778], 'diameter': 103.14642183457538, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.2792222066176344, 'phi': -2.3563478414570818, 'norm_pos': [0.4712906534323243, 0.10955251050988424], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.7795331,"{'circle_3d': {'center': [-0.0766124310730385, 15.454608286116782, 94.89800415427138], 'normal': [-0.41103411527606226, 0.7284875736405827, -0.5480481832197615], 'radius': 7.886468581964997}, 'confidence': 0.0496423960171867, 'timestamp': 50857.269761, 'diameter_3d': 15.772937163929994, 'ellipse': {'center': [160.46630118155633, 219.74245897173398], 'axes': [44.311202717120864, 103.5793160174599], 'angle': -62.56412058603892}, 'location': [160.46630118155633, 219.74245897173398], 'diameter': 103.5793160174599, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.3869079465020446, 'phi': -2.2142950741697196, 'norm_pos': [0.5014571911923635, 0.0844064209511084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.786747,"{'circle_3d': {'center': [-0.1689678222891251, 15.576425152616423, 95.13525013453128], 'normal': [-0.4187303978774028, 0.7386389791822193, -0.5282776848647698], 'radius': 7.859506456748425}, 'confidence': 0.05891947348420062, 'timestamp': 50857.278161, 'diameter_3d': 15.71901291349685, 'ellipse': {'center': [159.83405743163934, 220.35475125167096], 'axes': [41.74486394432684, 102.97351146196954], 'angle': -62.32643460466929}, 'location': [159.83405743163934, 220.35475125167096], 'diameter': 102.97351146196954, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.4018454299544, 'phi': -2.2410291085348106, 'norm_pos': [0.4994814294738729, 0.08185520311803762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.795229,"{'circle_3d': {'center': [-0.7851375376229299, 15.516140999199468, 95.58558453246361], 'normal': [-0.4700778741552198, 0.7336152997308063, -0.4907498183704082], 'radius': 7.853210765413116}, 'confidence': 0.03450323330613254, 'timestamp': 50857.286561, 'diameter_3d': 15.706421530826232, 'ellipse': {'center': [155.85153085261132, 219.64679079606802], 'axes': [37.556043687485555, 102.4318995229105], 'angle': -59.06060423780215}, 'location': [155.85153085261132, 219.64679079606802], 'diameter': 102.4318995229105, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.394423132941261, 'phi': -2.3346830832098338, 'norm_pos': [0.48703603391441036, 0.08480503834971664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.802667,"{'circle_3d': {'center': [-1.2499884728228832, 15.555644776348508, 96.13391505047503], 'normal': [-0.5088154520885492, 0.736907281159893, -0.4450556085361239], 'radius': 7.903146495916156}, 'confidence': 0.030874959593489713, 'timestamp': 50857.294961, 'diameter_3d': 15.806292991832311, 'ellipse': {'center': [152.84852783244455, 219.48854835342135], 'axes': [32.62001110414968, 102.51984992052648], 'angle': -56.85628061111602}, 'location': [152.84852783244455, 219.48854835342135], 'diameter': 102.51984992052648, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.399280133431782, 'phi': -2.422938455754185, 'norm_pos': [0.4776516494763892, 0.08546438186074434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.812644,"{'circle_3d': {'center': [-1.1233292129583985, 15.980278816313913, 96.74561870916556], 'normal': [-0.4982605137665088, 0.7722934511570101, -0.39408030364524643], 'radius': 7.911939092282576}, 'confidence': 0.03186813947216339, 'timestamp': 50857.303361, 'diameter_3d': 15.823878184565151, 'ellipse': {'center': [153.57901295252393, 221.72323119682665], 'axes': [26.51345478399966, 101.99056749727596], 'angle': -58.346217108466284}, 'location': [153.57901295252393, 221.72323119682665], 'diameter': 101.99056749727596, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.4532398203529424, 'phi': -2.472417689008901, 'norm_pos': [0.4799344154766373, 0.07615320334655562], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175468.820485,"{'circle_3d': {'center': [-3.0798155269301555, 15.004674289778603, 97.97170226450368], 'normal': [-0.6613010399308221, 0.6909930739457344, -0.29190667403373644], 'radius': 7.929130370256357}, 'confidence': 0.02866246670475032, 'timestamp': 50857.311761, 'diameter_3d': 15.858260740512714, 'ellipse': {'center': [141.18100506528071, 214.70326917482302], 'axes': [16.633645563486414, 100.98771887769702], 'angle': -47.03198876985637}, 'location': [141.18100506528071, 214.70326917482302], 'diameter': 100.98771887769702, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.333658288745384, 'phi': -2.725902837712681, 'norm_pos': [0.4411906408290022, 0.10540304510490406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
