eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.348593,"{'circle_3d': {'center': [5.8622919340574455, 6.2346322139679815, 64.8267696895668], 'normal': [-0.2713996719832544, 0.5572256096158532, -0.7847559098443431], 'radius': 1.4022770328739917}, 'confidence': 0.9739565069498797, 'timestamp': 1396.696055, 'diameter_3d': 2.8045540657479835, 'ellipse': {'center': [216.1385459230772, 179.51155198239334], 'axes': [20.13912115632793, 27.00430139989499], 'angle': -71.48004364478999}, 'location': [216.1385459230772, 179.51155198239334], 'diameter': 27.00430139989499, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7476750510409635, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.161837181160986, 'phi': -1.9037599815567912, 'norm_pos': [0.6754329560096163, 0.2520352000733611], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.349236,"{'circle_3d': {'center': [5.88295281576322, 6.268171136752422, 64.84353637956262], 'normal': [-0.2696779318411065, 0.5600205198478899, -0.7833586856780248], 'radius': 1.4251298623305093}, 'confidence': 0.9975452338871504, 'timestamp': 1396.704455, 'diameter_3d': 2.8502597246610186, 'ellipse': {'center': [216.3234971463392, 179.81275734707106], 'axes': [20.40711372172504, 27.437958899531584], 'angle': -71.70178261017773}, 'location': [216.3234971463392, 179.81275734707106], 'diameter': 27.437958899531584, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7473489912828479, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1652068946930796, 'phi': -1.902347147918287, 'norm_pos': [0.67601092858231, 0.2507801777205373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.358258,"{'circle_3d': {'center': [5.840094580556874, 6.2457011013671, 64.84235157102742], 'normal': [-0.2732494514416353, 0.5581480168991131, -0.7834574197226246], 'radius': 1.4402646263235586}, 'confidence': 0.9984731723340107, 'timestamp': 1396.712854, 'diameter_3d': 2.880529252647117, 'ellipse': {'center': [215.91708983426486, 179.59681644271774], 'axes': [20.641873652298745, 27.72893793275627], 'angle': -71.32533424257299}, 'location': [215.91708983426486, 179.59681644271774], 'diameter': 27.72893793275627, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7472361319241783, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1629484464797706, 'phi': -1.9063783798976242, 'norm_pos': [0.6747409057320777, 0.25167993148867607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.364979,"{'circle_3d': {'center': [5.841242705294881, 6.248752123921589, 64.84412546658308], 'normal': [-0.2731537743801348, 0.5584022687786538, -0.7833095950929865], 'radius': 1.4207526973505311}, 'confidence': 0.9966176479219053, 'timestamp': 1396.721254, 'diameter_3d': 2.8415053947010622, 'ellipse': {'center': [215.92446012761934, 179.62763296344826], 'axes': [20.356101615229665, 27.35249979565694], 'angle': -71.33974336562659}, 'location': [215.92446012761934, 179.62763296344826], 'diameter': 27.35249979565694, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7463339342822506, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1632549011083255, 'phi': -1.906328162758556, 'norm_pos': [0.6747639378988104, 0.2515515293189655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.372191,"{'circle_3d': {'center': [5.832353721012879, 6.274561954791511, 64.86568877978564], 'normal': [-0.2738945230703016, 0.560553088017814, -0.7815126523261059], 'radius': 1.4098962618811761}, 'confidence': 0.9967871242015076, 'timestamp': 1396.729654, 'diameter_3d': 2.8197925237623522, 'ellipse': {'center': [215.81983585960472, 179.85628157322068], 'axes': [20.13524715001258, 27.134390513973436], 'angle': -71.31617503027553}, 'location': [215.81983585960472, 179.85628157322068], 'diameter': 27.134390513973436, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7457948102528533, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1658498610612016, 'phi': -1.9078872674855996, 'norm_pos': [0.6744369870612648, 0.2505988267782472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.380971,"{'circle_3d': {'center': [5.828877318139472, 6.339008654564513, 64.91347646141563], 'normal': [-0.2741842233097522, 0.5659236463322308, -0.7775303455236072], 'radius': 1.4441357835215194}, 'confidence': 0.9965879582036433, 'timestamp': 1396.738054, 'diameter_3d': 2.888271567043039, 'ellipse': {'center': [215.7489589380304, 180.42178459897502], 'axes': [20.47124435122976, 27.773299705286078], 'angle': -71.40314009131001}, 'location': [215.7489589380304, 180.42178459897502], 'diameter': 27.773299705286078, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7457743904491831, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1723494579686675, 'phi': -1.9098164361191405, 'norm_pos': [0.674215496681345, 0.24824256417093737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.398836,"{'circle_3d': {'center': [5.841977591342334, 6.318842128441533, 64.89422953290814], 'normal': [-0.2730925338761803, 0.5642431024886492, -0.7791342562325643], 'radius': 1.4000830349453648}, 'confidence': 0.9922781570322988, 'timestamp': 1396.746454, 'diameter_3d': 2.8001660698907296, 'ellipse': {'center': [215.8859294712789, 180.25441844683408], 'axes': [19.902567156512248, 26.93405783494882], 'angle': -71.4695311064657}, 'location': [215.8859294712789, 180.25441844683408], 'diameter': 26.93405783494882, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7434481193898224, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1703125177462113, 'phi': -1.9079233430969875, 'norm_pos': [0.6746435295977465, 0.24893992313819135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.401134,"{'circle_3d': {'center': [5.838260192266674, 6.309524111960816, 64.88879143692242], 'normal': [-0.2734023171324854, 0.5634666011152561, -0.7795874308980415], 'radius': 1.4330732031414377}, 'confidence': 0.9998753213041326, 'timestamp': 1396.754854, 'diameter_3d': 2.8661464062828754, 'ellipse': {'center': [215.858601881916, 180.1649695972627], 'axes': [20.39034771447213, 27.571017024185586], 'angle': -71.42435532458066}, 'location': [215.858601881916, 180.1649695972627], 'diameter': 27.571017024185586, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.743523966564763, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1693722998294334, 'phi': -1.908095766126348, 'norm_pos': [0.6745581308809875, 0.24931262667807208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.408609,"{'circle_3d': {'center': [5.826891126358788, 6.259991838095941, 64.85716935753108], 'normal': [-0.2743497392914758, 0.5593389116265165, -0.7822226041806534], 'radius': 1.436203079591123}, 'confidence': 0.9999322955835253, 'timestamp': 1396.763254, 'diameter_3d': 2.872406159182246, 'ellipse': {'center': [215.7778361620628, 179.72053571043645], 'axes': [20.540285397487203, 27.6442238625701], 'angle': -71.24739798526157}, 'location': [215.7778361620628, 179.72053571043645], 'diameter': 27.6442238625701, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7437377087800345, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.164384400594, 'phi': -1.9081222489365735, 'norm_pos': [0.6743057380064463, 0.25116443453984816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.416325,"{'circle_3d': {'center': [5.812411965366046, 6.260281002350366, 64.86246708607109], 'normal': [-0.27555633604087104, 0.5593630086477186, -0.7817811268023186], 'radius': 1.4192677033774717}, 'confidence': 0.9960877846078626, 'timestamp': 1396.771654, 'diameter_3d': 2.8385354067549433, 'ellipse': {'center': [215.63332986300028, 179.72137114719288], 'axes': [20.285849737375532, 27.315670718395186], 'angle': -71.1344493396878}, 'location': [215.63332986300028, 179.72137114719288], 'diameter': 27.315670718395186, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.743219558487096, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1644134705925238, 'phi': -1.9096721045696632, 'norm_pos': [0.6738541558218759, 0.251160953553363], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.425088,"{'circle_3d': {'center': [5.841440213786055, 6.244421023293517, 64.84097058545333], 'normal': [-0.2731373153392036, 0.5580413437263145, -0.7835725018537989], 'radius': 1.4193637926713525}, 'confidence': 0.9985839312299962, 'timestamp': 1396.780054, 'diameter_3d': 2.838727585342705, 'ellipse': {'center': [215.92893587412306, 179.58936940737019], 'axes': [20.34617058894055, 27.327065575505504], 'angle': -71.33352155632511}, 'location': [215.92893587412306, 179.58936940737019], 'diameter': 27.327065575505504, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7428248644995028, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1628198900875266, 'phi': -1.9062051123051873, 'norm_pos': [0.6747779246066345, 0.25171096080262423], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.449821,"{'circle_3d': {'center': [5.831729183117757, 6.203163786262071, 64.81510435245167], 'normal': [-0.27394656789489513, 0.5546032406403607, -0.7857280212706034], 'radius': 1.429350385087563}, 'confidence': 0.9978427189392528, 'timestamp': 1396.788454, 'diameter_3d': 2.858700770175126, 'ellipse': {'center': [215.85970197837256, 179.21705392173664], 'axes': [20.57552815087548, 27.52993724084402], 'angle': -71.1823267655881}, 'location': [215.85970197837256, 179.21705392173664], 'diameter': 27.52993724084402, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7426540512626145, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1586824087570653, 'phi': -1.906270796982134, 'norm_pos': [0.6745615686824142, 0.25326227532609735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.450062,"{'circle_3d': {'center': [5.8445310159716, 6.177169556844068, 64.79236496453947], 'normal': [-0.2728797484904082, 0.5524370548555271, -0.7876229702632872], 'radius': 1.4132202023805975}, 'confidence': 0.9992712830330888, 'timestamp': 1396.796854, 'diameter_3d': 2.826440404761195, 'ellipse': {'center': [215.99999428026672, 178.9918267956453], 'axes': [20.411316594916293, 27.22886984357005], 'angle': -71.23591833541795}, 'location': [215.99999428026672, 178.9918267956453], 'diameter': 27.22886984357005, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7430985800388701, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1560814311794574, 'phi': -1.904313877091685, 'norm_pos': [0.6749999821258335, 0.2542007216848112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.450318,"{'circle_3d': {'center': [5.865352059167143, 6.1664978785976325, 64.77770654201868], 'normal': [-0.27114466155744626, 0.5515477483349908, -0.7888445054733535], 'radius': 1.412333781135949}, 'confidence': 0.9993845469571828, 'timestamp': 1396.805253, 'diameter_3d': 2.824667562271898, 'ellipse': {'center': [216.21155463855192, 178.90309419233017], 'axes': [20.438328304360155, 27.218301980992806], 'angle': -71.38168092233242}, 'location': [216.21155463855192, 178.90309419233017], 'diameter': 27.218301980992806, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7431136718482279, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1550149233721827, 'phi': -1.9018690066533654, 'norm_pos': [0.6756611082454748, 0.2545704408652909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.457126,"{'circle_3d': {'center': [5.873680475557777, 6.16609200361533, 64.77456427927733], 'normal': [-0.27045062685822674, 0.5515139254197989, -0.7891063607017984], 'radius': 1.4274360034551952}, 'confidence': 0.9992171338944377, 'timestamp': 1396.813653, 'diameter_3d': 2.8548720069103903, 'ellipse': {'center': [216.29543490511588, 178.8994832286921], 'axes': [20.664319978691243, 27.510904100842602], 'angle': -71.44722439609156}, 'location': [216.29543490511588, 178.8994832286921], 'diameter': 27.510904100842602, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7450799831773658, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1549743758296724, 'phi': -1.9009801391931176, 'norm_pos': [0.6759232340784871, 0.2545854865471162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.464365,"{'circle_3d': {'center': [5.862876484558796, 6.153522971558276, 64.76949837834582], 'normal': [-0.2713509594414752, 0.5504665060817111, -0.7895285191127577], 'radius': 1.4463666776041406}, 'confidence': 0.9999042235248851, 'timestamp': 1396.822053, 'diameter_3d': 2.8927333552082812, 'ellipse': {'center': [216.19863320955773, 178.78069554854125], 'axes': [20.958554808052167, 27.877714768564893], 'angle': -71.33847133217009}, 'location': [216.19863320955773, 178.78069554854125], 'diameter': 27.877714768564893, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7451024108655946, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1537192472398488, 'phi': -1.9018363673637224, 'norm_pos': [0.6756207287798679, 0.2550804352144115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.4778829,"{'circle_3d': {'center': [5.86132434208499, 6.140746214081095, 64.76113619044648], 'normal': [-0.2714803046476257, 0.549401776291946, -0.7902253681043698], 'radius': 1.4030391878034272}, 'confidence': 0.9997149086415736, 'timestamp': 1396.830453, 'diameter_3d': 2.8060783756068544, 'ellipse': {'center': [216.186560529476, 178.6733136235392], 'axes': [20.357418835092755, 27.045844927137246], 'angle': -71.30248617045147}, 'location': [216.186560529476, 178.6733136235392], 'diameter': 27.045844927137246, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7460351650697028, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.15244443913537, 'phi': -1.9017116936028926, 'norm_pos': [0.6755830016546125, 0.25552785990191995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.4983208,"{'circle_3d': {'center': [5.9348769092740215, 6.156270048217124, 64.74696880027801], 'normal': [-0.2653509240485397, 0.5506954291366151, -0.7914059839517424], 'radius': 1.450549396195353}, 'confidence': 0.9983167188095569, 'timestamp': 1396.838853, 'diameter_3d': 2.901098792390706, 'ellipse': {'center': [216.90684729888983, 178.8262395860811], 'axes': [21.06880227522939, 27.969555294006156], 'angle': -71.91785457949082}, 'location': [216.90684729888983, 178.8262395860811], 'diameter': 27.969555294006156, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7455608781228751, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1539934782612655, 'phi': -1.8943073139030973, 'norm_pos': [0.6778338978090307, 0.2548906683913288], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.498569,"{'circle_3d': {'center': [5.900368284725072, 6.147387033662679, 64.75242643825717], 'normal': [-0.26822664276095215, 0.5499551779237447, -0.7909511807868111], 'radius': 1.426998925771488}, 'confidence': 0.9977391017825317, 'timestamp': 1396.847253, 'diameter_3d': 2.853997851542976, 'ellipse': {'center': [216.56978592039422, 178.74050638493367], 'axes': [20.720381838978568, 27.512315048608222], 'angle': -71.626182348457}, 'location': [216.56978592039422, 178.74050638493367], 'diameter': 27.512315048608222, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7449344233083854, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1531068970617113, 'phi': -1.8977449906322694, 'norm_pos': [0.676780581001232, 0.2552478900627764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.500749,"{'circle_3d': {'center': [5.915766339864918, 6.158532341585251, 64.75497346826147], 'normal': [-0.26694347149929837, 0.550883953583959, -0.790738928286454], 'radius': 1.3937639702612068}, 'confidence': 0.9992087479529549, 'timestamp': 1396.855653, 'diameter_3d': 2.7875279405224136, 'ellipse': {'center': [216.71129874797717, 178.85030064584788], 'axes': [20.224705461435452, 26.87073540615355], 'angle': -71.768894385879}, 'location': [216.71129874797717, 178.85030064584788], 'diameter': 26.87073540615355, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7449753857313501, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1542193523267334, 'phi': -1.8963706114878824, 'norm_pos': [0.6772228085874287, 0.25479041397563384], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.510315,"{'circle_3d': {'center': [5.937815239875676, 6.172669312030478, 64.75741530120143], 'normal': [-0.2651060631650685, 0.5520620344543946, -0.7905354422081236], 'radius': 1.413317139489613}, 'confidence': 0.9997063924160646, 'timestamp': 1396.864053, 'diameter_3d': 2.826634278979226, 'ellipse': {'center': [216.92185045834404, 178.9799799645821], 'axes': [20.493606493007444, 27.24725337339367], 'angle': -71.96986846467277}, 'location': [216.92185045834404, 178.9799799645821], 'diameter': 27.24725337339367, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7450036537944738, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1556315932061447, 'phi': -1.894360784770909, 'norm_pos': [0.6778807826823251, 0.25425008348090794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.517411,"{'circle_3d': {'center': [5.90970402999443, 6.204392807323495, 64.78914391628317], 'normal': [-0.26744866398850575, 0.554705659062146, -0.7878913909513123], 'radius': 1.439229616201933}, 'confidence': 0.9999888499778203, 'timestamp': 1396.872453, 'diameter_3d': 2.878459232403866, 'ellipse': {'center': [216.62800548477722, 179.25033846504877], 'axes': [20.776010724257358, 27.732931739937083], 'angle': -71.80170419841022}, 'location': [216.62800548477722, 179.25033846504877], 'diameter': 27.732931739937083, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7453004165664523, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.158805495869704, 'phi': -1.8980405264891125, 'norm_pos': [0.6769625171399288, 0.2531235897289634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.523969,"{'circle_3d': {'center': [5.895455904883587, 6.186497774033562, 64.78141246760626], 'normal': [-0.2686360077477426, 0.5532144062879849, -0.7885356783410545], 'radius': 1.4146043425826735}, 'confidence': 0.9993309848872132, 'timestamp': 1396.880853, 'diameter_3d': 2.829208685165347, 'ellipse': {'center': [216.49613815736063, 179.09047394746847], 'axes': [20.449625861208123, 27.26121130223615], 'angle': -71.65687698936053}, 'location': [216.49613815736063, 179.09047394746847], 'diameter': 27.26121130223615, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7451877202745871, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1570142937696577, 'phi': -1.8991416003485908, 'norm_pos': [0.676550431741752, 0.253789691885548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.5479958,"{'circle_3d': {'center': [5.953549859445377, 6.208734662386144, 64.77742726448284], 'normal': [-0.26379484486759347, 0.5550674803173667, -0.7888677786013395], 'radius': 1.4169126367094491}, 'confidence': 0.9980665891556803, 'timestamp': 1396.889253, 'diameter_3d': 2.8338252734188982, 'ellipse': {'center': [217.05486751353774, 179.30608603949733], 'axes': [20.476822634544284, 27.308633700607345], 'angle': -72.15749506913716}, 'location': [217.05486751353774, 179.30608603949733], 'diameter': 27.308633700607345, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7446872058943454, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1592404158689162, 'phi': -1.8935036774864642, 'norm_pos': [0.6782964609798054, 0.25289130816876115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.548192,"{'circle_3d': {'center': [5.895675787233686, 6.225647898547456, 64.80892517320332], 'normal': [-0.2686176842185677, 0.5564769166641428, -0.7862429528746331], 'radius': 1.42214209672583}, 'confidence': 0.9990484610556897, 'timestamp': 1396.897653, 'diameter_3d': 2.84428419345166, 'ellipse': {'center': [216.4749105509574, 179.43848844453532], 'axes': [20.47061264757873, 27.39507558632165], 'angle': -71.7277702401351}, 'location': [216.4749105509574, 179.43848844453532], 'diameter': 27.39507558632165, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7444612109945181, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1609358062625876, 'phi': -1.900010584711748, 'norm_pos': [0.6764840954717418, 0.25233963148110283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911258.549119,"{'circle_3d': {'center': [5.940958133075572, 6.228554016235292, 64.79562992234194], 'normal': [-0.2648441553984105, 0.5567190931381291, -0.7873508904464145], 'radius': 1.3850976441099214}, 'confidence': 0.9978624077183176, 'timestamp': 1396.906052, 'diameter_3d': 2.770195288219843, 'ellipse': {'center': [216.9152964100598, 179.48435605571095], 'axes': [19.964196847579302, 26.68770068266477], 'angle': -72.09119383624248}, 'location': [216.9152964100598, 179.48435605571095], 'diameter': 26.68770068266477, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.7443931018928929, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.161227310518074, 'phi': -1.895280737269968, 'norm_pos': [0.6778603012814368, 0.25214851643453773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
