eye_packets,593
norm_X,norm_Y,phi,theta,confidence,timestamp
1603852268.444727,"{'circle_3d': {'center': [-11.894631467279034, -12.439028851871365, 48.90800569318523], 'normal': [0.3725995285101028, -0.08611711588651173, -0.9239877887209539], 'radius': 1.8055508893457135}, 'confidence': 0.3689811983656096, 'timestamp': 177458.026348, 'diameter_3d': 3.611101778691427, 'ellipse': {'center': [77.33833322727537, 33.75829151868915], 'axes': [23.544526091606368, 26.448297193492067], 'angle': -54.57260015107575}, 'location': [77.33833322727537, 33.75829151868915], 'diameter': 26.448297193492067, 'sphere': {'center': [-16.365825809400267, -11.405623461233224, 59.995859157836676], 'radius': 12.0}, 'projected_sphere': {'center': [67.48202343385974, 55.52264234032782], 'axes': [135.67487907099598, 135.67487907099598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 1.4845724110851766, 'phi': -1.187490016884707, 'norm_pos': [0.24168229133523553, 0.8593404520054619], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.144692,"{'circle_3d': {'center': [-19.17419818256445, -8.78204899032628, 65.82437533158249], 'normal': [0.1525861977573442, 0.5602802985796677, -0.8141274097323066], 'radius': 1.9883844996539286}, 'confidence': 0.3039323870740958, 'timestamp': 177463.729948, 'diameter_3d': 3.976768999307857, 'ellipse': {'center': [61.135002547329876, 74.59486156788904], 'axes': [18.25104017853667, 21.48088077993212], 'angle': -74.83255400295334}, 'location': [61.135002547329876, 74.59486156788904], 'diameter': 21.48088077993212, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.165520489069256, 'phi': -1.3855227672002497, 'norm_pos': [0.19104688296040587, 0.6891880768004623], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.148692,"{'circle_3d': {'center': [-19.079106398473424, -8.772030071755486, 65.84959318422803], 'normal': [0.16051051309826292, 0.5611152084605671, -0.8120259220118449], 'radius': 1.966783902929108}, 'confidence': 0.3074247912579676, 'timestamp': 177463.738348, 'diameter_3d': 3.933567805858216, 'ellipse': {'center': [61.66216433741211, 74.66729712357196], 'axes': [18.059095835169494, 21.22266267147429], 'angle': -75.6733725821414}, 'location': [61.66216433741211, 74.66729712357196], 'diameter': 21.22266267147429, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1665288094136677, 'phi': -1.375645293920897, 'norm_pos': [0.19269426355441283, 0.6888862619851168], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.156739,"{'circle_3d': {'center': [-19.24618730614056, -8.362398458265204, 66.11323395757132], 'normal': [0.14658710412600173, 0.5952511762514241, -0.7900558575665703], 'radius': 1.9395353236795618}, 'confidence': 0.20005222085430208, 'timestamp': 177463.746748, 'diameter_3d': 3.8790706473591237, 'ellipse': {'center': [61.20045482697856, 76.94933178225193], 'axes': [17.260606349505874, 20.84238836858236], 'angle': -76.49464132184707}, 'location': [61.20045482697856, 76.94933178225193], 'diameter': 20.84238836858236, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.208374526553237, 'phi': -1.3873423092512975, 'norm_pos': [0.191251421334308, 0.679377784240617], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.1768682,"{'circle_3d': {'center': [-19.57074669944643, -9.042854537659167, 65.58502848909792], 'normal': [0.119540488017179, 0.5385465029685935, -0.8340729799393535], 'radius': 1.9888571930120753}, 'confidence': 0.22187488894946594, 'timestamp': 177463.763548, 'diameter_3d': 3.9777143860241506, 'ellipse': {'center': [58.73318703725593, 73.08291553306029], 'axes': [18.462182077837976, 21.644497926455077], 'angle': -70.22297994264854}, 'location': [58.73318703725593, 73.08291553306029], 'diameter': 21.644497926455077, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.139507460424826, 'phi': -1.4284443523124377, 'norm_pos': [0.18354120949142477, 0.6954878519455822], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.194655,"{'circle_3d': {'center': [-19.47958761794873, -8.965348084014295, 65.6490581459775], 'normal': [0.12713707814198733, 0.5450053741056661, -0.8287371751993879], 'radius': 1.9401593540611641}, 'confidence': 0.29317049364904757, 'timestamp': 177463.780348, 'diameter_3d': 3.8803187081223283, 'ellipse': {'center': [59.303535139756676, 73.5356707217299], 'axes': [17.94873421428315, 21.0756072879604], 'angle': -71.36867198419161}, 'location': [59.303535139756676, 73.5356707217299], 'diameter': 21.0756072879604, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1471918512231625, 'phi': -1.4185724966705238, 'norm_pos': [0.1853235473117396, 0.693601371992792], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.2129228,"{'circle_3d': {'center': [-19.32109819066244, -8.162910031716267, 66.2530612528073], 'normal': [0.1403445304158449, 0.6118752117971684, -0.7784035829635718], 'radius': 1.9959227757392277}, 'confidence': 0.29406256651298224, 'timestamp': 177463.797148, 'diameter_3d': 3.9918455514784554, 'ellipse': {'center': [61.022081066416874, 78.05068337366303], 'axes': [17.467956716855745, 21.400917850580925], 'angle': -76.90564073146447}, 'location': [61.022081066416874, 78.05068337366303], 'diameter': 21.400917850580925, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.229225571698425, 'phi': -1.3924148537845353, 'norm_pos': [0.19069400333255274, 0.674788819276404], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.226979,"{'circle_3d': {'center': [-19.896450570615013, -7.530878263201826, 66.69573561392602], 'normal': [0.09239849875313055, 0.6645445258400388, -0.7415140528703456], 'radius': 1.9791862849103794}, 'confidence': 0.1698316595099581, 'timestamp': 177463.813948, 'diameter_3d': 3.958372569820759, 'ellipse': {'center': [58.76118887978184, 81.54126142101276], 'axes': [16.205515608349796, 21.11800586438817], 'angle': -75.65217088479669}, 'location': [58.76118887978184, 81.54126142101276], 'diameter': 21.11800586438817, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2976804445396555, 'phi': -1.4468274320925776, 'norm_pos': [0.18362871524931826, 0.6602447440791135], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.232765,"{'circle_3d': {'center': [-19.964551566507673, -7.548331490081031, 66.67191771429643], 'normal': [0.08672341576207551, 0.6630900902667715, -0.743498877839478], 'radius': 1.9112534269264911}, 'confidence': 0.15818175098347853, 'timestamp': 177463.822348, 'diameter_3d': 3.8225068538529823, 'ellipse': {'center': [58.383889707341325, 81.44963817043431], 'axes': [15.655181261183927, 20.409448970650065], 'angle': -75.09472959166101}, 'location': [58.383889707341325, 81.44963817043431], 'diameter': 20.409448970650065, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2957357373300793, 'phi': -1.4546787439521893, 'norm_pos': [0.18244965533544164, 0.6606265076231903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.244241,"{'circle_3d': {'center': [-19.800676778792017, -7.5149638315141285, 66.72250220102683], 'normal': [0.1003796480717135, 0.6658707284806799, -0.7392835039452779], 'radius': 1.9421012569292748}, 'confidence': 0.2251221197511985, 'timestamp': 177463.830748, 'diameter_3d': 3.8842025138585496, 'ellipse': {'center': [59.28919474727171, 81.64375175426734], 'axes': [15.904559186166576, 20.700693488508822], 'angle': -76.4045775535978}, 'location': [59.28919474727171, 81.64375175426734], 'diameter': 20.700693488508822, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2994566291708134, 'phi': -1.4358419926831434, 'norm_pos': [0.1852787335852241, 0.6598177010238861], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.2539158,"{'circle_3d': {'center': [-20.00377819180004, -7.571195484613433, 66.6471010010088], 'normal': [0.08345453032104486, 0.6611847573890716, -0.7455669372801134], 'radius': 1.8829145435234302}, 'confidence': 0.1960496018028571, 'timestamp': 177463.839148, 'diameter_3d': 3.7658290870468605, 'ellipse': {'center': [58.148816056812095, 81.3234016402465], 'axes': [15.445660179881019, 20.120197310038698], 'angle': -74.71470631926061}, 'location': [58.148816056812095, 81.3234016402465], 'diameter': 20.120197310038698, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.293193197623803, 'phi': -1.459326006618558, 'norm_pos': [0.1817150501775378, 0.6611524931656396], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.264073,"{'circle_3d': {'center': [-20.019768154809217, -7.4415599710076314, 66.76196555273495], 'normal': [0.08212203340361351, 0.6719877168562215, -0.7359948913029346], 'radius': 1.9336615370618284}, 'confidence': 0.29699346156125334, 'timestamp': 177463.847548, 'diameter_3d': 3.867323074123657, 'ellipse': {'center': [58.23935752826932, 82.04011383648111], 'axes': [15.648977910155313, 20.620758961537902], 'angle': -75.20889015850103}, 'location': [58.23935752826932, 82.04011383648111], 'diameter': 20.620758961537902, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.3076859211988756, 'phi': -1.4596763299109536, 'norm_pos': [0.18199799227584162, 0.6581661923479953], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.27557,"{'circle_3d': {'center': [-19.96182454187457, -7.327268643360625, 66.87442825618639], 'normal': [0.08695066781483413, 0.6815119941601389, -0.7266229993486479], 'radius': 1.9368890184325775}, 'confidence': 0.31575443227227035, 'timestamp': 177463.855948, 'diameter_3d': 3.873778036865155, 'ellipse': {'center': [58.70249920327427, 82.68298121219337], 'axes': [15.504726487256097, 20.606226330595643], 'angle': -76.13268994558163}, 'location': [58.70249920327427, 82.68298121219337], 'diameter': 20.606226330595643, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.32062308972534, 'phi': -1.4516985720045046, 'norm_pos': [0.1834453100102321, 0.6554875782825276], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.2940328,"{'circle_3d': {'center': [-20.020877187421956, -7.31985983403222, 66.87451373859305], 'normal': [0.08202961401921866, 0.682129394937506, -0.7266158758147596], 'radius': 1.977958515684587}, 'confidence': 0.25781853061517823, 'timestamp': 177463.881148, 'diameter_3d': 3.955917031369174, 'ellipse': {'center': [58.40158128365266, 82.71381326838485], 'axes': [15.801614262829764, 21.05010285490911], 'angle': -75.7597610160843}, 'location': [58.40158128365266, 82.71381326838485], 'diameter': 21.05010285490911, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.321467087706222, 'phi': -1.4583796084106613, 'norm_pos': [0.18250494151141455, 0.6553591113817298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.309969,"{'circle_3d': {'center': [-19.692965844318056, -7.424482568074298, 66.82027749945655], 'normal': [0.10935555927787691, 0.6734108337673326, -0.7311355624094678], 'radius': 1.991095286389285}, 'confidence': 0.20359382822454045, 'timestamp': 177463.897948, 'diameter_3d': 3.98219057277857, 'ellipse': {'center': [59.97778927429296, 82.15118524722483], 'axes': [16.184533806767494, 21.171757928720805], 'angle': -77.58679775353627}, 'location': [59.97778927429296, 82.15118524722483], 'diameter': 21.171757928720805, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.309609271521178, 'phi': -1.4223274610401317, 'norm_pos': [0.1874305914821655, 0.6577033948032298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.3167732,"{'circle_3d': {'center': [-18.94909493755024, -7.823790907897649, 66.60697002777427], 'normal': [0.17134480150852832, 0.6401351387820534, -0.7489111850496587], 'radius': 3.098857983746482}, 'confidence': 0.7829797227445595, 'timestamp': 177463.906348, 'diameter_3d': 6.197715967492964, 'ellipse': {'center': [63.324799891964545, 79.77094390465916], 'axes': [26.435660077253797, 32.9314857426365], 'angle': -81.47032235399061}, 'location': [63.324799891964545, 79.77094390465916], 'diameter': 32.9314857426365, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2654704814062123, 'phi': -1.34587565812049, 'norm_pos': [0.1978899996623892, 0.6676210670639202], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.326685,"{'circle_3d': {'center': [-19.555714549576486, -7.224079273466925, 67.03128687239041], 'normal': [0.12079316717300775, 0.6901111083179469, -0.7135514479983126], 'radius': 1.9590473173913596}, 'confidence': 0.191712478999894, 'timestamp': 177463.914748, 'diameter_3d': 3.9180946347827192, 'ellipse': {'center': [60.985839372392434, 83.28967750213147], 'axes': [15.61329092392409, 20.733847999208784], 'angle': -79.45966181039897}, 'location': [60.985839372392434, 83.28967750213147], 'diameter': 20.733847999208784, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.332438895722499, 'phi': -1.4031016994697043, 'norm_pos': [0.19058074803872635, 0.6529596770744522], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.3325639,"{'circle_3d': {'center': [-18.911664581628706, -7.903321139417203, 66.54817713722555], 'normal': [0.17446399783532274, 0.6335076194887573, -0.7538105925953843], 'radius': 2.858752172284937}, 'confidence': 0.07962787127274329, 'timestamp': 177463.923148, 'diameter_3d': 5.717504344569874, 'ellipse': {'center': [63.45718263620299, 79.3893621447537], 'axes': [24.56851159105571, 30.402125915656477], 'angle': -81.42730095913838}, 'location': [63.45718263620299, 79.3893621447537], 'diameter': 30.402125915656477, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.256874523258226, 'phi': -1.343358106647309, 'norm_pos': [0.19830369573813433, 0.6692109910635262], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.344982,"{'circle_3d': {'center': [-18.99179109652122, -7.8308236709633885, 66.59130802999768], 'normal': [0.16778678826094656, 0.6395490751932419, -0.7502163515310403], 'radius': 3.0443428858691983}, 'confidence': 0.643804690041184, 'timestamp': 177463.931548, 'diameter_3d': 6.088685771738397, 'ellipse': {'center': [63.09296804452005, 79.73903970051248], 'axes': [25.979135291435167, 32.3708277300508], 'angle': -81.0920589378949}, 'location': [63.09296804452005, 79.73903970051248], 'diameter': 32.3708277300508, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2647078805523098, 'phi': -1.3507660606963146, 'norm_pos': [0.19716552513912516, 0.6677540012478647], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.362101,"{'circle_3d': {'center': [-20.83145045056212, -7.596388862526064, 66.57075935744405], 'normal': [0.014481842090871668, 0.6590853092296857, -0.75192874091051], 'radius': 2.093934437892674}, 'confidence': 0.08050382432836035, 'timestamp': 177463.948348, 'diameter_3d': 4.187868875785348, 'ellipse': {'center': [53.81890266097834, 81.11500464263759], 'axes': [16.842044309848166, 22.49436711466317], 'angle': -69.15113644841736}, 'location': [53.81890266097834, 81.11500464263759], 'diameter': 22.49436711466317, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2903982046717815, 'phi': -1.5515391138320125, 'norm_pos': [0.1681840708155573, 0.66202081398901], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.379775,"{'circle_3d': {'center': [-19.84069998777215, -7.735404861423589, 66.52357657755242], 'normal': [0.09704438065670237, 0.6475006426548919, -0.7558606392348124], 'radius': 2.0657829559367555}, 'confidence': 0.2415779913275848, 'timestamp': 177463.965148, 'diameter_3d': 4.131565911873511, 'ellipse': {'center': [58.77834609921639, 80.38536781702987], 'axes': [17.2742024974815, 22.106266821282684], 'angle': -75.08271870471759}, 'location': [58.77834609921639, 80.38536781702987], 'diameter': 22.106266821282684, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.275096457925795, 'phi': -1.4431056282782626, 'norm_pos': [0.18368233156005123, 0.6650609674290422], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.394046,"{'circle_3d': {'center': [-20.34594278790785, -7.311866832808638, 66.85141345907486], 'normal': [0.05494081397872758, 0.6827954783728043, -0.7285408991079418], 'radius': 2.047610564411318}, 'confidence': 0.19965094706250086, 'timestamp': 177463.981948, 'diameter_3d': 4.095221128822636, 'ellipse': {'center': [56.71874504992773, 82.72930621924932], 'axes': [16.21892619949763, 21.83738665767739], 'angle': -73.61772281403714}, 'location': [56.71874504992773, 82.72930621924932], 'diameter': 21.83738665767739, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.3223783815688925, 'phi': -1.4955266765420931, 'norm_pos': [0.17724607828102418, 0.6552945574197945], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.400909,"{'circle_3d': {'center': [-20.336891346522222, -7.397219135490346, 66.77287714244164], 'normal': [0.055695100760863134, 0.6756827864826623, -0.7350855921607105], 'radius': 2.0405734841360585}, 'confidence': 0.249293955875981, 'timestamp': 177463.990348, 'diameter_3d': 4.081146968272117, 'ellipse': {'center': [56.64417838761102, 82.2532995412791], 'axes': [16.31587543396071, 21.792475105060966], 'angle': -73.2776069852462}, 'location': [56.64417838761102, 82.2532995412791], 'diameter': 21.792475105060966, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.3126868346960676, 'phi': -1.4951739879957484, 'norm_pos': [0.17701305746128443, 0.6572779185780038], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.410826,"{'circle_3d': {'center': [-20.257226744990245, -7.627323799814407, 66.57302820529239], 'normal': [0.06233381755519458, 0.6565073977889906, -0.7517396702564818], 'radius': 1.9617726852654627}, 'confidence': 0.18788111491783574, 'timestamp': 177463.998748, 'diameter_3d': 3.9235453705309253, 'ellipse': {'center': [56.74448308422032, 80.98165434820241], 'axes': [16.089296238056477, 21.019375307358022], 'angle': -72.71349088462331}, 'location': [56.74448308422032, 80.98165434820241], 'diameter': 21.019375307358022, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2869755681172577, 'phi': -1.4880661675824278, 'norm_pos': [0.1773265096381885, 0.6625764402158233], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.416398,"{'circle_3d': {'center': [-19.84584552363113, -7.575860843447495, 66.66204939767681], 'normal': [0.09661558600178746, 0.6607959774862331, -0.7443212375577798], 'radius': 2.073500682348253}, 'confidence': 0.25873999731377867, 'timestamp': 177464.007148, 'diameter_3d': 4.147001364696506, 'ellipse': {'center': [58.96092922167496, 81.27736257940806], 'axes': [17.07149034840591, 22.132391119912533], 'angle': -75.79868655532319}, 'location': [58.96092922167496, 81.27736257940806], 'diameter': 22.132391119912533, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2926750968428076, 'phi': -1.441714450633398, 'norm_pos': [0.18425290381773424, 0.6613443225857998], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.429087,"{'circle_3d': {'center': [-19.828926207853378, -7.457505385026762, 66.77078160016039], 'normal': [0.09802552898326677, 0.6706589323546274, -0.735260220684148], 'radius': 2.055578348555385}, 'confidence': 0.24614749828697283, 'timestamp': 177464.015548, 'diameter_3d': 4.11115669711077, 'ellipse': {'center': [59.21144284124735, 81.9443465716976], 'axes': [16.727050201437766, 21.894901305347307], 'angle': -76.46574966127699}, 'location': [59.21144284124735, 81.9443465716976], 'diameter': 21.894901305347307, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.3058930872159484, 'phi': -1.4382570445809202, 'norm_pos': [0.18503575887889795, 0.6585652226179267], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852274.444698,"{'circle_3d': {'center': [-19.8933817958669, -7.3177094208549445, 66.8918754633284], 'normal': [0.09265422998213983, 0.682308596035612, -0.7251690654201466], 'radius': 2.026586754165383}, 'confidence': 0.20124005910207626, 'timestamp': 177464.032348, 'diameter_3d': 4.053173508330766, 'ellipse': {'center': [59.069176203850034, 82.72655474777102], 'axes': [16.228482727073644, 21.54596243534944], 'angle': -76.64888266223015}, 'location': [59.069176203850034, 82.72655474777102], 'diameter': 21.54596243534944, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.3217121832625582, 'phi': -1.4437157271838865, 'norm_pos': [0.18459117563703137, 0.6553060218842874], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
