eye_packets,589
norm_X,norm_Y,phi,theta,confidence,timestamp
1603849147.51294,"{'circle_3d': {'center': [3.237160845756687, -15.472872126488234, 57.080505847272285], 'normal': [-0.3982469716340184, 0.6021362422786208, -0.6919763690465992], 'radius': 1.067439201816109}, 'confidence': 0.3199645651034227, 'timestamp': 174337.107228, 'diameter_3d': 2.134878403632218, 'ellipse': {'center': [179.27092179792703, 27.996329842572848], 'axes': [11.015537556048956, 12.825966204322176], 'angle': -42.072158125917696}, 'location': [179.27092179792703, 27.996329842572848], 'diameter': 12.825966204322176, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2169704209368772, 'phi': -2.0930221069284483, 'norm_pos': [0.5602216306185219, 0.8833486256559464], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.514921,"{'circle_3d': {'center': [2.8759536095902867, -15.22678652677099, 57.525975917603695], 'normal': [-0.42834757464788514, 0.6226433755883912, -0.6548538631856484], 'radius': 1.135273171615939}, 'confidence': 0.05147975113209854, 'timestamp': 174337.115628, 'diameter_3d': 2.270546343231878, 'ellipse': {'center': [176.99698825721515, 30.15149860609526], 'axes': [11.139986654411416, 13.534699018718362], 'angle': -43.06256018239561}, 'location': [176.99698825721515, 30.15149860609526], 'diameter': 13.534699018718362, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2429125994608796, 'phi': -2.1500565944481154, 'norm_pos': [0.5531155883037974, 0.8743687558079364], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.52995,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174337.132428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.5369759,"{'circle_3d': {'center': [3.2130669649194035, -15.542562175263194, 57.034186860080425], 'normal': [-0.4002547950371253, 0.5963287382140408, -0.6958362846459207], 'radius': 1.0821852153462361}, 'confidence': 0.15741442539186773, 'timestamp': 174337.140828, 'diameter_3d': 2.1643704306924723, 'ellipse': {'center': [179.14462951049742, 27.505584922902756], 'axes': [11.208576507202622, 13.022818729216125], 'angle': -41.08805815825086}, 'location': [179.14462951049742, 27.505584922902756], 'diameter': 13.022818729216125, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.209716212668459, 'phi': -2.092791442605134, 'norm_pos': [0.5598269672203045, 0.8853933961545719], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.544554,"{'circle_3d': {'center': [4.685832082189598, -14.66999187922312, 57.11064404217938], 'normal': [-0.27752436859794255, 0.6690429295507138, -0.6894648528043413], 'radius': 1.093163323350947}, 'confidence': 0.2859348434926824, 'timestamp': 174337.149228, 'diameter_3d': 2.186326646701894, 'ellipse': {'center': [187.85694893914945, 32.80503064737502], 'axes': [11.474197516976867, 12.993176933990545], 'angle': -63.69172132773394}, 'location': [187.85694893914945, 32.80503064737502], 'diameter': 12.993176933990545, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3037166381154806, 'phi': -1.9534744464492466, 'norm_pos': [0.587052965434842, 0.863312372302604], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.552908,"{'circle_3d': {'center': [4.63155444209221, -14.619308622847427, 57.18231770904043], 'normal': [-0.28204750527272476, 0.673266534248688, -0.6834920472325867], 'radius': 1.0500760856961593}, 'confidence': 0.4075963496070226, 'timestamp': 174337.157628, 'diameter_3d': 2.1001521713923186, 'ellipse': {'center': [187.4979915251706, 33.220702572202995], 'axes': [10.937258721844026, 12.466084192861622], 'angle': -63.42050377039503}, 'location': [187.4979915251706, 33.220702572202995], 'diameter': 12.466084192861622, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.309414096558251, 'phi': -1.9621657279838123, 'norm_pos': [0.5859312235161581, 0.8615804059491542], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.5605812,"{'circle_3d': {'center': [4.507248051759301, -13.998538641925762, 57.901018682906184], 'normal': [-0.2924063711338006, 0.7249973659921602, -0.623600299410441], 'radius': 1.0325489003085495}, 'confidence': 0.20171155417587097, 'timestamp': 174337.166028, 'diameter_3d': 2.065097800617099, 'ellipse': {'center': [186.42667629008588, 37.93677454921651], 'axes': [9.937921123076183, 12.1015729562983], 'angle': -65.97257222096698}, 'location': [186.42667629008588, 37.93677454921651], 'diameter': 12.1015729562983, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3818268967530756, 'phi': -2.009256108686002, 'norm_pos': [0.5825833634065184, 0.8419301060449312], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.580181,"{'circle_3d': {'center': [2.851811157724569, -14.939787255856197, 57.82564204841867], 'normal': [-0.43035944563669504, 0.6465599814979575, -0.6298816856177338], 'radius': 1.1357988298563633}, 'confidence': 0.18321193938430094, 'timestamp': 174337.182828, 'diameter_3d': 2.2715976597127265, 'ellipse': {'center': [176.76605322749919, 32.30021120911425], 'axes': [10.804472048502097, 13.446900837460943], 'angle': -45.813282726127525}, 'location': [176.76605322749919, 32.30021120911425], 'diameter': 13.446900837460943, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2738627459046716, 'phi': -2.170184191782267, 'norm_pos': [0.5523939163359349, 0.8654157866286907], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.5947452,"{'circle_3d': {'center': [2.601103386858939, -13.811823908165726, 59.40890560555045], 'normal': [-0.4512517598754974, 0.7405569271388298, -0.49794305585675197], 'radius': 1.0752331815058207}, 'confidence': 0.15191227073975033, 'timestamp': 174337.191228, 'diameter_3d': 2.1504663630116414, 'ellipse': {'center': [174.8782558746973, 41.08827334564154], 'axes': [8.429794275752917, 12.339347822925538], 'angle': -53.29220790783022}, 'location': [174.8782558746973, 41.08827334564154], 'diameter': 12.339347822925538, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.4046950755882843, 'phi': -2.3070436834466554, 'norm_pos': [0.546494549608429, 0.8287988610598269], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.597483,"{'circle_3d': {'center': [3.5836403056873927, -13.471672577535406, 59.1217459496716], 'normal': [-0.36937368330645964, 0.7689028713580233, -0.5218730271799897], 'radius': 1.0395988106026763}, 'confidence': 0.27737305581680993, 'timestamp': 174337.199628, 'diameter_3d': 2.0791976212053527, 'ellipse': {'center': [180.58311963936615, 42.657558413502144], 'axes': [8.571053785869296, 11.946462721516387], 'angle': -61.152092238704896}, 'location': [180.58311963936615, 42.657558413502144], 'diameter': 11.946462721516387, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.447919738957253, 'phi': -2.1867277594674177, 'norm_pos': [0.5643222488730192, 0.8222601732770745], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.614414,"{'circle_3d': {'center': [2.7137031991516745, -14.816308412322204, 58.052423507282924], 'normal': [-0.44186844218443605, 0.6568498851257899, -0.6109832307123791], 'radius': 1.0575468616156032}, 'confidence': 0.085486145143352, 'timestamp': 174337.208028, 'diameter_3d': 2.1150937232312064, 'ellipse': {'center': [175.88815212770538, 33.374443466722255], 'axes': [9.790740203012135, 12.469739920650277], 'angle': -46.25223976136636}, 'location': [175.88815212770538, 33.374443466722255], 'diameter': 12.469739920650277, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2874296926697038, 'phi': -2.1969294357463935, 'norm_pos': [0.5496504753990793, 0.8609398188886572], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.6147342,"{'circle_3d': {'center': [2.6847317078294237, -14.857871536229464, 58.028905434788754], 'normal': [-0.44428273312795713, 0.6533862914668519, -0.6129430700868935], 'radius': 1.1097900128221538}, 'confidence': 0.24407791145368732, 'timestamp': 174337.216428, 'diameter_3d': 2.2195800256443077, 'ellipse': {'center': [175.72892861282295, 33.09009683946962], 'axes': [10.294440762289392, 13.095978117570358], 'angle': -45.7335736877233}, 'location': [175.72892861282295, 33.09009683946962], 'diameter': 13.095978117570358, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2828453352200038, 'phi': -2.1979965110549484, 'norm_pos': [0.5491529019150717, 0.86212459650221], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.628814,"{'circle_3d': {'center': [2.694664834346286, -14.807743644194694, 58.075465876929755], 'normal': [-0.4434549725848853, 0.6575636158030826, -0.6090630332418102], 'radius': 1.0559169615125092}, 'confidence': 0.2857958337188415, 'timestamp': 174337.233228, 'diameter_3d': 2.1118339230250185, 'ellipse': {'center': [175.77054720082256, 33.45909495761239], 'axes': [9.747251246199465, 12.445965547360293], 'angle': -46.234094679316655}, 'location': [175.77054720082256, 33.45909495761239], 'diameter': 12.445965547360293, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2883766489741357, 'phi': -2.20012938037623, 'norm_pos': [0.5492829600025705, 0.8605871043432817], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.636491,"{'circle_3d': {'center': [3.3211410130159837, -13.928730300553632, 58.6724307076266], 'normal': [-0.39124862436241037, 0.730814727773171, -0.5593159640170727], 'radius': 1.1094696141112959}, 'confidence': 0.33744809399064973, 'timestamp': 174337.241628, 'diameter_3d': 2.2189392282225917, 'ellipse': {'center': [179.2295610938922, 39.41374908002412], 'axes': [9.656585286476911, 12.867675997081783], 'angle': -56.73899841422011}, 'location': [179.2295610938922, 39.41374908002412], 'diameter': 12.867675997081783, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3903111236097363, 'phi': -2.1811951743926543, 'norm_pos': [0.5600923784184131, 0.8357760454998995], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.644642,"{'circle_3d': {'center': [3.3346549985156093, -13.417674562506022, 59.38839106609689], 'normal': [-0.3901224589041083, 0.7734027059438052, -0.4996526008112158], 'radius': 1.0948661987958648}, 'confidence': 0.238011189951287, 'timestamp': 174337.250028, 'diameter_3d': 2.1897323975917296, 'ellipse': {'center': [179.07136207916363, 43.308305367196894], 'axes': [8.69287876975871, 12.531204843283385], 'angle': -59.798158897261686}, 'location': [179.07136207916363, 43.308305367196894], 'diameter': 12.531204843283385, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.4549878051252048, 'phi': -2.2337119933012017, 'norm_pos': [0.5595980064973863, 0.8195487276366796], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.6524942,"{'circle_3d': {'center': [2.1972499762225457, -14.677915503097115, 58.61585388225189], 'normal': [-0.48490621076186363, 0.6683826275612144, -0.5640306994649655], 'radius': 1.1301259712449157}, 'confidence': 0.1932933704555015, 'timestamp': 174337.258428, 'diameter_3d': 2.2602519424898313, 'ellipse': {'center': [172.75146955796424, 35.00138745044151], 'axes': [9.705862917425874, 13.214459415964287], 'angle': -45.086995446463185}, 'location': [172.75146955796424, 35.00138745044151], 'diameter': 13.214459415964287, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3028285633768766, 'phi': -2.2809040492604993, 'norm_pos': [0.5398483423686382, 0.8541608856231604], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.660587,"{'circle_3d': {'center': [2.536096668676879, -14.998326577457028, 57.98986524844971], 'normal': [-0.45666898639066916, 0.6416817046978881, -0.6161964189484804], 'radius': 1.0521609094561104}, 'confidence': 0.14279571731529198, 'timestamp': 174337.266828, 'diameter_3d': 2.104321818912221, 'ellipse': {'center': [174.86725621391668, 32.21761137062728], 'axes': [9.767830235558758, 12.44283070997336], 'angle': -43.75133750674384}, 'location': [174.86725621391668, 32.21761137062728], 'diameter': 12.44283070997336, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2674852440035957, 'phi': -2.2085831571756227, 'norm_pos': [0.5464601756684896, 0.8657599526223864], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.6796641,"{'circle_3d': {'center': [3.6240061946435356, -14.06891123066599, 58.29624844556016], 'normal': [-0.3660098592267811, 0.7191329835971413, -0.590664485855943], 'radius': 1.0569673272318068}, 'confidence': 0.25962397051285335, 'timestamp': 174337.275228, 'diameter_3d': 2.1139346544636135, 'ellipse': {'center': [181.11285559905446, 38.08309520184315], 'axes': [9.656868791007662, 12.330532312293832], 'angle': -57.93550309167617}, 'location': [181.11285559905446, 38.08309520184315], 'diameter': 12.330532312293832, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3733501041956115, 'phi': -2.1255448374945716, 'norm_pos': [0.5659776737470452, 0.8413204366589868], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.6956182,"{'circle_3d': {'center': [2.78077790804071, -14.879735451233394, 57.93721234264088], 'normal': [-0.4362788831103499, 0.6515642985498576, -0.6205841610992161], 'radius': 1.1124676739151838}, 'confidence': 0.29591750953400464, 'timestamp': 174337.292028, 'diameter_3d': 2.2249353478303675, 'ellipse': {'center': [176.31619728711118, 32.82387119801216], 'axes': [10.442685440120846, 13.144635467753831], 'angle': -46.01222935014871}, 'location': [176.31619728711118, 32.82387119801216], 'diameter': 13.144635467753831, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2804410460941886, 'phi': -2.183541739824893, 'norm_pos': [0.5509881165222225, 0.8632338700082827], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.69961,"{'circle_3d': {'center': [3.0125491322585543, -15.266088041852138, 57.40152965909461], 'normal': [-0.4169646144255295, 0.6193682493316289, -0.6652243847280724], 'radius': 1.1031300055018776}, 'confidence': 0.15774177885075943, 'timestamp': 174337.300428, 'diameter_3d': 2.206260011003755, 'ellipse': {'center': [177.83842311603092, 29.728300912470843], 'axes': [10.99058817596101, 13.175030376450541], 'angle': -43.31472964854431}, 'location': [177.83842311603092, 29.728300912470843], 'diameter': 13.175030376450541, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.2387340995527736, 'phi': -2.130691103333044, 'norm_pos': [0.5557450722375966, 0.8761320795313715], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.710902,"{'circle_3d': {'center': [2.9927910369941166, -15.222392345344353, 57.454920286997286], 'normal': [-0.41861112236423265, 0.6230095573739444, -0.6607751657361826], 'radius': 1.0657011210373908}, 'confidence': 0.32757582845041583, 'timestamp': 174337.308828, 'diameter_3d': 2.1314022420747816, 'ellipse': {'center': [177.70253869408657, 30.07479205565012], 'axes': [10.557837616578169, 12.713347965527072], 'angle': -43.68731891838387}, 'location': [177.70253869408657, 30.07479205565012], 'diameter': 12.713347965527072, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.243380647147821, 'phi': -2.1354955235113575, 'norm_pos': [0.5553204334190205, 0.8746883664347912], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.714192,"{'circle_3d': {'center': [3.34903596192302, -14.758153939459001, 57.69207840923878], 'normal': [-0.38892404528682406, 0.6616960911977237, -0.6410119888827245], 'radius': 1.116939923125567}, 'confidence': 0.052734761638836426, 'timestamp': 174337.317228, 'diameter_3d': 2.233879846251134, 'ellipse': {'center': [179.7245702042581, 33.165748787524805], 'axes': [10.875691283924914, 13.21184895350379], 'angle': -50.46575492427555}, 'location': [179.7245702042581, 33.165748787524805], 'diameter': 13.21184895350379, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.293874978160994, 'phi': -2.1161529069942087, 'norm_pos': [0.5616392818883066, 0.8618093800519799], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.7224782,"{'circle_3d': {'center': [2.957519514013926, -14.60787252873978, 58.10739955939162], 'normal': [-0.4215504159459152, 0.6742195420909921, -0.6064018930366549], 'radius': 1.1299663711238443}, 'confidence': 0.13365211623032433, 'timestamp': 174337.325628, 'diameter_3d': 2.2599327422476887, 'ellipse': {'center': [177.2995003383468, 34.66329528711634], 'axes': [10.448547440266184, 13.283039058057993], 'angle': -49.38376791228973}, 'location': [177.2995003383468, 34.66329528711634], 'diameter': 13.283039058057993, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3107037478396686, 'phi': -2.1782711092434646, 'norm_pos': [0.5540609385573337, 0.8555696029703486], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.728971,"{'circle_3d': {'center': [3.518173669253139, -13.68773721412455, 58.85931112454547], 'normal': [-0.3748292363426475, 0.7508974849755946, -0.5437425959405005], 'radius': 1.072258652019287}, 'confidence': 0.20589594290902263, 'timestamp': 174337.334028, 'diameter_3d': 2.144517304038574, 'ellipse': {'center': [180.30038509379517, 41.06302678178503], 'axes': [9.138035141806634, 12.383106858706661], 'angle': -59.534505552723644}, 'location': [180.30038509379517, 41.06302678178503], 'diameter': 12.383106858706661, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.420216321349585, 'phi': -2.1743391680357025, 'norm_pos': [0.5634387034181099, 0.8289040550758957], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.736446,"{'circle_3d': {'center': [2.5600029490785774, -14.853290037255665, 58.12589548244016], 'normal': [-0.4546767963571943, 0.6537680830480018, -0.6048605661159433], 'radius': 1.1018698329569245}, 'confidence': 0.24734055024687868, 'timestamp': 174337.342428, 'diameter_3d': 2.203739665913849, 'ellipse': {'center': [174.9745127240014, 33.26329836384234], 'axes': [10.086200045351347, 12.987254933672501], 'angle': -45.18055946762921}, 'location': [174.9745127240014, 33.26329836384234], 'diameter': 12.987254933672501, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.283349776808502, 'phi': -2.215387832116374, 'norm_pos': [0.5467953522625044, 0.8614029234839903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.744601,"{'circle_3d': {'center': [4.219028535405265, -13.649106040752926, 58.47839836688466], 'normal': [-0.3164246641633036, 0.7541167494232298, -0.5754853257455678], 'radius': 1.0570041835775552}, 'confidence': 0.29138370090642207, 'timestamp': 174337.350828, 'diameter_3d': 2.1140083671551104, 'ellipse': {'center': [184.4951078827769, 40.77233323334204], 'axes': [9.491524422834866, 12.26797828115814], 'angle': -65.08736158898947}, 'location': [184.4951078827769, 40.77233323334204], 'diameter': 12.26797828115814, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.4251045051447413, 'phi': -2.0735164387623493, 'norm_pos': [0.5765472121336778, 0.8301152781944081], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.761216,"{'circle_3d': {'center': [2.547611904032445, -14.381267067968535, 58.682066706216816], 'normal': [-0.45570938344437195, 0.6931033304885958, -0.5585129641345551], 'radius': 1.1426017510422803}, 'confidence': 0.19166220654668079, 'timestamp': 174337.359228, 'diameter_3d': 2.2852035020845607, 'ellipse': {'center': [174.76096900167238, 36.80934694872744], 'axes': [9.811448353248863, 13.307216021867376], 'angle': -49.03177681462071}, 'location': [174.76096900167238, 36.80934694872744], 'diameter': 13.307216021867376, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.3365816877802064, 'phi': -2.255177529797641, 'norm_pos': [0.5461280281302262, 0.846627721046969], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849147.765555,"{'circle_3d': {'center': [2.4086326005231555, -14.311484334092375, 58.88700096428669], 'normal': [-0.46729099207014607, 0.6989185583116092, -0.5414351092953987], 'radius': 1.0740534221600044}, 'confidence': 0.32448815547816534, 'timestamp': 174337.367628, 'diameter_3d': 2.148106844320009, 'ellipse': {'center': [173.90450376476562, 37.50991377749298], 'axes': [8.970828567675559, 12.467474450150023], 'angle': -48.8880662895516}, 'location': [173.90450376476562, 37.50991377749298], 'diameter': 12.467474450150023, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.344680623782947, 'phi': -2.282823707602835, 'norm_pos': [0.5434515742648925, 0.8437086925937792], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
