eye_packets,900
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777059.852191,"{'circle_3d': {'center': [-4.079678027288892, -2.5180824084137, 34.25165320338308], 'normal': [-0.21246390340218108, -0.11323558639644571, -0.9705857982293794], 'radius': 2.196918854791845}, 'confidence': 0.3020347197337279, 'timestamp': 102233.217099, 'diameter_3d': 4.39383770958369, 'ellipse': {'center': [119.88073005684736, 95.21310182643616], 'axes': [40.774253615267085, 43.51428364112635], 'angle': 28.994877126335858}, 'location': [119.88073005684736, 95.21310182643616], 'diameter': 43.51428364112635, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4573173432839903, 'phi': -1.7862997993148035, 'norm_pos': [0.374627281427648, 0.6032787423898494], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.8964071,"{'circle_3d': {'center': [-2.8031475133956345, -0.6668874681974264, 34.233561714899075], 'normal': [-0.10482326391352824, 0.03707172981457089, -0.9937996630061163], 'radius': 2.160502660921935}, 'confidence': 0.9987376127860822, 'timestamp': 102239.357499, 'diameter_3d': 4.32100532184387, 'ellipse': {'center': [132.36760823246604, 113.34281764498871], 'axes': [42.19089944945616, 42.82994793201673], 'angle': -9.606522156721166}, 'location': [132.36760823246604, 113.34281764498871], 'diameter': 42.82994793201673, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.622211953660734, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6078765532261443, 'phi': -1.6758850150609492, 'norm_pos': [0.41364877572645636, 0.5277382598125471], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.896518,"{'circle_3d': {'center': [-2.802593061500711, -0.6776078668659222, 34.23310816958788], 'normal': [-0.10477705958895128, 0.03617836325886291, -0.993837458448716], 'radius': 2.1198225161747444}, 'confidence': 0.6486488864134897, 'timestamp': 102239.365899, 'diameter_3d': 4.239645032349489, 'ellipse': {'center': [132.36749167086072, 113.23953539364115], 'axes': [41.3987555566471, 42.02375922797218], 'angle': -9.23053674010036}, 'location': [132.36749167086072, 113.23953539364115], 'diameter': 42.02375922797218, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6189123502306604, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.606982586858789, 'phi': -1.675835068368893, 'norm_pos': [0.4136484114714397, 0.5281686025264952], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.896607,"{'circle_3d': {'center': [-2.8074758769456745, -0.684782780524656, 34.233364923389125], 'normal': [-0.10518396087603156, 0.035580453787301757, -0.9938160622986122], 'radius': 2.1146761591387278}, 'confidence': 0.7420574662118763, 'timestamp': 102239.374299, 'diameter_3d': 4.2293523182774555, 'ellipse': {'center': [132.31918515044643, 113.16949562270193], 'axes': [41.29502370865605, 41.9212318192922], 'angle': -8.943156522354014}, 'location': [132.31918515044643, 113.16949562270193], 'diameter': 41.9212318192922, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6146717379145628, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.60638429215231, 'phi': -1.6762422281330729, 'norm_pos': [0.4134974535951451, 0.5284604349054086], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.901731,"{'circle_3d': {'center': [-2.812405934998816, -0.6920327244466181, 34.23363037741335], 'normal': [-0.10559479904712664, 0.034976291793804896, -0.9937939411299263], 'radius': 2.118028572028546}, 'confidence': 0.7561932782251489, 'timestamp': 102239.382699, 'diameter_3d': 4.236057144057092, 'ellipse': {'center': [132.271500328609, 113.09835115026974], 'axes': [41.35719578123802, 41.98718063579564], 'angle': -8.653882787562651}, 'location': [132.271500328609, 113.09835115026974], 'diameter': 41.98718063579564, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6115543522217992, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.605779753839271, 'phi': -1.6766533642328523, 'norm_pos': [0.4133484385269031, 0.5287568702072094], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.902009,"{'circle_3d': {'center': [-2.936022179716268, -0.579451200708436, 34.25191350399143], 'normal': [-0.11589615277358102, 0.044358085438653425, -0.9922703472484199], 'radius': 2.1356235820165073}, 'confidence': 0.5995924907159821, 'timestamp': 102239.391099, 'diameter_3d': 4.2712471640330145, 'ellipse': {'center': [131.07729295623946, 114.20386924706641], 'axes': [41.56114791399503, 42.315727167104654], 'angle': -11.603887822708279}, 'location': [131.07729295623946, 114.20386924706641], 'diameter': 42.315727167104654, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6115543522217992, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6151689719175781, 'phi': -1.6870684766696558, 'norm_pos': [0.4096165404882483, 0.5241505448038899], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.9077919,"{'circle_3d': {'center': [-2.9328274625780755, -0.595169289116835, 34.25084855921354], 'normal': [-0.11562992634539832, 0.04304824473795352, -0.9923590926465778], 'radius': 2.1240723500505783}, 'confidence': 0.8011884707177809, 'timestamp': 102239.399499, 'diameter_3d': 4.2481447001011565, 'ellipse': {'center': [131.106106342661, 114.05035642411436], 'axes': [41.342935699730226, 42.08780068313832], 'angle': -11.120272593884449}, 'location': [131.106106342661, 114.05035642411436], 'diameter': 42.08780068313832, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6092681754566343, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6138578784517084, 'phi': -1.6867934975062104, 'norm_pos': [0.40970658232081564, 0.5247901815661902], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.918356,"{'circle_3d': {'center': [-2.9727327978363336, -0.6016739045132945, 34.25528563593409], 'normal': [-0.11895537095025314, 0.042506193454915214, -0.9919893362531984], 'radius': 2.127473872669395}, 'confidence': 0.9804692027034011, 'timestamp': 102239.407899, 'diameter_3d': 4.25494774533879, 'ellipse': {'center': [130.7193527889788, 113.98725558965187], 'axes': [41.3707979919713, 42.149500787216134], 'angle': -10.638126058965383}, 'location': [130.7193527889788, 113.98725558965187], 'diameter': 42.149500787216134, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6088384208337461, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6133153305330532, 'phi': -1.6901424222622732, 'norm_pos': [0.4084979774655587, 0.5250531017097839], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.9300659,"{'circle_3d': {'center': [-2.9961834591714527, -0.581508643956639, 34.25900257444991], 'normal': [-0.12090959272817972, 0.0441866318346365, -0.9916795913768801], 'radius': 2.1678208509387806}, 'confidence': 0.8819152742986733, 'timestamp': 102239.416299, 'diameter_3d': 4.335641701877561, 'ellipse': {'center': [130.49868737919124, 114.18317702864329], 'axes': [42.12675547717152, 42.944640844236574], 'angle': -11.114807755063659}, 'location': [130.49868737919124, 114.18317702864329], 'diameter': 42.944640844236574, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6089182885687494, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6149973500378285, 'phi': -1.6921215565535443, 'norm_pos': [0.4078083980599726, 0.524236762380653], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.936091,"{'circle_3d': {'center': [-2.985785524250934, -0.5615394922079778, 34.25864589165383], 'normal': [-0.12004309815146985, 0.0458507278136916, -0.9917093149432203], 'radius': 2.121381019946716}, 'confidence': 0.8800613745701742, 'timestamp': 102239.424699, 'diameter_3d': 4.242762039893432, 'ellipse': {'center': [130.59340332073583, 114.38121692851358], 'axes': [41.2301717869818, 42.02550027607944], 'angle': -11.810777074841658}, 'location': [130.59340332073583, 114.38121692851358], 'diameter': 42.02550027607944, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6088946853508914, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6166631350744731, 'phi': -1.6912569246594569, 'norm_pos': [0.4081043853772995, 0.5234115961311934], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.9362628,"{'circle_3d': {'center': [-2.9944402081005483, -0.5691991927759272, 34.2593450059794], 'normal': [-0.12076432180560438, 0.04521241943302916, -0.9916510554160894], 'radius': 2.124735436526863}, 'confidence': 0.6489793731050517, 'timestamp': 102239.433099, 'diameter_3d': 4.249470873053726, 'ellipse': {'center': [130.5097094202342, 114.30613626267439], 'axes': [41.28836162784437, 42.09090986567768], 'angle': -11.510908918374387}, 'location': [130.5097094202342, 114.30613626267439], 'diameter': 42.09090986567768, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6058088369072734, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6160241640060617, 'phi': -1.691980663066233, 'norm_pos': [0.4078428419382319, 0.5237244322388568], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.947838,"{'circle_3d': {'center': [-3.1207213804795804, -0.574624366177604, 34.275158104464836], 'normal': [-0.13128775283719038, 0.044760321649556095, -0.9903332972089696], 'radius': 2.125820151576153}, 'confidence': 0.6574736903436522, 'timestamp': 102239.441499, 'diameter_3d': 4.251640303152306, 'ellipse': {'center': [129.28681075736785, 114.2556473396376], 'axes': [41.17713201604601, 42.092581992978914], 'angle': -10.533675606016113}, 'location': [129.28681075736785, 114.2556473396376], 'diameter': 42.092581992978914, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6010415628196264, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.615571608051401, 'phi': -1.70259705747461, 'norm_pos': [0.40402128361677453, 0.52393480275151], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.954189,"{'circle_3d': {'center': [-3.139025127833362, -0.4515752317077586, 34.28380037363674], 'normal': [-0.13281306511667218, 0.05501441618870988, -0.9896131081113113], 'radius': 2.1384282899271017}, 'confidence': 0.9979722648224368, 'timestamp': 102239.449899, 'diameter_3d': 4.276856579854203, 'ellipse': {'center': [129.11710800448597, 115.4604388405706], 'axes': [41.36861792361222, 42.33400881198907], 'angle': -13.94639046898633}, 'location': [129.11710800448597, 115.4604388405706], 'diameter': 42.33400881198907, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.6003203452224604, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6258385318245285, 'phi': -1.7042062250403365, 'norm_pos': [0.40349096251401867, 0.5189148381642892], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.965974,"{'circle_3d': {'center': [-3.1233652776710223, -0.4868428832383669, 34.279801485208836], 'normal': [-0.13150807760314387, 0.05207544522782585, -0.9899463488136361], 'radius': 2.154359074185913}, 'confidence': 0.9988239589595658, 'timestamp': 102239.458299, 'diameter_3d': 4.308718148371826, 'ellipse': {'center': [129.2694419814164, 115.11374050815486], 'axes': [41.70463187084886, 42.653724074789906], 'angle': -13.05880466601568}, 'location': [129.2694419814164, 115.11374050815486], 'diameter': 42.653724074789906, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5988808429916115, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6228953376086137, 'phi': -1.7028666897357083, 'norm_pos': [0.40396700619192627, 0.5203594145493547], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.9774451,"{'circle_3d': {'center': [-3.1343724931141703, -0.4892959092131738, 34.28114011229026], 'normal': [-0.13242534555673954, 0.05187102639659194, -0.9898347965568508], 'radius': 2.1270233812056416}, 'confidence': 0.7568123452970688, 'timestamp': 102239.466699, 'diameter_3d': 4.254046762411283, 'ellipse': {'center': [129.15852989417988, 115.09168165111883], 'axes': [41.16395380500747, 42.110745864298856], 'angle': -12.911480483600224}, 'location': [129.15852989417988, 115.09168165111883], 'diameter': 42.110745864298856, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5962558690520536, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6226906421265879, 'phi': -1.7037919051693393, 'norm_pos': [0.40362040591931214, 0.5204513264536715], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.989132,"{'circle_3d': {'center': [-3.1435079140572624, -0.49352609233425704, 34.282144928790146], 'normal': [-0.1331866306353305, 0.05151851113650166, -0.9897510618485268], 'radius': 2.1179480885362887}, 'confidence': 0.7524707696918476, 'timestamp': 102239.475099, 'diameter_3d': 4.235896177072577, 'ellipse': {'center': [129.068547080005, 115.05100206816444], 'axes': [40.97939475095418, 41.929724152978515], 'angle': -12.727865668305242}, 'location': [129.068547080005, 115.05100206816444], 'diameter': 41.929724152978515, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5962558690520536, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6223376548965696, 'phi': -1.7045585891740922, 'norm_pos': [0.4033392096250156, 0.5206208247159816], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777064.994436,"{'circle_3d': {'center': [-3.1527074767164596, -0.49781316073298787, 34.28316410503854], 'normal': [-0.1339532608569303, 0.051161255436607427, -0.9896661304944941], 'radius': 2.1240295367631656}, 'confidence': 0.6278936736828644, 'timestamp': 102239.483499, 'diameter_3d': 4.248059073526331, 'ellipse': {'center': [128.9803637898836, 115.00881680882839], 'axes': [41.088038827915284, 42.04877356388022], 'angle': -12.54347681355}, 'location': [128.9803637898836, 115.00881680882839], 'diameter': 42.04877356388022, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5962558690520536, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6219799274376, 'phi': -1.7053307092134777, 'norm_pos': [0.40306363684338625, 0.5207965966298818], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.006069,"{'circle_3d': {'center': [-3.2806379385848032, -0.5021571170095365, 34.30095835326367], 'normal': [-0.14461413267929227, 0.05079925908022838, -0.9881832764757333], 'radius': 2.134316780969974}, 'confidence': 0.6566705962928615, 'timestamp': 102239.491899, 'diameter_3d': 4.268633561939948, 'ellipse': {'center': [127.74616532971237, 114.96835372770921], 'axes': [41.14032307043909, 42.23018532693749], 'angle': -11.618874482375224}, 'location': [127.74616532971237, 114.96835372770921], 'diameter': 42.23018532693749, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5962558690520536, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.62161745974844, 'phi': -1.7161082652901711, 'norm_pos': [0.39920676665535115, 0.5209651928012116], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.017032,"{'circle_3d': {'center': [-3.281724728146155, -0.5065579637390133, 34.30089203130548], 'normal': [-0.14470469847607156, 0.05043252185277197, -0.9881888033055822], 'radius': 2.1318323057643473}, 'confidence': 0.6650815820492492, 'timestamp': 102239.500299, 'diameter_3d': 4.263664611528695, 'ellipse': {'center': [127.73504609724318, 114.92545392266555], 'axes': [41.092303656296664, 42.18101948678008], 'angle': -11.49461218126048}, 'location': [127.73504609724318, 114.92545392266555], 'diameter': 42.18101948678008, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.583421410103746, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6212502518297052, 'phi': -1.7161971894623025, 'norm_pos': [0.39917201905388494, 0.5211439419888935], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.022336,"{'circle_3d': {'center': [-3.2926910479656524, -0.5110157034918456, 34.30227636353738], 'normal': [-0.14561855846102972, 0.05006104354003597, -0.9880734422862575], 'radius': 2.1347586659744664}, 'confidence': 0.5573834539379212, 'timestamp': 102239.508699, 'diameter_3d': 4.269517331948933, 'ellipse': {'center': [127.62954387779189, 114.88188615209974], 'axes': [41.13675628464921, 42.23712102210882], 'angle': -11.312304394783636}, 'location': [127.62954387779189, 114.88188615209974], 'diameter': 42.23712102210882, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.575390867756953, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6208783036820438, 'phi': -1.7171192771419377, 'norm_pos': [0.39884232461809965, 0.5213254743662511], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.022492,"{'circle_3d': {'center': [-3.3027658412464804, -0.395710353446888, 34.31017069651618], 'normal': [-0.14645812456776533, 0.05966982271044907, -0.9874155812046904], 'radius': 2.1325674430339987}, 'confidence': 0.6959837379930132, 'timestamp': 102239.517099, 'diameter_3d': 4.265134886067997, 'ellipse': {'center': [127.53776529947751, 116.01072710733372], 'axes': [41.04810171027135, 42.18615882274988], 'angle': -14.281817117059646}, 'location': [127.53776529947751, 116.01072710733372], 'diameter': 42.18615882274988, 'sphere': {'center': [-1.545268346433296, -1.111748225972277, 46.15915767097247], 'radius': 12.0}, 'projected_sphere': {'center': [148.6458268772165, 111.83120403923866], 'axes': [176.34487600537076, 176.34487600537076], 'angle': 90.0}, 'model_confidence': 0.5694858551131721, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6305016153041672, 'phi': -1.71804744256188, 'norm_pos': [0.39855551656086724, 0.5166219703861095], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.022588,"{'circle_3d': {'center': [-3.313947584589805, -0.40859372742095157, 34.31106299276867], 'normal': [-0.14738993651304239, 0.05859620821261044, -0.9873412231836497], 'radius': 2.1267002140873066}, 'confidence': 0.6979930089690943, 'timestamp': 102239.525499, 'diameter_3d': 4.253400428174613, 'ellipse': {'center': [127.42820526065567, 115.88528007801686], 'axes': [40.92587291209792, 42.06873068709354], 'angle': -13.872654505098938}, 'location': [127.42820526065567, 115.88528007801686], 'diameter': 42.06873068709354, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5644992067615595, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.629426118755738, 'phi': -1.7189816857189135, 'norm_pos': [0.398213141439549, 0.5171446663415964], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.022702,"{'circle_3d': {'center': [-3.3705242716289767, -0.3401413633988126, 34.7771945123867], 'normal': [-0.14832048237902765, 0.05834413091204966, -0.9872167932602088], 'radius': 2.149684544981181}, 'confidence': 0.5231137678537637, 'timestamp': 102239.533899, 'diameter_3d': 4.299369089962362, 'ellipse': {'center': [127.31561799691842, 116.60780856860353], 'axes': [40.79933290641337, 41.95139853031079], 'angle': -14.081986227270772}, 'location': [127.31561799691842, 116.60780856860353], 'diameter': 41.95139853031079, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5627760939979742, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6291736094505067, 'phi': -1.7199220066162753, 'norm_pos': [0.3978613062403701, 0.514134130964152], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.0228019,"{'circle_3d': {'center': [-3.381761882078802, -0.3432154349114479, 34.77870701164343], 'normal': [-0.1492569499165131, 0.05808795828599672, -0.9870907516554817], 'radius': 2.131481366439049}, 'confidence': 0.6285528101978212, 'timestamp': 102239.542299, 'diameter_3d': 4.262962732878098, 'ellipse': {'center': [127.20540796211839, 116.57957064707263], 'axes': [40.4412778161171, 41.5942399503275], 'angle': -13.928403637298345}, 'location': [127.20540796211839, 116.57957064707263], 'diameter': 41.5942399503275, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5548813021642562, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6289170016188836, 'phi': -1.7208684052507073, 'norm_pos': [0.39751689988162, 0.5142517889705307], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.028678,"{'circle_3d': {'center': [-3.511413991738396, -0.3463386523422982, 34.79885488604138], 'normal': [-0.16006129238814595, 0.05782769016675921, -0.985411762122319], 'radius': 2.1490902196540467}, 'confidence': 0.539949437320989, 'timestamp': 102239.550699, 'diameter_3d': 4.298180439308093, 'ellipse': {'center': [125.97660250692724, 116.55034887640112], 'axes': [40.61406610377933, 41.91333328036372], 'angle': -13.042617080488581}, 'location': [125.97660250692724, 116.55034887640112], 'diameter': 41.91333328036372, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5525054660818429, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.62865629525998, 'phi': -1.7318208816254883, 'norm_pos': [0.3936768828341476, 0.5143735463483287], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.0404758,"{'circle_3d': {'center': [-3.5145709000758947, -0.3495110177031572, 34.79918235048811], 'normal': [-0.16032436808293746, 0.05756332638668762, -0.9853844734184247], 'radius': 2.1453131649071095}, 'confidence': 0.7572923766895773, 'timestamp': 102239.559099, 'diameter_3d': 4.290626329814219, 'ellipse': {'center': [125.94576740112556, 116.5200571441704], 'axes': [40.53961412582379, 41.83921075372936], 'angle': -12.947213096583805}, 'location': [125.94576740112556, 116.5200571441704], 'diameter': 41.83921075372936, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5499737699180662, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6283914903742363, 'phi': -1.7320853677964771, 'norm_pos': [0.3935805231285174, 0.51449976189929], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777065.0513332,"{'circle_3d': {'center': [-3.5009714759855823, -0.39425624124247216, 34.79444923223259], 'normal': [-0.1591910827420781, 0.05383455775841138, -0.9857788999397183], 'radius': 2.1551837225083883}, 'confidence': 0.9745516279723814, 'timestamp': 102239.567499, 'diameter_3d': 4.310367445016777, 'ellipse': {'center': [126.07431259700826, 116.08745232798917], 'axes': [40.75748091947717, 42.03671862539691], 'angle': -11.929155136212145}, 'location': [126.07431259700826, 116.08745232798917], 'diameter': 42.03671862539691, 'sphere': {'center': [-1.5906784830806449, -1.0402709343434087, 46.62379603150921], 'radius': 12.0}, 'projected_sphere': {'center': [148.42864401178747, 112.43257173997507], 'axes': [174.5874774010011, 174.5874774010011], 'angle': 90.0}, 'model_confidence': 0.5492906528002162, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.6246569220484672, 'phi': -1.7309017333449495, 'norm_pos': [0.3939822268656508, 0.5163022819667118], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
