eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495149.1848059,"{'circle_3d': {'center': [-0.2173677340284712, -0.4604353343111445, 24.743433231686176], 'normal': [0.29283168777152685, -0.5210404177149945, -0.8017271891012946], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.762969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.31231689451513, 108.87934112552952], 'axes': [39.838836673573255, 50.13577652437066], 'angle': -61.90267181396405}, 'location': [154.31231689451513, 108.87934112552952], 'diameter': 50.13577652437066, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0227268732666306, 'phi': -1.2205999643509495, 'norm_pos': [0.4822259902953598, 0.546336078643627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.408658,"{'circle_3d': {'center': [-0.2074084669944538, -0.4192242990610886, 24.36742533476785], 'normal': [0.3208360974060694, -0.5199416357818765, -0.7916595821321875], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.989769, 'diameter_3d': 2.0, 'ellipse': {'center': [154.45404052739013, 109.75669860836305], 'axes': [39.989402767209036, 50.910190577454905], 'angle': -59.49217224120848}, 'location': [154.45404052739013, 109.75669860836305], 'diameter': 50.910190577454905, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0240137035511645, 'phi': -1.1857548811342067, 'norm_pos': [0.48266887664809416, 0.542680422465154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.4195478,"{'circle_3d': {'center': [-0.21662281717124987, -0.42519659546618094, 24.52305115466789], 'normal': [0.28144019055727987, -0.5172492389631903, -0.8082355126639034], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.998169, 'diameter_3d': 2.0, 'ellipse': {'center': [154.28546142568055, 109.67508697508809], 'axes': [40.55870056365348, 50.58558273580958], 'angle': -62.66508483887875}, 'location': [154.28546142568055, 109.67508697508809], 'diameter': 50.58558273580958, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0271626356778905, 'phi': -1.2357120827968067, 'norm_pos': [0.48214206695525175, 0.5430204709371329], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.4265442,"{'circle_3d': {'center': [-0.20521582328087895, -0.4033265846458196, 24.29947436244172], 'normal': [0.30387497754634657, -0.5356840881469382, -0.7878467844240977], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.006569, 'diameter_3d': 2.0, 'ellipse': {'center': [154.50901794441046, 110.1459579468164], 'axes': [39.9019203197918, 51.0523185745203], 'angle': -61.536994934072176}, 'location': [154.50901794441046, 110.1459579468164], 'diameter': 51.0523185745203, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.005478658340211, 'phi': -1.2026752589167682, 'norm_pos': [0.4828406810762827, 0.5410585085549318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.434201,"{'circle_3d': {'center': [-0.20214933468492635, -0.40087304434106485, 24.538937715081527], 'normal': [0.2840664060858543, -0.5218761137660771, -0.8043330148724986], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.014969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.65411376956882, 110.29806518557425], 'axes': [40.35115814310975, 50.55232620367094], 'angle': -62.56710052489667}, 'location': [154.65411376956882, 110.29806518557425], 'diameter': 50.55232620367094, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.021747476975097, 'phi': -1.2313001226653975, 'norm_pos': [0.4832941055299026, 0.5404247283934407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.443451,"{'circle_3d': {'center': [-0.19186768757278738, -0.39169941287451415, 24.20099063739082], 'normal': [0.30240741918884617, -0.5230275186863622, -0.7968638324810134], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.023369, 'diameter_3d': 2.0, 'ellipse': {'center': [154.8262634276571, 110.40035247804536], 'axes': [40.539306644296566, 51.259143833987295], 'angle': -61.058570861823306}, 'location': [154.8262634276571, 110.40035247804536], 'diameter': 51.259143833987295, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0203971225436306, 'phi': -1.2080889379424329, 'norm_pos': [0.4838320732114284, 0.5399985313414777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.449591,"{'circle_3d': {'center': [-0.17598553567121922, -0.37690010200778445, 24.30008999632681], 'normal': [0.32406312338134663, -0.5118311936518047, -0.7956204630785302], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.031769, 'diameter_3d': 2.0, 'ellipse': {'center': [155.23617553715388, 110.80551147461159], 'axes': [40.33504867494897, 51.04966735765547], 'angle': -58.7130813598586}, 'location': [155.23617553715388, 110.80551147461159], 'diameter': 51.04966735765547, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0334813264445415, 'phi': -1.1840052822542109, 'norm_pos': [0.4851130485536059, 0.5383103688557851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.458014,"{'circle_3d': {'center': [-0.18690684121700585, -0.3706838603429059, 24.383302984291433], 'normal': [0.29912498577973967, -0.5236579647654906, -0.7976882717076482], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.040169, 'diameter_3d': 2.0, 'ellipse': {'center': [154.99559020983875, 111.00463104252539], 'axes': [40.2984619203376, 50.87504196958984], 'angle': -61.30750274659211}, 'location': [154.99559020983875, 111.00463104252539], 'diameter': 50.87504196958984, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0196572685028251, 'phi': -1.212034576698161, 'norm_pos': [0.4843612194057461, 0.5374807039894776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.4658601,"{'circle_3d': {'center': [-0.2281568297924963, -0.3609344033052242, 24.51938460714176], 'normal': [0.28056691680592916, -0.5234525570094916, -0.8045369014248134], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.048569, 'diameter_3d': 2.0, 'ellipse': {'center': [153.9944915771164, 111.30257415770004], 'axes': [40.448764799990634, 50.59275817741535], 'angle': -62.952392578129526}, 'location': [153.9944915771164, 111.30257415770004], 'diameter': 50.59275817741535, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0198983597629192, 'phi': -1.2352525125125249, 'norm_pos': [0.48123278617848875, 0.5362392743429165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.473971,"{'circle_3d': {'center': [-0.30010677074510905, -0.33756979573463575, 24.458018133133244], 'normal': [0.2879599506999298, -0.5353239971829711, -0.7940448884244143], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.056969, 'diameter_3d': 2.0, 'ellipse': {'center': [152.15058898922564, 111.87830352781597], 'axes': [40.080745696855665, 50.72229766824685], 'angle': -62.99515533447699}, 'location': [152.15058898922564, 111.87830352781597], 'diameter': 50.72229766824685, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0059050373133447, 'phi': -1.222897243397393, 'norm_pos': [0.4754705905913301, 0.5338404019674334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.482323,"{'circle_3d': {'center': [-0.36157816157358, -0.32383735250888357, 24.53214965067783], 'normal': [0.2994489652285586, -0.5496714353633755, -0.7798664182852806], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360246.065369, 'diameter_3d': 2.0, 'ellipse': {'center': [150.61515808101746, 112.2522430419576], 'axes': [39.29376601840606, 50.571659083854776], 'angle': -62.77455902100233}, 'location': [150.61515808101746, 112.2522430419576], 'diameter': 50.571659083854776, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.9888254509914483, 'phi': -1.204180744720656, 'norm_pos': [0.47067236900317955, 0.53228232065851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.490092,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.073769, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.501806,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.082169, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.510392,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.090569, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.5180008,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.098969, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.526509,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.107369, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.534143,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.115769, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.541731,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.124169, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.550278,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.132569, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.5583072,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.140969, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.565999,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.149369, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.5738702,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.157769, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.5861619,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.166169, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495149.5940568,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 360246.174569, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
