eye_packets,760
norm_X,norm_Y,phi,theta,confidence,timestamp
1595227360.0764968,"{'circle_3d': {'center': [5.8587104003802555, -3.7219868268374707, 30.60041239572329], 'normal': [0.6207802135943707, -0.030017475983556103, -0.7834097762635491], 'radius': 0.6302065832849362}, 'confidence': 0.4449751230113694, 'timestamp': 243772.90046, 'diameter_3d': 1.2604131665698723, 'ellipse': {'center': [278.59583911639686, 44.5820393394973], 'axes': [16.808579103493305, 25.648942596905925], 'angle': -7.379557209744805}, 'location': [278.59583911639686, 44.5820393394973], 'diameter': 25.648942596905925, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5407743411137704, 'phi': -0.9007017961985161, 'norm_pos': [0.8706119972387402, 0.8142415027520946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.052778,"{'circle_3d': {'center': [5.876352376200087, -3.70955193555821, 30.613950103696446], 'normal': [0.6222503782460234, -0.02898123504361773, -0.7822816339324524], 'radius': 0.6380560413803292}, 'confidence': 0.6143109424754859, 'timestamp': 243773.874875, 'diameter_3d': 1.2761120827606585, 'ellipse': {'center': [278.8980366518515, 44.86683452800061], 'axes': [16.970026202405318, 25.956831216037248], 'angle': -7.255417602750961}, 'location': [278.8980366518515, 44.86683452800061], 'diameter': 25.956831216037248, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5418110332693724, 'phi': -0.8988481117428684, 'norm_pos': [0.8715563645370359, 0.8130548561333308], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.0603352,"{'circle_3d': {'center': [5.869753720736895, -3.686613167816969, 30.607883825992822], 'normal': [0.6217004902907574, -0.027069671065181, -0.7827871570744214], 'radius': 0.6407989377394306}, 'confidence': 0.17647523233063248, 'timestamp': 243773.883275, 'diameter_3d': 1.2815978754788613, 'ellipse': {'center': [278.78692975490327, 45.31623819337446], 'axes': [17.071663871328678, 26.073383694799787], 'angle': -7.089523780148719}, 'location': [278.78692975490327, 45.31623819337446], 'diameter': 26.073383694799787, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5437233486784259, 'phi': -0.8995934270982475, 'norm_pos': [0.8712091554840727, 0.8111823408609398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.068189,"{'circle_3d': {'center': [5.860669513606181, -3.699260367332327, 30.601121716918378], 'normal': [0.6209434730298645, -0.028123604358127476, -0.7833506661639583], 'radius': 0.6379353487200246}, 'confidence': 0.0622509742686207, 'timestamp': 243773.891676, 'diameter_3d': 1.275870697440049, 'ellipse': {'center': [278.63009515900194, 45.04376347661159], 'axes': [17.017731509414258, 25.962722554975983], 'angle': -7.20140540972826}, 'location': [278.63009515900194, 45.04376347661159], 'diameter': 25.962722554975983, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5426690137828447, 'phi': -0.90053706341666, 'norm_pos': [0.8707190473718811, 0.8123176521807851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.076213,"{'circle_3d': {'center': [5.870611307837166, -3.701330583115494, 30.609085524070714], 'normal': [0.6217719558824465, -0.02829612234005806, -0.7826870155679303], 'radius': 0.6441381165229042}, 'confidence': 0.7348016516580871, 'timestamp': 243773.900076, 'diameter_3d': 1.2882762330458084, 'ellipse': {'center': [278.7984822731628, 45.02119776800656], 'axes': [17.15240740836807, 26.20839142776297], 'angle': -7.201442834233227}, 'location': [278.7984822731628, 45.02119776800656], 'diameter': 26.20839142776297, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5424964271151083, 'phi': -0.8994751360308856, 'norm_pos': [0.8712452571036338, 0.8124116759666393], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.084138,"{'circle_3d': {'center': [5.862829306546654, -3.6784108554467565, 30.602108622878028], 'normal': [0.6211234557749039, -0.026386145034329934, -0.7832684240006541], 'radius': 0.6366568244598154}, 'confidence': 0.7634771702208162, 'timestamp': 243773.908476, 'diameter_3d': 1.2733136489196308, 'ellipse': {'center': [278.6704647303658, 45.46832063301325], 'axes': [16.985039306533817, 25.909634937665047], 'angle': -7.03727635366625}, 'location': [278.6704647303658, 45.46832063301325], 'diameter': 25.909634937665047, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5444071190025437, 'phi': -0.9003448631607046, 'norm_pos': [0.870845202282393, 0.8105486640291115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.092171,"{'circle_3d': {'center': [5.876822592347233, -3.717249846438389, 30.614612504152674], 'normal': [0.6222895629249522, -0.029622727616965987, -0.7822264338944337], 'radius': 0.6149479497943705}, 'confidence': 0.01182902320167889, 'timestamp': 243773.916876, 'diameter_3d': 1.229895899588741, 'ellipse': {'center': [278.9128947953921, 44.713128868814806], 'axes': [16.350998257175544, 25.016146870851355], 'angle': -7.3137070854217}, 'location': [278.9128947953921, 44.713128868814806], 'diameter': 25.016146870851355, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5411692651127922, 'phi': -0.8987830541781014, 'norm_pos': [0.8716027962356003, 0.8136952963799383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.1001081,"{'circle_3d': {'center': [5.8769120084975786, -3.7012710422659807, 30.614092139499935], 'normal': [0.6222970142708143, -0.028291160602598613, -0.7822697976154952], 'radius': 0.6254232585178705}, 'confidence': 0.2803520178687496, 'timestamp': 243773.925276, 'diameter_3d': 1.250846517035741, 'ellipse': {'center': [278.9131691574705, 45.035032726460926], 'axes': [16.635411207263395, 25.442631403450847], 'angle': -7.1908229460105195}, 'location': [278.9131691574705, 45.035032726460926], 'diameter': 25.442631403450847, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5425013908397711, 'phi': -0.8988042280932548, 'norm_pos': [0.8716036536170954, 0.8123540303064128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.112361,"{'circle_3d': {'center': [5.87137660958693, -3.6915553921937523, 30.60934520873208], 'normal': [0.6218357310282603, -0.027481523096579606, -0.7826653751794832], 'radius': 0.6189137315307925}, 'confidence': 0.27029723498689434, 'timestamp': 243773.933676, 'diameter_3d': 1.237827463061585, 'ellipse': {'center': [278.8216677909264, 45.22022241196986], 'axes': [16.48189857820836, 25.181596543442172], 'angle': -7.1248989525870705}, 'location': [278.8216677909264, 45.22022241196986], 'diameter': 25.181596543442172, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5433113433582255, 'phi': -0.8994117153273478, 'norm_pos': [0.8713177118466451, 0.8115824066167923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.120255,"{'circle_3d': {'center': [5.875486042200455, -3.6884743603792103, 30.612503947541942], 'normal': [0.6221781837460539, -0.027224770445367766, -0.7824021469453278], 'radius': 0.6251422646991865}, 'confidence': 0.011939143083718795, 'timestamp': 243773.942076, 'diameter_3d': 1.250284529398373, 'ellipse': {'center': [278.8905372555977, 45.290155189519254], 'axes': [16.63689693197277, 25.43239612067012], 'angle': -7.094687327079404}, 'location': [278.8905372555977, 45.290155189519254], 'diameter': 25.43239612067012, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5435681921145554, 'phi': -0.8989796814550937, 'norm_pos': [0.8715329289237428, 0.8112910200436698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.128247,"{'circle_3d': {'center': [5.878465934448089, -3.7051666691445693, 30.61547021565564], 'normal': [0.6224265081000234, -0.02861579617581435, -0.7821549579358528], 'radius': 0.6366082342269564}, 'confidence': 0.011834492436724742, 'timestamp': 243773.950477, 'diameter_3d': 1.273216468453913, 'ellipse': {'center': [278.93544480502095, 44.95933346131497], 'axes': [16.92687281133187, 25.896590609258983], 'angle': -7.218320729926668}, 'location': [278.93544480502095, 44.95933346131497], 'diameter': 25.896590609258983, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5421766237727268, 'phi': -0.898631324603762, 'norm_pos': [0.8716732650156904, 0.8126694439111877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.136312,"{'circle_3d': {'center': [5.864529431497951, -3.6997450003311667, 30.604200090344175], 'normal': [0.6212651328541786, -0.028163990441364126, -0.7830941350451417], 'radius': 0.6168408028073453}, 'confidence': 0.012111421158377156, 'timestamp': 243773.958877, 'diameter_3d': 1.2336816056146906, 'ellipse': {'center': [278.70360544692494, 45.04191176312642], 'axes': [16.44348339791794, 25.1015502411225], 'angle': -7.198866895364083}, 'location': [278.70360544692494, 45.04191176312642], 'diameter': 25.1015502411225, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5426286116957277, 'phi': -0.9001254736340767, 'norm_pos': [0.8709487670216405, 0.8123253676536399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.144293,"{'circle_3d': {'center': [5.871776397808301, -3.7116725487398705, 30.610390824703977], 'normal': [0.6218690467133744, -0.029157952808756098, -0.7825782405151585], 'radius': 0.643208718465448}, 'confidence': 0.7195309708382757, 'timestamp': 243773.967277, 'diameter_3d': 1.286417436930896, 'ellipse': {'center': [278.8173560171727, 44.815085807921974], 'axes': [17.12011166433178, 26.16955479669513], 'angle': -7.279106225491906}, 'location': [278.8173560171727, 44.815085807921974], 'diameter': 26.16955479669513, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5416342407897432, 'phi': -0.8993313923702395, 'norm_pos': [0.8713042375536647, 0.8132704758003251], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.1522849,"{'circle_3d': {'center': [5.866496622793745, -3.7045294513750058, 30.605934411795793], 'normal': [0.6214290654621615, -0.02856269469501737, -0.782949608257507], 'radius': 0.6151226313722727}, 'confidence': 0.7421732592549254, 'timestamp': 243773.975677, 'diameter_3d': 1.2302452627445455, 'ellipse': {'center': [278.7373195801551, 44.94932908868826], 'axes': [16.39021878656819, 25.030244412711802], 'angle': -7.2325369294536745}, 'location': [278.7373195801551, 44.94932908868826], 'diameter': 25.030244412711802, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5422297469679558, 'phi': -0.899907133856067, 'norm_pos': [0.8710541236879846, 0.8127111287971323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.160148,"{'circle_3d': {'center': [5.866277626838491, -3.698561082548747, 30.60554476909732], 'normal': [0.6214108157992236, -0.028065330626162472, -0.7829820784823798], 'radius': 0.6217782846987487}, 'confidence': 0.012081990748342597, 'timestamp': 243773.984077, 'diameter_3d': 1.2435565693974975, 'ellipse': {'center': [278.73214137182913, 45.069067238996766], 'axes': [16.570487926015677, 25.30138146525538], 'angle': -7.186972725986841}, 'location': [278.73214137182913, 45.069067238996766], 'diameter': 25.30138146525538, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5427273105261432, 'phi': -0.8999416280195518, 'norm_pos': [0.871037941786966, 0.8122122198375135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.16824,"{'circle_3d': {'center': [5.865999747384343, -3.692696917025253, 30.60511587893698], 'normal': [0.6213876591780447, -0.02757665016587128, -0.7830178193290745], 'radius': 0.6330719451076786}, 'confidence': 0.012104781741475223, 'timestamp': 243773.992477, 'diameter_3d': 1.2661438902153572, 'ellipse': {'center': [278.7243001902854, 45.186501108655335], 'axes': [16.874607324021593, 25.761323141618057], 'angle': -7.142308901948456}, 'location': [278.7243001902854, 45.186501108655335], 'diameter': 25.761323141618057, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.543216180222343, 'phi': -0.8999820002384605, 'norm_pos': [0.8710134380946419, 0.8117229120472694], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.176206,"{'circle_3d': {'center': [5.873001960930459, -3.7143557256436583, 30.611465204654912], 'normal': [0.6219711769735543, -0.029381550884071742, -0.7824887088525803], 'radius': 0.6422482764786861}, 'confidence': 0.49096987498435474, 'timestamp': 243774.000877, 'diameter_3d': 1.2844965529573722, 'ellipse': {'center': [278.83835334357195, 44.76343350539486], 'axes': [17.089794408872567, 26.12957904369478], 'angle': -7.297751935689022}, 'location': [278.83835334357195, 44.76343350539486], 'diameter': 26.12957904369478, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5414105468720838, 'phi': -0.8991956742069067, 'norm_pos': [0.8713698541986623, 0.8134856937275214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.184277,"{'circle_3d': {'center': [5.875026881969138, -3.7302258593255084, 30.613684536293935], 'normal': [0.6221399203934442, -0.03070406202422593, -0.7823037645493285], 'radius': 0.6322660542960307}, 'confidence': 0.01182329088770262, 'timestamp': 243774.009278, 'diameter_3d': 1.2645321085920613, 'ellipse': {'center': [278.8742426628155, 44.44789339357726], 'axes': [16.811907242219736, 25.72167398294609], 'angle': -7.416345083738342}, 'location': [278.8742426628155, 44.44789339357726], 'diameter': 25.72167398294609, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5400874384012577, 'phi': -0.8989483810498978, 'norm_pos': [0.8714820083212984, 0.8148004441934281], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227361.196,"{'circle_3d': {'center': [5.868142704277863, -3.7036096660994327, 30.6072076317026], 'normal': [0.6215662389191713, -0.028486045922052963, -0.7828435065986065], 'radius': 0.6236006952705443}, 'confidence': 0.39771768725586426, 'timestamp': 243774.017678, 'diameter_3d': 1.2472013905410886, 'ellipse': {'center': [278.76286368771946, 44.97089504408308], 'axes': [16.611720854184732, 25.37421822795753], 'angle': -7.222850464529652}, 'location': [278.76286368771946, 44.97089504408308], 'diameter': 25.37421822795753, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5423064269422226, 'phi': -0.8997336581490563, 'norm_pos': [0.8711339490241233, 0.8126212706496538], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
