eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228194.680277,"{'circle_3d': {'center': [89.3710274406733, -58.710710146023956, 409.43604416597566], 'normal': [-0.0007344879255861418, -0.4036316906604259, -0.9149212637282474], 'radius': 4.380450147969095}, 'confidence': 0.9934667772435787, 'timestamp': 243996.599514, 'diameter_3d': 8.76090029593819, 'ellipse': {'center': [295.3351534303306, 31.12021248910385], 'axes': [11.219973194822627, 13.446610195784428], 'angle': -75.61070119153071}, 'location': [295.3351534303306, 31.12021248910385], 'diameter': 13.446610195784428, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.155313538682937, 'phi': -1.5715991147471717, 'norm_pos': [0.9229223544697831, 0.8703324479620673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.367672,"{'circle_3d': {'center': [106.74786984501601, -75.65013077535762, 498.22214805550686], 'normal': [-0.10299729208887946, -0.8151573491675178, -0.570008819160321], 'radius': 4.911490055416214}, 'confidence': 0.16964125500500266, 'timestamp': 243997.288314, 'diameter_3d': 9.822980110832429, 'ellipse': {'center': [292.85195045439156, 25.88092186981902], 'axes': [5.598069720739089, 12.501305303668753], 'angle': 88.95303768361059}, 'location': [292.85195045439156, 25.88092186981902], 'diameter': 12.501305303668753, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.6177955359406303, 'phi': -1.749561605017662, 'norm_pos': [0.9151623451699736, 0.8921628255424208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.376087,"{'circle_3d': {'center': [108.10843334660801, -68.12557698408358, 493.2771396623978], 'normal': [0.010382999710453995, -0.18811119989468186, -0.9820928519194078], 'radius': 4.617314898743615}, 'confidence': 0.9828516418382791, 'timestamp': 243997.296714, 'diameter_3d': 9.23462979748723, 'ellipse': {'center': [295.88135043564574, 34.382737005350975], 'axes': [10.987782700711936, 11.695176462929394], 'angle': -67.04252249809383}, 'location': [295.88135043564574, 34.382737005350975], 'diameter': 11.695176462929394, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3815576681335258, 'phi': -1.5602244008649937, 'norm_pos': [0.9246292201113929, 0.8567385958110376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.383731,"{'circle_3d': {'center': [107.35583056292566, -68.97091607001494, 493.48732301208094], 'normal': [-0.052333898929742134, -0.25855612372229436, -0.9645775727791482], 'radius': 4.117736570135658}, 'confidence': 0.3168529172568316, 'timestamp': 243997.305114, 'diameter_3d': 8.235473140271315, 'ellipse': {'center': [294.88089705658876, 33.35772912632251], 'axes': [9.588071926854036, 10.49368189233659], 'angle': -79.09609696393132}, 'location': [294.88089705658876, 33.35772912632251], 'diameter': 10.49368189233659, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3092691253158164, 'phi': -1.624998953256359, 'norm_pos': [0.9215028033018399, 0.8610094619736562], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.392292,"{'circle_3d': {'center': [108.09452483809265, -70.20970759797144, 493.8756802444914], 'normal': [0.009223957334173855, -0.36178875105200403, -0.93221447007828], 'radius': 4.566650655203065}, 'confidence': 0.23587535435867948, 'timestamp': 243997.313514, 'diameter_3d': 9.13330131040613, 'ellipse': {'center': [295.70040693955895, 31.8772633858255], 'axes': [9.953993917353714, 11.606080927988836], 'angle': -73.36884573678435}, 'location': [295.70040693955895, 31.8772633858255], 'diameter': 11.606080927988836, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.2006104206989672, 'phi': -1.5609019767011825, 'norm_pos': [0.9240637716861217, 0.867178069225727], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.399723,"{'circle_3d': {'center': [106.94834527220154, -70.67384876340752, 494.11538650621964], 'normal': [-0.086291006490086, -0.40046718150501015, -0.9122389482675913], 'radius': 4.400014563415389}, 'confidence': 0.12268822566228713, 'timestamp': 243997.321914, 'diameter_3d': 8.800029126830777, 'ellipse': {'center': [294.2009792906442, 31.33752184602443], 'axes': [9.472560315684165, 11.245197588789848], 'angle': -84.63030184031797}, 'location': [294.2009792906442, 31.33752184602443], 'diameter': 11.245197588789848, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1587696871808955, 'phi': -1.6651082496655167, 'norm_pos': [0.9193780602832632, 0.8694269923082315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.4077928,"{'circle_3d': {'center': [108.02310253688948, -68.94731458161412, 493.4640741193247], 'normal': [0.0032720989005762683, -0.2565893330222271, -0.9665149805088349], 'radius': 3.8904781016096615}, 'confidence': 0.20225590745412855, 'timestamp': 243997.330314, 'diameter_3d': 7.780956203219323, 'ellipse': {'center': [295.72322904738337, 33.38215675518421], 'axes': [9.000212367445563, 9.875218286339013], 'angle': -70.84820489431173}, 'location': [295.72322904738337, 33.38215675518421], 'diameter': 9.875218286339013, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3113045953981364, 'phi': -1.5674108785962018, 'norm_pos': [0.924135090773073, 0.8609076801867325], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.41619,"{'circle_3d': {'center': [108.86025097787476, -69.43171435017418, 493.6371250837803], 'normal': [0.07303446898268251, -0.29695598040223137, -0.9520940668042035], 'radius': 4.579006186811362}, 'confidence': 0.20424210385215205, 'timestamp': 243997.338714, 'diameter_3d': 9.158012373622723, 'ellipse': {'center': [296.7240510714994, 32.809305726172525], 'axes': [10.21241578565679, 11.584876498610882], 'angle': -63.23539620437731}, 'location': [296.7240510714994, 32.809305726172525], 'diameter': 11.584876498610882, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.2692930782538248, 'phi': -1.4942369588423305, 'norm_pos': [0.9272626595984356, 0.8632945594742811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.4279191,"{'circle_3d': {'center': [107.4405526289998, -70.08448715460472, 493.8404838180997], 'normal': [-0.04527372675689748, -0.3513537141047758, -0.9351475056109176], 'radius': 4.686270198845393}, 'confidence': 0.1424264535246613, 'timestamp': 243997.347114, 'diameter_3d': 9.372540397690786, 'ellipse': {'center': [294.89186275333384, 32.02865026443075], 'axes': [10.374345342216934, 11.947015680901414], 'angle': -79.43542258855173}, 'location': [294.89186275333384, 32.02865026443075], 'diameter': 11.947015680901414, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.2117797140250952, 'phi': -1.6191720154854283, 'norm_pos': [0.9215370711041683, 0.8665472905648719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.436036,"{'circle_3d': {'center': [108.00282770596395, -69.00929022585738, 493.4806538627037], 'normal': [0.0015825296567821099, -0.2617539700424985, -0.9651333352272505], 'radius': 3.865219532418966}, 'confidence': 0.23772086695956476, 'timestamp': 243997.355514, 'diameter_3d': 7.730439064837932, 'ellipse': {'center': [295.69327482084094, 33.30724404992077], 'axes': [8.922304191378446, 9.813200407118257], 'angle': -71.26546544275999}, 'location': [295.69327482084094, 33.30724404992077], 'diameter': 9.813200407118257, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.305957238538382, 'phi': -1.5691566277183548, 'norm_pos': [0.924041483815128, 0.8612198164586635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.443969,"{'circle_3d': {'center': [107.3923906195695, -68.97485264378489, 493.48645306173904], 'normal': [-0.049287227542755746, -0.25888417153645643, -0.9646500686409717], 'radius': 4.051642439707965}, 'confidence': 0.12885097081770833, 'timestamp': 243997.363914, 'diameter_3d': 8.10328487941593, 'ellipse': {'center': [294.9268537498857, 33.35231595896303], 'axes': [9.429906778808688, 10.322976985173067], 'angle': -78.65376312884936}, 'location': [294.9268537498857, 33.35231595896303], 'diameter': 10.322976985173067, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3089295145408713, 'phi': -1.6218453108276047, 'norm_pos': [0.9216464179683929, 0.8610320168376541], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.455356,"{'circle_3d': {'center': [105.871540466176, -71.11088840283729, 494.4767512187363], 'normal': [-0.17602474032554696, -0.43688715145749, -0.8821252222245342], 'radius': 5.121006068686674}, 'confidence': 0.05314860232981989, 'timestamp': 243997.372314, 'diameter_3d': 10.242012137373347, 'ellipse': {'center': [292.76058533914613, 30.86107241841475], 'axes': [10.754266956090513, 13.142256342885863], 'angle': 86.0896557567227}, 'location': [292.76058533914613, 30.86107241841475], 'diameter': 13.142256342885863, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.1186611538372393, 'phi': -1.76775550713071, 'norm_pos': [0.9148768291848317, 0.8714121982566052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.461407,"{'circle_3d': {'center': [105.4832134321413, -73.21026673245599, 495.90575010700667], 'normal': [-0.2083853264951061, -0.6118353455923835, -0.7630419815353391], 'radius': 4.48057194746043}, 'confidence': 0.26125507855959734, 'timestamp': 243997.380714, 'diameter_3d': 8.96114389492086, 'ellipse': {'center': [291.89162222571474, 28.4902820766805], 'axes': [7.837462083270022, 11.484274709401465], 'angle': 83.32808717299186}, 'location': [291.89162222571474, 28.4902820766805], 'diameter': 11.484274709401465, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.9124174835731925, 'phi': -1.8373935116189084, 'norm_pos': [0.9121613194553586, 0.8812904913471646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.4680169,"{'circle_3d': {'center': [108.61637105856838, -66.62914305407217, 493.10311798084615], 'normal': [0.05271114237381763, -0.06340837239373112, -0.9965946587153802], 'radius': 3.9178937752015237}, 'confidence': 0.9620036593982335, 'timestamp': 243997.389114, 'diameter_3d': 7.835787550403047, 'ellipse': {'center': [296.56609062017674, 36.22671749952117], 'axes': [9.615189473170684, 9.857130948504983], 'angle': -42.27056683173297}, 'location': [296.56609062017674, 36.22671749952117], 'diameter': 9.857130948504983, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.5073453871604972, 'phi': -1.517954309855523, 'norm_pos': [0.9267690331880523, 0.8490553437519951], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.476052,"{'circle_3d': {'center': [108.79170109687895, -67.17033587934147, 493.16049312408336], 'normal': [0.06732197889969883, -0.10850777449950519, -0.991813396778947], 'radius': 3.9757858852864447}, 'confidence': 0.5841140120413173, 'timestamp': 243997.397514, 'diameter_3d': 7.951571770572889, 'ellipse': {'center': [296.7700783197849, 35.55788773240242], 'axes': [9.605035323558667, 10.010877806683084], 'angle': -47.73334509222777}, 'location': [296.7700783197849, 35.55788773240242], 'diameter': 10.010877806683084, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.462074488892697, 'phi': -1.5030226191504386, 'norm_pos': [0.9274064947493278, 0.8518421344483232], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.484598,"{'circle_3d': {'center': [107.3548134919947, -68.67247042261909, 493.4114755756942], 'normal': [-0.05241865484065527, -0.2336856531059739, -0.9708981924780429], 'radius': 4.469127552015477}, 'confidence': 0.23237349303441163, 'timestamp': 243997.405914, 'diameter_3d': 8.938255104030954, 'ellipse': {'center': [294.900743402563, 33.72021146846747], 'axes': [10.522879860918158, 11.385745307883987], 'angle': -78.90628785878246}, 'location': [294.900743402563, 33.72021146846747], 'diameter': 11.385745307883987, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3349297533266378, 'phi': -1.6247338171969452, 'norm_pos': [0.9215648231330095, 0.8594991188813855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.4919128,"{'circle_3d': {'center': [108.05490398431085, -67.70855663230746, 493.2044212950261], 'normal': [0.005922219519023969, -0.15335950391333808, -0.9881527158670482], 'radius': 3.875940143328371}, 'confidence': 0.26578761400936896, 'timestamp': 243997.414314, 'diameter_3d': 7.751880286656742, 'ellipse': {'center': [295.83419879519, 34.89025145008921], 'axes': [9.348658097167462, 9.810319614597212], 'angle': -66.36989671907672}, 'location': [295.83419879519, 34.89025145008921], 'diameter': 9.810319614597212, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.416829222844598, 'phi': -1.5648031756156562, 'norm_pos': [0.9244818712349687, 0.854623952291295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.499661,"{'circle_3d': {'center': [107.89666419161252, -68.69345247061511, 493.3998960644484], 'normal': [-0.007264429872504282, -0.23543415710564292, -0.9718631517485283], 'radius': 4.373865946526723}, 'confidence': 0.29819376369952816, 'timestamp': 243997.422714, 'diameter_3d': 8.747731893053446, 'ellipse': {'center': [295.58250360124714, 33.69145780008358], 'axes': [10.23477121443261, 11.105543165734542], 'angle': -71.78926587036361}, 'location': [295.58250360124714, 33.69145780008358], 'diameter': 11.105543165734542, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.3331310687487172, 'phi': -1.578270933247109, 'norm_pos': [0.9236953237538973, 0.859618925832985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.5121658,"{'circle_3d': {'center': [106.85650103272023, -71.409633133103, 494.4782043945789], 'normal': [-0.09394469311352786, -0.46178254564629945, -0.8820041242376526], 'radius': 4.7577983971156295}, 'confidence': 0.08678140859919409, 'timestamp': 243997.431114, 'diameter_3d': 9.515596794231259, 'ellipse': {'center': [293.9892112286952, 30.484785817235675], 'axes': [9.780328132891498, 12.162663324570664], 'angle': -85.97029818954303}, 'location': [293.9892112286952, 30.484785817235675], 'diameter': 12.162663324570664, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.0907925273276582, 'phi': -1.6769090114167362, 'norm_pos': [0.9187162850896724, 0.8729800590948513], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228195.526325,"{'circle_3d': {'center': [106.10099339003304, -73.14570710624041, 495.70846274123426], 'normal': [-0.1569036633374608, -0.6064553767410846, -0.7794825953497063], 'radius': 5.170513994057265}, 'confidence': 0.05641855064133268, 'timestamp': 243997.439514, 'diameter_3d': 10.34102798811453, 'ellipse': {'center': [292.71815811894976, 28.542075122379032], 'axes': [9.147437277071845, 13.233428028331636], 'angle': 87.43854577460445}, 'location': [292.71815811894976, 28.542075122379032], 'diameter': 13.233428028331636, 'sphere': {'center': [107.98383735008257, -65.8682425853474, 505.0622538854307], 'radius': 12.0}, 'projected_sphere': {'center': [292.5578750777884, 39.14202637645688], 'axes': [29.461714641172545, 29.461714641172545], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.9192013422778282, 'phi': -1.7694339501526533, 'norm_pos': [0.914744244121718, 0.8810746869900874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
