,apply,target,environment,block,subject,walklength,initial_contact_time,mean_error,std_error,max_angle_distance,maintain_total_frame,target_on_frame,target_on_rate,target_in_count,total_target_on_time,mean_target_on_time,longets_target_on_time,dwell_prior_count_0.1,dwell_success_frame_0.1,dwell_success_count_0.1,first_dwell_0.1,mean_angular_speed_0.1,dwell_prior_count_0.2,dwell_success_frame_0.2,dwell_success_count_0.2,first_dwell_0.2,mean_angular_speed_0.2,dwell_prior_count_0.3,dwell_success_frame_0.3,dwell_success_count_0.3,first_dwell_0.3,mean_angular_speed_0.3,dwell_prior_count_0.4,dwell_success_frame_0.4,dwell_success_count_0.4,first_dwell_0.4,mean_angular_speed_0.4,dwell_prior_count_0.5,dwell_success_frame_0.5,dwell_success_count_0.5,first_dwell_0.5,mean_angular_speed_0.5,dwell_prior_count_0.6,dwell_success_frame_0.6,dwell_success_count_0.6,first_dwell_0.6,mean_angular_speed_0.6,dwell_prior_count_0.7,dwell_success_frame_0.7,dwell_success_count_0.7,first_dwell_0.7,mean_angular_speed_0.7,dwell_prior_count_0.8,dwell_success_frame_0.8,dwell_success_count_0.8,first_dwell_0.8,mean_angular_speed_0.8,dwell_prior_count_0.9,dwell_success_frame_0.9,dwell_success_count_0.9,first_dwell_0.9,mean_angular_speed_0.9,dwell_prior_count_1.0,dwell_success_frame_1.0,dwell_success_count_1.0,first_dwell_1.0,mean_angular_speed_1.0,dwell_prior_count_1.1,dwell_success_frame_1.1,dwell_success_count_1.1,first_dwell_1.1,mean_angular_speed_1.1,dwell_prior_count_1.2,dwell_success_frame_1.2,dwell_success_count_1.2,first_dwell_1.2,mean_angular_speed_1.2,dwell_prior_count_1.3,dwell_success_frame_1.3,dwell_success_count_1.3,first_dwell_1.3,mean_angular_speed_1.3,dwell_prior_count_1.4,dwell_success_frame_1.4,dwell_success_count_1.4,first_dwell_1.4,mean_angular_speed_1.4,dwell_prior_count_1.5,dwell_success_frame_1.5,dwell_success_count_1.5,first_dwell_1.5,mean_angular_speed_1.5
793,default,7,U,3,13,5.189789599999999,1.050649999999905,0.16253083601417456,0.7707796138499848,3.308667508585467,327,133,40.67278287461774,17,1.9300300000002153,0.1135311764706009,0.30016999999998006,0.0,102.0,9.0,1.0668000000000575,10.493059109306335,8.0,34.0,2.0,3.5316100000000006,10.579622650718001,12.0,19.0,1.0,4.930419999999913,9.625858662919665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,default,7,U,4,13,5.0513488013000005,1.762860000000046,-0.017047759837735228,0.7802482301158769,2.9545314091502486,284,93,32.74647887323944,14,1.3157899999996516,0.09398499999997512,0.33227000000010776,0.0,59.0,5.0,1.78125,14.4512905163993,12.0,21.0,1.0,5.3620599999999286,14.469153790572737,12.0,21.0,1.0,5.3620599999999286,14.469153790572737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,default,0,W,1,13,5.576042053,0.8332519999999874,0.1270885899413196,0.8484568256167839,3.1691881285363057,340,149,43.8235294117647,17,2.1982979999999657,0.1293116470588215,0.366878000000014,1.0,97.0,5.0,1.1492279999999937,17.773436581175307,1.0,97.0,5.0,1.1492279999999937,17.773436581175307,1.0,83.0,4.0,1.1492279999999937,18.657023603984918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,default,0,W,2,13,5.333979245,1.033738000000028,0.25012337301676674,0.6050861147695551,3.3738972556016393,328,188,57.3170731707317,21,2.790702000000067,0.13289057142857463,0.7164000000000215,1.0,152.0,8.0,1.2152560000000108,15.936926887156925,6.0,120.0,4.0,2.364500000000021,14.98050481724628,6.0,120.0,4.0,2.364500000000021,14.98050481724628,6.0,80.0,2.0,2.364500000000021,13.120502221580658,6.0,80.0,2.0,2.364500000000021,13.120502221580658,20.0,44.0,1.0,5.777756000000011,14.80279422158187,20.0,44.0,1.0,5.777756000000011,14.80279422158187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,default,0,W,3,13,5.13549171,0.7649999999999864,0.03480271400500618,0.5980819658551573,2.944942068723962,344,183,53.19767441860465,30,2.542671999999584,0.08475573333331947,0.33275900000001,0.0,105.0,9.0,0.7825000000000273,18.527663393693153,8.0,52.0,3.0,2.231200000000058,12.97666682611465,13.0,21.0,1.0,3.01400000000001,6.64587427674328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,default,0,W,4,13,5.212272094299999,0.9315389999999297,0.15747593082109895,0.7842407904934762,3.3818709604888,334,133,39.82035928143712,20,1.8834830000000693,0.09417415000000347,0.25130000000001473,1.0,95.0,9.0,1.1812749999999141,18.793347035097263,1.0,44.0,3.0,1.1812749999999141,14.182388995483764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,default,1,W,1,13,5.627267025,0.6988410000000158,0.16445740871568515,0.8234681974389565,4.107753198620463,348,179,51.43678160919541,21,2.625379000000038,0.12501804761904942,0.7655019999999979,1.0,131.0,7.0,1.1996190000000126,15.34040875359108,1.0,100.0,4.0,1.1996190000000126,16.992661487759662,1.0,85.0,3.0,1.1996190000000126,14.907240264824908,19.0,47.0,1.0,5.195454000000012,16.821964713197488,19.0,47.0,1.0,5.195454000000012,16.821964713197488,19.0,47.0,1.0,5.195454000000012,16.821964713197488,19.0,47.0,1.0,5.195454000000012,16.821964713197488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,default,1,W,2,13,5.1143812429999995,0.8655210000000011,0.10304735226440745,0.7404469558579961,2.9284336230422956,338,157,46.44970414201183,20,2.277569000000028,0.11387845000000141,0.39965899999998555,0.0,113.0,8.0,0.8821839999999952,15.67264916258932,6.0,78.0,4.0,2.64835800000003,15.290688996969706,6.0,49.0,2.0,2.64835800000003,13.249125165853208,19.0,25.0,1.0,5.927960000000041,15.148233632234255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,default,1,W,3,13,5.265897677,0.749663000000055,0.09920472579959685,0.8705196602733892,3.8971526580958975,345,165,47.82608695652174,18,2.4445999999998094,0.13581111111110053,1.2152000000000953,8.0,119.0,4.0,2.5639039999999795,17.388325330344614,8.0,110.0,3.0,2.5639039999999795,13.304774450291717,8.0,93.0,2.0,2.5639039999999795,13.873249575816756,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,17.0,74.0,1.0,5.278962999999976,13.703182671974465,,,,,,,,,,,,,,,
802,default,1,W,4,13,4.912834736,1.0667339999999967,-0.3609257153610988,0.7997324759006604,3.8488396067502304,326,167,51.22699386503068,22,2.4174429999997074,0.10988377272725942,0.283141999999998,0.0,123.0,11.0,1.1823000000000548,16.9608545998244,3.0,62.0,4.0,1.9325000000000045,14.528893890602124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,default,2,W,1,13,5.6248170349999995,0.6320190000000139,0.04560994008883001,1.050779041271922,3.4503884976212706,352,201,57.10227272727273,15,3.097661000000045,0.20651073333333633,0.7668879999999945,1.0,177.0,8.0,1.1648559999999861,16.13584010093885,6.0,148.0,5.0,2.4471739999999897,15.290060679866912,6.0,148.0,5.0,2.4471739999999897,15.290060679866912,8.0,100.0,3.0,3.0963140000000067,15.787774329092583,11.0,47.0,1.0,4.4280550000000005,17.144457683175155,11.0,47.0,1.0,4.4280550000000005,17.144457683175155,11.0,47.0,1.0,4.4280550000000005,17.144457683175155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,default,2,W,2,13,5.409254563,0.7810330000000363,-0.1702815223876685,0.6008656751221104,3.7634812961913013,343,198,57.7259475218659,22,2.9274090000000683,0.13306404545454856,0.39825400000000855,1.0,162.0,12.0,1.1483160000000225,18.11077199145297,1.0,114.0,7.0,1.1483160000000225,15.585385943142127,1.0,44.0,2.0,1.1483160000000225,16.579220750751617,1.0,25.0,1.0,1.1483160000000225,11.38725844568468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,default,2,W,3,13,5.3918458856,0.7322810000000004,-0.07337479001109004,0.823765165127705,3.082527746932079,346,214,61.849710982658955,20,3.2295210000001475,0.16147605000000737,0.4993999999999801,3.0,186.0,9.0,1.6319579999999974,15.679177235565716,3.0,177.0,8.0,1.6319579999999974,13.593196221789787,4.0,132.0,5.0,2.148162999999954,15.3523596893856,14.0,87.0,3.0,4.130004999999983,15.986430169338618,16.0,31.0,1.0,4.729180999999983,15.37816848170827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,default,2,W,4,13,5.14845547,0.8496349999999211,-0.0336537452286382,0.9310281463885695,3.305278891904314,339,181,53.392330383480825,18,2.714554999999905,0.15080861111110583,0.3827560000000858,0.0,163.0,11.0,0.8654789999999366,17.510008397170278,2.0,119.0,6.0,1.3639349999999695,14.687993006154215,2.0,105.0,5.0,1.3639349999999695,14.632909387612397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,default,3,W,1,13,5.53164222,0.6808470000000284,-0.1064878309237823,0.8114349387402688,3.5393138911416617,349,226,64.75644699140402,21,3.411023000000057,0.1624296666666694,0.40109300000000303,2.0,192.0,13.0,1.1133210000000417,14.836446226276538,2.0,145.0,8.0,1.1133210000000417,14.636178883575134,11.0,89.0,4.0,3.495721000000003,17.855525255309303,14.0,50.0,2.0,4.078552000000002,17.149411134084133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,default,3,W,2,13,5.674882955999999,0.6446000000000254,0.019296685942958646,0.7984833320419261,4.729670669790343,351,217,61.82336182336182,23,3.237643999999989,0.14076713043478212,0.43264500000003636,2.0,189.0,12.0,1.2596000000000345,15.253569088235388,3.0,140.0,7.0,1.6100549999999885,13.37634495682528,16.0,79.0,3.0,4.024331000000018,14.808015028683394,16.0,79.0,3.0,4.024331000000018,14.808015028683394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,default,3,W,3,13,5.324775551,0.7151470000000018,0.14840548144897345,0.7460808240511283,4.551570756327408,347,173,49.85590778097983,18,2.5834199999999896,0.14352333333333275,0.6811829999999759,3.0,130.0,6.0,1.9486689999999953,18.1548030199849,3.0,115.0,4.0,1.9486689999999953,13.336224792667986,3.0,115.0,4.0,1.9486689999999953,13.336224792667986,4.0,70.0,2.0,2.4645989999999642,13.681337518219546,17.0,42.0,1.0,5.81231600000001,14.156620188739064,17.0,42.0,1.0,5.81231600000001,14.156620188739064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,default,3,W,4,13,4.7954060499999995,0.6324600000000373,0.10749645520602001,1.1113093109611438,3.5902881874386146,352,123,34.94318181818182,17,1.7687329999998838,0.10404311764705199,0.21680000000003474,0.0,84.0,8.0,0.6492450000000645,14.692278733874486,13.0,27.0,2.0,5.378900000000044,14.739683753738188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,default,4,W,1,13,5.571618272,0.5326000000000022,0.223843974012754,0.6678359707306275,2.963210597632623,358,224,62.56983240223464,21,3.3795069999999896,0.16092890476190427,1.1161669999999617,2.0,190.0,9.0,0.865978000000041,13.402196065101732,6.0,154.0,5.0,2.016400000000033,13.418440861825099,16.0,124.0,3.0,4.14637300000004,14.069559063935143,19.0,101.0,2.0,4.761799999999994,14.373332028402334,19.0,101.0,2.0,4.761799999999994,14.373332028402334,20.0,68.0,1.0,5.378900000000044,14.172420394757319,20.0,68.0,1.0,5.378900000000044,14.172420394757319,20.0,68.0,1.0,5.378900000000044,14.172420394757319,20.0,68.0,1.0,5.378900000000044,14.172420394757319,20.0,68.0,1.0,5.378900000000044,14.172420394757319,20.0,68.0,1.0,5.378900000000044,14.172420394757319,,,,,,,,,,,,,,,,,,,,
812,default,4,W,2,13,5.248315781,0.5480649999999514,0.2577818430864331,0.5706834134539158,3.447164404055744,357,220,61.62464985994398,21,3.3165489999998954,0.15793090476189978,0.6154480000000149,3.0,176.0,10.0,1.3973689999999692,14.498600106220602,3.0,134.0,6.0,1.3973689999999692,13.228416991644503,8.0,108.0,4.0,2.9459529999999745,13.470207705248757,8.0,66.0,2.0,2.9459529999999745,12.329637619974914,8.0,38.0,1.0,2.9459529999999745,14.554708651927163,8.0,38.0,1.0,2.9459529999999745,14.554708651927163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,default,4,W,3,13,5.2020876,0.5828999999999951,0.12668312391964417,0.8625920942707282,2.9590204069254566,355,182,51.267605633802816,22,2.662727999999902,0.12103309090908644,0.3995670000000473,0.0,139.0,10.0,0.5995000000000346,16.13106779608269,0.0,80.0,4.0,0.5995000000000346,13.56365920434259,9.0,67.0,3.0,3.1640370000000075,14.714640858947979,21.0,25.0,1.0,6.095432999999957,14.63406022891487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,default,4,W,4,13,5.480044175,1.1981569999999238,0.3504395491492492,0.6587563086118549,3.7821208184306823,318,192,60.37735849056604,24,2.797377999999867,0.11655741666666113,0.45035699999993994,3.0,154.0,11.0,1.5980999999999312,15.071203980816675,3.0,121.0,7.0,1.5980999999999312,14.208584512601906,15.0,50.0,2.0,4.095699999999965,13.903724330320863,21.0,28.0,1.0,5.4945430000000215,14.813087968159707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,default,5,W,1,13,5.29472773,0.7147370000000137,-0.0025534310878943035,0.8971330682994128,3.2475125009336887,347,180,51.873198847262245,19,2.685696000000007,0.14135242105263196,0.6665500000000009,2.0,155.0,10.0,1.8471070000000225,17.515810165835596,2.0,103.0,4.0,1.8471070000000225,14.196201591850501,2.0,87.0,3.0,1.8471070000000225,12.817406978821829,15.0,41.0,1.0,4.944000000000017,16.84459150505664,15.0,41.0,1.0,4.944000000000017,16.84459150505664,15.0,41.0,1.0,4.944000000000017,16.84459150505664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,default,5,W,2,13,5.500899523999999,0.6659460000000195,0.26055980424608344,0.8141072159115658,3.9480804986538023,350,182,52.0,17,2.747763999999904,0.1616331764705826,0.41717199999999366,1.0,164.0,12.0,0.9484780000000228,17.128364268643548,1.0,109.0,5.0,0.9484780000000228,13.681367196762874,1.0,92.0,4.0,0.9484780000000228,13.369863323233972,9.0,26.0,1.0,3.412528000000009,11.828111274051217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,default,5,W,3,13,5.2182543954,0.5984620000000405,0.05189378608591777,0.6009188989426806,2.9976494778825797,354,187,52.824858757062145,22,2.747648000000254,0.12489309090910244,0.5321040000000039,4.0,141.0,9.0,2.0311000000000377,17.192867675914922,9.0,96.0,4.0,3.0466430000000173,15.656214603943857,9.0,81.0,3.0,3.0466430000000173,14.12893351877849,9.0,62.0,2.0,3.0466430000000173,15.019632318445472,9.0,33.0,1.0,3.0466430000000173,12.427723570955806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,default,5,W,4,13,4.6939431118,1.0322999999999638,0.1821874197093246,1.0163837695763593,3.8284958297295364,328,136,41.46341463414634,19,1.9422309999997651,0.10222268421051395,0.3674919999999702,1.0,95.0,8.0,1.282336999999984,18.724238796669933,3.0,38.0,2.0,1.71416099999999,14.522682385844677,3.0,23.0,1.0,1.71416099999999,11.200766022847134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,default,6,W,1,13,5.492426511,0.6806030000000192,-0.052213643504439335,0.7757487660324351,3.0902305632320473,349,220,63.03724928366762,19,3.344754999999992,0.17603973684210486,0.6156459999999981,2.0,170.0,7.0,1.1642000000000223,15.194880270829739,11.0,160.0,6.0,2.9794310000000053,15.165668745568638,11.0,142.0,5.0,2.9794310000000053,15.358798251875495,11.0,101.0,3.0,2.9794310000000053,13.819519259996168,11.0,101.0,3.0,2.9794310000000053,13.819519259996168,14.0,38.0,1.0,4.12866200000002,18.091062039503118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,default,6,W,2,13,5.496353974,0.6166729999999916,0.16897925259159666,0.6934504687251412,3.1074687083954933,353,227,64.30594900849859,18,3.4845560000000546,0.19358644444444748,0.6172360000000481,1.0,195.0,9.0,0.8658140000000003,15.506230866704406,4.0,169.0,6.0,1.498626999999999,15.424817020246328,4.0,137.0,4.0,1.498626999999999,14.188713300916223,4.0,137.0,4.0,1.498626999999999,14.188713300916223,7.0,110.0,3.0,2.8968509999999696,16.009901371128322,7.0,75.0,2.0,2.8968509999999696,15.752174474625853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,default,6,W,3,13,5.2802286899999995,0.5651730000000157,0.1299499225218678,0.783840276309336,3.3302240726817147,356,206,57.865168539325836,22,3.068031000000019,0.13945595454545542,0.46737699999999904,3.0,163.0,11.0,1.2975999999999885,17.98787797405168,8.0,100.0,4.0,2.597500000000025,15.314395658529172,14.0,82.0,3.0,4.2456000000000245,16.481871819453303,14.0,82.0,3.0,4.2456000000000245,16.481871819453303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,default,6,W,4,13,5.323297831,0.9809000000000196,0.4771165859732201,0.8087923291880382,4.142514273693907,331,182,54.98489425981873,16,2.760723000000212,0.17254518750001324,0.5158999999999878,0.0,154.0,8.0,0.9984999999999218,14.895404957076988,0.0,135.0,6.0,0.9984999999999218,12.983588257048487,0.0,119.0,5.0,0.9984999999999218,13.758325773856274,0.0,60.0,2.0,0.9984999999999218,12.277501526311319,14.0,32.0,1.0,5.377999999999929,14.756089184640874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,default,7,W,1,13,5.567732509,0.6817019999999729,0.11381779758778232,0.7598052875605924,3.171755442652856,349,205,58.73925501432665,19,3.092040000000054,0.1627389473684239,0.516840000000002,0.0,179.0,10.0,0.6978449999999725,16.135010100632638,2.0,149.0,7.0,1.247466999999972,15.025255821833003,2.0,136.0,6.0,1.247466999999972,16.23828859686224,12.0,58.0,2.0,3.615419999999972,14.13250264676224,15.0,32.0,1.0,4.944219999999973,19.538053176047583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,default,7,W,2,13,5.23861031,0.8653260000000387,0.23312671159151716,0.8053299207652195,3.0863782386200356,338,210,62.1301775147929,15,3.247658999999828,0.21651059999998853,0.5317000000000007,1.0,199.0,11.0,1.4647220000000516,14.249170717121366,5.0,161.0,7.0,2.3145620000000235,13.536520686266565,5.0,117.0,4.0,2.3145620000000235,12.358607204954108,5.0,97.0,3.0,2.3145620000000235,12.179438056442942,5.0,97.0,3.0,2.3145620000000235,12.179438056442942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,default,7,W,3,13,5.18865018,0.7480419999999981,0.1345487584330659,0.6855005409142567,3.38175401521841,345,231,66.95652173913044,20,3.5060329999998885,0.17530164999999442,0.5339969999999994,3.0,192.0,11.0,1.6139420000000086,14.02265759438248,3.0,158.0,7.0,1.6139420000000086,12.527958991616817,3.0,128.0,5.0,1.6139420000000086,12.20552053155321,11.0,64.0,2.0,3.779876999999999,11.732133238695699,11.0,64.0,2.0,3.779876999999999,11.732133238695699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,default,7,W,4,13,4.781306331,0.665300000000002,0.09009192950519532,0.5998688930290488,3.071684858488816,350,219,62.57142857142857,20,3.312052000000108,0.1656026000000054,0.7329590000000508,0.0,196.0,13.0,0.6818999999999278,15.379692191980677,0.0,135.0,7.0,0.6818999999999278,14.21326040453634,17.0,45.0,1.0,5.244899999999916,12.871393104207712,17.0,45.0,1.0,5.244899999999916,12.871393104207712,17.0,45.0,1.0,5.244899999999916,12.871393104207712,17.0,45.0,1.0,5.244899999999916,12.871393104207712,17.0,45.0,1.0,5.244899999999916,12.871393104207712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,default,0,U,1,14,4.371770726,0.8649200000000121,0.03740662242127005,1.741592220848051,4.877941028188243,338,25,7.396449704142012,10,0.250458999999978,0.0250458999999978,0.08319099999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,default,0,U,2,14,4.1996350289999995,0.7160999999999831,-0.3059197502724888,1.5425079298332325,5.07114239226981,347,53,15.273775216138327,8,0.7493870000001834,0.09367337500002293,0.1984520000000316,1.0,34.0,4.0,1.1665479999999775,14.678034640261366,1.0,13.0,1.0,1.1665479999999775,8.510605505462854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,default,0,U,3,14,4.82922794,0.5344230000000039,-0.4845456548118577,1.8682968962151045,6.56170518102591,358,41,11.452513966480447,11,0.4983409999998685,0.04530372727271532,0.18209999999999127,4.0,12.0,1.0,3.265962000000002,11.236282432083426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,default,0,U,4,14,4.796769039,1.0441999999999325,-0.04781206660444911,1.1170296042712213,4.873122264705525,327,53,16.207951070336392,16,0.6144099999997934,0.03840062499998709,0.09979999999995925,4.0,14.0,2.0,2.5924999999999727,15.145380406317368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,default,1,U,1,14,3.5166183739999997,0.6655890000000113,0.010768004441721898,1.377203492720402,4.0571077839262175,350,73,20.857142857142858,12,1.0209330000000136,0.08507775000000113,0.2828339999999798,1.0,34.0,3.0,1.0146210000000337,12.166643237442985,1.0,18.0,1.0,1.0146210000000337,4.601244662410332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,default,1,U,3,14,4.94779032,0.8495480000000271,-0.17808185846354535,1.5347633365967686,4.871258652875201,339,38,11.209439528023598,10,0.46614199999999073,0.04661419999999907,0.11639400000001388,0.0,15.0,2.0,0.8659059999999954,13.82679212883118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,default,1,U,4,14,5.282991174,0.5838469999999916,0.27584684498134754,1.4761951996287912,4.564262627467772,355,87,24.507042253521128,15,1.2002830000003541,0.08001886666669028,0.26782200000002376,1.0,52.0,5.0,0.7316899999999578,13.84606244836965,1.0,17.0,1.0,0.7316899999999578,6.925707459894878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,default,2,U,1,14,3.914297165,0.6984400000000051,0.37526418458879246,1.9050088495600157,5.227650427106283,348,55,15.804597701149426,11,0.7314020000000028,0.06649109090909117,0.11772200000001476,1.0,24.0,3.0,1.2139080000000035,12.164674416312979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,default,2,U,2,14,4.948029164,1.5155639999999835,-0.8273539194193432,2.1425457132015007,5.71924122373399,299,54,18.06020066889632,8,0.7634250000000975,0.09542812500001219,0.29991699999999355,0.0,40.0,3.0,1.5310460000000035,9.814179477470368,0.0,19.0,1.0,1.5310460000000035,8.619457764909397,0.0,19.0,1.0,1.5310460000000035,8.619457764909397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,default,2,U,3,14,4.831967296,0.5631480000000693,0.35068009761939967,1.7687162932759277,5.932205232833084,356,50,14.04494382022472,12,0.6348590000001195,0.05290491666667663,0.28330000000005384,2.0,25.0,2.0,1.2478479999999763,15.134843032081239,3.0,18.0,1.0,2.2455479999999852,16.78659977637071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,default,2,U,4,14,5.0526955749999996,0.665444999999977,-0.6413755014979283,1.703443912286131,4.35642712938857,350,49,14.000000000000002,11,0.6338750000002165,0.05762500000001968,0.18240000000002965,0.0,22.0,2.0,0.6830999999999676,9.186262572857252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,default,3,U,1,14,4.074609403,0.7320000000000277,0.1981081922470458,1.4755778145925529,5.980616122297795,346,59,17.052023121387283,12,0.7813770000001341,0.06511475000001117,0.20079999999995835,1.0,36.0,4.0,1.5465149999999994,14.681129272439616,11.0,13.0,1.0,6.193500000000029,14.036174479678035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,default,3,U,2,14,4.5578421,0.9818570000000477,0.23485808689469573,1.7572786035038297,5.731734301201289,331,57,17.220543806646525,11,0.769030999999984,0.06991190909090764,0.23318499999999176,0.0,42.0,4.0,0.9987000000000421,11.212652868821909,1.0,15.0,1.0,1.4323570000000245,7.687037308126465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,default,3,U,3,14,5.084224058999999,1.1156540000000632,-0.5642760478717462,1.501571407451408,5.650880677672808,323,50,15.479876160990713,13,0.6161089999998239,0.04739299999998646,0.1671680000000606,3.0,19.0,2.0,2.547454000000016,11.283935707542561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,default,3,U,4,14,5.017128165,0.8176879999999755,0.31367240844761834,1.6241142510565618,5.342007326698998,341,48,14.076246334310852,7,0.6826460000000907,0.0975208571428701,0.16676400000005742,1.0,33.0,3.0,1.215938000000051,12.77599625763113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,default,4,U,1,14,3.53376585,0.8653560000000198,0.5747022221816225,1.5198149518201804,4.471546903687717,338,77,22.781065088757398,17,0.9959630000001312,0.058586058823537124,0.16500800000000027,0.0,18.0,2.0,0.8823239999999828,12.60061178989177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
