eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656527.785011,"{'circle_3d': {'center': [1.262972970625135, -0.10204772324266909, 39.45675898904813], 'normal': [0.16769663159730516, -0.4677492445805651, -0.8678067088616154], 'radius': 1.2165846922138197}, 'confidence': 0.9998318662383359, 'timestamp': 3057.74147, 'diameter_3d': 2.4331693844276394, 'ellipse': {'center': [179.76446518667436, 118.63542232617084], 'axes': [32.921978543518584, 38.253482474794666], 'angle': -67.50716928391262}, 'location': [179.76446518667436, 118.63542232617084], 'diameter': 38.253482474794666, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9381744410491555, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0840537729531068, 'phi': -1.379907288508754, 'norm_pos': [0.5617639537083574, 0.5056857403076215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.638059,"{'circle_3d': {'center': [9.895547505855973e-07, -4.550749377330021e-08, 3.0198547719351154e-05], 'normal': [0.17649585615296853, -0.474447214839672, -0.8624088665428415], 'radius': 8.849412965954027e-07}, 'confidence': 0.9999999999999989, 'timestamp': 3063.596271, 'diameter_3d': 1.7698825931908054e-06, 'ellipse': {'center': [180.2397537826123, 119.28338358427912], 'axes': [31.09458441303013, 36.35692207534694], 'angle': -66.80140294492251}, 'location': [180.2397537826123, 119.28338358427912], 'diameter': 36.35692207534694, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8715111987416146, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603637501426, 'phi': -1.3689293175169994, 'norm_pos': [0.5632492305706635, 0.5029859017321703], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.644673,"{'circle_3d': {'center': [9.937995146813705e-07, -3.5942963272361794e-08, 3.0194154581053567e-05], 'normal': [0.17649585650669886, -0.4744472140426278, -0.8624088669089365], 'radius': 8.901175624745948e-07}, 'confidence': 0.9999999999999984, 'timestamp': 3063.604671, 'diameter_3d': 1.7802351249491896e-06, 'ellipse': {'center': [180.3289695269326, 119.48230604998726], 'axes': [31.28541581337743, 36.575226600685696], 'angle': -66.77610371037885}, 'location': [180.3289695269326, 119.48230604998726], 'diameter': 36.575226600685696, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8713070551240931, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603646555826, 'phi': -1.3689293172067065, 'norm_pos': [0.5635280297716644, 0.5021570581250531], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.653244,"{'circle_3d': {'center': [9.949188792823804e-07, -3.428144701445035e-08, 3.0193469594763656e-05], 'normal': [0.17649585659997924, -0.47444721390416816, -0.8624088669660186], 'radius': 8.857353478270942e-07}, 'confidence': 0.9999999999999973, 'timestamp': 3063.613071, 'diameter_3d': 1.7714706956541883e-06, 'ellipse': {'center': [180.35318072685916, 119.51425991361913], 'axes': [31.13268559060952, 36.39600565635547], 'angle': -66.77069653841237}, 'location': [180.35318072685916, 119.51425991361913], 'diameter': 36.39600565635547, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8710158630184206, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603648128723, 'phi': -1.3689293171158934, 'norm_pos': [0.5636036897714349, 0.502023917026587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.665239,"{'circle_3d': {'center': [9.898550614728663e-07, -4.21452588383886e-08, 3.0196759473355428e-05], 'normal': [0.1764958561779944, -0.4744472145594858, -0.8624088666918621], 'radius': 8.861312454679071e-07}, 'confidence': 0.9592031240466968, 'timestamp': 3063.621471, 'diameter_3d': 1.7722624909358141e-06, 'ellipse': {'center': [180.24690927772005, 119.35298871924061], 'axes': [31.140054120514264, 36.40803467897389], 'angle': -66.79574671962634}, 'location': [180.24690927772005, 119.35298871924061], 'diameter': 36.40803467897389, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.870665410713467, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603640684334, 'phi': -1.3689293175230892, 'norm_pos': [0.5632715914928752, 0.5026958803364974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.6731288,"{'circle_3d': {'center': [9.972237835498277e-07, -3.780757484861397e-08, 3.019588117325611e-05], 'normal': [0.1764958567920546, -0.4744472141980121, -0.8624088667650538], 'radius': 8.919080947030734e-07}, 'confidence': 0.9999999999999978, 'timestamp': 3063.629871, 'diameter_3d': 1.7838161894061467e-06, 'ellipse': {'center': [180.3978240765614, 119.44491665839905], 'axes': [31.34471963015373, 36.646804001094246], 'angle': -66.76951025627446}, 'location': [180.3978240765614, 119.44491665839905], 'diameter': 36.646804001094246, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.870262632608787, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603644790665, 'phi': -1.368929316856354, 'norm_pos': [0.5637432002392544, 0.5023128472566707], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.68248,"{'circle_3d': {'center': [9.932730957729063e-07, -3.780969937139389e-08, 3.0195073817296247e-05], 'normal': [0.1764958564628306, -0.4744472141981892, -0.8624088668323334], 'radius': 8.916917618436235e-07}, 'confidence': 0.9999999999999987, 'timestamp': 3063.638271, 'diameter_3d': 1.783383523687247e-06, 'ellipse': {'center': [180.3172670506235, 119.44475677312977], 'axes': [31.33889865864626, 36.63876580799831], 'angle': -66.78021361322313}, 'location': [180.3172670506235, 119.44475677312977], 'diameter': 36.63876580799831, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8699229431844535, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603644788653, 'phi': -1.3689293172380812, 'norm_pos': [0.5634914595331985, 0.5023135134452926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.688438,"{'circle_3d': {'center': [9.942964185327696e-07, -3.8185129724865874e-08, 3.0195489785000973e-05], 'normal': [0.1764958565481075, -0.47444721422947506, -0.8624088667976695], 'radius': 8.98315840048324e-07}, 'confidence': 0.9999999999999973, 'timestamp': 3063.646671, 'diameter_3d': 1.796631680096648e-06, 'ellipse': {'center': [180.33684487463964, 119.44034891490062], 'axes': [31.57091612242884, 36.91052369937631], 'angle': -66.77794821613264}, 'location': [180.33684487463964, 119.44034891490062], 'diameter': 36.91052369937631, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8695999436142743, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603644433246, 'phi': -1.3689293171352788, 'norm_pos': [0.5635526402332489, 0.5023318795212475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.6969652,"{'circle_3d': {'center': [9.96425930654965e-07, -3.6520483526203407e-08, 3.0195009808053896e-05], 'normal': [0.17649585672556684, -0.4744472140907545, -0.8624088668376676], 'radius': 8.897515589678565e-07}, 'confidence': 0.8862705230716045, 'timestamp': 3063.655071, 'diameter_3d': 1.779503117935713e-06, 'ellipse': {'center': [180.38240023870242, 119.47027229628159], 'axes': [31.27070899092317, 36.55922443794535], 'angle': -66.7698248780497}, 'location': [180.38240023870242, 119.47027229628159], 'diameter': 36.55922443794535, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.869319275808289, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603646009108, 'phi': -1.3689293169468892, 'norm_pos': [0.563695000745945, 0.5022071987654934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.706203,"{'circle_3d': {'center': [9.953834805287443e-07, -3.617177934955862e-08, 3.0194604629940613e-05], 'normal': [0.17649585663869602, -0.4744472140616959, -0.8624088668714325], 'radius': 8.958639147106047e-07}, 'confidence': 0.9999999999999949, 'timestamp': 3063.663471, 'diameter_3d': 1.7917278294212093e-06, 'ellipse': {'center': [180.3601953711425, 119.4804658244974], 'axes': [31.48649661876016, 36.810898570601765], 'angle': -66.7721128218487}, 'location': [180.3601953711425, 119.4804658244974], 'diameter': 36.810898570601765, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8689161504204623, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603646339213, 'phi': -1.3689293170512609, 'norm_pos': [0.5636256105348203, 0.5021647257312608], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.7131789,"{'circle_3d': {'center': [9.919766958965681e-07, -3.409605753290634e-08, 3.019276547355787e-05], 'normal': [0.17649585635479728, -0.474447213888719, -0.8624088670246954], 'radius': 8.900046580513685e-07}, 'confidence': 0.999999999999993, 'timestamp': 3063.671871, 'diameter_3d': 1.780009316102737e-06, 'ellipse': {'center': [180.29248171528508, 119.52017059322634], 'axes': [31.28435211291921, 36.57223731699015], 'angle': -66.778379186057}, 'location': [180.29248171528508, 119.52017059322634], 'diameter': 36.57223731699015, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8685922773656651, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603648304225, 'phi': -1.3689293174021282, 'norm_pos': [0.5634140053602659, 0.5019992891948902], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.720982,"{'circle_3d': {'center': [9.965392977484555e-07, -3.7335373903601976e-08, 3.0195481315331563e-05], 'normal': [0.1764958567350141, -0.47444721415866203, -0.8624088667983754], 'radius': 8.985209237636737e-07}, 'confidence': 0.9999999999999951, 'timestamp': 3063.680271, 'diameter_3d': 1.7970418475273474e-06, 'ellipse': {'center': [180.38287772202142, 119.45790320427149], 'axes': [31.57807175989631, 36.91904783461123], 'angle': -66.77064741845494}, 'location': [180.38287772202142, 119.45790320427149], 'diameter': 36.91904783461123, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8682258150949362, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.076460364523768, 'phi': -1.3689293169274257, 'norm_pos': [0.563696492881317, 0.5022587366488688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.729097,"{'circle_3d': {'center': [9.999388090875527e-07, -3.580004559466943e-08, 3.0195332390903218e-05], 'normal': [0.17649585701830672, -0.47444721403071805, -0.8624088668107857], 'radius': 8.942990500336486e-07}, 'confidence': 0.999999999999997, 'timestamp': 3063.688671, 'diameter_3d': 1.7885981000672972e-06, 'ellipse': {'center': [180.45353589702987, 119.48732827850766], 'axes': [31.429825966900417, 36.7458512791343], 'angle': -66.75924932570399}, 'location': [180.45353589702987, 119.48732827850766], 'diameter': 36.7458512791343, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8677888488293872, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.076460364669112, 'phi': -1.3689293166149676, 'norm_pos': [0.5639172996782184, 0.5021361321728848], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.7366972,"{'circle_3d': {'center': [1.0119822060339345e-06, -3.080270882804825e-08, 3.019504788426275e-05], 'normal': [0.17649585802192314, -0.47444721361427333, -0.8624088668344946], 'radius': 9.061548216851684e-07}, 'confidence': 0.9999999999999888, 'timestamp': 3063.697071, 'diameter_3d': 1.8123096433703367e-06, 'ellipse': {'center': [180.69898690145564, 119.59589795187567], 'axes': [31.846878594955808, 37.233929961390054], 'angle': -66.71936917220965}, 'location': [180.69898690145564, 119.59589795187567], 'diameter': 37.233929961390054, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8674332689608821, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.076460365142192, 'phi': -1.3689293155034135, 'norm_pos': [0.5646843340670489, 0.5016837585338514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.75013,"{'circle_3d': {'center': [1.028777755429644e-06, -1.4227711453429492e-08, 3.018936656573601e-05], 'normal': [0.17649585942155224, -0.4744472122330235, -0.8624088673079378], 'radius': 8.918607458623775e-07}, 'confidence': 0.9964598417282661, 'timestamp': 3063.705471, 'diameter_3d': 1.783721491724755e-06, 'ellipse': {'center': [181.050388109514, 119.92918984644685], 'axes': [31.35539643055339, 36.65415865226609], 'angle': -66.64992830110143}, 'location': [181.050388109514, 119.92918984644685], 'diameter': 36.65415865226609, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8670258654340013, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603667112878, 'phi': -1.3689293140535592, 'norm_pos': [0.5657824628422312, 0.5002950423064715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.759267,"{'circle_3d': {'center': [1.0200548548056076e-06, -1.7152133047204643e-08, 3.018919023389799e-05], 'normal': [0.17649585869464388, -0.47444721247672533, -0.8624088673226321], 'radius': 8.982403970166621e-07}, 'confidence': 0.9999999999999978, 'timestamp': 3063.713871, 'diameter_3d': 1.7964807940333243e-06, 'ellipse': {'center': [180.87021126157788, 119.87229710899372], 'axes': [31.580447585048308, 36.916289351224144], 'angle': -66.6777447234954}, 'location': [180.87021126157788, 119.87229710899372], 'diameter': 36.916289351224144, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8666591825088998, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603664344432, 'phi': -1.3689293148659039, 'norm_pos': [0.5652194101924308, 0.5005320953791929], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.764886,"{'circle_3d': {'center': [1.0131543048963465e-06, -1.884444067457025e-08, 3.0188709013501125e-05], 'normal': [0.17649585811959806, -0.47444721261775097, -0.8624088673627338], 'radius': 9.040163658664549e-07}, 'confidence': 0.9999999999999833, 'timestamp': 3063.722271, 'diameter_3d': 1.8080327317329098e-06, 'ellipse': {'center': [180.72777320381658, 119.84043286882765], 'axes': [31.784846921869228, 37.154061710405266], 'angle': -66.69884977144704}, 'location': [180.72777320381658, 119.84043286882765], 'diameter': 37.154061710405266, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8662267157017234, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603662742385, 'phi': -1.368929315515023, 'norm_pos': [0.5647742912619268, 0.5006648630465514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.773206,"{'circle_3d': {'center': [1.0118895210631251e-06, -1.5988924850773856e-08, 3.0186879230953423e-05], 'normal': [0.1764958580141994, -0.47444721237979126, -0.8624088675152156], 'radius': 9.054988645735309e-07}, 'confidence': 0.9999999999999911, 'timestamp': 3063.730671, 'diameter_3d': 1.8109977291470619e-06, 'ellipse': {'center': [180.7027797893242, 119.89984603093234], 'axes': [31.840854817779228, 37.21726203194645], 'angle': -66.69811318461437}, 'location': [180.7027797893242, 119.89984603093234], 'diameter': 37.21726203194645, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8657674639131585, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.07646036654456, 'phi': -1.3689293156670546, 'norm_pos': [0.5646961868416381, 0.5004173082044485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.7900631,"{'circle_3d': {'center': [1.0121504283588934e-06, -2.073332172614073e-08, 3.0189542719938345e-05], 'normal': [0.17649585803594167, -0.4744472127751577, -0.8624088672932583], 'radius': 9.041582892895674e-07}, 'confidence': 0.9999999999999938, 'timestamp': 3063.739071, 'diameter_3d': 1.8083165785791348e-06, 'ellipse': {'center': [180.70655651899986, 119.80170172450227], 'axes': [31.788136249938802, 37.15880727217685], 'angle': -66.70431217049358}, 'location': [180.70655651899986, 119.80170172450227], 'diameter': 37.15880727217685, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8653423351981271, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603660954248, 'phi': -1.3689293155923026, 'norm_pos': [0.5647079891218746, 0.5008262428145739], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.792751,"{'circle_3d': {'center': [1.010048636729266e-06, -1.6591697793444382e-08, 3.0186834097278847e-05], 'normal': [0.17649585786079236, -0.47444721243002236, -0.8624088675189768], 'radius': 9.045891755584746e-07}, 'confidence': 0.8737039566042853, 'timestamp': 3063.747471, 'diameter_3d': 1.809178351116949e-06, 'ellipse': {'center': [180.66515343429637, 119.88700470191777], 'axes': [31.80900768154058, 37.17984864820386], 'angle': -66.70398100236945}, 'location': [180.66515343429637, 119.88700470191777], 'diameter': 37.17984864820386, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8648932970568457, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603664874977, 'phi': -1.3689293158386424, 'norm_pos': [0.5645786044821761, 0.5004708137420093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.7992918,"{'circle_3d': {'center': [1.005485326555089e-06, -1.3638953078043414e-08, 3.0184275765066104e-05], 'normal': [0.17649585748051652, -0.4744472121839603, -0.8624088677321711], 'radius': 9.06003646602167e-07}, 'confidence': 0.9999999999999817, 'timestamp': 3063.755871, 'diameter_3d': 1.812007293204334e-06, 'ellipse': {'center': [180.57289383076858, 119.94839245756955], 'axes': [31.864263680799468, 37.24104750845427], 'angle': -66.71204630323892}, 'location': [180.57289383076858, 119.94839245756955], 'diameter': 37.24104750845427, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8648010643810378, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603667670234, 'phi': -1.368929316310421, 'norm_pos': [0.5642902932211518, 0.5002150314267935], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.8066728,"{'circle_3d': {'center': [1.0156011240880503e-06, -1.6895244314696356e-08, 3.0188137431608197e-05], 'normal': [0.17649585832349965, -0.4744472124553179, -0.8624088674103656], 'radius': 9.03492011454696e-07}, 'confidence': 0.9999999999999928, 'timestamp': 3063.764271, 'diameter_3d': 1.806984022909392e-06, 'ellipse': {'center': [180.7785208721466, 119.8802118351496], 'axes': [31.767510023546706, 37.1333213126126], 'angle': -66.68939362050588}, 'location': [180.7785208721466, 119.8802118351496], 'diameter': 37.1333213126126, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8643773611326511, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.076460366458762, 'phi': -1.368929315298944, 'norm_pos': [0.5649328777254581, 0.5004991173535434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.8133068,"{'circle_3d': {'center': [1.0121454696587762e-06, -1.711127328718476e-08, 3.0187549063143138e-05], 'normal': [0.17649585803552845, -0.47444721247332033, -0.8624088674593963], 'radius': 9.055869730961908e-07}, 'confidence': 0.9099652767185086, 'timestamp': 3063.772671, 'diameter_3d': 1.8111739461923816e-06, 'ellipse': {'center': [180.70756444152047, 119.8768312047688], 'axes': [31.84254822543979, 37.220049719091094], 'angle': -66.69905214964275}, 'location': [180.70756444152047, 119.8768312047688], 'diameter': 37.220049719091094, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8640074886578031, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603664383112, 'phi': -1.368929315630603, 'norm_pos': [0.5647111388797514, 0.5005132033134634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.8207948,"{'circle_3d': {'center': [1.0109887411680063e-06, -1.7808138075281477e-08, 3.01876957067293e-05], 'normal': [0.17649585793913442, -0.4744472125313924, -0.862408867447176], 'radius': 9.061138890974382e-07}, 'confidence': 0.9999999999999867, 'timestamp': 3063.781071, 'diameter_3d': 1.8122277781948764e-06, 'ellipse': {'center': [180.68360832462545, 119.86278083282302], 'axes': [31.860817029922824, 37.24148085009839], 'angle': -66.70319508577788}, 'location': [180.68360832462545, 119.86278083282302], 'diameter': 37.24148085009839, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.863533878574918, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603663723415, 'phi': -1.3689293157350995, 'norm_pos': [0.5646362760144545, 0.5005717465299041], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.832203,"{'circle_3d': {'center': [1.013737134680781e-06, -2.1635323754765068e-08, 3.0190363673909815e-05], 'normal': [0.17649585816816718, -0.47444721285032454, -0.8624088672248453], 'radius': 9.057382233982205e-07}, 'confidence': 0.9999999999999987, 'timestamp': 3063.789471, 'diameter_3d': 1.811476446796441e-06, 'ellipse': {'center': [180.73830868878736, 119.78396873044046], 'axes': [31.841942637570643, 37.22278102782469], 'angle': -66.70131970230359}, 'location': [180.73830868878736, 119.78396873044046], 'diameter': 37.22278102782469, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8632365094875527, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603660100356, 'phi': -1.3689293154295628, 'norm_pos': [0.5648072146524605, 0.5009001302898314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656533.842494,"{'circle_3d': {'center': [1.0107328827224649e-06, -2.4649638774576488e-08, 3.0191407141444415e-05], 'normal': [0.17649585791781286, -0.47444721310151744, -0.8624088671378898], 'radius': 9.075816259346345e-07}, 'confidence': 0.9999999999999968, 'timestamp': 3063.797871, 'diameter_3d': 1.815163251869269e-06, 'ellipse': {'center': [180.67555934218154, 119.72298337625199], 'axes': [31.90469822542928, 37.29712028711109], 'angle': -66.71381754733461}, 'location': [180.67555934218154, 119.72298337625199], 'diameter': 37.29712028711109, 'sphere': {'center': [-2.1179492842808716, 5.693366532568571, 10.348936597061819], 'radius': 12.0}, 'projected_sphere': {'center': [33.11463898358865, 461.0869529527014], 'axes': [1437.828888064171, 1437.828888064171], 'angle': 90.0}, 'model_confidence': 0.8627746123186508, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0764603657246812, 'phi': -1.368929315688384, 'norm_pos': [0.5646111229443174, 0.5011542359322834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
