eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654268.0685,"{'circle_3d': {'center': [-4.141060251751423, -3.4906529798965913, 63.084179763355685], 'normal': [-0.40248625869449217, -0.044153368900494296, -0.9143605916578247], 'radius': 2.490510236482723}, 'confidence': 0.2686667862594892, 'timestamp': 798.023588, 'diameter_3d': 4.981020472965446, 'ellipse': {'center': [119.64640666408012, 85.72363663578787], 'axes': [43.32238327713849, 49.00273096725508], 'angle': 10.772711676437403}, 'location': [119.64640666408012, 85.72363663578787], 'diameter': 49.00273096725508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.526628598981473, 'phi': -1.9854567564355716, 'norm_pos': [0.3738950208252504, 0.6428181806842173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654269.977261,"{'circle_3d': {'center': [-4.514882414360686, -1.1601636593898852, 63.39444258798826], 'normal': [-0.4336381055785974, 0.15005407447506453, -0.8885053562717767], 'radius': 2.5817132563658234}, 'confidence': 0.3314708055318795, 'timestamp': 799.930384, 'diameter_3d': 5.163426512731647, 'ellipse': {'center': [116.22517618111966, 108.51245248544393], 'axes': [43.43357217798668, 50.54094375917975], 'angle': -15.571180726901577}, 'location': [116.22517618111966, 108.51245248544393], 'diameter': 50.54094375917975, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7214192930734906, 'phi': -2.024841102278153, 'norm_pos': [0.363203675565999, 0.5478647813106503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654269.984514,"{'circle_3d': {'center': [-4.478010124394576, -1.1087482984673345, 63.38532178386731], 'normal': [-0.4305654147480882, 0.15433868788527708, -0.8892654232818556], 'radius': 2.564773955939151}, 'confidence': 0.4082588547408613, 'timestamp': 799.938784, 'diameter_3d': 5.129547911878302, 'ellipse': {'center': [116.57238959540106, 109.01175471309205], 'axes': [43.21398297697449, 50.21597702599697], 'angle': -16.207407360192352}, 'location': [116.57238959540106, 109.01175471309205], 'diameter': 50.21597702599697, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7257544130428968, 'phi': -2.021708830821507, 'norm_pos': [0.3642887174856283, 0.5457843553621164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654269.993196,"{'circle_3d': {'center': [-4.462475693753097, -0.8689421771091554, 63.422189953406786], 'normal': [-0.42927087886129833, 0.17432253133179199, -0.8861930758202328], 'radius': 2.581808413096774}, 'confidence': 0.38613912468449074, 'timestamp': 799.947184, 'diameter_3d': 5.163616826193548, 'ellipse': {'center': [116.75138757925744, 111.34362923910983], 'axes': [43.317788112674414, 50.51875946874926], 'angle': -18.725855233515883}, 'location': [116.75138757925744, 111.34362923910983], 'diameter': 50.51875946874926, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7460140500490993, 'phi': -2.021885274761023, 'norm_pos': [0.3648480861851795, 0.536068211503709], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.000468,"{'circle_3d': {'center': [-4.464628338419676, -0.8724739884617967, 63.422538761432996], 'normal': [-0.4294502659168466, 0.17402821371907193, -0.8861640084847154], 'radius': 2.544607594436485}, 'confidence': 0.3986731254976934, 'timestamp': 799.955584, 'diameter_3d': 5.08921518887297, 'ellipse': {'center': [116.7199693778495, 111.31403531551254], 'axes': [42.690430492992895, 49.79034609762001], 'angle': -18.683108692151254}, 'location': [116.7199693778495, 111.31403531551254], 'diameter': 49.79034609762001, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.745715163854738, 'phi': -2.022062088089801, 'norm_pos': [0.3647499043057797, 0.5361915195186977], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.007871,"{'circle_3d': {'center': [-4.561682370101217, -0.738382232259978, 63.4974584960045], 'normal': [-0.43753810189030823, 0.1852025267358901, -0.8799206972704234], 'radius': 2.5938178741129216}, 'confidence': 0.3795633426753953, 'timestamp': 799.963984, 'diameter_3d': 5.187635748225843, 'ellipse': {'center': [115.84062884214737, 112.61893336899628], 'axes': [43.07743617545872, 50.69343884022906], 'angle': -19.712270881238677}, 'location': [115.84062884214737, 112.61893336899628], 'diameter': 50.69343884022906, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7570742771764571, 'phi': -2.032239270807835, 'norm_pos': [0.3620019651317105, 0.5307544442958488], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.017269,"{'circle_3d': {'center': [-4.555565329609726, -0.7304952194855345, 63.4960816518831], 'normal': [-0.43702834851601735, 0.18585977780042706, -0.8800354342805398], 'radius': 2.5725357297939393}, 'confidence': 0.40316164746798766, 'timestamp': 799.972384, 'diameter_3d': 5.145071459587879, 'ellipse': {'center': [115.89279940745948, 112.69800371780582], 'axes': [42.73360562429312, 50.27836038078717], 'angle': -19.8104759898202}, 'location': [115.89279940745948, 112.69800371780582], 'diameter': 50.27836038078717, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.757743140808837, 'phi': -2.031722746672895, 'norm_pos': [0.3621649981483109, 0.5304249845091424], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.0243142,"{'circle_3d': {'center': [-4.557360172910358, -0.7128064315584872, 63.50072476186784], 'normal': [-0.43717791879107015, 0.1873338434610144, -0.8796485084484783], 'radius': 2.569379400714603}, 'confidence': 0.4037788695081586, 'timestamp': 799.980784, 'diameter_3d': 5.138758801429206, 'ellipse': {'center': [115.87746016700703, 112.87048479324584], 'axes': [42.65593286122143, 50.21288728459144], 'angle': -19.979007966266476}, 'location': [115.87746016700703, 112.87048479324584], 'diameter': 50.21288728459144, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7592435591019588, 'phi': -2.0320343200350948, 'norm_pos': [0.36211706302189695, 0.5297063133614757], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.032285,"{'circle_3d': {'center': [-4.55914697343923, -0.6950700504761711, 63.505406095092205], 'normal': [-0.43732681883514274, 0.18881187521787404, -0.879258397346448], 'radius': 2.5939116624240324}, 'confidence': 0.2915834928817396, 'timestamp': 799.989184, 'diameter_3d': 5.187823324848065, 'ellipse': {'center': [115.87032159707294, 113.03970990281636], 'axes': [43.03784812505406, 50.68867001645608], 'angle': -20.147482012106906}, 'location': [115.87032159707294, 113.03970990281636], 'diameter': 50.68867001645608, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7607484455939066, 'phi': -2.032346904432486, 'norm_pos': [0.362094754990853, 0.5290012087382652], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.040704,"{'circle_3d': {'center': [-4.094966366940355, -1.8648044185683086, 63.105954999818266], 'normal': [-0.39864510162690314, 0.09133401121019591, -0.912545988619276], 'radius': 2.5992014039726623}, 'confidence': 0.3229058657636952, 'timestamp': 799.997584, 'diameter_3d': 5.198402807945325, 'ellipse': {'center': [120.13930773241034, 101.58588131132876], 'axes': [45.402124710128604, 51.11837089772557], 'angle': -8.620208423396702}, 'location': [120.13930773241034, 101.58588131132876], 'diameter': 51.11837089772557, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6622578002846395, 'phi': -1.98266049986506, 'norm_pos': [0.3754353366637823, 0.5767254945361302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.050196,"{'circle_3d': {'center': [-4.137057844398725, -1.883273238623918, 63.12260326908315], 'normal': [-0.40215272474843405, 0.0897949428722285, -0.9111586328472027], 'radius': 2.5706870323622337}, 'confidence': 0.3602478755925827, 'timestamp': 800.005984, 'diameter_3d': 5.1413740647244675, 'ellipse': {'center': [119.73063126384378, 101.41283094018449], 'axes': [44.79626280087091, 50.54433979047893], 'angle': -8.337308409219263}, 'location': [119.73063126384378, 101.41283094018449], 'diameter': 50.54433979047893, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6607123810347943, 'phi': -1.9864454852631224, 'norm_pos': [0.3741582226995118, 0.5774465377492313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.059995,"{'circle_3d': {'center': [-4.51990313128292, -1.0396132728915577, 63.41796058163017], 'normal': [-0.4340564986554503, 0.16009994001659186, -0.8865455234682845], 'radius': 2.592644068069518}, 'confidence': 0.3642881359432431, 'timestamp': 800.014384, 'diameter_3d': 5.185288136139036, 'ellipse': {'center': [116.19465197651189, 109.68554726310394], 'axes': [43.49420422874867, 50.73551715671508], 'angle': -16.804629565557736}, 'location': [116.19465197651189, 109.68554726310394], 'diameter': 50.73551715671508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7315882249237797, 'phi': -2.0260928413287167, 'norm_pos': [0.3631082874265997, 0.5429768864037336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.0684469,"{'circle_3d': {'center': [-4.490546389291307, -1.0966387296245292, 63.393510688187966], 'normal': [-0.43161010348948253, 0.15534781862217753, -0.8885830145884679], 'radius': 2.5803438904854956}, 'confidence': 0.3112849830131092, 'timestamp': 800.022784, 'diameter_3d': 5.160687780970991, 'ellipse': {'center': [116.46042058072752, 109.12909022037793], 'axes': [43.428132348776735, 50.514391555538], 'angle': -16.29837889622283}, 'location': [116.46042058072752, 109.12909022037793], 'diameter': 50.514391555538, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7267758634894537, 'phi': -2.022961697918054, 'norm_pos': [0.3639388143147735, 0.5452954574150919], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.076571,"{'circle_3d': {'center': [-3.9995985742674858, -2.157908651784142, 63.039497290063494], 'normal': [-0.3906977855708307, 0.06690865844220979, -0.9180841310988405], 'radius': 2.5754364540299353}, 'confidence': 0.3178904370394206, 'timestamp': 800.031184, 'diameter_3d': 5.1508729080598705, 'ellipse': {'center': [121.02449734853646, 98.7075933669949], 'axes': [45.346368160116405, 50.70553411953944], 'angle': -5.189236112745725}, 'location': [121.02449734853646, 98.7075933669949], 'diameter': 50.70553411953944, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.637755008506859, 'phi': -1.9731392695227117, 'norm_pos': [0.37820155421417645, 0.5887183609708546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.083858,"{'circle_3d': {'center': [-4.040621725637661, -2.1911044486293427, 63.05467258710062], 'normal': [-0.3941163815183453, 0.06414234203844309, -0.9168195230124135], 'radius': 2.583404153081561}, 'confidence': 0.3701552953831811, 'timestamp': 800.039584, 'diameter_3d': 5.166808306163122, 'ellipse': {'center': [120.63514836040369, 98.38845981362493], 'axes': [45.38471314489775, 50.85050098597876], 'angle': -4.748736053733568}, 'location': [120.63514836040369, 98.38845981362493], 'diameter': 50.85050098597876, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6349827332954885, 'phi': -1.9767875872751135, 'norm_pos': [0.37698483862626153, 0.5900480841098961], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.092643,"{'circle_3d': {'center': [-4.035086276967102, -2.1854264606588263, 63.05269332264495], 'normal': [-0.3936550941291321, 0.06461550770265277, -0.9169844617170525], 'radius': 2.5664608253237122}, 'confidence': 0.2927122306306209, 'timestamp': 800.047984, 'diameter_3d': 5.1329216506474244, 'ellipse': {'center': [120.68324004504635, 98.44405600310589], 'axes': [45.10037664646031, 50.51844787167144], 'angle': -4.822467744950096}, 'location': [120.68324004504635, 98.44405600310589], 'diameter': 50.51844787167144, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.635456882574873, 'phi': -1.9762976342163767, 'norm_pos': [0.37713512514076986, 0.5898164333203921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.100312,"{'circle_3d': {'center': [-4.029772021359122, -2.189706970427668, 63.05011274079504], 'normal': [-0.3932122394951339, 0.06425879855524931, -0.917199510204545], 'radius': 2.586647972715413}, 'confidence': 0.2375798610529119, 'timestamp': 800.056384, 'diameter_3d': 5.173295945430826, 'ellipse': {'center': [120.73930143848338, 98.40035731097142], 'axes': [45.47073125570675, 50.9180096854976], 'angle': -4.774208088665037}, 'location': [120.73930143848338, 98.40035731097142], 'diameter': 50.9180096854976, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.635099430557011, 'phi': -1.9758048422855548, 'norm_pos': [0.3773103169952606, 0.5899985112042858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.1094148,"{'circle_3d': {'center': [-4.410420548981596, -1.1208064260934183, 63.35078018500488], 'normal': [-0.42493295013034005, 0.1533338439164368, -0.8921438898537253], 'radius': 2.5961106206568467}, 'confidence': 0.43586630809775295, 'timestamp': 800.064784, 'diameter_3d': 5.1922212413136934, 'ellipse': {'center': [117.216252101248, 108.8846754163716], 'axes': [43.955171293537724, 50.85719802862702], 'angle': -16.270966183018565}, 'location': [117.216252101248, 108.8846754163716], 'diameter': 50.85719802862702, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7247374636209198, 'phi': -2.0153092114826343, 'norm_pos': [0.3663007878164, 0.546313852431785], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.1166651,"{'circle_3d': {'center': [-4.372644089850457, -1.0806555470500734, 63.339835368712784], 'normal': [-0.42178491186941164, 0.15667975050338218, -0.8930559578780662], 'radius': 2.578375511568665}, 'confidence': 0.42499705330246973, 'timestamp': 800.073184, 'diameter_3d': 5.15675102313733, 'ellipse': {'center': [117.57126630571673, 109.2746842858419], 'axes': [43.7299467593042, 50.51796376155359], 'angle': -16.80483321288308}, 'location': [117.57126630571673, 109.2746842858419], 'diameter': 50.51796376155359, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7281243073385544, 'phi': -2.012034442061826, 'norm_pos': [0.36741020720536477, 0.5446888154756587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
