eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656474.66892,"{'circle_3d': {'center': [1.085384601064467, -0.19337823954472277, 31.562750890293533], 'normal': [0.13661331152827969, -0.5057935657946434, -0.8517685553681921], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 3004.619892, 'diameter_3d': 2.0, 'ellipse': {'center': [181.25408935547435, 116.46854400628754], 'axes': [33.150337211383935, 39.31091689132053], 'angle': -72.11129760742304}, 'location': [181.25408935547435, 116.46854400628754], 'diameter': 39.31091689132053, 'sphere': {'center': [246.2521437041731, -20.614196802314034, 7408.159421426003], 'radius': 12.0}, 'projected_sphere': {'center': [180.6092121418195, 118.27476687657803], 'axes': [2.0085960835243117, 2.0085960835243117], 'angle': 90.0}, 'model_confidence': 0.17844044507130397, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0404946978452116, 'phi': -1.4117629366744289, 'norm_pos': [0.5664190292358573, 0.514714399973802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.334822,"{'circle_3d': {'center': [42.68591310457693, -5.802792017353067, 1323.4971537198799], 'normal': [-0.2407141725890515, 0.42787836727161127, -0.8711927398318632], 'radius': 43.9524727962192}, 'confidence': 0.08186879038398931, 'timestamp': 3009.281848, 'diameter_3d': 87.9049455924384, 'ellipse': {'center': [180.14521420161765, 117.02597100002505], 'axes': [36.268834527198294, 41.199962029936266], 'angle': -63.50040331358678}, 'location': [180.14521420161765, 117.02597100002505], 'diameter': 41.199962029936266, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.012940432003151, 'phi': -1.840374594181631, 'norm_pos': [0.5629537943800551, 0.5123917874998956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.341728,"{'circle_3d': {'center': [42.84881290836508, -6.002556137845166, 1323.358133572151], 'normal': [-0.22713918894003923, 0.411231357230603, -0.8827777521425976], 'radius': 43.73018087988602}, 'confidence': 0.10483719383996504, 'timestamp': 3009.290247, 'diameter_3d': 87.46036175977204, 'ellipse': {'center': [180.21550914720152, 116.94126020406976], 'axes': [36.54549547926903, 40.99566686881284], 'angle': -64.14863903003152}, 'location': [180.21550914720152, 116.94126020406976], 'diameter': 40.99566686881284, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9946008450954882, 'phi': -1.822634192468781, 'norm_pos': [0.5631734660850047, 0.5127447491497092], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.350528,"{'circle_3d': {'center': [42.64188391402584, -5.7257129787998675, 1323.5476747735909], 'normal': [-0.244383271801643, 0.4343016204843778, -0.8669826520226156], 'radius': 43.72282698376091}, 'confidence': 0.0747070413748867, 'timestamp': 3009.298647, 'diameter_3d': 87.44565396752182, 'ellipse': {'center': [180.12388611619863, 117.06230266507085], 'axes': [35.91034404592728, 40.983211936510166], 'angle': -63.434438889976725}, 'location': [180.12388611619863, 117.06230266507085], 'diameter': 40.983211936510166, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0200591424603043, 'phi': -1.8455455796369447, 'norm_pos': [0.5628871441131207, 0.5122404055622047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.3574982,"{'circle_3d': {'center': [42.4667375095144, -5.378122718838372, 1323.7810632468702], 'normal': [-0.2589788055109292, 0.46326747548116914, -0.8475336125826731], 'radius': 43.66514287301175}, 'confidence': 0.49949660405483454, 'timestamp': 3009.307047, 'diameter_3d': 87.3302857460235, 'ellipse': {'center': [180.04373283565815, 117.21541288281769], 'axes': [35.08039510817518, 40.92262193208815], 'angle': -63.35555130667107}, 'location': [180.04373283565815, 117.21541288281769], 'diameter': 40.92262193208815, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.052474973666511, 'phi': -1.8673531448645428, 'norm_pos': [0.5626366651114317, 0.5116024463215929], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.365948,"{'circle_3d': {'center': [42.37483772651411, -5.460102330978356, 1323.7650923900667], 'normal': [-0.2666371207609536, 0.4564358411361705, -0.8488645173162942], 'radius': 43.78021669433142}, 'confidence': 0.05034207558839843, 'timestamp': 3009.315447, 'diameter_3d': 87.56043338866284, 'ellipse': {'center': [180.0063294947875, 117.17908796571392], 'axes': [35.237576142240464, 41.03045967751247], 'angle': -62.244729129798934}, 'location': [180.0063294947875, 117.17908796571392], 'diameter': 41.03045967751247, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0447816206904044, 'phi': -1.8751475916631002, 'norm_pos': [0.5625197796712109, 0.5117538001428587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.374059,"{'circle_3d': {'center': [42.308383423496146, -5.9258677505686475, 1323.5486874389153], 'normal': [-0.27217497934578416, 0.4176220561703129, -0.8668982632455795], 'radius': 43.55492576951085}, 'confidence': 0.7239704334107373, 'timestamp': 3009.323847, 'diameter_3d': 87.1098515390217, 'ellipse': {'center': [179.98263302145307, 116.98021430988675], 'axes': [35.80376219542001, 40.824061731247745], 'angle': -59.55168304739833}, 'location': [179.98263302145307, 116.98021430988675], 'diameter': 40.824061731247745, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0016229764912286, 'phi': -1.875014529277389, 'norm_pos': [0.5624457281920409, 0.512582440375472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.381258,"{'circle_3d': {'center': [42.24317656038203, -5.420907805835336, 1323.828648034811], 'normal': [-0.27760888460529337, 0.45970205156475547, -0.8435682135875912], 'radius': 43.67818230978441}, 'confidence': 0.41563358870508554, 'timestamp': 3009.332247, 'diameter_3d': 87.35636461956882, 'ellipse': {'center': [179.948426987458, 117.19857012943244], 'axes': [34.95093654756008, 40.932633959608296], 'angle': -61.31976026621525}, 'location': [179.948426987458, 117.19857012943244], 'diameter': 40.932633959608296, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0484559963118247, 'phi': -1.8887219851134365, 'norm_pos': [0.5623388343358062, 0.5116726244606982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.3901498,"{'circle_3d': {'center': [40.75066710124756, -5.997641443126977, 1324.1366690203363], 'normal': [-0.4019846728664995, 0.4116409151237854, -0.8178997981271703], 'radius': 43.82028858884836}, 'confidence': 0.02682022796530592, 'timestamp': 3009.340647, 'diameter_3d': 87.64057717769673, 'ellipse': {'center': [179.31091746745045, 116.96201528381363], 'axes': [34.153290051268925, 41.051207708452885], 'angle': -47.36101240309805}, 'location': [179.31091746745045, 116.96201528381363], 'diameter': 41.051207708452885, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9950501983515498, 'phi': -2.0276079641905564, 'norm_pos': [0.5603466170857827, 0.5126582696507765], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.402591,"{'circle_3d': {'center': [40.7661904123953, -6.046253576961941, 1324.1047580915165], 'normal': [-0.4006910636041882, 0.4075899039708717, -0.8205590421954779], 'radius': 44.01966975964779}, 'confidence': 0.028528415648049643, 'timestamp': 3009.349047, 'diameter_3d': 88.03933951929558, 'ellipse': {'center': [179.32067283950545, 116.93861299880285], 'axes': [34.417593715695936, 41.23887796512789], 'angle': -47.179407181853136}, 'location': [179.32067283950545, 116.93861299880285], 'diameter': 41.23887796512789, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9906095520242946, 'phi': -2.025052092704795, 'norm_pos': [0.5603771026234545, 0.5127557791716548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4096901,"{'circle_3d': {'center': [41.49451165943859, -6.111195885534366, 1323.750376531937], 'normal': [-0.3399976263505805, 0.4021780449231696, -0.8500908388270915], 'radius': 44.36342121023581}, 'confidence': 0.054326085226170995, 'timestamp': 3009.357447, 'diameter_3d': 88.72684242047163, 'ellipse': {'center': [179.64201349816514, 116.89868133263107], 'axes': [35.84962742332292, 41.57302195837004], 'angle': -51.91834794473342}, 'location': [179.64201349816514, 116.89868133263107], 'diameter': 41.57302195837004, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9846908506044023, 'phi': -1.951263448682506, 'norm_pos': [0.561381292181766, 0.5129221611140372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4173708,"{'circle_3d': {'center': [41.42424477418098, -5.933754693202596, 1323.864855120426], 'normal': [-0.34585320012204823, 0.41696481095081717, -0.8405509564530206], 'radius': 44.08149865111546}, 'confidence': 0.043847388416466626, 'timestamp': 3009.365847, 'diameter_3d': 88.16299730223092, 'ellipse': {'center': [179.60625564502485, 116.97916269668033], 'axes': [35.23240702480149, 41.30575302454166], 'angle': -52.39024995329978}, 'location': [179.60625564502485, 116.97916269668033], 'diameter': 41.30575302454166, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0008997528606542, 'phi': -1.9611429153883322, 'norm_pos': [0.5612695488907027, 0.5125868220971652], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4273138,"{'circle_3d': {'center': [41.72012513548507, -5.855278073581415, 1323.7869868929577], 'normal': [-0.32119650334670724, 0.42350452925258225, -0.8470399754087156], 'radius': 43.89171928784745}, 'confidence': 0.05007340500800106, 'timestamp': 3009.374247, 'diameter_3d': 87.7834385756949, 'ellipse': {'center': [179.7313230210666, 117.0122311279966], 'axes': [35.31950589109465, 41.13120320596611], 'angle': -55.059275706547616}, 'location': [179.7313230210666, 117.0122311279966], 'diameter': 41.13120320596611, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.008106751010957, 'phi': -1.9332430055608603, 'norm_pos': [0.5616603844408331, 0.5124490369666808], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4332328,"{'circle_3d': {'center': [41.63505930038252, -6.05250935165013, 1323.7231019643118], 'normal': [-0.3282853229385861, 0.40706858941352264, -0.8523637194625269], 'radius': 44.23480710287181}, 'confidence': 0.056779916868549773, 'timestamp': 3009.382647, 'diameter_3d': 88.46961420574362, 'ellipse': {'center': [179.70060706862114, 116.92398609299767], 'axes': [35.82629745952678, 41.4538410274637], 'angle': -53.3291351895487}, 'location': [179.70060706862114, 116.92398609299767], 'diameter': 41.4538410274637, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9900387371820407, 'phi': -1.938433179691486, 'norm_pos': [0.5615643970894411, 0.5128167246125097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4440541,"{'circle_3d': {'center': [41.927279420136166, -6.009755514882227, 1323.6356103287737], 'normal': [-0.30393364629244896, 0.4106314091441812, -0.8596546890907073], 'radius': 44.060099947698426}, 'confidence': 0.06591129949858976, 'timestamp': 3009.391047, 'diameter_3d': 88.12019989539685, 'ellipse': {'center': [179.82425172807203, 116.94159912279774], 'axes': [35.95786101362514, 41.293641340610364], 'angle': -55.89549458469013}, 'location': [179.82425172807203, 116.94159912279774], 'diameter': 41.293641340610364, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9939427664544167, 'phi': -1.9106330462244094, 'norm_pos': [0.5619507866502251, 0.5127433369883427], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4493399,"{'circle_3d': {'center': [41.7914328539352, -5.991200393074497, 1323.6935765521462], 'normal': [-0.31525419347586275, 0.41217766929482547, -0.8548241704763435], 'radius': 44.2283678783006}, 'confidence': 0.7705198828738892, 'timestamp': 3009.399446, 'diameter_3d': 88.4567357566012, 'ellipse': {'center': [179.76701229954733, 116.9490042703495], 'axes': [35.90780615431032, 41.44932373402181], 'angle': -54.897131371812215}, 'location': [179.76701229954733, 116.9490042703495], 'diameter': 41.44932373402181, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9956392452602874, 'phi': -1.92411522385896, 'norm_pos': [0.5617719134360855, 0.512712482206877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.460234,"{'circle_3d': {'center': [42.29308897695576, -6.149568373087753, 1323.4486209120619], 'normal': [-0.2734495165574833, 0.39898033762705404, -0.8752371404833554], 'radius': 44.14465525503988}, 'confidence': 0.09150451505516655, 'timestamp': 3009.407846, 'diameter_3d': 88.28931051007976, 'ellipse': {'center': [179.98346986239537, 116.87739447727266], 'axes': [36.637282509142125, 41.37919055976052], 'angle': -58.27406368077269}, 'location': [179.98346986239537, 116.87739447727266], 'diameter': 41.37919055976052, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9812008997427173, 'phi': -1.8736165647104226, 'norm_pos': [0.5624483433199855, 0.5130108563446972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.466314,"{'circle_3d': {'center': [41.9327030806657, -6.1097249366586635, 1323.5865428797608], 'normal': [-0.3034816745816543, 0.40230062399614486, -0.8637436431751191], 'radius': 44.29205697198602}, 'confidence': 0.07222707393076777, 'timestamp': 3009.416246, 'diameter_3d': 88.58411394397204, 'ellipse': {'center': [179.8299266091244, 116.89592025283137], 'axes': [36.317361997003644, 41.51225048652435], 'angle': -55.397289386976766}, 'location': [179.8299266091244, 116.89592025283137], 'diameter': 41.51225048652435, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9848247385857052, 'phi': -1.9086788209399974, 'norm_pos': [0.5619685206535138, 0.5129336656132026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.473113,"{'circle_3d': {'center': [42.26330804878659, -6.371351612173736, 1323.3595858158806], 'normal': [-0.27593126057158, 0.3804984010365554, -0.8826567318318053], 'radius': 44.253385757972914}, 'confidence': 0.5175816451825174, 'timestamp': 3009.424646, 'diameter_3d': 88.50677151594583, 'ellipse': {'center': [179.97434500534195, 116.78134898206494], 'axes': [37.03988618885481, 41.482958319406734], 'angle': -56.786600241487086}, 'location': [179.97434500534195, 116.78134898206494], 'diameter': 41.482958319406734, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9611315027472052, 'phi': -1.8737854715779312, 'norm_pos': [0.5624198281416936, 0.5134110459080627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.4854069,"{'circle_3d': {'center': [42.427974434079516, -6.466706053942831, 1323.269098761417], 'normal': [-0.26220906179716996, 0.37255219755579755, -0.89019731970378], 'radius': 44.24659007028681}, 'confidence': 0.12612405676575622, 'timestamp': 3009.433046, 'diameter_3d': 88.49318014057361, 'ellipse': {'center': [180.0455142084114, 116.73946055282585], 'axes': [37.33115768290862, 41.47954566960259], 'angle': -57.76052876605149}, 'location': [180.0455142084114, 116.73946055282585], 'diameter': 41.47954566960259, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9525540140087805, 'phi': -1.8572471416596743, 'norm_pos': [0.5626422319012856, 0.5135855810298924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.493477,"{'circle_3d': {'center': [42.52051992518369, -6.178720581222214, 1323.367095015724], 'normal': [-0.25449693753848834, 0.39655098694918234, -0.8820309651781848], 'radius': 44.30716558296844}, 'confidence': 0.10499569077780602, 'timestamp': 3009.441446, 'diameter_3d': 88.61433116593687, 'ellipse': {'center': [180.08194978530187, 116.86138948418603], 'axes': [37.031865495480574, 41.534697829569524], 'angle': -60.191821133988874}, 'location': [180.08194978530187, 116.86138948418603], 'diameter': 41.534697829569524, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9785530674918794, 'phi': -1.8517020076578135, 'norm_pos': [0.5627560930790684, 0.5130775438158915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.501109,"{'circle_3d': {'center': [42.36188646449651, -6.195639345251254, 1323.406535630205], 'normal': [-0.2677163925957541, 0.3951410899467623, -0.8787442473047552], 'radius': 44.39703366482464}, 'confidence': 0.09850752805961371, 'timestamp': 3009.449846, 'diameter_3d': 88.79406732964928, 'ellipse': {'center': [180.01531811994104, 116.85432551821411], 'axes': [36.986306506280535, 41.617166834397736], 'angle': -58.647064309845526}, 'location': [180.01531811994104, 116.85432551821411], 'diameter': 41.617166834397736, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9770177617269469, 'phi': -1.866520943011209, 'norm_pos': [0.5625478691248158, 0.5131069770074412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.509233,"{'circle_3d': {'center': [42.689890191282196, -6.081089157939924, 1323.3639255873413], 'normal': [-0.24038274869694637, 0.4046869388893732, -0.8822950842100672], 'radius': 44.343077480972994}, 'confidence': 0.14403148844347935, 'timestamp': 3009.458246, 'diameter_3d': 88.68615496194599, 'ellipse': {'center': [180.15299509805175, 116.90166829682319], 'axes': [37.05488859888778, 41.56938554672173], 'angle': -62.266838719847364}, 'location': [180.15299509805175, 116.90166829682319], 'diameter': 41.56938554672173, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.987432784377919, 'phi': -1.8367918139109645, 'norm_pos': [0.5629781096814117, 0.5129097154299034], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.519284,"{'circle_3d': {'center': [42.61203352624036, -6.224900124624543, 1323.320527133602], 'normal': [-0.24687080411709927, 0.3927026916656549, -0.8859116220217039], 'radius': 44.279348531168786}, 'confidence': 0.42821486880438225, 'timestamp': 3009.466646, 'diameter_3d': 88.55869706233757, 'ellipse': {'center': [180.12118674110948, 116.84125823590807], 'axes': [37.160754398872676, 41.51019419046613], 'angle': -60.816612931034385}, 'location': [180.12118674110948, 116.84125823590807], 'diameter': 41.51019419046613, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9743648590208438, 'phi': -1.84256481471975, 'norm_pos': [0.5628787085659671, 0.5131614240170497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.5255811,"{'circle_3d': {'center': [42.533219474502424, -6.162801794912057, 1323.3706078252408], 'normal': [-0.2534386417619277, 0.3978775524750287, -0.8817382310517958], 'radius': 44.13214506761888}, 'confidence': 0.7848151839525582, 'timestamp': 3009.475046, 'diameter_3d': 88.26429013523776, 'ellipse': {'center': [180.08589405536435, 116.87005312463025], 'axes': [36.87200278306352, 41.37057926200438], 'angle': -60.391332048079995}, 'location': [180.08589405536435, 116.87005312463025], 'diameter': 41.37057926200438, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.979998559777839, 'phi': -1.8506821439262988, 'norm_pos': [0.5627684189230135, 0.5130414453140406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.532585,"{'circle_3d': {'center': [42.53302155691546, -6.093650430773433, 1323.4021416922415], 'normal': [-0.253455134894175, 0.4036401661532474, -0.8791104088017354], 'radius': 44.52753301346149}, 'confidence': 0.15508929555537315, 'timestamp': 3009.483446, 'diameter_3d': 89.05506602692299, 'ellipse': {'center': [180.08782997676516, 116.89533088650478], 'axes': [37.09230221472818, 41.74058979663613], 'angle': -60.73739400403545}, 'location': [180.08782997676516, 116.89533088650478], 'diameter': 41.74058979663613, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.986288378553626, 'phi': -1.8514929015166812, 'norm_pos': [0.5627744686773911, 0.51293612130623], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.541752,"{'circle_3d': {'center': [42.618818764835645, -6.030172661197862, 1323.4070922234862], 'normal': [-0.2463053675674924, 0.40892998028454497, -0.8786978645313326], 'radius': 44.74792658620205}, 'confidence': 0.09704805702322017, 'timestamp': 3009.491846, 'diameter_3d': 89.4958531724041, 'ellipse': {'center': [180.12505132636988, 116.91942942418206], 'axes': [37.249375920663525, 41.947601023669705], 'angle': -61.84262586921113}, 'location': [180.12505132636988, 116.91942942418206], 'diameter': 41.947601023669705, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9920775406663613, 'phi': -1.844089904765125, 'norm_pos': [0.5628907853949059, 0.5128357107325747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656479.549742,"{'circle_3d': {'center': [42.47133056439152, -6.114825720587922, 1323.410410058743], 'normal': [-0.2585960509378357, 0.4018755586687066, -0.8784213782599278], 'radius': 44.53774731403558}, 'confidence': 0.7624234464242549, 'timestamp': 3009.500245, 'diameter_3d': 89.07549462807116, 'ellipse': {'center': [180.06194546051586, 116.88659409444479], 'axes': [37.07846939641053, 41.74963247692072], 'angle': -60.06353170118363}, 'location': [180.06194546051586, 116.88659409444479], 'diameter': 41.74963247692072, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9843604912338042, 'phi': -1.8570958850480401, 'norm_pos': [0.562693579564112, 0.51297252460648], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
