eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656690.519713,"{'circle_3d': {'center': [4.450618343443792, -1.3199253090587204, 142.48324191461765], 'normal': [0.03111719922494854, -0.6497156789260919, -0.7595401611962348], 'radius': 15.463213852234158}, 'confidence': 0.01873408462646544, 'timestamp': 3220.474355, 'diameter_3d': 30.926427704468317, 'ellipse': {'center': [179.28990829811642, 117.84938408920024], 'axes': [101.7325388737753, 134.97236781039945], 'angle': -85.25089842143392}, 'location': [179.28990829811642, 117.84938408920024], 'diameter': 134.97236781039945, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8635859692973268, 'phi': -1.5298507532402081, 'norm_pos': [0.5602809634316138, 0.5089608996283324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.367323,"{'circle_3d': {'center': [4.609148685720677, 1.6737165382589279, 140.6137013547588], 'normal': [0.04432806108135559, -0.40024552498295435, -0.9153352078511384], 'radius': 4.276538678250889}, 'confidence': 0.6703850397983049, 'timestamp': 3221.322755, 'diameter_3d': 8.553077356501777, 'ellipse': {'center': [180.3026334539638, 127.59106268913241], 'axes': [34.62919333801693, 37.73779901238042], 'angle': -79.11819351993847}, 'location': [180.3026334539638, 127.59106268913241], 'diameter': 37.73779901238042, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.1590115753430843, 'phi': -1.522405906231044, 'norm_pos': [0.5634457295436369, 0.468370572128615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.374219,"{'circle_3d': {'center': [1.5674779387022855, -0.4866966299830109, 142.152467891739], 'normal': [-0.209144501170177, -0.5802799556697825, -0.7871046631027879], 'radius': 15.654781818874934}, 'confidence': 0.018133391484392684, 'timestamp': 3221.331155, 'diameter_3d': 31.309563637749868, 'ellipse': {'center': [168.11182253375208, 121.3177151866565], 'axes': [108.01953700029797, 136.88248057675153], 'angle': 71.03461923337898}, 'location': [168.11182253375208, 121.3177151866565], 'diameter': 136.88248057675153, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.9517239284475484, 'phi': -1.8305088189751442, 'norm_pos': [0.5253494454179752, 0.4945095200555979], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.381654,"{'circle_3d': {'center': [0.3677305754349969, -2.5814992596375292, 144.65586189965856], 'normal': [-0.30912344810911785, -0.7548468414743261, -0.5784884957761589], 'radius': 16.8175872687226}, 'confidence': 0.016503679548615976, 'timestamp': 3221.339555, 'diameter_3d': 33.6351745374452, 'ellipse': {'center': [163.10256576398882, 112.52772846383016], 'axes': [82.30388730952868, 144.82011143502714], 'angle': 68.08926191535146}, 'location': [163.10256576398882, 112.52772846383016], 'diameter': 144.82011143502714, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.7153757472459633, 'phi': -2.0615557607462254, 'norm_pos': [0.509695518012465, 0.531134464734041], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.389625,"{'circle_3d': {'center': [4.700226991123216, 1.7202495036006447, 140.59825184101751], 'normal': [0.051917919864900526, -0.3963677778711446, -0.9166226673295794], 'radius': 4.242009146058628}, 'confidence': 0.5451913282671919, 'timestamp': 3221.347955, 'diameter_3d': 8.484018292117256, 'ellipse': {'center': [180.70287400477505, 127.79201729527739], 'axes': [34.393001412486946, 37.438197630281984], 'angle': -77.83287350607142}, 'location': [180.70287400477505, 127.79201729527739], 'diameter': 37.438197630281984, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.1632391488960696, 'phi': -1.5142163311820778, 'norm_pos': [0.564696481264922, 0.46753326126967754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.398155,"{'circle_3d': {'center': [1.9176179651283114, -1.1565238532151119, 142.59380166223193], 'normal': [-0.17996616563467496, -0.6360988909391246, -0.7503268488950453], 'radius': 15.696239081817705}, 'confidence': 0.002645122477334303, 'timestamp': 3221.356355, 'diameter_3d': 31.39247816363541, 'ellipse': {'center': [169.40204942990363, 118.54929290214135], 'axes': [102.57339740396456, 136.8735325208099], 'angle': 75.18623648396957}, 'location': [169.40204942990363, 118.54929290214135], 'diameter': 136.8735325208099, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8813644834662585, 'phi': -1.80619981356567, 'norm_pos': [0.5293814044684488, 0.5060446129077444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.405488,"{'circle_3d': {'center': [4.743471717504761, 1.6736734661032644, 140.62104898730394], 'normal': [0.055521647063362586, -0.4002491143292596, -0.9147229051390452], 'radius': 4.1975493477040295}, 'confidence': 0.2299749113219436, 'timestamp': 3221.364755, 'diameter_3d': 8.395098695408059, 'ellipse': {'center': [180.88900989988812, 127.58260740205924], 'axes': [33.94817064890793, 37.04014428815198], 'angle': -77.43291566522915}, 'location': [180.88900989988812, 127.58260740205924], 'diameter': 37.04014428815198, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.1590076585837426, 'phi': -1.5101729266114419, 'norm_pos': [0.5652781559371504, 0.46840580249141983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.413522,"{'circle_3d': {'center': [2.223273644219957, -1.0620842333293625, 142.44730280172615], 'normal': [-0.15449485904370452, -0.6282289226153124, -0.7625350872705267], 'radius': 15.191414072090247}, 'confidence': 0.010852339175922005, 'timestamp': 3221.373155, 'diameter_3d': 30.382828144180493, 'ellipse': {'center': [170.55774383824922, 118.74932141418014], 'axes': [101.00408670510853, 132.5757941526701], 'angle': 77.32689688256089}, 'location': [170.55774383824922, 118.74932141418014], 'diameter': 132.5757941526701, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.8915215786838651, 'phi': -1.7706972459846482, 'norm_pos': [0.5329929494945288, 0.5052111607742493], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.4258711,"{'circle_3d': {'center': [-0.3014044665283482, 0.6378139905199953, 142.0722022155646], 'normal': [-0.36488470160606346, -0.4865707372945324, -0.7937934694506558], 'radius': 15.6942793849873}, 'confidence': 0.012861142080267687, 'timestamp': 3221.381555, 'diameter_3d': 31.3885587699746, 'ellipse': {'center': [160.88003836820707, 125.7314755654914], 'axes': [109.41902955384413, 137.2905318870381], 'angle': 52.79834942201652}, 'location': [160.88003836820707, 125.7314755654914], 'diameter': 137.2905318870381, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.0626361370307573, 'phi': -2.0016643901105993, 'norm_pos': [0.5027501199006471, 0.47611885181045255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.43346,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.389955, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.4415748,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.398355, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.449291,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.406755, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.4574249,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.415155, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.466605,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.423555, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.473826,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.431955, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.48206,"{'circle_3d': {'center': [-0.5095510580647442, -5.619914904822693, 103.0424282850681], 'normal': [0.3593533855902592, -0.5795315526636576, -0.7314426318803607], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 3221.440355, 'diameter_3d': 2.0, 'ellipse': {'center': [156.9185791014958, 86.20858764651898], 'axes': [8.439294838887736, 12.040115390435037], 'angle': -59.97268676758115}, 'location': [156.9185791014958, 86.20858764651898], 'diameter': 12.040115390435037, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.9526425710980954, 'phi': -1.114137732837215, 'norm_pos': [0.49037055969217436, 0.6407975514728376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.4914188,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.448755, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.4966998,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3221.457155, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.50913,"{'circle_3d': {'center': [0.11353681970997354, 6.022566741359408, 140.2803444626158], 'normal': [-0.33030626108620315, -0.037841341391247674, -0.9431149488630557], 'radius': 14.63104733280644}, 'confidence': 0.017695642077607654, 'timestamp': 3221.465555, 'diameter_3d': 29.26209466561288, 'ellipse': {'center': [162.60595509972848, 146.89110177745263], 'axes': [122.25127490829743, 129.52867145690468], 'angle': -0.5471891016479331}, 'location': [162.60595509972848, 146.89110177745263], 'diameter': 129.52867145690468, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.532945948319643, 'phi': -1.9076751930915012, 'norm_pos': [0.5081436096866515, 0.3879537425939473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.519706,"{'circle_3d': {'center': [-2.308493934236923, 7.260273863272808, 141.46812790016344], 'normal': [-0.532142157248444, 0.06530091876820228, -0.844132995734085], 'radius': 15.002899759391733}, 'confidence': 0.013151589215751446, 'timestamp': 3221.473955, 'diameter_3d': 30.005799518783466, 'ellipse': {'center': [152.99241182538324, 151.53654431216646], 'axes': [109.65558871197342, 131.86506268203735], 'angle': -11.069739017344299}, 'location': [152.99241182538324, 151.53654431216646], 'diameter': 131.86506268203735, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.6361437443163938, 'phi': -2.1332699749952386, 'norm_pos': [0.47810128695432264, 0.3685977320326398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.525215,"{'circle_3d': {'center': [-4.213632327512009, 7.8818804214159215, 143.036925716558], 'normal': [-0.6909036900213678, 0.11710146528012838, -0.7133998443678725], 'radius': 15.55106688763815}, 'confidence': 0.016583922734108806, 'timestamp': 3221.482355, 'diameter_3d': 31.1021337752763, 'ellipse': {'center': [145.26243168265927, 153.74802873339098], 'axes': [92.99631240647811, 135.36116760468263], 'angle': -12.21185689008277}, 'location': [145.26243168265927, 153.74802873339098], 'diameter': 135.36116760468263, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.6881670877420587, 'phi': -2.340176421624729, 'norm_pos': [0.4539450990083102, 0.3593832136108709], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656691.534106,"{'circle_3d': {'center': [-4.453478598982866, 8.082323785517074, 143.31224428334295], 'normal': [-0.7108908793106061, 0.1338050789552245, -0.6904566304691262], 'radius': 16.44156892321399}, 'confidence': 0.02387951690822269, 'timestamp': 3221.490755, 'diameter_3d': 32.88313784642798, 'ellipse': {'center': [144.6328907282226, 154.44924243883847], 'axes': [94.55040369651395, 142.91729152328722], 'angle': -13.093167870503944}, 'location': [144.6328907282226, 154.44924243883847], 'diameter': 142.91729152328722, 'sphere': {'center': [4.07721195274441, 6.47666283805438, 151.59772384897246], 'radius': 12.0}, 'projected_sphere': {'center': [176.67486388661018, 146.48806893429446], 'axes': [98.15450801110994, 98.15450801110994], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3217.164755, 'theta': 1.7050039271329647, 'phi': -2.370775313698603, 'norm_pos': [0.4519777835256956, 0.35646148983817305], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
