,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,min_target_size,error
1631,0.1,5,WALK,HEAD,4,2,SMALL,3.1673000000000116,1.0,0.11716300000000501,0.11716300000000501,4.7490999999999985,2.76626158,2.2576081418858664,1.2757957,
1632,0.1,5,WALK,HEAD,4,3,SMALL,1.1498520000000099,5.0,1.185863999999981,0.2371727999999962,1.5004369999999767,1.9799145500000002,9.70733492916259,0.5308178,
1633,0.1,5,WALK,HEAD,4,4,SMALL,,,,,,1.9799145500000002,,,"('no success frames', 0)"
1634,0.1,5,WALK,HEAD,4,5,SMALL,1.1995450000000005,4.0,0.6350030000000402,0.15875075000001004,1.1995450000000005,1.527903,1.6648845492367155,0.75459224,
1635,0.1,5,WALK,HEAD,4,6,SMALL,3.8525000000000205,2.0,0.2998670000000061,0.14993350000000305,4.46625499999999,3.64722633,6.558479630849824,1.17769325,
1636,0.1,5,WALK,HEAD,4,7,SMALL,0.8175040000000422,6.0,1.7934240000001296,0.2989040000000216,1.434663999999998,5.468914,1.997790744509192,0.46938923,
1637,0.1,5,WALK,HEAD,4,8,SMALL,1.4855670000000032,4.0,1.497515000000078,0.3743787500000195,1.4855670000000032,1.54560363,3.964073673304533,0.263929576,
1638,0.1,5,STAND,HEAD,5,0,LARGE,0.8804999999999836,1.0,0.9866000000000668,0.9866000000000668,0.8804999999999836,1.29558218,6.235754374412699,0.630560458,
1639,0.1,5,STAND,HEAD,5,1,LARGE,0.5810000000000173,7.0,2.7201929999999948,0.38859899999999925,0.5810000000000173,1.45279562,7.142680702906186,0.44936958,
1640,0.1,5,STAND,HEAD,5,2,LARGE,0.598700000000008,2.0,1.1877329999999802,0.5938664999999901,0.7809670000000324,1.9496335999999999,5.668188832339716,0.4702222,
1641,0.1,5,STAND,HEAD,5,3,LARGE,0.9678420000000187,3.0,1.4824169999999413,0.4941389999999804,0.9678420000000187,1.35060167,10.962865712302532,0.19483356200000002,
1642,0.1,5,STAND,HEAD,5,4,LARGE,0.8961180000000013,1.0,1.0009450000000015,1.0009450000000015,0.8961180000000013,1.45360363,9.442700808041735,0.12666881100000002,
1643,0.1,5,STAND,HEAD,5,5,LARGE,1.0812990000000582,1.0,1.0169680000000199,1.0169680000000199,1.0812990000000582,1.4793582,8.863923364204433,0.2289973,
1644,0.1,5,STAND,HEAD,5,6,LARGE,0.6978599999999915,2.0,1.1489830000000438,0.5744915000000219,0.6978599999999915,1.38465631,2.7130654860467884,0.246288359,
1645,0.1,5,STAND,HEAD,5,7,LARGE,0.5652630000000727,2.0,1.2514039999999795,0.6257019999999898,0.5652630000000727,1.2210921,10.636918232377036,0.5619739,
1646,0.1,5,STAND,HEAD,5,8,LARGE,0.833496000000082,3.0,1.902054000000021,0.634018000000007,0.833496000000082,1.48424447,4.324504643974223,0.49456006300000005,
1647,0.1,5,WALK,HEAD,5,0,LARGE,,,,,,5.04783535,,,"('no success dwell', 0)"
1648,0.1,5,WALK,HEAD,5,1,LARGE,1.483001999999999,3.0,0.49881099999998924,0.16627033333332975,1.666533999999956,2.74958229,0.8752649294542483,0.8570652,
1649,0.1,5,WALK,HEAD,5,2,LARGE,2.0973769999999945,4.0,0.9030919999999583,0.22577299999998957,2.0973769999999945,1.23827851,6.4452671856708115,0.7959845,
1650,0.1,5,WALK,HEAD,5,3,LARGE,2.4431000000000154,4.0,0.5376170000000116,0.1344042500000029,2.761045000000024,3.30090761,4.1907301503385685,0.9427382350000001,
1651,0.1,5,WALK,HEAD,5,4,LARGE,3.9182119999999827,1.0,0.5643729999999891,0.5643729999999891,4.133971999999972,2.02235937,7.036096928685393,0.570955157,
1652,0.1,5,WALK,HEAD,5,5,LARGE,1.2321249999999964,3.0,1.1217189999999846,0.3739063333333282,1.5486999999999966,2.0187757,1.2995829836293227,0.492577821,
1653,0.1,5,WALK,HEAD,5,6,LARGE,1.2998959999999897,4.0,1.2692140000000336,0.3173035000000084,1.2998959999999897,1.4432003500000001,2.2525474118001187,0.5834977,
1654,0.1,5,WALK,HEAD,5,7,LARGE,1.7319949999999835,7.0,1.219159000000161,0.17416557142859443,1.7319949999999835,1.2313056,9.79128472693129,0.4265846,
1655,0.1,5,WALK,HEAD,5,8,LARGE,1.1924439999999663,2.0,0.3338489999999865,0.16692449999999326,1.9263439999999719,2.62219143,8.032184137699877,0.7265851999999999,
1656,0.1,5,STAND,HEAD,6,0,SMALL,0.6173469999999952,3.0,1.74990600000001,0.5833020000000033,0.6173469999999952,1.1854770000000001,13.34257427751921,0.378975838,
1657,0.1,5,STAND,HEAD,6,1,SMALL,0.48385800000005474,2.0,1.9023999999999432,0.9511999999999716,0.48385800000005474,1.22445273,8.917909529929053,0.334550232,
1658,0.1,5,STAND,HEAD,6,2,SMALL,0.5498999999999796,2.0,1.3347089999999753,0.6673544999999876,0.8494999999999209,2.06810045,4.989346418824581,0.06255726,
1659,0.1,5,STAND,HEAD,6,3,SMALL,0.8847469999999475,1.0,0.9974530000000641,0.9974530000000641,0.8847469999999475,1.2814583800000001,6.049774131614321,0.159490392,
1660,0.1,5,STAND,HEAD,6,4,SMALL,0.9675389999999879,2.0,1.1368610000000672,0.5684305000000336,0.9675389999999879,1.4236781600000001,5.6113282422495985,0.104678325,
1661,0.1,5,STAND,HEAD,6,5,SMALL,1.9826000000000477,3.0,2.446237999999994,0.8154126666666647,1.9826000000000477,1.356962,8.53986093533644,0.2229358,
1662,0.1,5,STAND,HEAD,6,6,SMALL,0.6318360000000212,3.0,1.5663909999999532,0.5221303333333177,0.8998420000000351,2.62480259,4.4539260019832705,0.22985019999999998,
1663,0.1,5,STAND,HEAD,6,7,SMALL,0.5674999999999955,1.0,0.996216000000004,0.996216000000004,0.8365479999999934,1.50011313,8.608837864398161,0.25868788400000003,
1664,0.1,5,STAND,HEAD,6,8,SMALL,0.5819000000000187,1.0,0.9990999999999985,0.9990999999999985,0.5819000000000187,1.3874799,13.945240479807133,0.523393333,
1665,0.1,5,WALK,HEAD,6,0,SMALL,,,,,,1.3874799,,,"('no success frames', 0)"
1666,0.1,5,WALK,HEAD,6,1,SMALL,,,,,,1.3874799,,,"('no success frames', 0)"
1667,0.1,5,WALK,HEAD,6,2,SMALL,1.0040730000000053,5.0,0.9621480000000133,0.19242960000000267,1.0040730000000053,1.4680712200000001,1.5097117059646303,0.4005627,
1668,0.1,5,WALK,HEAD,6,3,SMALL,1.5196000000000254,2.0,0.150916000000052,0.075458000000026,2.0326670000000036,4.87985754,5.470472965050574,1.4562937,
1669,0.1,5,WALK,HEAD,6,4,SMALL,,,,,,4.87985754,,,"('no success frames', 0)"
1670,0.1,5,WALK,HEAD,6,5,SMALL,1.1331480000000056,3.0,0.501544000000024,0.16718133333334131,2.0007289999999784,1.53442109,8.361984400463525,1.02907586,
1671,0.1,5,WALK,HEAD,6,6,SMALL,1.3684790000000362,4.0,0.5632499999999823,0.14081249999999557,1.3684790000000362,1.601689,1.2193887805584598,0.87424475,
1672,0.1,5,WALK,HEAD,6,7,SMALL,0.7861940000000232,7.0,1.251133999999979,0.17873342857142557,1.516998000000001,3.61649632,8.133850508348235,0.4010509,
1673,0.1,5,WALK,HEAD,6,8,SMALL,1.030858999999964,7.0,0.9675050000000169,0.13821500000000242,1.030858999999964,1.25429416,10.610658684702019,0.34661513600000005,
1674,0.1,5,STAND,HEAD,7,0,LARGE,0.7297680000000355,3.0,2.318304000000012,0.772768000000004,0.7297680000000355,1.39787793,5.133385510133413,0.618656,
1675,0.1,5,STAND,HEAD,7,1,LARGE,0.9177420000000893,4.0,1.3042599999999993,0.3260649999999998,0.9177420000000893,1.4414364100000001,1.5008043331644318,0.673766136,
1676,0.1,5,STAND,HEAD,7,2,LARGE,0.8485110000000304,2.0,1.106010000000083,0.5530050000000415,0.8485110000000304,1.46607029,1.8849269310732186,0.9278841999999999,
1677,0.1,5,STAND,HEAD,7,3,LARGE,1.2469339999998965,3.0,1.3546080000000984,0.4515360000000328,1.2469339999998965,1.39815784,2.398191652793034,0.385629565,
1678,0.1,5,STAND,HEAD,7,4,LARGE,0.9276579999999512,1.0,1.000342000000046,1.000342000000046,0.9276579999999512,1.4276588000000001,8.039237788693361,0.65342,
1679,0.1,5,STAND,HEAD,7,5,LARGE,1.7992000000000417,1.0,1.0172000000000025,1.0172000000000025,1.7992000000000417,1.4679378299999999,4.947692689805681,0.1701742,
1680,0.1,5,STAND,HEAD,7,6,LARGE,1.3279479999999921,1.0,1.0177000000001044,1.0177000000001044,1.3279479999999921,1.4772402,1.4931073776718646,0.374822527,
1681,0.1,5,STAND,HEAD,7,7,LARGE,0.846243999999956,3.0,1.164256000000023,0.388085333333341,0.846243999999956,1.59090066,2.267622972007082,0.230699912,
1682,0.1,5,STAND,HEAD,7,8,LARGE,0.9995999999999867,1.0,0.9854129999999941,0.9854129999999941,1.5507489999999962,2.75150371,3.517779943082484,0.845804,
1683,0.1,5,WALK,HEAD,7,0,LARGE,1.730256000000054,3.0,0.9012529999998833,0.3004176666666278,1.730256000000054,1.38536274,2.451286897546687,0.3846134,
1684,0.1,5,WALK,HEAD,7,1,LARGE,1.8340999999999212,5.0,0.8658120000000054,0.17316240000000108,1.8340999999999212,1.432175,8.179817069833096,0.731416762,
1685,0.1,5,WALK,HEAD,7,2,LARGE,3.5330580000000396,1.0,0.1664419999999609,0.1664419999999609,3.5330580000000396,1.19730294,3.946183617989805,0.9924868,
1686,0.1,5,WALK,HEAD,7,3,LARGE,1.9335329999999544,2.0,0.23483199999998305,0.11741599999999153,1.9335329999999544,1.49095356,4.278837590784624,1.01702583,
1687,0.1,5,WALK,HEAD,7,4,LARGE,1.7665099999999825,2.0,0.36667099999999664,0.18333549999999832,1.7665099999999825,1.48332131,4.292386130408667,1.0379746,
1688,0.1,5,WALK,HEAD,7,5,LARGE,,,,,,2.47922945,,,"('no success dwell', 0)"
1689,0.1,5,WALK,HEAD,7,6,LARGE,2.2304000000000315,3.0,0.31853399999999965,0.10617799999999988,2.2304000000000315,1.4858257799999999,2.6705854887358176,1.28389931,
1690,0.1,5,WALK,HEAD,7,7,LARGE,2.0873109999999997,1.0,0.0998000000000161,0.0998000000000161,3.350340000000017,2.2911493800000002,4.763193722108272,1.44618034,
1691,0.1,5,WALK,HEAD,7,8,LARGE,3.018066000000033,1.0,0.11741800000004332,0.11741800000004332,3.050428000000011,1.51762211,1.582324542740359,1.3556633,
1692,0.1,5,STAND,HEAD,8,0,SMALL,0.6807900000000018,1.0,0.9830299999999852,0.9830299999999852,0.6807900000000018,1.42615008,3.989834145890638,0.8209145670000001,
1693,0.1,5,STAND,HEAD,8,1,SMALL,0.6146900000001096,1.0,0.9872399999999288,0.9872399999999288,0.6146900000001096,1.42285323,13.269413664098671,0.19281451400000002,
1694,0.1,5,STAND,HEAD,8,2,SMALL,0.8984609999999975,2.0,1.2170999999999594,0.6085499999999797,0.8984609999999975,1.32189834,6.707032381052862,0.4201138,
1695,0.1,5,STAND,HEAD,8,3,SMALL,0.9343000000000075,2.0,1.149868999999967,0.5749344999999835,0.9343000000000075,1.2430104,2.7869154752987075,0.3921704,
1696,0.1,5,STAND,HEAD,8,4,SMALL,1.7995999999999412,1.0,0.9987509999999702,0.9987509999999702,1.7995999999999412,1.30611229,5.343206341719962,0.31651786,
1697,0.1,5,STAND,HEAD,8,5,SMALL,0.7478699999999208,1.0,0.986810000000105,0.986810000000105,0.7478699999999208,1.34479356,13.920530263387676,0.42428493500000003,
1698,0.1,5,STAND,HEAD,8,6,SMALL,0.7504299999999375,2.0,1.782289999999989,0.8911449999999945,0.7504299999999375,1.35739446,4.251988349091321,0.12194655800000001,
1699,0.1,5,STAND,HEAD,8,7,SMALL,0.5659530000000359,2.0,1.0992989999999736,0.5496494999999868,0.5659530000000359,1.44062173,3.845814981354868,0.35772746800000005,
1700,0.1,5,STAND,HEAD,8,8,SMALL,0.7697580000000244,1.0,0.9995000000000118,0.9995000000000118,0.7697580000000244,1.34566641,6.188172238743426,0.571640134,
1701,0.1,5,WALK,HEAD,8,0,SMALL,0.9846499999999878,4.0,0.6676469999999881,0.16691174999999703,1.4003000000000156,3.45706034,2.8075657787194124,0.367973447,
1702,0.1,5,WALK,HEAD,8,1,SMALL,1.200399999999945,4.0,0.8168719999999894,0.20421799999999735,1.4851429999999937,1.851289,5.256217339660153,0.8629808999999999,
1703,0.1,5,WALK,HEAD,8,2,SMALL,1.6335000000000264,2.0,0.2954330000000027,0.14771650000000136,3.934900000000084,2.11673832,2.533173483776958,1.01914,
1704,0.1,5,WALK,HEAD,8,3,SMALL,0.951061999999979,6.0,1.7646899999998595,0.2941149999999766,0.951061999999979,1.19107616,1.71922706944489,0.6702720520000001,
1705,0.1,5,WALK,HEAD,8,4,SMALL,0.8997399999999516,3.0,0.582253000000037,0.19408433333334565,1.267659999999978,2.27279472,0.9291291187774986,0.6821363570000001,
1706,0.1,5,WALK,HEAD,8,5,SMALL,1.213799999999992,2.0,0.15116199999999935,0.07558099999999968,1.213799999999992,1.63482392,8.63914441026175,1.36041856,
1707,0.1,5,WALK,HEAD,8,6,SMALL,,,,,,1.61301172,,,"('no success dwell', 0)"
1708,0.1,5,WALK,HEAD,8,7,SMALL,0.8491319999999405,2.0,0.2825399999999263,0.14126999999996315,2.0839320000000043,2.06393218,3.6718983543669004,1.0631206,
1709,0.1,5,WALK,HEAD,8,8,SMALL,1.5164999999999509,5.0,0.8870239999999967,0.17740479999999934,1.5164999999999509,2.6393044,8.303511498726401,0.6783969400000001,
1710,0.1,5,STAND,HEAD,9,0,LARGE,0.5642100000000028,2.0,1.1158399999999347,0.5579199999999673,0.5642100000000028,1.35984313,4.264381763608479,0.30582794500000005,
1711,0.1,5,STAND,HEAD,9,1,LARGE,1.0152499999999236,1.0,0.9986700000001747,0.9986700000001747,1.0152499999999236,1.43585944,5.193153912103252,0.325658858,
1712,0.1,5,STAND,HEAD,9,2,LARGE,0.8490000000001601,2.0,1.2995599999999286,0.6497799999999643,0.8490000000001601,1.49802446,1.9362225251055927,0.243089661,
1713,0.1,5,STAND,HEAD,9,3,LARGE,1.0508499999999685,2.0,1.4304800000001023,0.7152400000000512,1.0508499999999685,1.41028214,4.612211995686777,0.13847641600000002,
1714,0.1,5,STAND,HEAD,9,4,LARGE,1.2505499999999756,2.0,1.58141999999998,0.79070999999999,1.2505499999999756,1.47803473,3.518248442346406,0.135620937,
1715,0.1,5,STAND,HEAD,9,5,LARGE,1.6506399999998393,3.0,1.2326599999998962,0.41088666666663204,1.6506399999998393,1.32854319,3.819646439062547,0.15576636800000002,
1716,0.1,5,STAND,HEAD,9,6,LARGE,1.3319099999998798,2.0,1.9028000000000702,0.9514000000000351,1.3319099999998798,1.41954851,2.7400949006687267,0.3019647,
1717,0.1,5,STAND,HEAD,9,7,LARGE,1.1004700000000867,1.0,1.132190000000037,1.132190000000037,1.1004700000000867,1.39057934,2.076220694482322,0.403967679,
1718,0.1,5,STAND,HEAD,9,8,LARGE,1.2207599999999275,3.0,1.6837200000001076,0.5612400000000358,1.2207599999999275,1.40374517,8.287940419991644,0.6348901,
1719,0.1,5,WALK,HEAD,9,0,LARGE,1.5003679999999804,4.0,1.101032000000032,0.275258000000008,1.5003679999999804,1.0912776,8.763406807233412,0.30261197700000003,
1720,0.1,5,WALK,HEAD,9,1,LARGE,1.5156560000000354,5.0,1.1016779999999926,0.22033559999999852,1.5156560000000354,1.47365916,8.333509474469539,0.7972127,
1721,0.1,5,WALK,HEAD,9,2,LARGE,0.8333999999999833,2.0,0.5335199999999531,0.26675999999997657,3.6512500000000045,3.2074163,2.256188142503247,0.9208986,
1722,0.1,5,WALK,HEAD,9,3,LARGE,1.5498000000000047,3.0,0.41663200000004963,0.13887733333334987,2.4326999999999543,2.8612232200000003,5.395761817057611,0.6611602,
1723,0.1,5,WALK,HEAD,9,4,LARGE,1.5812990000000582,6.0,1.008436999999958,0.16807283333332634,2.167601999999988,2.39310122,1.3150504577703266,0.6638185,
1724,0.1,5,WALK,HEAD,9,5,LARGE,1.33400000000006,5.0,0.7488989999998239,0.14977979999996477,1.33400000000006,1.49632525,7.846830445142186,0.448933929,
1725,0.1,5,WALK,HEAD,9,6,LARGE,1.0692999999999984,4.0,0.5709070000000338,0.14272675000000845,1.2488590000000386,2.520958,5.20786335203099,0.9091366999999999,
1726,0.1,5,WALK,HEAD,9,7,LARGE,0.7961999999999989,3.0,0.2860099999999193,0.09533666666663976,1.4475359999999,3.55429554,5.008896665459555,0.966515958,
1727,0.1,5,WALK,HEAD,9,8,LARGE,1.0662609999999404,5.0,1.583737000000042,0.3167474000000084,1.0662609999999404,1.3047632,13.139083520080026,0.443231523,
1728,0.1,5,STAND,EYE,4,0,SMALL,0.6289309999999659,1.0,0.9850999999999885,0.9850999999999885,0.6289309999999659,0.290066361,23.67756921734728,0.15825878100000002,
1729,0.1,5,STAND,EYE,4,1,SMALL,0.3830000000000382,1.0,0.984299999999962,0.984299999999962,0.3830000000000382,1.3482815,5.252295991527627,0.715731859,
1730,0.1,5,STAND,EYE,4,2,SMALL,0.24974700000007033,1.0,0.9998169999998936,0.9998169999998936,0.24974700000007033,0.8952555999999999,54.338801532921174,0.6717301,
1731,0.1,5,STAND,EYE,4,3,SMALL,0.5312000000000126,1.0,0.9886680000000752,0.9886680000000752,0.5312000000000126,0.38866207,17.66779109291961,0.3006659,
1732,0.1,5,STAND,EYE,4,4,SMALL,0.4155000000000655,1.0,0.9837999999999738,0.9837999999999738,0.4155000000000655,1.33910656,17.482359293630548,0.325658858,
1733,0.1,5,STAND,EYE,4,5,SMALL,0.815003000000047,2.0,1.6031510000000253,0.8015755000000127,0.815003000000047,0.8793776630000001,5.675338197045595,0.142652526,
1734,0.1,5,STAND,EYE,4,6,SMALL,0.815136999999936,5.0,2.4365810000000465,0.4873162000000093,0.815136999999936,1.01007545,6.716814756362965,0.280463368,
1735,0.1,5,STAND,EYE,4,7,SMALL,0.40096299999993334,1.0,0.9320370000000366,0.9320370000000366,0.40096299999993334,1.07283163,82.9888054198786,0.269069165,
1736,0.1,5,STAND,EYE,4,8,SMALL,0.6334839999999531,1.0,0.9836510000000089,0.9836510000000089,0.6334839999999531,1.1010958,8.048178545108753,0.312160462,
1737,0.1,5,WALK,EYE,4,0,SMALL,1.5491630000000214,5.0,0.7312449999998876,0.1462489999999775,1.9159840000000372,4.260575,4.973048292466282,0.6584911999999999,
1738,0.1,5,WALK,EYE,4,1,SMALL,1.4343999999999824,2.0,0.2141529999999534,0.1070764999999767,4.702699999999993,2.561702,14.121407682842337,1.44658613,
1739,0.1,5,WALK,EYE,4,2,SMALL,1.1821465000000373,7.0,0.8717934999999741,0.12454192857142488,1.1821465000000373,1.4158002812500001,1.7790716735347438,0.8471909999999999,
1740,0.1,5,WALK,EYE,4,3,SMALL,,,,,,2.207885,,,"('no success dwell', 0)"
1741,0.1,5,WALK,EYE,4,4,SMALL,0.999953000000005,4.0,0.6660240000001068,0.1665060000000267,1.4831379999999967,2.19329882,4.1332885328041025,0.9170657999999999,
1742,0.1,5,WALK,EYE,4,5,SMALL,0.9992060000000151,2.0,0.21458699999999453,0.10729349999999727,1.2999260000000277,1.61228371,7.636926365657838,1.14534652,
1743,0.1,5,WALK,EYE,4,6,SMALL,3.3810419999999795,2.0,0.18420500000007678,0.09210250000003839,4.063506999999959,2.0466013,2.1448925644223666,1.29739332,
1744,0.1,5,WALK,EYE,4,7,SMALL,2.166634999999985,3.0,0.6493279999999686,0.2164426666666562,3.032318000000032,3.3041340533333337,11.51189826669453,0.5699261,
1745,0.1,5,WALK,EYE,4,8,SMALL,1.9331399999999803,3.0,0.5187369999999873,0.17291233333332912,3.1149639999999863,2.891305,7.64194943826499,0.9689424630000001,
1746,0.1,5,STAND,EYE,5,0,LARGE,0.5991820000000416,3.0,2.3820159999999078,0.7940053333333026,0.5991820000000416,1.35825908,5.696739196578165,0.8093922,
1747,0.1,5,STAND,EYE,5,1,LARGE,0.5818309999999656,2.0,1.0558240000000296,0.5279120000000148,0.5818309999999656,1.6826064600000001,24.588402203463765,0.4265846,
1748,0.1,5,STAND,EYE,5,2,LARGE,0.5696480000000292,3.0,2.314094999999952,0.771364999999984,0.5696480000000292,1.25179541,12.96087754026325,0.325658858,
1749,0.1,5,STAND,EYE,5,3,LARGE,0.7664999999999509,1.0,0.9989430000000539,0.9989430000000539,0.7664999999999509,1.40819907,12.512056093524015,0.13847641600000002,
1750,0.1,5,STAND,EYE,5,4,LARGE,0.7510359999999991,1.0,1.3508000000000493,1.3508000000000493,0.7510359999999991,1.45709968,48.79642931255506,0.5410408999999999,
1751,0.1,5,STAND,EYE,5,5,LARGE,0.7330999999999221,1.0,0.9856419999999844,0.9856419999999844,0.7330999999999221,1.22333348,10.14264432657467,0.21579998700000003,
1752,0.1,5,STAND,EYE,5,6,LARGE,0.6698999999999842,1.0,0.9328689999999824,0.9328689999999824,0.6698999999999842,1.14841783,27.64433406453281,0.41127344366666674,
1753,0.1,5,STAND,EYE,5,7,LARGE,0.681824000000006,1.0,0.982605000000035,0.982605000000035,0.681824000000006,1.39829779,7.942853378655279,0.42474585800000003,
1754,0.1,5,STAND,EYE,5,8,LARGE,0.665233000000007,1.0,0.986900000000042,0.986900000000042,0.665233000000007,1.2929422955555552,6.550403566711963,0.3566318,
1755,0.1,5,WALK,EYE,5,0,LARGE,,,,,,2.17609835,,,"('no success dwell', 0)"
1756,0.1,5,WALK,EYE,5,1,LARGE,2.4168370000000436,1.0,0.18321800000001076,0.18321800000001076,3.165537000000029,3.42136645,10.779385539387576,0.7710097,
1757,0.1,5,WALK,EYE,5,2,LARGE,0.7658999999999878,5.0,0.6552829999999972,0.13105659999999944,1.2837170000000242,3.45796633,16.137057377631834,0.8497277999999999,
1758,0.1,5,WALK,EYE,5,3,LARGE,1.250518999999997,1.0,0.08319000000000187,0.08319000000000187,1.250518999999997,1.29633713,4.3542509340495075,1.29633713,
1759,0.1,5,WALK,EYE,5,4,LARGE,2.085236000000009,5.0,0.5516780000000381,0.11033560000000761,2.085236000000009,1.3957765100000001,3.9386592466338026,0.968740463,
1760,0.1,5,WALK,EYE,5,5,LARGE,2.2846000000000117,4.0,0.5179892499999639,0.12949731249999097,2.7163590000000113,4.441399,5.100705692700294,0.9305928505000001,
1761,0.1,5,WALK,EYE,5,6,LARGE,1.199164000000053,3.0,0.5148337272727459,0.17161124242424863,1.7997302727272726,2.8681931499999997,4.249895502570271,0.9348794699999999,
1762,0.1,5,WALK,EYE,5,7,LARGE,0.9676729999999907,5.0,0.6701339999999618,0.13402679999999237,1.0832429999999817,2.88011217,0.9019584528575557,0.6985758999999999,
1763,0.1,5,WALK,EYE,5,8,LARGE,3.8168249999999944,1.0,0.08490000000000464,0.08490000000000464,4.717255000000023,5.016689,11.909853134588735,1.39395261,
1764,0.1,5,STAND,EYE,6,0,SMALL,0.5007000000000517,2.0,1.3452330000000075,0.6726165000000037,0.6025000000000773,1.5121965400000001,5.448614377707507,0.6932335,
1765,0.1,5,STAND,EYE,6,1,SMALL,0.5341540000000577,2.0,1.6838770255755078,0.8419385127877539,0.5341540000000577,1.17419875,8.269085176298349,0.24147443500000002,
1766,0.1,5,STAND,EYE,6,2,SMALL,0.3683680000000322,1.0,0.9983320000000049,0.9983320000000049,0.3683680000000322,1.3479912299999999,18.21043056261624,0.5151028630000001,
1767,0.1,5,STAND,EYE,6,3,SMALL,0.3961620000000039,1.0,0.9841999999999871,0.9841999999999871,0.3961620000000039,0.6655846999999999,46.66174125508615,0.32081607,
1768,0.1,5,STAND,EYE,6,4,SMALL,0.8210640000000922,1.0,0.9972999999999956,0.9972999999999956,0.8210640000000922,1.00988173,8.649301387532276,0.37794175700000004,
1769,0.1,5,STAND,EYE,6,5,SMALL,1.3652000000000726,3.0,2.0516529999999875,0.6838843333333292,1.3652000000000726,1.3071606199999999,1.565333500555534,0.165511,
1770,0.1,5,STAND,EYE,6,6,SMALL,0.4339999999999691,2.0,1.7023000000000366,0.8511500000000183,0.4339999999999691,1.483717,9.096819520077778,0.333964825,
1771,0.1,5,STAND,EYE,6,7,SMALL,0.4996959999999717,3.0,1.5516659999999547,0.5172219999999849,0.4996959999999717,1.52879918,1.1410358976578008,0.4265846,
1772,0.1,5,STAND,EYE,6,8,SMALL,0.4148000000000138,2.0,1.1317999999998847,0.5658999999999423,0.4148000000000138,1.47803473,3.213332252549703,0.5286014,
1773,0.1,5,WALK,EYE,6,0,SMALL,1.819121999999993,2.0,0.34662099999997054,0.17331049999998527,4.269379000000015,2.89536428,6.051628756535251,0.9689424630000001,
1774,0.1,5,WALK,EYE,6,1,SMALL,4.38250000000005,2.0,0.1495729999999753,0.07478649999998765,4.38250000000005,1.81520665,0.9393324632712506,1.2521081,
1775,0.1,5,WALK,EYE,6,2,SMALL,0.6006169999999997,6.0,1.3477874444444828,0.22463124074074714,0.6006169999999997,1.34784591,15.526898059188566,0.73807466,
1776,0.1,5,WALK,EYE,6,3,SMALL,,,,,,1.34784591,,,"('no success frames', 0)"
1777,0.1,5,WALK,EYE,6,4,SMALL,1.41769400000004,7.0,1.5627086666665315,0.22324409523807592,1.41769400000004,0.358819753,21.971777610265335,0.253337771,
1778,0.1,5,WALK,EYE,6,5,SMALL,0.9500729999999749,3.0,0.4822429999999258,0.16074766666664195,0.9500729999999749,1.1994257,4.316329802223469,0.6792617440000001,
1779,0.1,5,WALK,EYE,6,6,SMALL,0.8168029999999931,8.0,1.165171999999984,0.145646499999998,0.8670650000000251,2.56139636,4.145502333015945,0.676374853,
1780,0.1,5,WALK,EYE,6,7,SMALL,0.23306300000001556,3.0,0.23341199999998707,0.0778039999999957,2.8349420000000123,3.21820188,5.6202344278832745,1.34784591,
1781,0.1,5,WALK,EYE,6,8,SMALL,,,,,,,,,jump
1782,0.1,5,STAND,EYE,7,0,LARGE,0.484766000000036,1.0,0.9855000000000018,0.9855000000000018,0.484766000000036,1.40847707,7.360001790816329,0.148037523,
1783,0.1,5,STAND,EYE,7,1,LARGE,0.48445600000002287,1.0,0.9852999999999383,0.9852999999999383,0.48445600000002287,0.9257729,50.146070235411536,0.5931430999999999,
1784,0.1,5,STAND,EYE,7,2,LARGE,0.4999000000000251,2.0,1.4351570000000038,0.7175785000000019,0.4999000000000251,1.43654072,25.95416647790718,0.8115650999999999,
1785,0.1,5,STAND,EYE,7,3,LARGE,0.4678000000000111,1.0,0.9490449999999555,0.9490449999999555,0.4678000000000111,0.907628834,19.136950256125523,0.7991739,
1786,0.1,5,STAND,EYE,7,4,LARGE,0.72950000000003,2.0,1.2724530000000414,0.6362265000000207,0.72950000000003,1.4012336699999999,5.404627842956638,0.499285281,
1787,0.1,5,STAND,EYE,7,5,LARGE,0.7328410000000076,1.0,0.9992069999999558,0.9992069999999558,0.7328410000000076,1.4216147700000001,2.7984567905696305,0.18557488900000002,
1788,0.1,5,STAND,EYE,7,6,LARGE,0.5144559999999956,1.0,0.9504490000000487,0.9504490000000487,0.5144559999999956,1.23748815,12.144840210280082,0.280463368,
1789,0.1,5,STAND,EYE,7,7,LARGE,0.4983479999999645,1.0,0.9514520000000175,0.9514520000000175,0.4983479999999645,0.534857333,23.710585881181455,0.534857333,
1790,0.1,5,STAND,EYE,7,8,LARGE,0.7474489999999605,1.0,1.050952000000052,1.050952000000052,0.7474489999999605,1.48569417,1.5700644598563909,0.1701742,
1791,0.1,5,WALK,EYE,7,0,LARGE,,,,,,2.355594,,,"('no success dwell', 0)"
1792,0.1,5,WALK,EYE,7,1,LARGE,1.6821600000000103,1.0,0.250396999999964,0.250396999999964,3.133301000000017,2.96583533,4.476222269813472,0.6632286310000001,
