eye_packets,817
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955230.630615,"{'circle_3d': {'center': [-6.517378995611548, 9.531226637570303, 69.6399018907416], 'normal': [0.0026680951329142544, 0.5510449789168563, -0.8344712772042445], 'radius': 3.0160920880003457}, 'confidence': 0.994197190668377, 'timestamp': 726.22946, 'diameter_3d': 6.032184176000691, 'ellipse': {'center': [101.94049451555517, 204.36924717230013], 'axes': [40.672555844737964, 53.88908269393361], 'angle': -85.0279449002584}, 'location': [101.94049451555517, 204.36924717230013], 'diameter': 53.88908269393361, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.627442870715611, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.154412305945707, 'phi': -1.567598989614042, 'norm_pos': [0.31856404536110994, 0.1484614701154161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.846498,"{'circle_3d': {'center': [-6.865863336522266, 9.476160196382052, 69.60868826059117], 'normal': [-0.026372266609645582, 0.5464561088178354, -0.8370724130501136], 'radius': 2.993882673333894}, 'confidence': 0.9973379387290086, 'timestamp': 726.44786, 'diameter_3d': 5.987765346667788, 'ellipse': {'center': [98.83766180410066, 203.92537337433544], 'axes': [40.43930127536644, 53.50596592201064], 'angle': -82.12767885067078}, 'location': [98.83766180410066, 203.92537337433544], 'diameter': 53.50596592201064, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6316905257376937, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1489231201318906, 'phi': -1.6022912677299226, 'norm_pos': [0.3088676931378146, 0.15031094427360236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.850969,"{'circle_3d': {'center': [-6.879241645553693, 9.482992624948336, 69.61358250775203], 'normal': [-0.027487125695597785, 0.5470254778650258, -0.8366645591200421], 'radius': 2.972180696776539}, 'confidence': 0.9978434241507614, 'timestamp': 726.45626, 'diameter_3d': 5.944361393553078, 'ellipse': {'center': [98.72383826237203, 203.98711601704224], 'axes': [40.10905659661658, 53.1138564772786], 'angle': -82.0296782004229}, 'location': [98.72383826237203, 203.98711601704224], 'diameter': 53.1138564772786, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6321323992801053, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.149603124630543, 'phi': -1.6036377356141402, 'norm_pos': [0.3085119945699126, 0.15005368326232404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.861069,"{'circle_3d': {'center': [-6.893768200284653, 9.487590900979175, 69.61707835335908], 'normal': [-0.028697671923177896, 0.5474086675342622, -0.8363732386527879], 'radius': 2.9893670450129086}, 'confidence': 0.9977082693271349, 'timestamp': 726.46466, 'diameter_3d': 5.978734090025817, 'ellipse': {'center': [98.598480759283, 204.01831628702826], 'axes': [40.31290227364523, 53.41810991849369], 'angle': -81.91911633735002}, 'location': [98.598480759283, 204.01831628702826], 'diameter': 53.41810991849369, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6327469329875823, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.150060942937232, 'phi': -1.6050949108113277, 'norm_pos': [0.3081202523727594, 0.14992368213738227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.8663301,"{'circle_3d': {'center': [-6.9189752966626274, 9.492624437422446, 69.62127151676745], 'normal': [-0.030798263288009057, 0.5478281289045348, -0.8360238083687562], 'radius': 2.990331460719246}, 'confidence': 0.9973291703090402, 'timestamp': 726.47306, 'diameter_3d': 5.980662921438492, 'ellipse': {'center': [98.37950701951254, 204.0577324722229], 'axes': [40.28894577094452, 53.4314787669079], 'angle': -81.72337434298413}, 'location': [98.37950701951254, 204.0577324722229], 'diameter': 53.4314787669079, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6332326258681187, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.15056225432788, 'phi': -1.607618654220751, 'norm_pos': [0.3074359594359767, 0.1497594480324046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.879572,"{'circle_3d': {'center': [-6.936630116527259, 9.486308142681278, 69.61780109550196], 'normal': [-0.03226949827672835, 0.5473017710094374, -0.8363130101408812], 'radius': 2.9993009167735667}, 'confidence': 0.9975492663462615, 'timestamp': 726.48146, 'diameter_3d': 5.998601833547133, 'ellipse': {'center': [98.22056942765539, 204.0029986446977], 'axes': [40.42575965064188, 53.59394919685004], 'angle': -81.57125604039425}, 'location': [98.22056942765539, 204.0029986446977], 'diameter': 53.59394919685004, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6335287529295797, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1499332138476297, 'phi': -1.6093626261564755, 'norm_pos': [0.3069392794614231, 0.14998750564709296], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.885788,"{'circle_3d': {'center': [-6.943264175250521, 9.492998825383388, 69.62244110021174], 'normal': [-0.032822336503666866, 0.54785932790128, -0.8359263430817321], 'radius': 2.997531526482115}, 'confidence': 0.9969039321211184, 'timestamp': 726.48986, 'diameter_3d': 5.99506305296423, 'ellipse': {'center': [98.16602580081124, 204.05741848952457], 'axes': [40.369082109185975, 53.5586249534071], 'angle': -81.52822268012397}, 'location': [98.16602580081124, 204.05741848952457], 'diameter': 53.5586249534071, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6336775127016692, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.150599547797785, 'phi': -1.6100407947340962, 'norm_pos': [0.3067688306275351, 0.1497607562936476], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.895902,"{'circle_3d': {'center': [-6.94967247125598, 9.509211230823592, 69.63333926662385], 'normal': [-0.033356361170788426, 0.5492103616879638, -0.8350181625473904], 'radius': 2.9906056003294847}, 'confidence': 0.9968488919966366, 'timestamp': 726.49826, 'diameter_3d': 5.9812112006589695, 'ellipse': {'center': [98.11893601580216, 204.19049009400484], 'axes': [40.20239930230978, 53.42642430795254], 'angle': -81.50199658830476}, 'location': [98.11893601580216, 204.19049009400484], 'diameter': 53.42642430795254, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6335331513708464, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1522153705122635, 'phi': -1.6107219677020652, 'norm_pos': [0.30662167504938176, 0.14920629127497986], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.903736,"{'circle_3d': {'center': [-6.9809809609610305, 9.501008832008386, 69.62924814378813], 'normal': [-0.03596540197954267, 0.5485268284533632, -0.835359089450366], 'radius': 3.0029512814004136}, 'confidence': 0.9967453361602066, 'timestamp': 726.50666, 'diameter_3d': 6.005902562800827, 'ellipse': {'center': [97.83893197917224, 204.1187345830434], 'axes': [40.38319844422091, 53.649291394118], 'angle': -81.23753306455413}, 'location': [97.83893197917224, 204.1187345830434], 'diameter': 53.649291394118, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6337906477546729, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.151397657618501, 'phi': -1.6138235768883924, 'norm_pos': [0.3057466624349133, 0.1495052725706525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.9122372,"{'circle_3d': {'center': [-6.993464265724482, 9.481601395874872, 69.61707592675674], 'normal': [-0.03700567737649692, 0.5469095421089037, -0.8363734408696487], 'radius': 2.980248625461472}, 'confidence': 0.9970011851916797, 'timestamp': 726.51506, 'diameter_3d': 5.960497250922944, 'ellipse': {'center': [97.71804980438336, 203.96832871634126], 'axes': [40.15168175380049, 53.25223247504024], 'angle': -81.10611139263162}, 'location': [97.71804980438336, 203.96832871634126], 'diameter': 53.25223247504024, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6341076749988739, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.14946463663524, 'phi': -1.615012888168609, 'norm_pos': [0.305368905638698, 0.1501319636819114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.921647,"{'circle_3d': {'center': [-6.975395121146597, 9.50257215801188, 69.63003589727617], 'normal': [-0.03549991532833989, 0.548657105620321, -0.8352934433263632], 'radius': 2.9806549041239983}, 'confidence': 0.9975844451348707, 'timestamp': 726.52346, 'diameter_3d': 5.9613098082479965, 'ellipse': {'center': [97.88894777787092, 204.13877184407983], 'axes': [40.0800568868615, 53.25029982169579], 'angle': -81.28497692558958}, 'location': [97.88894777787092, 204.13877184407983], 'diameter': 53.25029982169579, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.634470688614297, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1515534747353096, 'phi': -1.6132706990120806, 'norm_pos': [0.30590296180584664, 0.14942178398300077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.9286048,"{'circle_3d': {'center': [-7.000854995547718, 9.518372584300506, 69.64154774640356], 'normal': [-0.03762157152843333, 0.5499738078110399, -0.8343341225657478], 'radius': 2.9832639192596337}, 'confidence': 0.9970737558226456, 'timestamp': 726.53186, 'diameter_3d': 5.9665278385192675, 'ellipse': {'center': [97.6742241932557, 204.26444522577893], 'axes': [40.03085343153453, 53.2875743707786], 'angle': -81.10612699754815}, 'location': [97.6742241932557, 204.26444522577893], 'diameter': 53.2875743707786, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6345526674852886, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.153129203280764, 'phi': -1.6158575359348368, 'norm_pos': [0.30523195060392405, 0.1488981448925878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.935485,"{'circle_3d': {'center': [-7.03262342000462, 9.528169614123144, 69.64949656562779], 'normal': [-0.04026894023317504, 0.5507902269629263, -0.8336717209637287], 'radius': 3.002023825796577}, 'confidence': 0.9964550812068844, 'timestamp': 726.54026, 'diameter_3d': 6.004047651593154, 'ellipse': {'center': [97.40078620285914, 204.33594991388566], 'axes': [40.218888615298425, 53.61594676737734], 'angle': -80.8680373612696}, 'location': [97.40078620285914, 204.33594991388566], 'diameter': 53.61594676737734, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6345084149092406, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1541070527994655, 'phi': -1.6190619265717008, 'norm_pos': [0.3043774568839348, 0.14860020869214308], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.945975,"{'circle_3d': {'center': [-7.0168062202426515, 9.520319599389776, 69.6435635412659], 'normal': [-0.03895084025301109, 0.550136059068479, -0.834166139660552], 'radius': 3.0043315840253286}, 'confidence': 0.9959363573225728, 'timestamp': 726.54866, 'diameter_3d': 6.008663168050657, 'ellipse': {'center': [97.5351972059205, 204.2726191053075], 'axes': [40.2945963859556, 53.66212170259547], 'angle': -80.98156867297435}, 'location': [97.5351972059205, 204.2726191053075], 'diameter': 53.66212170259547, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.634422948447344, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.153323486271743, 'phi': -1.6174567777596731, 'norm_pos': [0.30479749126850153, 0.14886408706121868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.949684,"{'circle_3d': {'center': [-7.06587496272125, 9.51034884055513, 69.6394051133004], 'normal': [-0.04303990212622761, 0.5493051624989252, -0.834512675324344], 'radius': 3.008385464177374}, 'confidence': 0.995749788660568, 'timestamp': 726.55706, 'diameter_3d': 6.016770928354748, 'ellipse': {'center': [97.09839761224481, 204.18799446593584], 'axes': [40.35739705940472, 53.73629137787949], 'angle': -80.57285111773416}, 'location': [97.09839761224481, 204.18799446593584], 'diameter': 53.73629137787949, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6343014392294788, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.152328815701616, 'phi': -1.6223255636500375, 'norm_pos': [0.30343249253826504, 0.14921668972526736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.964227,"{'circle_3d': {'center': [-7.044384218249963, 9.5155020900045, 69.64171342975213], 'normal': [-0.04124900675362032, 0.5497345999530393, -0.8343203156200332], 'radius': 2.9905162691366947}, 'confidence': 0.9960191669143539, 'timestamp': 726.56546, 'diameter_3d': 5.981032538273389, 'ellipse': {'center': [97.29009056725604, 204.23660293181152], 'axes': [40.11059832792182, 53.41581389410803], 'angle': -80.75324783861868}, 'location': [97.29009056725604, 204.23660293181152], 'diameter': 53.41581389410803, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6346335602726461, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.152842816199434, 'phi': -1.6201963549872158, 'norm_pos': [0.30403153302267516, 0.14901415445078536], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.9753458,"{'circle_3d': {'center': [-7.069012727759567, 9.526778719958726, 69.65040166640946], 'normal': [-0.04330138254608739, 0.5506743191158915, -0.8335962958985882], 'radius': 3.0081603650559705}, 'confidence': 0.9959177814933678, 'timestamp': 726.57386, 'diameter_3d': 6.016320730111941, 'ellipse': {'center': [97.08041257784475, 204.3206810791385], 'axes': [40.2813549260216, 53.723869904476274], 'angle': -80.5754429892129}, 'location': [97.08041257784475, 204.3206810791385], 'diameter': 53.723869904476274, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6345140866132803, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1539681881136183, 'phi': -1.6226949482609703, 'norm_pos': [0.3033762893057649, 0.14866382883692297], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.979244,"{'circle_3d': {'center': [-7.083717550512644, 9.540258600059563, 69.66009491810199], 'normal': [-0.044526784442177114, 0.551797642457628, -0.8327885249242113], 'radius': 3.0034329324551923}, 'confidence': 0.9958135655293546, 'timestamp': 726.58226, 'diameter_3d': 6.0068658649103845, 'ellipse': {'center': [96.9591795479476, 204.4302147960351], 'axes': [40.14920821114667, 53.631656905805585], 'angle': -80.4811307299749}, 'location': [96.9591795479476, 204.4302147960351], 'diameter': 53.631656905805585, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6342203168794303, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1553145348121374, 'phi': -1.6242125611880114, 'norm_pos': [0.30299743608733626, 0.14820743834985373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.985955,"{'circle_3d': {'center': [-7.088220766762126, 9.54538412348454, 69.66373480626645], 'normal': [-0.04490205246296732, 0.5522247694097094, -0.8324852009105064], 'radius': 2.9777980058053704}, 'confidence': 0.99690156904847, 'timestamp': 726.59066, 'diameter_3d': 5.955596011610741, 'ellipse': {'center': [96.92253877558448, 204.47952154163238], 'axes': [39.780936299995886, 53.17078822369396], 'angle': -80.45412548293612}, 'location': [96.92253877558448, 204.47952154163238], 'diameter': 53.17078822369396, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6344439763222853, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1558267777574436, 'phi': -1.6246814705412085, 'norm_pos': [0.3028829336737015, 0.14800199357653177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955230.9946508,"{'circle_3d': {'center': [-7.107522649699346, 9.54841518264516, 69.66680611539347], 'normal': [-0.04651054270773558, 0.5524773576730944, -0.8322292584832545], 'radius': 2.984350781353879}, 'confidence': 0.9963244726570019, 'timestamp': 726.59906, 'diameter_3d': 5.968701562707758, 'ellipse': {'center': [96.75493886651357, 204.50070703128992], 'axes': [39.8413984705489, 53.28500325372616], 'angle': -80.30604064832129}, 'location': [96.75493886651357, 204.50070703128992], 'diameter': 53.28500325372616, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.6341357448783835, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1561297824962065, 'phi': -1.626624946490792, 'norm_pos': [0.3023591839578549, 0.14791372070295872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
