eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956348.616947,"{'circle_3d': {'center': [-2.2760449030287937, 1.6665415900503637, 15.364303702188444], 'normal': [-0.12900567105748986, 0.5957399545376177, -0.7927492941671559], 'radius': 0.6406357447144743}, 'confidence': 0.9930637917063454, 'timestamp': 1844.214413, 'diameter_3d': 1.2812714894289485, 'ellipse': {'center': [68.20507170208398, 186.78448089834666], 'axes': [36.48270483701764, 52.003444434986676], 'angle': -71.85981053397556}, 'location': [68.20507170208398, 186.78448089834666], 'diameter': 52.003444434986676, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9274166042490872, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2089829451466465, 'phi': -1.7321142456845253, 'norm_pos': [0.21314084906901246, 0.22173132959022224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.876676,"{'circle_3d': {'center': [-2.2484746671897122, 1.6018577666414453, 15.311613936537931], 'normal': [-0.1267081514042331, 0.5903496359202078, -0.7971401079713651], 'radius': 0.7086716612800589}, 'confidence': 0.9993107260418835, 'timestamp': 1849.481183, 'diameter_3d': 1.4173433225601177, 'ellipse': {'center': [69.01754438264409, 184.28784780993666], 'axes': [40.944414720594445, 57.7280964657231], 'angle': -71.83377643260137}, 'location': [69.01754438264409, 184.28784780993666], 'diameter': 57.7280964657231, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9524809035044379, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2022882736691316, 'phi': -1.7284309725232554, 'norm_pos': [0.21567982619576279, 0.23213396745859727], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.8854558,"{'circle_3d': {'center': [-2.2453398491193504, 1.6058712615637232, 15.314089654746876], 'normal': [-0.12644691656503626, 0.5906840938303977, -0.7969337981206197], 'radius': 0.7049731784592473}, 'confidence': 0.9994590332507095, 'timestamp': 1849.489582, 'diameter_3d': 1.4099463569184947, 'ellipse': {'center': [69.15823851468198, 184.44599545228292], 'axes': [40.70645232819316, 57.41627604179171], 'angle': -71.8798199746049}, 'location': [69.15823851468198, 184.44599545228292], 'diameter': 57.41627604179171, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.952417710602449, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2027027066702787, 'phi': -1.7281513740439716, 'norm_pos': [0.2161194953583812, 0.23147501894882117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.895977,"{'circle_3d': {'center': [-2.2465733782803, 1.6005594565530759, 15.31035057226525], 'normal': [-0.1265497106617821, 0.5902414434128437, -0.797245388327422], 'radius': 0.7082648067632781}, 'confidence': 0.9995471046450911, 'timestamp': 1849.497982, 'diameter_3d': 1.4165296135265562, 'ellipse': {'center': [69.08690003025319, 184.2411619203989], 'axes': [40.935809268617426, 57.69938882720818], 'angle': -71.8456607859991}, 'location': [69.08690003025319, 184.2411619203989], 'diameter': 57.69938882720818, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9523459173402249, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202154237218139, 'phi': -1.7282166542050903, 'norm_pos': [0.2158965625945412, 0.23232849199833794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.907755,"{'circle_3d': {'center': [-2.248791338591757, 1.6011777504007334, 15.311160703181063], 'normal': [-0.12673454068773685, 0.5902929679001485, -0.7971778774177709], 'radius': 0.7092698106934133}, 'confidence': 0.9994370199396774, 'timestamp': 1849.506382, 'diameter_3d': 1.4185396213868267, 'ellipse': {'center': [69.00217059599073, 184.26122821435493], 'axes': [40.98363421403364, 57.77869845667601], 'angle': -71.82793818029343}, 'location': [69.00217059599073, 184.26122821435493], 'diameter': 57.77869845667601, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9522852258870063, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202218067720861, 'phi': -1.7284559145674632, 'norm_pos': [0.21563178311247105, 0.23224488244018782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.9147031,"{'circle_3d': {'center': [-2.247538795504936, 1.5995798769404628, 15.309778699693542], 'normal': [-0.1266301620971684, 0.5901598117784593, -0.7972930443750643], 'radius': 0.710443315983847}, 'confidence': 0.999260027359643, 'timestamp': 1849.514782, 'diameter_3d': 1.420886631967694, 'ellipse': {'center': [69.04487355150478, 184.2003384941318], 'axes': [41.067310177288356, 57.879462109267635], 'angle': -71.83254042926214}, 'location': [69.04487355150478, 184.2003384941318], 'diameter': 57.879462109267635, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9522949551632798, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2020531149301132, 'phi': -1.7283058240024323, 'norm_pos': [0.21576522984845242, 0.23249858960778413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.923229,"{'circle_3d': {'center': [-2.2524045270125903, 1.5999006541753547, 15.310790236921274], 'normal': [-0.1270356397228063, 0.5901865432147003, -0.7972087496060866], 'radius': 0.7084464994573241}, 'confidence': 0.9994597393576754, 'timestamp': 1849.523182, 'diameter_3d': 1.4168929989146481, 'ellipse': {'center': [68.85372755931112, 184.21243367636626], 'axes': [40.93720033406086, 57.713867438051], 'angle': -71.78933926160497}, 'location': [68.85372755931112, 184.21243367636626], 'diameter': 57.713867438051, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9523515043138531, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202086228034041, 'phi': -1.7288182699282577, 'norm_pos': [0.21516789862284727, 0.23244819301514064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.931678,"{'circle_3d': {'center': [-2.250586600148072, 1.603529734843188, 15.313188378140099], 'normal': [-0.12688414581742977, 0.5904889666036864, -0.7970089045045179], 'radius': 0.7075380969275776}, 'confidence': 0.9996232065461974, 'timestamp': 1849.531582, 'diameter_3d': 1.4150761938551553, 'ellipse': {'center': [68.94124643781998, 184.35086200980686], 'axes': [40.86042343476887, 57.63006990468923], 'angle': -71.82161505947887}, 'location': [68.94124643781998, 184.35086200980686], 'diameter': 57.63006990468923, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9524216382787332, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2024609056320847, 'phi': -1.7286718622101434, 'norm_pos': [0.21544139511818744, 0.23187140829247144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.9370172,"{'circle_3d': {'center': [-2.2454913379132027, 1.6021953586059459, 15.311390215306874], 'normal': [-0.1264595406311906, 0.5903777685839162, -0.7971587514072866], 'radius': 0.7033706510998506}, 'confidence': 0.9997665804230895, 'timestamp': 1849.539982, 'diameter_3d': 1.4067413021997013, 'ellipse': {'center': [69.13591923752921, 184.31098612087504], 'axes': [40.64229361676667, 57.29610348365312], 'angle': -71.86273217272281}, 'location': [69.13591923752921, 184.31098612087504], 'diameter': 57.29610348365312, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9525928775192316, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2023231285346268, 'phi': -1.7281231460970647, 'norm_pos': [0.21604974761727877, 0.23203755782968727], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.948264,"{'circle_3d': {'center': [-2.2489354548883647, 1.5972944395279365, 15.308309321220667], 'normal': [-0.12674655037912078, 0.5899693586607487, -0.7974154925811372], 'radius': 0.7119712053181685}, 'confidence': 0.9992887508692365, 'timestamp': 1849.548382, 'diameter_3d': 1.423942410636337, 'ellipse': {'center': [68.97998909165014, 184.11140414994708], 'axes': [41.17048386750472, 58.01011017997006], 'angle': -71.80986522565708}, 'location': [68.97998909165014, 184.11140414994708], 'diameter': 58.01011017997006, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.95245709705164, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2018172176209077, 'phi': -1.728424398892787, 'norm_pos': [0.21556246591140668, 0.23286914937522052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.952367,"{'circle_3d': {'center': [-2.2484167783683455, 1.6018775325442638, 15.3116193734305], 'normal': [-0.12670332733578585, 0.590351283078776, -0.7971396548969846], 'radius': 0.7090689346867619}, 'confidence': 0.9993959574636435, 'timestamp': 1849.556782, 'diameter_3d': 1.4181378693735238, 'ellipse': {'center': [69.01998804662766, 184.28797972990526], 'axes': [40.967389055214156, 57.7604492715515], 'angle': -71.83438170273868}, 'location': [69.01998804662766, 184.28797972990526], 'diameter': 57.7604492715515, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9523604639447125, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202290314386, 'phi': -1.7284251580494554, 'norm_pos': [0.21568746264571143, 0.23213341779206143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.963458,"{'circle_3d': {'center': [-2.250625912716065, 1.5976202581925394, 15.308819239897366], 'normal': [-0.12688742186476248, 0.5899965102161323, -0.797372999358079], 'radius': 0.7103426601452454}, 'confidence': 0.9993034864056496, 'timestamp': 1849.565182, 'diameter_3d': 1.4206853202904908, 'ellipse': {'center': [68.91434221908327, 184.1251603087277], 'axes': [41.069412225278754, 57.875724696825664], 'angle': -71.79579699220486}, 'location': [68.91434221908327, 184.1251603087277], 'diameter': 57.875724696825664, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9522966727454674, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.201850845348084, 'phi': -1.7286049715865346, 'norm_pos': [0.2153573194346352, 0.23281183204696798], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.969919,"{'circle_3d': {'center': [-2.2521003831423876, 1.5978510811151985, 15.309224791789717], 'normal': [-0.12701029440028938, 0.5900157454596873, -0.7973392033670497], 'radius': 0.7112732805556321}, 'confidence': 0.9991588328651314, 'timestamp': 1849.573582, 'diameter_3d': 1.4225465611112642, 'ellipse': {'center': [68.85727642827086, 184.13132870450931], 'axes': [41.11782386332005, 57.95037487042818], 'angle': -71.78323908147749}, 'location': [68.85727642827086, 184.13132870450931], 'diameter': 57.95037487042818, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9521769353898701, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2018746690698183, 'phi': -1.728761843289455, 'norm_pos': [0.21517898883834646, 0.23278613039787788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.977893,"{'circle_3d': {'center': [-2.2523421390957266, 1.6016499259807206, 15.312075556088836], 'normal': [-0.12703044072973432, 0.5903323158651475, -0.7971016396754566], 'radius': 0.708881031439511}, 'confidence': 0.99914239100402, 'timestamp': 1849.581982, 'diameter_3d': 1.417762062879022, 'ellipse': {'center': [68.8639280478524, 184.27722036658795], 'axes': [40.94865687951879, 57.74428181123293], 'angle': -71.79741746236112}, 'location': [68.8639280478524, 184.27722036658795], 'diameter': 57.74428181123293, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9520026194450248, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2022668154892884, 'phi': -1.7288327913921933, 'norm_pos': [0.21519977514953875, 0.2321782484725502], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.9901462,"{'circle_3d': {'center': [-2.2514466048387227, 1.6023214821576426, 15.312430264493887], 'normal': [-0.12695581287498398, 0.590388278879891, -0.7970720806417022], 'radius': 0.7081919719047045}, 'confidence': 0.9992677218786518, 'timestamp': 1849.590382, 'diameter_3d': 1.416383943809409, 'ellipse': {'center': [68.90211156887554, 184.30404476441845], 'axes': [40.90568449456541, 57.68651855844901], 'angle': -71.80852877542782}, 'location': [68.90211156887554, 184.30404476441845], 'diameter': 57.68651855844901, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9521398767230682, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202336150457142, 'phi': -1.7287472453428097, 'norm_pos': [0.21531909865273607, 0.23206648014825648], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956353.996918,"{'circle_3d': {'center': [-2.254762092789763, 1.603572054542716, 15.31388540912134], 'normal': [-0.12723210353757064, 0.5904924932453137, -0.7969508185894145], 'radius': 0.7068483768204367}, 'confidence': 0.9995517307232396, 'timestamp': 1849.598782, 'diameter_3d': 1.4136967536408733, 'ellipse': {'center': [68.77642650946083, 184.3508428285129], 'axes': [40.809939013282445, 57.57212552055599], 'angle': -71.78355520698084}, 'location': [68.77642650946083, 184.3508428285129], 'diameter': 57.57212552055599, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9523661463820443, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2024652754555225, 'phi': -1.7291089672999453, 'norm_pos': [0.2149263328420651, 0.23187148821452963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.004823,"{'circle_3d': {'center': [-2.2518086587420587, 1.6031201806012216, 15.313079586768318], 'normal': [-0.1269859840335953, 0.5904548370835225, -0.7970179704521664], 'radius': 0.6986420753507077}, 'confidence': 0.9997835491507225, 'timestamp': 1849.607182, 'diameter_3d': 1.3972841507014153, 'ellipse': {'center': [68.88961786253631, 184.34907167239174], 'axes': [40.34613053387986, 56.905609588878285], 'angle': -71.80888929330604}, 'location': [68.88961786253631, 184.34907167239174], 'diameter': 56.905609588878285, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9524888563514855, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202418616835189, 'phi': -1.7287947093867755, 'norm_pos': [0.21528005582042598, 0.2318788680317011], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.017101,"{'circle_3d': {'center': [-2.2470012335693403, 1.6062044850096235, 15.314600408884157], 'normal': [-0.1265853652692021, 0.5907118624508894, -0.7968912352758464], 'radius': 0.7067653717806142}, 'confidence': 0.9990450147473388, 'timestamp': 1849.615582, 'diameter_3d': 1.4135307435612283, 'ellipse': {'center': [69.09439842394093, 184.4544805077898], 'axes': [40.803398729882495, 57.560766754787565], 'angle': -71.86596531399209}, 'location': [69.09439842394093, 184.4544805077898], 'diameter': 57.560766754787565, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9523780944931892, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202737120935047, 'phi': -1.728329105078192, 'norm_pos': [0.2159199950748154, 0.23143966455087583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.020905,"{'circle_3d': {'center': [-2.246144327243951, 1.6059026120437254, 15.314240570625252], 'normal': [-0.12651395640875304, 0.5906867063703979, -0.7969212217974218], 'radius': 0.7095364217266523}, 'confidence': 0.9990735184807071, 'timestamp': 1849.623982, 'diameter_3d': 1.4190728434533046, 'ellipse': {'center': [69.12741181202693, 184.43925439731515], 'axes': [40.968125181753436, 57.787826644492924], 'angle': -71.87245707318037}, 'location': [69.12741181202693, 184.43925439731515], 'diameter': 57.787826644492924, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9522411103307427, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202705944411863, 'phi': -1.728235873100285, 'norm_pos': [0.21602316191258417, 0.23150310667785357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.028521,"{'circle_3d': {'center': [-2.234526115212147, 1.6108564604309272, 15.316076503251786], 'normal': [-0.12554577207276932, 0.5910995270693313, -0.7967682274118773], 'radius': 0.7042685577697765}, 'confidence': 0.9993547025589228, 'timestamp': 1849.632382, 'diameter_3d': 1.408537115539553, 'ellipse': {'center': [69.60696129699052, 184.64052794768276], 'axes': [40.65273204340181, 57.34865363377528], 'angle': -72.00033103858517}, 'location': [69.60696129699052, 184.64052794768276], 'diameter': 57.34865363377528, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9521673350394777, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.20321765285454, 'phi': -1.7270801284709234, 'norm_pos': [0.21752175405309537, 0.23066446688465514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.0385869,"{'circle_3d': {'center': [-2.2352958441605777, 1.6137799075056902, 15.31836736249607], 'normal': [-0.1256099161518052, 0.591343147658895, -0.7965773224748536], 'radius': 0.6985308859503819}, 'confidence': 0.9992367954783034, 'timestamp': 1849.640782, 'diameter_3d': 1.3970617719007639, 'ellipse': {'center': [69.58828465278526, 184.75850236013878], 'axes': [40.29634430444647, 56.87248105946062], 'angle': -72.00584814853522}, 'location': [69.58828465278526, 184.75850236013878], 'diameter': 56.87248105946062, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9519807725612117, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2035197207626727, 'phi': -1.727195547687669, 'norm_pos': [0.21746338953995395, 0.23017290683275504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.045488,"{'circle_3d': {'center': [-2.245454083970945, 1.610152568189287, 15.317282559136656], 'normal': [-0.1264564361360025, 0.591040869382528, -0.7966677227548048], 'radius': 0.7052710037956638}, 'confidence': 0.9990883346110426, 'timestamp': 1849.649182, 'diameter_3d': 1.4105420075913275, 'ellipse': {'center': [69.17248534686334, 184.60550931712396], 'axes': [40.6896507187359, 57.428235232688095], 'angle': -71.8970690463129}, 'location': [69.17248534686334, 184.60550931712396], 'diameter': 57.428235232688095, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9518808768061549, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2031449325178447, 'phi': -1.7282147202596356, 'norm_pos': [0.21616401670894794, 0.23081037784531688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.0542789,"{'circle_3d': {'center': [-2.243332434623752, 1.6086025940262418, 15.315796350313098], 'normal': [-0.12627963202373643, 0.5909117048689408, -0.7967915734901013], 'radius': 0.7003558185042492}, 'confidence': 0.987528037689215, 'timestamp': 1849.657582, 'diameter_3d': 1.4007116370084984, 'ellipse': {'center': [69.2486352458015, 184.55685661177267], 'axes': [40.422917897359206, 57.03290424641298], 'angle': -71.91002568971369}, 'location': [69.2486352458015, 184.55685661177267], 'diameter': 57.03290424641298, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9518943489714049, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2029848156384437, 'phi': -1.7279742030556648, 'norm_pos': [0.21640198514312967, 0.23101309745094722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.0620658,"{'circle_3d': {'center': [-2.243302126626901, 1.6053232913599276, 15.313360443198745], 'normal': [-0.12627710635733216, 0.5906384296467481, -0.7969945657496308], 'radius': 0.7001597664934336}, 'confidence': 0.9996590930156003, 'timestamp': 1849.665981, 'diameter_3d': 1.4003195329868672, 'ellipse': {'center': [69.23548390548396, 184.43456971774748], 'axes': [40.437318207503715, 57.026268989432054], 'angle': -71.89629315419067}, 'location': [69.23548390548396, 184.43456971774748], 'diameter': 57.026268989432054, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9518840491007707, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2026461159238058, 'phi': -1.72793173475479, 'norm_pos': [0.21636088720463736, 0.23152262617605213], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.074581,"{'circle_3d': {'center': [-2.2451091111908505, 1.6080816020819366, 15.315691732132128], 'normal': [-0.12642768840432797, 0.5908682888735821, -0.7968002916718487], 'radius': 0.7088687557706268}, 'confidence': 0.9987374690718139, 'timestamp': 1849.674381, 'diameter_3d': 1.4177375115412536, 'ellipse': {'center': [69.17769467811713, 184.52248959162793], 'axes': [40.914793895062814, 57.727523091191564], 'angle': -71.89128683544995}, 'location': [69.17769467811713, 184.52248959162793], 'diameter': 57.727523091191564, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9516411105078615, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202930999858669, 'phi': -1.728153767204023, 'norm_pos': [0.21618029586911605, 0.23115629336821697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.0830002,"{'circle_3d': {'center': [-2.244299504595025, 1.6100911530707096, 15.317053800080046], 'normal': [-0.1263602211880092, 0.5910357514559799, -0.7966867860095224], 'radius': 0.7003141730673433}, 'confidence': 0.9994278068114613, 'timestamp': 1849.682781, 'diameter_3d': 1.4006283461346867, 'ellipse': {'center': [69.21693852179686, 184.61193990839462], 'axes': [40.406516528605664, 57.02490837107467], 'angle': -71.90751784510847}, 'location': [69.21693852179686, 184.61193990839462], 'diameter': 57.02490837107467, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9515834917420363, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2031385877984877, 'phi': -1.728093212331677, 'norm_pos': [0.2163029328806152, 0.2307835837150224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956354.091569,"{'circle_3d': {'center': [-2.247196431822654, 1.6099112578960648, 15.317380261311353], 'normal': [-0.1266016317903116, 0.5910207601914261, -0.7966595809069135], 'radius': 0.7054918067472971}, 'confidence': 0.9990029549413285, 'timestamp': 1849.691181, 'diameter_3d': 1.4109836134945941, 'ellipse': {'center': [69.10267251538983, 184.5949981401319], 'axes': [40.70005746883271, 57.44625822914322], 'angle': -71.88006650519173}, 'location': [69.10267251538983, 184.5949981401319], 'diameter': 57.44625822914322, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9513746437479265, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2031200032219345, 'phi': -1.7283940738881374, 'norm_pos': [0.2159458516105932, 0.2308541744161171], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
