eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1595834966.65211,"{'circle_3d': {'center': [1.0326385058008678, 6.703698984604869, 63.846996296075], 'normal': [0.28516766296669044, 0.37358127997798296, -0.882675722589065], 'radius': 2.015857657736042}, 'confidence': 0.2205861984237042, 'timestamp': 308122.02094, 'diameter_3d': 4.031715315472084, 'ellipse': {'center': [169.87426053468107, 184.90819828168156], 'axes': [32.81698822326841, 39.19272288646912], 'angle': 56.49234284734334}, 'location': [169.87426053468107, 184.90819828168156], 'diameter': 39.19272288646912, 'sphere': {'center': [-2.389373449799417, 2.2207236248690743, 74.43910496714378], 'radius': 12.0}, 'projected_sphere': {'center': [140.0990146304216, 138.49630846618246], 'axes': [199.89493434355225, 199.89493434355225], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.953663172769748, 'phi': -1.2583093767553666, 'norm_pos': [0.5308570641708783, 0.22954917382632678], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.392622,"{'circle_3d': {'center': [-2.8753353504884798, 7.384060762581762, 61.67295529436031], 'normal': [-0.05156680778478401, 0.45184385440941655, -0.8906054095767267], 'radius': 2.045052147087441}, 'confidence': 0.18529681031558487, 'timestamp': 308126.758512, 'diameter_3d': 4.090104294174882, 'ellipse': {'center': [131.1189115752919, 193.97466167424554], 'axes': [34.29188319718684, 41.13758241324048], 'angle': -81.1554100145585}, 'location': [131.1189115752919, 193.97466167424554], 'diameter': 41.13758241324048, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0396274630695275, 'phi': -1.6286325995392237, 'norm_pos': [0.4097465986727872, 0.19177224302397688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.401414,"{'circle_3d': {'center': [-2.924905383957573, 7.390132583192355, 61.679024353512176], 'normal': [-0.055697643907208425, 0.45234983946029905, -0.8900996546474038], 'radius': 2.030482281484052}, 'confidence': 0.14428887727924766, 'timestamp': 308126.766912, 'diameter_3d': 4.060964562968104, 'ellipse': {'center': [130.62543355551477, 194.03203382556075], 'axes': [34.00999662655813, 40.84013988642989], 'angle': -80.67741727143692}, 'location': [130.62543355551477, 194.03203382556075], 'diameter': 40.84013988642989, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0401947307035937, 'phi': -1.6332894619048115, 'norm_pos': [0.4082044798609837, 0.19153319239349686], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.409448,"{'circle_3d': {'center': [-3.8529736496964917, 7.6091109313020695, 61.89309176768373], 'normal': [-0.1330366660521183, 0.4705980351361086, -0.8722607034664412], 'radius': 2.0310363913799296}, 'confidence': 0.12953300350515884, 'timestamp': 308126.775311, 'diameter_3d': 4.062072782759859, 'ellipse': {'center': [121.47126306791421, 195.96805063151584], 'axes': [32.802504263817376, 40.70586081689833], 'angle': -72.50929145117892}, 'location': [121.47126306791421, 195.96805063151584], 'diameter': 40.70586081689833, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0607647595691096, 'phi': -1.7221493053155006, 'norm_pos': [0.3795976970872319, 0.18346645570201736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.417726,"{'circle_3d': {'center': [-3.7759970055109666, 7.60042966734024, 61.876966731010874], 'normal': [-0.12662194570332455, 0.4698745964726228, -0.8736044565225124], 'radius': 2.0682834988384897}, 'confidence': 0.1609065127319283, 'timestamp': 308126.783711, 'diameter_3d': 4.136566997676979, 'ellipse': {'center': [122.23158293516609, 195.8911517533329], 'axes': [33.49719423018462, 41.463687409426456], 'angle': -73.16842065809385}, 'location': [122.23158293516609, 195.8911517533329], 'diameter': 41.463687409426456, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.059945036658925, 'phi': -1.7147359071334156, 'norm_pos': [0.381973696672394, 0.1837868676944462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.4233742,"{'circle_3d': {'center': [-4.387037478309301, 6.634817952107087, 61.51470898107813], 'normal': [-0.17754198510318578, 0.3894069535365269, -0.9037926023502414], 'radius': 2.0669581356556166}, 'confidence': 0.18970198557084023, 'timestamp': 308126.792111, 'diameter_3d': 4.133916271311233, 'ellipse': {'center': [115.88673105894563, 186.63902266004362], 'axes': [35.38186780728231, 41.67514889559991], 'angle': -63.987416101816315}, 'location': [115.88673105894563, 186.63902266004362], 'diameter': 41.67514889559991, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9707839619868879, 'phi': -1.764767507456165, 'norm_pos': [0.3621460345592051, 0.22233740558315163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.4308648,"{'circle_3d': {'center': [-3.229940313801066, 7.2580700681927475, 61.63625510180461], 'normal': [-0.08111722139416616, 0.44134462987699846, -0.893663758956368], 'radius': 2.0555866976906363}, 'confidence': 0.20064100316485448, 'timestamp': 308126.800511, 'diameter_3d': 4.111173395381273, 'ellipse': {'center': [127.55270499936144, 192.75334464022268], 'axes': [34.62894610284504, 41.37173475174695], 'angle': -77.40860362400834}, 'location': [127.55270499936144, 192.75334464022268], 'diameter': 41.37173475174695, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.027892914823969, 'phi': -1.661317553358717, 'norm_pos': [0.3986022031230045, 0.19686106399907222], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.439033,"{'circle_3d': {'center': [-3.3087287168356756, 7.324526965338357, 61.676799047939376], 'normal': [-0.08768292164705031, 0.44688270463913266, -0.8902850967784707], 'radius': 2.034200839923591}, 'confidence': 0.22882800291762947, 'timestamp': 308126.808911, 'diameter_3d': 4.068401679847182, 'ellipse': {'center': [126.78448202054552, 193.3773226828435], 'axes': [34.04486811731099, 40.91406817096892], 'angle': -76.7950497864706}, 'location': [126.78448202054552, 193.3773226828435], 'diameter': 40.91406817096892, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.034074022767209, 'phi': -1.6689683084068554, 'norm_pos': [0.39620150631420475, 0.19426115548815204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.44718,"{'circle_3d': {'center': [-3.4963245670553347, 7.640132339040615, 61.86160182827311], 'normal': [-0.10331590916535521, 0.473183152447654, -0.8748848650839929], 'radius': 2.0532024392488486}, 'confidence': 0.1788779887787861, 'timestamp': 308126.817311, 'diameter_3d': 4.106404878497697, 'ellipse': {'center': [125.01122733213799, 196.30922525919465], 'axes': [33.36034069370915, 41.17296689621212], 'angle': -75.79168168774434}, 'location': [125.01122733213799, 196.30922525919465], 'diameter': 41.17296689621212, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0636968734158954, 'phi': -1.6883427946833516, 'norm_pos': [0.39066008541293124, 0.1820448947533556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.45877,"{'circle_3d': {'center': [-3.476169969004838, 7.622830260387291, 61.84990401203417], 'normal': [-0.10163635932781387, 0.4717413125598772, -0.8758596831039044], 'radius': 2.0325674435443797}, 'confidence': 0.16333581700795588, 'timestamp': 308126.825711, 'diameter_3d': 4.065134887088759, 'ellipse': {'center': [125.20479626561357, 196.15578716566893], 'axes': [33.08809531740757, 40.76682285555698], 'angle': -75.933710123258}, 'location': [125.20479626561357, 196.15578716566893], 'diameter': 40.76682285555698, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0620609300482786, 'phi': -1.686321462001264, 'norm_pos': [0.3912649883300424, 0.1826842201430462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.467573,"{'circle_3d': {'center': [-3.156057111291865, 7.63182106614794, 61.82251438723591], 'normal': [-0.07496028785173277, 0.4724905463732645, -0.8781421518370925], 'radius': 2.021370229678038}, 'confidence': 0.20694077076126852, 'timestamp': 308126.834111, 'diameter_3d': 4.042740459356076, 'ellipse': {'center': [128.38471676237194, 196.28096574934818], 'axes': [33.080136229704706, 40.561828269062936], 'angle': -78.90864434405188}, 'location': [128.38471676237194, 196.28096574934818], 'diameter': 40.561828269062936, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0629108482085132, 'phi': -1.6559522525626555, 'norm_pos': [0.4012022398824123, 0.1821626427110492], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.475743,"{'circle_3d': {'center': [-3.1737222703545256, 7.6408511077508505, 61.828901615691194], 'normal': [-0.07643238444028783, 0.4732430498401739, -0.8776098827991528], 'radius': 2.050358617695779}, 'confidence': 0.2721576344862963, 'timestamp': 308126.842511, 'diameter_3d': 4.100717235391558, 'ellipse': {'center': [128.21265301160358, 196.35607721893433], 'axes': [33.5191431370214, 41.13934978126391], 'angle': -78.76166964120053}, 'location': [128.21265301160358, 196.35607721893433], 'diameter': 41.13934978126391, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0637648653895737, 'phi': -1.6576686555865825, 'norm_pos': [0.40066454066126117, 0.18184967825444032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.485749,"{'circle_3d': {'center': [-3.4934885063441925, 7.437470732683401, 61.75416317703222], 'normal': [-0.10307957077276003, 0.4562946852512196, -0.8838380860207337], 'radius': 2.0433251221745663}, 'confidence': 0.11885079355334151, 'timestamp': 308126.850911, 'diameter_3d': 4.086650244349133, 'ellipse': {'center': [124.97949406089101, 194.4148646549502], 'axes': [33.767862204290374, 41.045514710227835], 'angle': -75.31425192594133}, 'location': [124.97949406089101, 194.4148646549502], 'diameter': 41.045514710227835, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0446229815914605, 'phi': -1.6868990274596256, 'norm_pos': [0.39056091894028444, 0.1899380639377075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.490578,"{'circle_3d': {'center': [-2.930586053879956, 7.461525473221012, 61.71596576850544], 'normal': [-0.056171033067407, 0.45829924696268715, -0.8870212033979651], 'radius': 2.0523935040093213}, 'confidence': 0.17683563648428668, 'timestamp': 308126.859311, 'diameter_3d': 4.104787008018643, 'ellipse': {'center': [130.5864942982737, 194.69752589821425], 'axes': [34.17885825988937, 41.256404938232855], 'angle': -80.74426780740443}, 'location': [130.5864942982737, 194.69752589821425], 'diameter': 41.256404938232855, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0468770362370448, 'phi': -1.6340373506787778, 'norm_pos': [0.4080827946821053, 0.18876030875744065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.498451,"{'circle_3d': {'center': [-2.963328994724481, 7.467949444278317, 61.72141201049635], 'normal': [-0.05889961147111744, 0.45883457788412935, -0.8865673498987228], 'radius': 2.063238609962089}, 'confidence': 0.21788894433286593, 'timestamp': 308126.867711, 'diameter_3d': 4.126477219924178, 'ellipse': {'center': [130.2620227424285, 194.75261653227133], 'axes': [34.326780921776745, 41.47062806744455], 'angle': -80.43770302085012}, 'location': [130.2620227424285, 194.75261653227133], 'diameter': 41.47062806744455, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.047479438738297, 'phi': -1.6371344176890796, 'norm_pos': [0.4070688210700891, 0.1885307644488694], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.508367,"{'circle_3d': {'center': [-2.951996905514516, 7.474401571054455, 61.72400670224751], 'normal': [-0.05795527070362037, 0.45937225511547425, -0.8863511255861267], 'radius': 2.0786992803745825}, 'confidence': 0.20798765455970358, 'timestamp': 308126.876111, 'diameter_3d': 4.157398560749165, 'ellipse': {'center': [130.37695390784393, 194.81010583579433], 'axes': [34.57131700236846, 41.77978767252571], 'angle': -80.55863367586281}, 'location': [130.37695390784393, 194.81010583579433], 'diameter': 41.77978767252571, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.048084670208177, 'phi': -1.636089737884468, 'norm_pos': [0.40742798096201227, 0.18829122568419032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.5149372,"{'circle_3d': {'center': [-3.2792292287054643, 7.050358012997023, 61.54069896208455], 'normal': [-0.0852246309695327, 0.4240352919440215, -0.9016267705997064], 'radius': 2.064797079306959}, 'confidence': 0.1652502631076677, 'timestamp': 308126.884511, 'diameter_3d': 4.129594158613918, 'ellipse': {'center': [127.00965004491742, 190.77783971182066], 'axes': [35.29845006154483, 41.62075017125903], 'angle': -76.41236455493507}, 'location': [127.00965004491742, 190.77783971182066], 'diameter': 41.62075017125903, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0086927306508513, 'phi': -1.6650394979961058, 'norm_pos': [0.39690515639036694, 0.2050923345340806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.523679,"{'circle_3d': {'center': [-3.243640435112954, 7.087213493966499, 61.55479862834029], 'normal': [-0.08225889817015689, 0.4271065820248113, -0.9004517984117278], 'radius': 2.0317387949190224}, 'confidence': 0.2101422908166592, 'timestamp': 308126.892911, 'diameter_3d': 4.063477589838045, 'ellipse': {'center': [127.37230299279425, 191.13961080265364], 'axes': [34.660930067584474, 40.94518026080091], 'angle': -76.86516395001146}, 'location': [127.37230299279425, 191.13961080265364], 'diameter': 40.94518026080091, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0120867050732936, 'phi': -1.6618963842687606, 'norm_pos': [0.398038446852482, 0.20358495498894313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.532361,"{'circle_3d': {'center': [-3.3392256501598885, 7.196381212434245, 61.61646175313501], 'normal': [-0.0902243327574014, 0.4362038918971234, -0.8953132046788345], 'radius': 2.0129105908472495}, 'confidence': 0.2642949935623775, 'timestamp': 308126.901311, 'diameter_3d': 4.025821181694499, 'ellipse': {'center': [126.4462345079385, 192.16862903680152], 'axes': [34.00357486781133, 40.524859619735714], 'angle': -76.18318097021606}, 'location': [126.4462345079385, 192.16862903680152], 'diameter': 40.524859619735714, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0221720542383914, 'phi': -1.6712313011302673, 'norm_pos': [0.3951444828373078, 0.199297379013327], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.5464509,"{'circle_3d': {'center': [-3.324881095837644, 7.1897926449520595, 61.611818790119514], 'normal': [-0.08902895323054767, 0.4356548446069412, -0.8957001182634592], 'radius': 2.0481465428121735}, 'confidence': 0.2596493956186717, 'timestamp': 308126.909711, 'diameter_3d': 4.096293085624347, 'ellipse': {'center': [126.5890429555169, 192.09931158688792], 'axes': [34.625447601503055, 41.23756721533401], 'angle': -76.30807783304643}, 'location': [126.5890429555169, 192.09931158688792], 'diameter': 41.23756721533401, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0215619887176985, 'phi': -1.6698668621859034, 'norm_pos': [0.3955907592359903, 0.19958620172130037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.5617821,"{'circle_3d': {'center': [-3.3130110646760587, 7.194513231477801, 61.6129426280844], 'normal': [-0.08803978396708222, 0.4360482268174196, -0.8956064650997188], 'radius': 2.0191985962473704}, 'confidence': 0.22940553538251013, 'timestamp': 308126.926511, 'diameter_3d': 4.038397192494741, 'ellipse': {'center': [126.70719257242052, 192.15238197272018], 'axes': [34.13104246445551, 40.653939450380925], 'angle': -76.43717132553567}, 'location': [126.70719257242052, 192.15238197272018], 'diameter': 40.653939450380925, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0219990710467712, 'phi': -1.6687833743021012, 'norm_pos': [0.3959599767888141, 0.19936507511366597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.567111,"{'circle_3d': {'center': [-3.6153277567266695, 7.411785316160228, 61.75584352879077], 'normal': [-0.11323284163796644, 0.4541542338742885, -0.8836980567075211], 'radius': 2.0436817885594003}, 'confidence': 0.2631983109932868, 'timestamp': 308126.934911, 'diameter_3d': 4.087363577118801, 'ellipse': {'center': [123.76303567136844, 194.15617361916446], 'axes': [33.75333920829207, 41.05087025713678], 'angle': -74.10823943880803}, 'location': [123.76303567136844, 194.15617361916446], 'diameter': 41.05087025713678, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0422189965536752, 'phi': -1.6982371030250698, 'norm_pos': [0.3867594864730264, 0.19101594325348137], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.5809112,"{'circle_3d': {'center': [-3.588385546588267, 7.399425325923555, 61.74608509766998], 'normal': [-0.11098765745976623, 0.45312423468789903, -0.88451125930092], 'radius': 2.075262301005359}, 'confidence': 0.22557175647268646, 'timestamp': 308126.94331, 'diameter_3d': 4.150524602010718, 'ellipse': {'center': [124.028491730542, 194.03603906051052], 'axes': [34.33035408352908, 41.692057872436095], 'angle': -74.32559430535875}, 'location': [124.028491730542, 194.03603906051052], 'diameter': 41.692057872436095, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.0410632333756014, 'phi': -1.6956230012444333, 'norm_pos': [0.38758903665794375, 0.19151650391453956], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.585911,"{'circle_3d': {'center': [-3.5865844809196656, 7.404752115512973, 61.748589735339145], 'normal': [-0.11083756865404949, 0.4535681338203507, -0.8843025394951568], 'radius': 2.0524707805903075}, 'confidence': 0.2534673235995489, 'timestamp': 308126.95171, 'diameter_3d': 4.104941561180615, 'ellipse': {'center': [124.04660667022551, 194.09210463963208], 'axes': [33.939947270301936, 41.23241855378343], 'angle': -74.35694632392998}, 'location': [124.04660667022551, 194.09210463963208], 'diameter': 41.23241855378343, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.041561249695687, 'phi': -1.69548506157572, 'norm_pos': [0.3876456458444547, 0.19128289733486636], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.592986,"{'circle_3d': {'center': [-2.529949834272128, 6.427075882142969, 61.22524126373003], 'normal': [-0.02278468143342134, 0.37209511437285026, -0.9279149121292497], 'radius': 2.0627301751752993}, 'confidence': 0.09676045861654313, 'timestamp': 308126.96011, 'diameter_3d': 4.125460350350599, 'ellipse': {'center': [134.39119488118524, 184.85130228258015], 'axes': [37.08514490868993, 41.796546655933824], 'angle': -83.38689327351078}, 'location': [134.39119488118524, 184.85130228258015], 'diameter': 41.796546655933824, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.952061522106562, 'phi': -1.5953461034754028, 'norm_pos': [0.4199724840037039, 0.22978624048924934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.598845,"{'circle_3d': {'center': [-2.714409573071344, 6.613536209685369, 61.30793758215148], 'normal': [-0.038156326333356014, 0.38763347500138373, -0.9210235522607954], 'radius': 2.052366204129435}, 'confidence': 0.2365935079935004, 'timestamp': 308126.96851, 'diameter_3d': 4.10473240825887, 'ellipse': {'center': [132.5692474441961, 186.6451872588363], 'axes': [36.41913401808776, 41.52954214418349], 'angle': -81.53519740785654}, 'location': [132.5692474441961, 186.6451872588363], 'diameter': 41.52954214418349, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.968859280435217, 'phi': -1.6122008267512504, 'norm_pos': [0.4142788982631128, 0.22231171975484876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.611268,"{'circle_3d': {'center': [-2.691144332971072, 6.5985678551390095, 61.300710962480466], 'normal': [-0.036217556325000025, 0.38638611212252044, -0.9216257705667135], 'radius': 2.042065841236447}, 'confidence': 0.2212568519999536, 'timestamp': 308126.97691, 'diameter_3d': 4.084131682472894, 'ellipse': {'center': [132.7999833593649, 186.50452050450957], 'axes': [36.278616838369345, 41.32607560505731], 'angle': -81.77510185904515}, 'location': [132.7999833593649, 186.50452050450957], 'diameter': 41.32607560505731, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.967506503050493, 'phi': -1.6100735814655014, 'norm_pos': [0.41499994799801526, 0.2228978312312101], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834971.6169221,"{'circle_3d': {'center': [-2.676789487144026, 6.5927236752683145, 61.29770798370335], 'normal': [-0.03502131917274616, 0.38589909713329573, -0.9218760187981396], 'radius': 2.039260233566745}, 'confidence': 0.28713637493201216, 'timestamp': 308126.98531, 'diameter_3d': 4.07852046713349, 'ellipse': {'center': [132.94308141161557, 186.44949667594742], 'axes': [36.246846967240515, 41.2713960515579], 'angle': -81.9298570002834}, 'location': [132.94308141161557, 186.44949667594742], 'diameter': 41.2713960515579, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9669785386579488, 'phi': -1.6087672531419541, 'norm_pos': [0.41544712941129863, 0.2231270971835524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
